frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,carla_rot_0,carla_rot_1,carla_rot_2,carla_rot_3,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3,pred_delta_0,pred_delta_1,pred_delta_2,pred_delta_3
588,29.400000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.08048629760742,18.651227951049805,0.14749614894390106,155.7327117919922,-0.04470706358551979,-0.008738045580685139,0.9766368865966797,0.21001257002353668,0.4715031903929397,-18.642576217651367,0.1639406532049179,63.09794235229492,0.0,0.0,0.9758704304695129,0.21835052967071533,0.029796039685606956,-9.703555406304076e-05,0.0003894529945682734,-0.5000211000442505
589,29.450000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.107234954833984,18.664060592651367,0.1479388028383255,155.22677612304688,-0.04492798075079918,-0.008921178989112377,0.9756882190704346,0.21432335674762726,0.4624042612002666,-18.65535545349121,0.16432957351207733,63.124839782714844,0.0,0.0,0.9749083518981934,0.22260673344135284,0.029779255390167236,-9.697963105281815e-05,0.00038892184966243804,-0.5000302195549011
590,29.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.134002685546875,18.676979064941406,0.148106187582016,154.7190704345703,-0.04509872570633888,-0.00910047348588705,0.974719226360321,0.2186451405286789,0.469319602433507,-18.66836166381836,0.16471795737743378,63.151611328125,0.0,0.0,0.9739276766777039,0.22685876488685608,0.029762107878923416,-9.692244202597067e-05,0.00038838700857013464,-0.5000385046005249
591,29.55,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.16059875488281,18.68987274169922,0.1483200490474701,154.20700073242188,-0.045021649450063705,-0.009300395846366882,0.9737341403961182,0.22299864888191223,0.46685020366261654,-18.68159294128418,0.16510580480098724,63.178253173828125,0.0,0.0,0.9729284644126892,0.23110654950141907,0.029744647443294525,-9.686461271485314e-05,0.00038785068318247795,-0.5000454783439636
592,29.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.18703079223633,18.70316505432129,0.14858490228652954,153.7038116455078,-0.04489663988351822,-0.009496903978288174,0.9727494120597839,0.22727227210998535,0.4677349774623808,-18.69504737854004,0.16549311578273773,63.20476150512695,0.0,0.0,0.9719107151031494,0.23534998297691345,0.02972683124244213,-9.68051899690181e-05,0.00038731039967387915,-0.5000523328781128
593,29.650000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.21330261230469,18.716875076293945,0.14881503582000732,153.21484375,-0.04490245506167412,-0.009657169692218304,0.9717685580253601,0.23142243921756744,0.46870327464160794,-18.708724975585938,0.16587983071804047,63.231136322021484,0.0,0.0,0.9708744883537292,0.23958872258663177,0.029708608984947205,-9.671071165939793e-05,0.00038671912625432014,-0.500028133392334
594,29.700000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.239402770996094,18.73097801208496,0.14922240376472473,152.72560119628906,-0.04510398581624031,-0.009785322472453117,0.9707602858543396,0.23557236790657043,0.46342704689633063,-18.722623825073242,0.16626594960689545,63.25737380981445,0.0,0.0,0.9698198437690735,0.24382270872592926,0.029690073803067207,-9.661411604611203e-05,0.0003861193545162678,-0.5000050663948059
595,29.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.26292419433594,18.742887496948242,0.15082961320877075,152.31668090820312,-0.042830292135477066,-0.008287358097732067,0.9700132608413696,0.23910489678382874,0.30537485576419005,-18.73674201965332,0.16665145754814148,63.283470153808594,0.0,0.0,0.9687467813491821,0.24805186688899994,0.0296711977571249,-9.651342406868935e-05,0.0003855097165796906,-0.4999835789203644
596,29.8,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.28880310058594,18.75446319580078,0.15029269456863403,152.1104736328125,-0.03688838705420494,-0.0037294472567737103,0.9698145389556885,0.24100849032402039,0.30667390816023127,-18.75107765197754,0.16703633964061737,63.309425354003906,0.0,0.0,0.9676553010940552,0.25227612257003784,0.029651913791894913,-9.641125507187098e-05,0.0003848817723337561,-0.4999638497829437
597,29.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.32225799560547,18.771942138671875,0.14903602004051208,151.7028045654297,-0.029869724065065384,0.0028174843173474073,0.9691591262817383,0.2446027249097824,0.382433409546605,-18.765628814697266,0.16742058098316193,63.33523941040039,0.0,0.0,0.9665454626083374,0.2564954161643982,0.029632285237312317,-9.630601562093943e-05,0.00038424687227234244,-0.49994292855262756
598,29.900000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.35286331176758,18.785465240478516,0.1441800594329834,151.14376831054688,-0.024805884808301926,0.008466028608381748,0.9680497050285339,0.2493848204612732,0.3732480134262369,-18.7803955078125,0.16780419647693634,63.36090850830078,0.0,0.0,0.9654172658920288,0.26070961356163025,0.02961232140660286,-9.619821503292769e-05,0.0003836081305053085,-0.4999208152294159
599,29.950000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.38146209716797,18.798059463500977,0.14300952851772308,150.52133178710938,-0.019928449764847755,0.012916241772472858,0.9667491316795349,0.2546217739582062,0.35396174075602754,-18.795373916625977,0.16818715631961823,63.38642883300781,0.0,0.0,0.9642707705497742,0.2649186849594116,0.02959197573363781,-9.608758409740403e-05,0.00038296316051855683,-0.49989768862724304
600,30.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.408103942871094,18.811229705810547,0.14328719675540924,149.90724182128906,-0.01589895412325859,0.016334153711795807,0.96540766954422,0.25974705815315247,0.320742478193805,-18.810564041137695,0.16856947541236877,63.411800384521484,0.0,0.0,0.9631059765815735,0.26912251114845276,0.029571255668997765,-9.598179894965142e-05,0.00038231833605095744,-0.4998725354671478
601,30.05,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.431453704833984,18.827104568481445,0.14227454364299774,149.34950256347656,-0.015351552516222,0.017281780019402504,0.964127242565155,0.2644321322441101,0.3358682396269221,-18.825963973999023,0.168951153755188,63.43701934814453,0.0,0.0,0.9619228839874268,0.2733209431171417,0.029550211504101753,-9.588920511305332e-05,0.00038168218452483416,-0.4998433291912079
602,30.1,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.45849609375,18.842065811157227,0.14467395842075348,148.8159942626953,-0.012925916351377964,0.01913999207317829,0.9629001617431641,0.26886793971061707,0.3300783203799236,-18.841571807861328,0.16933219134807587,63.46208572387695,0.0,0.0,0.9607216119766235,0.27751395106315613,0.029528755694627762,-9.579378820490092e-05,0.00038104006671346724,-0.49981388449668884
603,30.150000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.4846305847168,18.857141494750977,0.14482532441616058,148.27574157714844,-0.010999493300914764,0.021159285679459572,0.9616180062294006,0.27335360646247864,0.33872737390704405,-18.85738754272461,0.1697125881910324,63.486995697021484,0.0,0.0,0.959502100944519,0.2817014157772064,0.029506947845220566,-9.56956428126432e-05,0.00038039442733861506,-0.49978289008140564
604,30.200000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.510555267333984,18.87300682067871,0.1448945552110672,147.74107360839844,-0.009718058630824089,0.023150451481342316,0.9603134393692017,0.27779069542884827,0.338422298705266,-18.8734073638916,0.17009232938289642,63.511749267578125,0.0,0.0,0.9582644701004028,0.28588324785232544,0.029484741389751434,-9.559448517393321e-05,0.00037974308361299336,-0.4997510612010956
605,30.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.536376953125,18.888591766357422,0.14525294303894043,147.20655822753906,-0.007930123247206211,0.025228895246982574,0.9589909911155701,0.2822001576423645,0.3159544108601883,-18.889629364013672,0.1704714149236679,63.53634262084961,0.0,0.0,0.9570086598396301,0.290059357881546,0.02946219965815544,-9.54877759795636e-05,0.00037908711237832904,-0.49971655011177063
606,30.3,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.56137466430664,18.905010223388672,0.14544342458248138,146.6886444091797,-0.006901256274431944,0.02673020213842392,0.9576876759529114,0.28648248314857483,0.29494124456977916,-18.90605354309082,0.17084984481334686,63.56077575683594,0.0,0.0,0.9557347297668457,0.294229656457901,0.029439250007271767,-9.537731239106506e-05,0.0003784250875469297,-0.4996810853481293
607,30.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.584754943847656,18.92169189453125,0.14550861716270447,146.19158935546875,-0.007309604436159134,0.026660773903131485,0.9564327001571655,0.29064127802848816,0.28491230870736006,-18.92267608642578,0.1712276041507721,63.585044860839844,0.0,0.0,0.9544427394866943,0.2983940541744232,0.029415931552648544,-9.526497160550207e-05,0.000377759977709502,-0.4996442496776581
608,30.400000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.608489990234375,18.938520431518555,0.14598692953586578,145.6995391845703,-0.007872876711189747,0.02592507191002369,0.955185055732727,0.29476669430732727,0.3123579962509328,-18.939496994018555,0.1716046929359436,63.60914993286133,0.0,0.0,0.9531327486038208,0.3025524616241455,0.029392220079898834,-9.514760313322768e-05,0.0003770881157834083,-0.4996059238910675
609,30.450000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.63231658935547,18.9556827545166,0.14622505009174347,145.20179748535156,-0.008166215382516384,0.025483936071395874,0.9539019465446472,0.298923134803772,0.34109673341325375,-18.956512451171875,0.1719811111688614,63.633087158203125,0.0,0.0,0.9518046975135803,0.3067047894001007,0.029368141666054726,-9.502803004579619e-05,0.0003764126740861684,-0.49956610798835754
610,30.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.65599822998047,18.972793579101562,0.146397665143013,144.7119598388672,-0.008182442747056484,0.025665640830993652,0.9526121020317078,0.3029926121234894,0.3063548879790307,-18.973722457885742,0.17235684394836426,63.656856536865234,0.0,0.0,0.9504587054252625,0.31085097789764404,0.029343655332922935,-9.490385855315253e-05,0.00037573082954622805,-0.4995245039463043
611,30.55,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.679954528808594,18.99040985107422,0.14639025926589966,144.20294189453125,-0.008251253515481949,0.025830136612057686,0.9512531161308289,0.30721694231033325,0.3314095881666252,-18.99112319946289,0.1727318912744522,63.68045425415039,0.0,0.0,0.9490947127342224,0.3149908483028412,0.029318792745471,-9.477669664192945e-05,0.0003750456089619547,-0.4994811713695526
612,30.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.70360565185547,19.00765037536621,0.14677146077156067,143.7003631591797,-0.00815153680741787,0.026000505313277245,0.949895441532135,0.31137800216674805,0.3063610795958107,-19.00871467590332,0.17310623824596405,63.70387649536133,0.0,0.0,0.9477128386497498,0.31912437081336975,0.029293520376086235,-9.464501636102796e-05,0.0003743533161468804,-0.4994364082813263
613,30.650000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.7266845703125,19.02591323852539,0.14717014133930206,143.20944213867188,-0.008572977967560291,0.025992685928940773,0.9485471248626709,0.31545087695121765,0.3225585250986549,-19.026493072509766,0.17347988486289978,63.72712707519531,0.0,0.0,0.9463130831718445,0.3232514560222626,0.029267771169543266,-9.450829384149984e-05,0.00037365255411714315,-0.4993903934955597
614,30.700000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.74981689453125,19.04376220703125,0.14722606539726257,142.70584106445312,-0.008916215971112251,0.025962091982364655,0.9471476674079895,0.31962132453918457,0.3202892923783323,-19.044458389282227,0.1738528311252594,63.75019836425781,0.0,0.0,0.9448955655097961,0.3273720443248749,0.029241690412163734,-9.436868276679888e-05,0.0003729508607648313,-0.49934127926826477
615,30.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.77241134643555,19.06171989440918,0.1473645716905594,142.2126922607422,-0.008782248944044113,0.02595609240233898,0.945766806602478,0.3236885666847229,0.30667588643749566,-19.062606811523438,0.1742250770330429,63.773094177246094,0.0,0.0,0.9434601664543152,0.33148592710494995,0.029215132817626,-9.422384027857333e-05,0.0003722404653672129,-0.49929097294807434
616,30.8,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.79422378540039,19.080249786376953,0.14794829487800598,141.71353149414062,-0.009165341034531593,0.025580691173672676,0.9443504810333252,0.3278166949748993,0.2946372314290324,-19.080936431884766,0.1745966076850891,63.79581069946289,0.0,0.0,0.9420070648193359,0.3355930745601654,0.029188239946961403,-9.407660400029272e-05,0.0003715288476087153,-0.4992378056049347
617,30.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.812767028808594,19.09841537475586,0.14912649989128113,141.22080993652344,-0.0105473967269063,0.024394651874899864,0.9429334402084351,0.331918865442276,0.24567734320644508,-19.09944725036621,0.174967423081398,63.81834411621094,0.0,0.0,0.9405362606048584,0.33969345688819885,0.029160967096686363,-9.39249512157403e-05,0.00037081161281093955,-0.49918332695961
618,30.900000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.83104705810547,19.118772506713867,0.15017788112163544,140.81190490722656,-0.012435274198651314,0.022599054500460625,0.9417434930801392,0.33534136414527893,0.26266922354722416,-19.118135452270508,0.1753375083208084,63.840694427490234,0.0,0.0,0.9390476942062378,0.34378689527511597,0.02913326397538185,-9.376840898767114e-05,0.0003700869274325669,-0.49912694096565247
619,30.950000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.85144805908203,19.139070510864258,0.15391509234905243,140.3856201171875,-0.015303988941013813,0.020102450624108315,0.9404759407043457,0.33891987800598145,0.2101537336842488,-19.136999130249023,0.17570672929286957,63.862857818603516,0.0,0.0,0.9375416040420532,0.3478732407093048,0.029104964807629585,-9.367051825392991e-05,0.00036922827712260187,-0.4990544617176056
620,31.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.87731170654297,19.158031463623047,0.1553153246641159,139.87623596191406,-0.017325200140476227,0.018009047955274582,0.9389501214027405,0.34314456582069397,0.31728924829755006,-19.156036376953125,0.17607493698596954,63.88483428955078,0.0,0.0,0.9360179901123047,0.35195228457450867,0.029076019302010536,-9.363979188492522e-05,0.0003682039969135076,-0.4989663064479828
621,31.05,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.89971923828125,19.176122665405273,0.15618319809436798,139.34918212890625,-0.018465548753738403,0.01591533236205578,0.9373689293861389,0.3474842309951782,0.2987190485744401,-19.17524528503418,0.17644210159778595,63.90662384033203,0.0,0.0,0.9344768524169922,0.356023907661438,0.029046665877103806,-9.360258263768628e-05,0.0003671598678920418,-0.4988768398761749
622,31.1,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.92109680175781,19.194034576416016,0.15718413889408112,138.83355712890625,-0.0191019419580698,0.014064360409975052,0.9358086585998535,0.3517094850540161,0.28459808378157214,-19.194622039794922,0.1768081933259964,63.92822265625,0.0,0.0,0.9329183101654053,0.3600880205631256,0.029016925022006035,-9.356013470096514e-05,0.0003660986840259284,-0.49878373742103577
623,31.150000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.943115234375,19.213302612304688,0.15813742578029633,138.32533264160156,-0.01962587982416153,0.012492106296122074,0.9342488646507263,0.3558621406555176,0.31051060884786363,-19.21416664123535,0.1771732121706009,63.94963073730469,0.0,0.0,0.9313424825668335,0.36414459347724915,0.028986750170588493,-9.351280459668487e-05,0.0003650185535661876,-0.4986882507801056
624,31.200000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.964027404785156,19.23201560974121,0.15873843431472778,137.8172607421875,-0.019783033058047295,0.011163504794239998,0.932675838470459,0.35999971628189087,0.29859980695313704,-19.233875274658203,0.17753714323043823,63.97084426879883,0.0,0.0,0.9297491908073425,0.3681934177875519,0.028956156224012375,-9.346340084448457e-05,0.0003639251517597586,-0.4985909163951874
625,31.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-63.98500442504883,19.25147247314453,0.1594962626695633,137.31198120117188,-0.02006177045404911,0.010046479292213917,0.9310863018035889,0.3641083836555481,0.29864291250620983,-19.253747940063477,0.17789995670318604,63.99186325073242,0.0,0.0,0.9281387329101562,0.3722344934940338,0.028925087302923203,-9.340932592749596e-05,0.00036281635402701795,-0.4984918534755707
626,31.3,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.00599670410156,19.27126121520996,0.1599072962999344,136.80638122558594,-0.020055491477251053,0.009109407663345337,0.929482102394104,0.36820894479751587,0.3064161596275796,-19.273780822753906,0.1782616525888443,64.01268768310547,0.0,0.0,0.9265109896659851,0.3762676417827606,0.028893589973449707,-9.335133654531091e-05,0.00036169521627016366,-0.4983898103237152
627,31.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.0267562866211,19.291322708129883,0.1604805737733841,136.3033905029297,-0.020107289776206017,0.008313264697790146,0.9278645515441895,0.3722820580005646,0.3073552062062073,-19.293970108032227,0.17862221598625183,64.03330993652344,0.0,0.0,0.9248661398887634,0.3802928626537323,0.02886170893907547,-9.328976011602208e-05,0.0003605646488722414,-0.4982840120792389
628,31.400000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.04730987548828,19.31160545349121,0.16103175282478333,135.80032348632812,-0.020317504182457924,0.007647516205906868,0.9262229204177856,0.37635067105293274,0.31624450029549483,-19.314315795898438,0.17898163199424744,64.0537338256836,0.0,0.0,0.9232041239738464,0.3843100070953369,0.028829315677285194,-9.322156256530434e-05,0.000359415978891775,-0.49817559123039246
629,31.450000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.06720733642578,19.331636428833008,0.16146579384803772,135.30010986328125,-0.020609399303793907,0.007096239365637302,0.9245692491531372,0.3803901672363281,0.30087496271619163,-19.334815979003906,0.17933988571166992,64.07395935058594,0.0,0.0,0.9215250015258789,0.3883189857006073,0.028796520084142685,-9.315167699242011e-05,0.0003582600620575249,-0.49806371331214905
630,31.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.08750915527344,19.35251808166504,0.16180655360221863,134.79771423339844,-0.0208763275295496,0.006635404657572508,0.9228900671005249,0.38444000482559204,0.3215713619398627,-19.355466842651367,0.1796969771385193,64.09397888183594,0.0,0.0,0.9198289513587952,0.3923197388648987,0.02876337431371212,-9.307892469223589e-05,0.0003570982371456921,-0.4979473650455475
631,31.55,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.10699462890625,19.372859954833984,0.16211600601673126,134.2987518310547,-0.021053481847047806,0.006241519935429096,0.9212063550949097,0.38845428824424744,0.3024733167070945,-19.376266479492188,0.18005289137363434,64.11380004882812,0.0,0.0,0.9181158542633057,0.39631208777427673,0.028729744255542755,-9.299966768594459e-05,0.00035591991036199033,-0.49782803654670715
632,31.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.12709045410156,19.39408302307129,0.16205428540706635,133.80116271972656,-0.020913150161504745,0.006148397922515869,0.9195153713226318,0.39244911074638367,0.3348115187842894,-19.397212982177734,0.18040762841701508,64.13341522216797,0.0,0.0,0.9163858890533447,0.4002959728240967,0.028695859014987946,-9.291983587900177e-05,0.0003547399246599525,-0.4977041780948639
633,31.650000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.14457702636719,19.41533851623535,0.1618790328502655,133.34776306152344,-0.020514115691184998,0.006514171604067087,0.9179624319076538,0.3960830569267273,0.2580268788755232,-19.418304443359375,0.1807611733675003,64.15282440185547,0.0,0.0,0.9146391153335571,0.40427130460739136,0.02866157330572605,-9.283539111493155e-05,0.00035354707506485283,-0.4975776970386505
634,31.700000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.16525268554688,19.437095642089844,0.16263996064662933,132.83035278320312,-0.020822914317250252,0.006153806112706661,0.9161597490310669,0.400224894285202,0.3241187086274224,-19.439537048339844,0.18111351132392883,64.17202758789062,0.0,0.0,0.9128755927085876,0.4082379937171936,0.028626922518014908,-9.274706826545298e-05,0.0003523437771946192,-0.4974478781223297
635,31.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.18452453613281,19.45804214477539,0.16312117874622345,132.32041931152344,-0.020996829494833946,0.005781251471489668,0.9143683314323425,0.4042973518371582,0.30282368887123284,-19.460908889770508,0.18146464228630066,64.1910171508789,0.0,0.0,0.9110952615737915,0.4121958911418915,0.028591949492692947,-9.265419066650793e-05,0.0003511320101097226,-0.49731436371803284
636,31.8,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.20369720458984,19.47953987121582,0.16351859271526337,131.809814453125,-0.02098444662988186,0.0054422300308942795,0.9125609993934631,0.4083655774593353,0.31733683141503066,-19.482418060302734,0.1818145513534546,64.20980072021484,0.0,0.0,0.909298300743103,0.4161449670791626,0.02855650521814823,-9.255518671125174e-05,0.00034990173298865557,-0.49717745184898376
637,31.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.22216796875,19.500751495361328,0.16393573582172394,131.30813598632812,-0.02087177149951458,0.005136169493198395,0.910770058631897,0.4123542010784149,0.30178867211899135,-19.50406265258789,0.18216322362422943,64.2283706665039,0.0,0.0,0.9074847102165222,0.420085072517395,0.02852078340947628,-9.245443652616814e-05,0.0003486696514301002,-0.49703577160835266
638,31.900000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.24082946777344,19.52265739440918,0.164341539144516,130.80369567871094,-0.020713970065116882,0.004859888460487127,0.9089524149894714,0.4163566529750824,0.3196283295827744,-19.525840759277344,0.182510644197464,64.24673461914062,0.0,0.0,0.9056546092033386,0.42401614785194397,0.028484638780355453,-9.234832396032289e-05,0.00034742249408736825,-0.49689069390296936
639,31.950000000000003,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.25868225097656,19.544023513793945,0.16476817429065704,130.30419921875,-0.02059110254049301,0.004609290976077318,0.9071341156959534,0.42031240463256836,0.2996664273480666,-19.547748565673828,0.18285681307315826,64.26488494873047,0.0,0.0,0.903808057308197,0.4279380440711975,0.028448322787880898,-9.224059613188729e-05,0.0003461749292910099,-0.4967399537563324
640,32.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.27694702148438,19.56635284423828,0.16516143083572388,129.8024444580078,-0.020521672442555428,0.004385144449770451,0.9052885174751282,0.42427870631217957,0.32100626654262554,-19.56978416442871,0.18320173025131226,64.28282165527344,0.0,0.0,0.9019451141357422,0.43185070157051086,0.028411652892827988,-9.21278988244012e-05,0.0003449141513556242,-0.49658605456352234
641,32.050000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.29439544677734,19.588043212890625,0.16551673412322998,129.3052978515625,-0.020479151979088783,0.0041852109134197235,0.9034417867660522,0.42820096015930176,0.3007198901847208,-19.59194564819336,0.18354538083076477,64.30054473876953,0.0,0.0,0.9000657796859741,0.4357540011405945,0.028374698013067245,-9.201186912832782e-05,0.00034364330349490047,-0.496428519487381
642,32.1,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.3122329711914,19.61065101623535,0.16584205627441406,128.80548095703125,-0.020434552803635597,0.004005874041467905,0.9015678763389587,0.4321363568305969,0.32181118459975305,-19.61423110961914,0.1838877648115158,64.31804656982422,0.0,0.0,0.8981702923774719,0.4396477937698364,0.02833748422563076,-9.190366108668968e-05,0.00034237693762406707,-0.49625691771507263
643,32.15,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.32926940917969,19.63257598876953,0.16615958511829376,128.30992126464844,-0.020369969308376312,0.003841908648610115,0.8996933698654175,0.43603000044822693,0.30122347306687075,-19.63663673400879,0.18422885239124298,64.33533477783203,0.0,0.0,0.8962585926055908,0.44353193044662476,0.0282998438924551,-9.179016342386603e-05,0.00034109203261323273,-0.4960816204547882
644,32.2,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.34666442871094,19.655406951904297,0.1664767861366272,127.81209564208984,-0.02028406783938408,0.0036902776919305325,0.8977937698364258,0.43993327021598816,0.32201701432203417,-19.659162521362305,0.18456865847110748,64.35240173339844,0.0,0.0,0.8943307995796204,0.4474063813686371,0.028262026607990265,-9.167340613203123e-05,0.0003398025000933558,-0.49590179324150085
645,32.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.36332702636719,19.677610397338867,0.16679950058460236,127.31584167480469,-0.020184451714158058,0.0035473124589771032,0.8958836197853088,0.4438159167766571,0.31011073041228226,-19.681804656982422,0.18490715324878693,64.36925506591797,0.0,0.0,0.8923869729042053,0.4512709677219391,0.028223808854818344,-9.155177394859493e-05,0.0003384980955161154,-0.4957176148891449
646,32.300000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.3799057006836,19.70015525817871,0.1671253889799118,126.82147216796875,-0.020076297223567963,0.0034120329655706882,0.8939641714096069,0.44767555594444275,0.3046325354491024,-19.704559326171875,0.1852443516254425,64.3858871459961,0.0,0.0,0.8904272317886353,0.4551256597042084,0.028185470029711723,-9.142813360085711e-05,0.000337191711878404,-0.4955282509326935
647,32.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.39661407470703,19.723331451416016,0.16745048761367798,126.32636260986328,-0.019963854923844337,0.003284412669017911,0.8920251727104187,0.4515326917171478,0.3138709781366,-19.727426528930664,0.18558022379875183,64.40229797363281,0.0,0.0,0.8884515762329102,0.4589703679084778,0.028146814554929733,-9.129929094342515e-05,0.00033587185316719115,-0.4953359067440033
648,32.4,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.4129409790039,19.746356964111328,0.16777415573596954,125.8311996459961,-0.019850799813866615,0.003162647131830454,0.8900692462921143,0.4553818702697754,0.3142306936697974,-19.750402450561523,0.1859147697687149,64.41848754882812,0.0,0.0,0.8864601254463196,0.46280497312545776,0.0281079038977623,-9.116677392739803e-05,0.0003345412842463702,-0.4951390326023102
649,32.45,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.42890167236328,19.769302368164062,0.16809424757957458,125.33363342285156,-0.019741248339414597,0.003044543555006385,0.8880869746208191,0.45924124121665955,0.31642840806575306,-19.77348518371582,0.18624797463417053,64.43445587158203,0.0,0.0,0.8844529390335083,0.46662938594818115,0.028068771585822105,-9.102992771659046e-05,0.000333201460307464,-0.4949377477169037
650,32.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.44448852539062,19.792064666748047,0.16841094195842743,124.83724212646484,-0.019631559029221535,0.002930533140897751,0.8860926628112793,0.46308302879333496,0.31093859600361606,-19.796672821044922,0.18658003211021423,64.45020294189453,0.0,0.0,0.8824305534362793,0.4704427719116211,0.028029970824718475,-9.073608089238405e-05,0.00033205258660018444,-0.4946291744709015
651,32.550000000000004,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-64.46000671386719,19.81517219543457,0.16872508823871613,124.3419189453125,-0.019518109038472176,0.002820702502503991,0.8840860724449158,0.4669078588485718,0.31294219425334385,-19.819963455200195,0.18691103160381317,64.46572875976562,0.0,0.0,0.8803931474685669,0.4742445945739746,0.027991369366645813,-9.036705159815028e-05,0.0003309968451503664,-0.49426963925361633
