frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3
2616,130.8,REVERSE,backward,-0.07999999821186066,0.0,-69.63346862792969,25.322845458984375,0.02906223200261593,98.31217956542969,2.430333887438351,-69.33699798583984,25.418729782104492,0.05219316482543945,0.663979709148407,-0.007149794604629278,0.0055183484219014645,0.747696042060852
2617,130.85,REVERSE,backward,-0.07999999821186066,0.0,-69.92720794677734,25.22994041442871,0.026650352403521538,99.66951751708984,2.418847923900819,-69.63594055175781,25.340791702270508,0.04955536499619484,0.6551277041435242,-0.0069793835282325745,0.005861898884177208,0.755463182926178
2618,130.9,REVERSE,backward,-0.07999999821186066,0.0,-70.21549987792969,25.12215232849121,0.02445255219936371,101.03227233886719,2.410168144839696,-69.93009948730469,25.24781036376953,0.04715369641780853,0.6461145877838135,-0.006853639613837004,0.006163769867271185,0.7631847262382507
2619,130.95000000000002,REVERSE,backward,-0.07999999821186066,0.0,-70.49762725830078,24.999696731567383,0.022449646145105362,102.39500427246094,2.4037985094169967,-70.21881103515625,25.139934539794922,0.044966645538806915,0.6369737386703491,-0.006764731369912624,0.006431309971958399,0.7708290219306946
2620,131.0,REVERSE,backward,-0.07999999821186066,0.0,-70.77291107177734,24.862831115722656,0.020624618977308273,103.75222778320312,2.3996785915296988,-70.50135803222656,25.017379760742188,0.042975038290023804,0.6277422904968262,-0.006705715321004391,0.006669928319752216,0.7783637642860413
2621,131.05,REVERSE,backward,-0.07999999821186066,0.0,-71.0407485961914,24.71202278137207,0.01896156184375286,105.0983657836914,2.3974886077653834,-70.77705383300781,24.88040542602539,0.041161827743053436,0.6184593439102173,-0.006671054754406214,0.006884029135107994,0.7857582569122314
2622,131.1,REVERSE,backward,-0.07999999821186066,0.0,-71.300537109375,24.54763412475586,0.01744609884917736,106.42806243896484,2.3976100204218986,-71.04530334472656,24.72947883605957,0.0395110547542572,0.6091660857200623,-0.0066559468396008015,0.007077070884406567,0.7929831743240356
2623,131.15,REVERSE,backward,-0.07999999821186066,0.0,-71.55179595947266,24.370361328125,0.016065102070569992,107.73612976074219,2.398692658737797,-71.30548858642578,24.56496238708496,0.03800828009843826,0.5999032855033875,-0.006656696554273367,0.007252073381096125,0.800011932849884
2624,131.20000000000002,REVERSE,backward,-0.07999999821186066,0.0,-71.79412078857422,24.18077278137207,0.014806861989200115,109.01775360107422,2.4017331322852935,-71.55713653564453,24.387556076049805,0.03664030879735947,0.5907118320465088,-0.0066699739545583725,0.007411427330225706,0.8068210482597351
2625,131.25,REVERSE,backward,-0.07999999821186066,0.0,-72.02711486816406,23.979475021362305,0.013659934513270855,110.26863098144531,2.4062611068747666,-71.79984283447266,24.197826385498047,0.03539536893367767,0.5816310048103333,-0.006692824419587851,0.007556934375315905,0.8133901357650757
2626,131.3,REVERSE,backward,-0.07999999821186066,0.0,-72.2630615234375,23.75604248046875,0.033242035657167435,111.43990325927734,2.3828540100856905,-72.033203125,23.996383666992188,0.03426195681095123,0.5726974606513977,-0.006723529193550348,0.007690639700740576,0.8197031617164612
2627,131.35,REVERSE,backward,-0.07999999821186066,0.0,-72.47705841064453,23.532821655273438,0.037827033549547195,112.22116088867188,2.4740482896211167,-72.26948547363281,23.77280616760254,0.05385834351181984,0.5642922520637512,-0.01027127169072628,-0.012071119621396065,0.8254229426383972
2628,131.4,REVERSE,backward,-0.07999999821186066,0.0,-72.6837387084961,23.30345344543457,0.03827674686908722,112.96385192871094,2.3773591341059186,-72.48370361328125,23.54947853088379,0.05845755338668823,0.5586474537849426,-0.007543232291936874,-0.009604329243302345,0.8293153643608093
2629,131.45000000000002,REVERSE,backward,-0.07999999821186066,0.0,-72.87264251708984,23.064741134643555,0.06614440679550171,112.9478988647461,2.4767928922600975,-72.69058990478516,23.32000732421875,0.05892138183116913,0.5532523989677429,-0.0068902322091162205,-0.009853263385593891,0.832926869392395
2630,131.5,REVERSE,backward,-0.07999999821186066,0.0,-73.07868194580078,22.825021743774414,0.06913059204816818,111.98088073730469,2.3160895680340965,-72.87948608398438,23.081279754638672,0.08680261671543121,0.5531508922576904,0.010761807672679424,-0.002075339201837778,0.8330089449882507
2631,131.55,REVERSE,backward,-0.07999999821186066,0.0,-73.29827117919922,22.59311294555664,0.07076114416122437,110.49153137207031,2.3015815122874006,-73.08523559570312,22.841657638549805,0.08980178833007812,0.5600560903549194,0.015249458141624928,-0.0017873988253995776,0.8283124566078186
2632,131.6,REVERSE,backward,-0.07999999821186066,0.0,-73.53157806396484,22.37395477294922,0.07172233611345291,108.79231262207031,2.283085032400378,-73.30438995361328,22.609899520874023,0.0914444625377655,0.5707734823226929,0.016154952347278595,-0.002585422480478883,0.8209445476531982
2633,131.65,REVERSE,backward,-0.07999999821186066,0.0,-73.77819061279297,22.170406341552734,0.07243487983942032,106.99717712402344,2.260877798132669,-73.53718566894531,22.390901565551758,0.09241671115159988,0.5829162001609802,0.016015298664569855,-0.003477720310911536,0.8123670220375061
2634,131.70000000000002,REVERSE,backward,-0.07999999821186066,0.0,-74.03730010986328,21.983957290649414,0.07304061949253082,105.14694213867188,2.2398396512970953,-73.78326416015625,22.18750762939453,0.09313912689685822,0.5956098437309265,0.015608455054461956,-0.004293209407478571,0.8031107783317566
2635,131.75,REVERSE,backward,-0.07999999821186066,0.0,-74.30805206298828,21.815914154052734,0.07358783483505249,103.25601196289062,2.2201200918519817,-74.04181671142578,22.001203536987305,0.09375345706939697,0.608538031578064,0.015169798396527767,-0.0050247120670974255,0.7933638095855713
2636,131.8,REVERSE,backward,-0.07999999821186066,0.0,-74.58940124511719,21.66738510131836,0.07409317046403885,101.32943725585938,2.2022336284220865,-74.31199645996094,21.83329200744629,0.09430791437625885,0.6215829849243164,0.014763858169317245,-0.005690345540642738,0.78318852186203
2637,131.85,REVERSE,backward,-0.07999999821186066,0.0,-74.88014221191406,21.539424896240234,0.07456211000680923,99.36898040771484,2.185929735748408,-74.59275817871094,21.684877395629883,0.09481929242610931,0.6346961259841919,0.014401149936020374,-0.006307145580649376,0.7726019024848938
2638,131.9,REVERSE,backward,-0.07999999821186066,0.0,-75.17902374267578,21.43301010131836,0.07499736547470093,97.37501525878906,2.172000475991166,-74.88289642333984,21.557016372680664,0.09529318660497665,0.6478525400161743,0.014076628722250462,-0.006887884810566902,0.7616045475006104
2639,131.95000000000002,REVERSE,backward,-0.07999999821186066,0.0,-75.484619140625,21.349071502685547,0.0754004642367363,95.34767150878906,2.1601737296215657,-75.18115997314453,21.450681686401367,0.09573245048522949,0.6610364317893982,0.013781920075416565,-0.00744222616776824,0.7501903176307678
2640,132.0,REVERSE,backward,-0.07999999821186066,0.0,-75.79540252685547,21.288307189941406,0.07577277719974518,93.2870864868164,2.151164623019984,-75.48612976074219,21.366804122924805,0.09613871574401855,0.6742332577705383,0.013508898206055164,-0.007977236993610859,0.7383518218994141
2641,132.05,REVERSE,backward,-0.07999999821186066,0.0,-76.10972595214844,21.251468658447266,0.07611587643623352,91.1931381225586,2.1446881686369763,-75.79627227783203,21.306079864501953,0.09651340544223785,0.6874279379844666,0.013250264339148998,-0.008497964590787888,0.7260820269584656
2642,132.1,REVERSE,backward,-0.07999999821186066,0.0,-76.42585754394531,21.23906707763672,0.07643138617277145,89.06594848632812,2.141333500116876,-76.10994720458984,21.26926040649414,0.0968581810593605,0.7006064057350159,0.013000242412090302,-0.009008176624774933,0.7133726477622986
2643,132.15,REVERSE,backward,-0.07999999821186066,0.0,-76.7419204711914,21.251506805419922,0.07672126591205597,86.90568542480469,2.1406126788056388,-76.42542266845703,21.256853103637695,0.09717469662427902,0.7137524485588074,0.012754609808325768,-0.009511017240583897,0.7002173662185669
2644,132.20000000000002,REVERSE,backward,-0.07999999821186066,0.0,-77.05569458007812,21.289453506469727,0.07653823494911194,84.7101821899414,2.1430560042706284,-76.74081420898438,21.269264221191406,0.09746496379375458,0.7268491387367249,0.012509739957749844,-0.010008560493588448,0.686610221862793
2645,132.25,REVERSE,backward,-0.07999999821186066,0.0,-77.3758544921875,21.35562515258789,0.07123729586601257,82.02572631835938,2.497023153367272,-77.05390930175781,21.30715560913086,0.09728170931339264,0.7398898005485535,0.012414430268108845,-0.010122328996658325,0.6725373268127441
2646,132.3,REVERSE,backward,-0.07999999821186066,0.0,-77.69132232666016,21.454383850097656,0.06415481120347977,78.83419799804688,2.5542611266351543,-77.37323760986328,21.373226165771484,0.0919797495007515,0.7554442882537842,0.013476903550326824,-0.006353448610752821,0.6550434827804565
2647,132.35,REVERSE,backward,-0.07999999821186066,0.0,-77.9872817993164,21.586517333984375,0.05986759066581726,75.75212097167969,2.309346400039705,-77.68772888183594,21.471813201904297,0.08489526808261871,0.7733978033065796,0.015019695274531841,-0.0005625450285151601,0.6337428689002991
2648,132.4,REVERSE,backward,-0.07999999821186066,0.0,-78.26519012451172,21.749706268310547,0.05747848376631737,73.05712127685547,2.314436986728725,-77.98275756835938,21.603731155395508,0.0806051641702652,0.7901772260665894,0.01603277400135994,0.0033836299553513527,0.6126593351364136
2649,132.45000000000002,REVERSE,backward,-0.07999999821186066,0.0,-78.53985595703125,21.94549560546875,0.05081752687692642,69.97738647460938,2.6321538331893035,-78.25985717773438,21.766693115234375,0.07821250706911087,0.8043850064277649,0.01653219386935234,0.00468352809548378,0.5938597321510315
2650,132.5,REVERSE,backward,-0.07999999821186066,0.0,-78.79852294921875,22.1744384765625,0.04234611243009567,66.23812103271484,2.699965858940476,-78.53362274169922,21.962177276611328,0.07154739648103714,0.8201681971549988,0.013268914073705673,0.004414175637066364,0.5719515085220337
2651,132.55,REVERSE,backward,-0.07999999821186066,0.0,-79.02427673339844,22.435565948486328,0.03469337522983551,62.124351501464844,2.5932375320841126,-78.79120635986328,22.190683364868164,0.06307118386030197,0.8385468125343323,0.006575696170330048,0.003561129793524742,0.5447782874107361
2652,132.6,REVERSE,backward,-0.07999999821186066,0.0,-79.20018005371094,22.719547271728516,0.03097938559949398,58.25070571899414,2.5162924153093638,-79.01581573486328,22.451250076293945,0.055412907153367996,0.8576489090919495,9.370101179229096e-05,0.0030893131624907255,0.5142263770103455
2653,132.65,REVERSE,backward,-0.07999999821186066,0.0,-79.3336181640625,23.0242919921875,0.028013266623020172,54.474937438964844,2.5606234033959634,-79.190673828125,22.734630584716797,0.051692672073841095,0.8745700716972351,-0.002122545847669244,0.0032150563783943653,0.4848838448524475
2654,132.70000000000002,REVERSE,backward,-0.07999999821186066,0.0,-79.4239273071289,23.344512939453125,0.025491904467344284,50.71297073364258,2.609791393761893,-79.32313537597656,23.03872299194336,0.04871968552470207,0.8900911808013916,-0.002842227229848504,0.003313353518024087,0.455761581659317
2655,132.75,REVERSE,backward,-0.07999999821186066,0.0,-79.46976470947266,23.67476463317871,0.023272285237908363,46.93991470336914,2.6677433217668907,-79.41251373291016,23.358232498168945,0.04619091749191284,0.9045900702476501,-0.0030890326015651226,0.003314300673082471,0.42625850439071655
2656,132.8,REVERSE,backward,-0.07999999821186066,0.0,-79.47006225585938,24.00925064086914,0.021289978176355362,43.15718078613281,2.7346243974388034,-79.45746612548828,23.687711715698242,0.0439634844660759,0.918148934841156,-0.0031595563050359488,0.0032394712325185537,0.396209716796875
2657,132.85,REVERSE,backward,-0.07999999821186066,0.0,-79.42440795898438,24.341989517211914,0.01950816996395588,39.385047912597656,2.8105225974503325,-79.45692443847656,24.021366119384766,0.041972994804382324,0.9307399988174438,-0.0031554349698126316,0.0031096148304641247,0.36565467715263367
2658,132.9,REVERSE,backward,-0.07999999821186066,0.0,-79.33345031738281,24.66683578491211,0.01790042780339718,35.66307067871094,2.891854280701934,-79.41049194335938,24.353219985961914,0.04018264263868332,0.9422829151153564,-0.003124072914943099,0.002936993958428502,0.33479031920433044
2659,132.95000000000002,REVERSE,backward,-0.07999999821186066,0.0,-79.19904327392578,24.977977752685547,0.016447296366095543,32.04525375366211,2.9760730760400094,-79.3188247680664,24.677146911621094,0.0385659858584404,0.9526687264442444,-0.003094928804785013,0.002731394488364458,0.30398231744766235
2660,133.0,REVERSE,backward,-0.07999999821186066,0.0,-79.02424621582031,25.270294189453125,0.015131453983485699,28.588043212890625,3.060481536079096,-79.18378448486328,24.98735237121582,0.037103649228811264,0.9617981910705566,-0.003086733864620328,0.002503381809219718,0.27373066544532776
2661,133.05,REVERSE,backward,-0.07999999821186066,0.0,-78.81340789794922,25.539867401123047,0.01393917016685009,25.32689666748047,3.1413921378274496,-79.0084457397461,25.278738021850586,0.03577842563390732,0.969624400138855,-0.0031107633840292692,0.002263398142531514,0.24456828832626343
2662,133.1,REVERSE,backward,-0.07999999821186066,0.0,-78.57121276855469,25.78465461730957,0.012857970781624317,22.25092315673828,3.220955751654992,-78.79713439941406,25.54740333557129,0.0345766544342041,0.9761961102485657,-0.0031785033643245697,0.002019439358264208,0.21685689687728882
2663,133.15,REVERSE,backward,-0.07999999821186066,0.0,-78.30261993408203,26.0036563873291,0.011877021752297878,19.305007934570312,3.292177280160586,-78.55455017089844,25.791311264038086,0.033485885709524155,0.9816685318946838,-0.003308141604065895,0.0017728233942762017,0.19055913388729095
2664,133.20000000000002,REVERSE,backward,-0.07999999821186066,0.0,-78.0115966796875,26.196340560913086,0.010987396351993084,16.42490577697754,3.357327026297783,-78.2856216430664,26.00945281982422,0.03249535337090492,0.9862449169158936,-0.0035185653250664473,0.0015219333581626415,0.16524575650691986
2665,133.25,REVERSE,backward,-0.07999999821186066,0.0,-77.70159149169922,26.361799240112305,0.010179519653320312,13.565616607666016,3.4146508305985805,-77.99431610107422,26.201278686523438,0.03159617260098457,0.9900875687599182,-0.0038195017259567976,0.0012677045306190848,0.14039364457130432
2666,133.3,REVERSE,backward,-0.07999999821186066,0.0,-77.37562561035156,26.49893569946289,0.009445800445973873,10.705096244812012,3.4648090275245917,-77.68407440185547,26.36587142944336,0.030778827145695686,0.9932823181152344,-0.004211301449686289,0.0010148751316592097,0.11563486605882645
2667,133.35,REVERSE,backward,-0.07999999821186066,0.0,-77.03668975830078,26.60669708251953,0.008778724819421768,7.83583927154541,3.5081603454615693,-77.35791778564453,26.502132415771484,0.030035797506570816,0.9958582520484924,-0.004690139554440975,0.0007707744371145964,0.09079492837190628
2668,133.4,REVERSE,backward,-0.07999999821186066,0.0,-76.68765258789062,26.684160232543945,0.00817184429615736,4.957225322723389,3.54688721022384,-77.01882934570312,26.609004974365234,0.02935962937772274,0.9978172779083252,-0.005250780377537012,0.0005435588536784053,0.06582393497228622
2669,133.45000000000002,REVERSE,backward,-0.07999999821186066,0.0,-76.33181762695312,26.73072624206543,0.007620658725500107,2.069716453552246,3.5577277816927952,-76.66968536376953,26.68556785583496,0.028743937611579895,0.9991527199745178,-0.0058879368007183075,0.0003402474685572088,0.040731754153966904
2670,133.5,REVERSE,backward,-0.07999999821186066,0.0,-75.97123718261719,26.74643325805664,0.0071161650121212006,-0.8258360624313354,3.6258996118284545,-76.31379699707031,26.73122787475586,0.028184298425912857,0.999857485294342,-0.006599144544452429,0.00016549188876524568,0.015538027510046959
2671,133.55,REVERSE,backward,-0.07999999821186066,0.0,-75.61187744140625,26.730690002441406,0.006660155951976776,-3.7235729694366455,3.5714467786923096,-75.95320129394531,26.746023178100586,0.02767176926136017,0.9999253153800964,-0.007388166151940823,3.128693060716614e-05,-0.009733924642205238
2672,133.6,REVERSE,backward,-0.07999999821186066,0.0,-75.25297546386719,26.683340072631836,0.0062413024716079235,-6.620214462280273,3.643359997724904,-75.5938720703125,26.729368209838867,0.027208223938941956,0.9993528723716736,-0.008227119222283363,-6.573747668880969e-05,-0.0350167378783226
2673,133.65,REVERSE,backward,-0.07999999821186066,0.0,-74.9018325805664,26.605260848999023,0.0058627319522202015,-9.513440132141113,3.5682097005282927,-75.23505401611328,26.681108474731445,0.026782413944602013,0.9981409907341003,-0.00910061877220869,-0.00011177558917552233,-0.06026561185717583
2674,133.70000000000002,REVERSE,backward,-0.07999999821186066,0.0,-74.55762481689453,26.496427536010742,0.005514335352927446,-12.400897979736328,3.6209091045643294,-74.88404083251953,26.602127075195312,0.02639755792915821,0.996292769908905,-0.009999677538871765,-0.00011498387902975082,-0.08544416725635529
2675,133.75,REVERSE,backward,-0.07999999821186066,0.0,-74.22710418701172,26.35866355895996,0.005199928302317858,-15.281664848327637,3.5311542900860484,-74.54000091552734,26.492399215698242,0.026043632999062538,0.9938144683837891,-0.010910600423812866,-6.433449016185477e-05,-0.11051611602306366
2676,133.8,REVERSE,backward,-0.07999999821186066,0.0,-73.90968322753906,26.192068099975586,0.004910316318273544,-18.15342140197754,3.5638802009431254,-74.20970153808594,26.35375213623047,0.025724535807967186,0.9907125234603882,-0.011827916838228703,2.978218617499806e-05,-0.135457843542099
2677,133.85,REVERSE,backward,-0.07999999821186066,0.0,-73.6116714477539,25.999481201171875,0.004649200476706028,-21.016164779663086,3.466022366165803,-73.89254760742188,26.186290740966797,0.025431158021092415,0.9869967699050903,-0.012737679295241833,0.00017535412916913629,-0.16023418307304382
2678,133.9,REVERSE,backward,-0.07999999821186066,0.0,-73.33281707763672,25.781211853027344,0.004410018678754568,-23.866008758544922,3.454248035587835,-73.59484100341797,25.99285316467285,0.025167252868413925,0.9826756715774536,-0.013638249598443508,0.0003631507570389658,-0.1848304271697998
2679,133.95000000000002,REVERSE,backward,-0.07999999821186066,0.0,-73.07728576660156,25.540008544921875,0.004192886408418417,-26.700973510742188,3.387168751293395,-73.31632995605469,25.773754119873047,0.024926312267780304,0.9777651429176331,-0.014512366615235806,0.000594708020798862,-0.20919911563396454
2680,134.0,REVERSE,backward,-0.07999999821186066,0.0,-72.84683227539062,25.27773666381836,0.003995056264102459,-29.51813316345215,3.3287481840418214,-73.06118774414062,25.5317440032959,0.02470848150551319,0.9722808003425598,-0.01534961350262165,0.0008629797957837582,-0.23331013321876526
2681,134.05,REVERSE,backward,-0.07999999821186066,0.0,-72.6435317993164,24.99691390991211,0.0038146208971738815,-32.31544876098633,3.263271697158795,-72.83116149902344,25.268692016601562,0.024511031806468964,0.9662423133850098,-0.016137821599841118,0.0011628029169514775,-0.2571263015270233
2682,134.1,REVERSE,backward,-0.07999999821186066,0.0,-72.46910858154297,24.700153350830078,0.0036502836737781763,-35.090824127197266,3.193690605581325,-72.62832641601562,24.98711585998535,0.02433205209672451,0.959669828414917,-0.016869839280843735,0.0014891659375280142,-0.28061914443969727
2683,134.15,REVERSE,backward,-0.07999999821186066,0.0,-72.32489013671875,24.39019775390625,0.0035002517979592085,-37.84253692626953,3.1223006528683297,-72.45439910888672,24.689632415771484,0.024170221760869026,0.9525851607322693,-0.01753898896276951,0.001835134462453425,-0.30376070737838745
2684,134.20000000000002,REVERSE,backward,-0.07999999821186066,0.0,-72.21182250976562,24.06981658935547,0.0033630752004683018,-40.56930160522461,3.051611370859135,-72.31069946289062,24.378984451293945,0.02402370609343052,0.9450110197067261,-0.0181401539593935,0.0021950146183371544,-0.32652756571769714
2685,134.25,REVERSE,backward,-0.07999999821186066,0.0,-72.14131164550781,23.71868133544922,0.028468741104006767,-43.51810073852539,3.050242663963974,-72.19818878173828,24.057945251464844,0.023891016840934753,0.9369701743125916,-0.018668511882424355,0.00256129028275609,-0.3489009737968445
2686,134.3,REVERSE,backward,-0.07999999821186066,0.0,-72.09263610839844,23.38644790649414,0.027366599068045616,-47.3349723815918,2.938361573084553,-72.12831115722656,23.70612907409668,0.04900214821100235,0.9277439117431641,0.008388550020754337,0.003806778695434332,-0.3731038570404053
2687,134.35,REVERSE,backward,-0.07999999821186066,0.0,-72.08783721923828,23.05681037902832,0.027740515768527985,-51.257713317871094,2.833285453653238,-72.08050537109375,23.373064041137695,0.04790645092725754,0.9147719144821167,0.010588621720671654,0.004435115028172731,-0.40380752086639404
2688,134.4,REVERSE,backward,-0.07999999821186066,0.0,-72.11265563964844,22.723146438598633,0.0430658720433712,-55.72513198852539,3.117192695570084,-72.07666015625,23.04263687133789,0.04828779399394989,0.9004278182983398,0.01063132006675005,0.0041625117883086205,-0.43485549092292786
2689,134.45000000000002,REVERSE,backward,-0.07999999821186066,0.0,-72.19612884521484,22.416311264038086,0.04384090378880501,-60.38314437866211,2.6352793977472215,-72.10262298583984,22.708152770996094,0.06362122297286987,0.8828422427177429,-0.00018153712153434753,0.016439730301499367,-0.46938177943229675
2690,134.5,REVERSE,backward,-0.07999999821186066,0.0,-72.33050537109375,22.13272476196289,0.045659828931093216,-64.93108367919922,2.4848473517427285,-72.18734741210938,22.400564193725586,0.06440524011850357,0.8630488514900208,-0.002693531336262822,0.020235158503055573,-0.504707932472229
2691,134.55,REVERSE,backward,-0.07999999821186066,0.0,-72.51030731201172,21.878578186035156,0.0475434847176075,-69.35354614257812,2.3758016066293424,-72.32300567626953,22.116342544555664,0.06623414158821106,0.8423689007759094,-0.00352095696143806,0.021820038557052612,-0.5384478569030762
2692,134.6,REVERSE,backward,-0.07999999821186066,0.0,-72.72869873046875,21.659496307373047,0.04933895170688629,-73.67330169677734,2.291580945214544,-72.50409698486328,21.861679077148438,0.06812873482704163,0.8209995031356812,-0.0038015092723071575,0.022684622555971146,-0.5704653263092041
2693,134.65,REVERSE,backward,-0.07999999821186066,0.0,-72.97867584228516,21.480070114135742,0.051002271473407745,-77.90487670898438,2.226066812452194,-72.72378540039062,21.642192840576172,0.06993602961301804,0.7989542484283447,-0.0037850167136639357,0.023237675428390503,-0.6009307503700256
2694,134.70000000000002,REVERSE,backward,-0.07999999821186066,0.0,-73.25305938720703,21.34368324279785,0.052528418600559235,-82.05389404296875,2.176090953297286,-72.97505950927734,21.462467193603516,0.07161197811365128,0.7762649655342102,-0.003550384659320116,0.02359922043979168,-0.629954993724823
2695,134.75,REVERSE,backward,-0.07999999821186066,0.0,-73.54454040527344,21.252391815185547,0.05392402410507202,-86.1228256225586,2.1404291276026037,-73.25072479248047,21.325881958007812,0.07315145432949066,0.7529963254928589,-0.0031488491222262383,0.02381296455860138,-0.6575862169265747
2696,134.8,REVERSE,backward,-0.07999999821186066,0.0,-73.84593963623047,21.207374572753906,0.05519882217049599,-90.11306762695312,2.1175381866876077,-73.5434799194336,21.234487533569336,0.07456080615520477,0.7292232513427734,-0.00262518716044724,0.023903200402855873,-0.6838530898094177
2697,134.85,REVERSE,backward,-0.07999999821186066,0.0,-74.15029907226562,21.20840835571289,0.05636344850063324,-94.02572631835938,2.107623646976265,-73.84612274169922,21.189456939697266,0.07584969699382782,0.7050216794013977,-0.002016972517594695,0.023888787254691124,-0.7087804675102234
2698,134.9,REVERSE,backward,-0.07999999821186066,0.0,-74.45098876953125,21.254573822021484,0.05742736533284187,-97.86186218261719,2.1093927559879004,-74.15170288085938,21.190563201904297,0.07702862471342087,0.6804646253585815,-0.0013545587426051497,0.023785041645169258,-0.7323935031890869
2699,134.95000000000002,REVERSE,backward,-0.07999999821186066,0.0,-74.74187469482422,21.34404182434082,0.05839912220835686,-101.6220932006836,2.1222249180278476,-74.45358276367188,21.236881256103516,0.0781068280339241,0.6556214690208435,-0.0006605383241549134,0.02360578253865242,-0.7547202706336975
2700,135.0,REVERSE,backward,-0.07999999821186066,0.0,-75.01739501953125,21.474191665649414,0.05928703024983406,-105.30706787109375,2.145438578619115,-74.74562072753906,21.326574325561523,0.0790926143527031,0.6305602788925171,4.740529038826935e-05,0.023363180458545685,-0.7757886052131653
2701,135.05,REVERSE,backward,-0.07999999821186066,0.0,-75.27262115478516,21.641706466674805,0.06009815260767937,-108.91716003417969,2.177236819460489,-75.02224731445312,21.45701789855957,0.07999410480260849,0.6053449511528015,0.0007570130983367562,0.02306746132671833,-0.7956284880638123
2702,135.1,REVERSE,backward,-0.07999999821186066,0.0,-75.50325775146484,21.842985153198242,0.06083915755152702,-112.45228576660156,2.2176431546166637,-75.2785415649414,21.624889373779297,0.08081818372011185,0.5800380110740662,0.0014589750207960606,0.022727929055690765,-0.8142709732055664
2703,135.15,REVERSE,backward,-0.07999999821186066,0.0,-75.7057876586914,22.074016571044922,0.06151599809527397,-115.91047668457031,2.2663337282978557,-75.51020050048828,21.82657814025879,0.08157134056091309,0.5547013878822327,0.0021467115730047226,0.022351665422320366,-0.8317464590072632
2704,135.20000000000002,REVERSE,backward,-0.07999999821186066,0.0,-75.87738800048828,22.330421447753906,0.062133826315402985,-119.28616333007812,2.3211040033207806,-75.71369934082031,22.05807113647461,0.08225938677787781,0.5294078588485718,0.0028159981593489647,0.02194458805024624,-0.8480789065361023
2705,135.25,REVERSE,backward,-0.07999999821186066,0.0,-76.00923156738281,22.605337142944336,0.05962688475847244,-122.26443481445312,2.241224981089687,-75.88621520996094,22.31498146057129,0.08288732916116714,0.504254937171936,0.003464341862127185,0.021509800106287003,-0.8632799983024597
2706,135.3,REVERSE,backward,-0.07999999821186066,0.0,-76.12503051757812,22.9066104888916,0.056365661323070526,-125.19300079345703,2.812498788858079,-76.01884460449219,22.59038734436035,0.080389104783535,0.48173901438713074,0.0007977084023877978,0.02380186691880226,-0.8759911060333252
2707,135.35,REVERSE,backward,-0.07999999821186066,0.0,-76.20352935791016,23.21625518798828,0.05453281104564667,-128.16500854492188,2.6675269297755966,-76.13539123535156,22.892179489135742,0.07713502645492554,0.4592643082141876,-0.0040140338242053986,0.0273877065628767,-0.8878682851791382
2708,135.4,REVERSE,backward,-0.07999999821186066,0.0,-76.24827575683594,23.532854080200195,0.0538516603410244,-130.51080322265625,2.6568643954723727,-76.21461486816406,23.2023868560791,0.075307697057724,0.43609705567359924,-0.009052576497197151,0.031038876622915268,-0.8993186354637146
2709,135.45000000000002,REVERSE,backward,-0.07999999821186066,0.0,-76.26596069335938,23.85477638244629,0.05022571608424187,-132.2424774169922,2.6070107911545666,-76.25991821289062,23.519454956054688,0.07463038712739944,0.4176000654697418,-0.011124313808977604,0.032661087810993195,-0.9079756140708923
2710,135.5,REVERSE,backward,-0.07999999821186066,0.0,-76.27767181396484,24.192712783813477,0.04531005769968033,-134.0145263671875,2.9815336106694152,-76.27799987792969,23.841737747192383,0.07100655138492584,0.4038161635398865,-0.011918684467673302,0.030560335144400597,-0.914251983165741
2711,135.55,REVERSE,backward,-0.07999999821186066,0.0,-76.26887512207031,24.533159255981445,0.040006864815950394,-136.25949096679688,3.0406026101038575,-76.29010772705078,24.1800537109375,0.06609132885932922,0.38960540294647217,-0.012244274839758873,0.02504642866551876,-0.920559823513031
2712,135.6,REVERSE,backward,-0.07999999821186066,0.0,-76.22718811035156,24.865346908569336,0.03674556687474251,-138.54881286621094,2.892361099125917,-76.28179931640625,24.52099609375,0.06078706681728363,0.3714815080165863,-0.012450258247554302,0.016414854675531387,-0.9282117486000061
2713,135.65,REVERSE,backward,-0.07999999821186066,0.0,-76.15520477294922,25.188615798950195,0.03433963656425476,-140.4134063720703,2.897152252786357,-76.24059295654297,24.85370635986328,0.057523198425769806,0.352878212928772,-0.0129939503967762,0.01015485730022192,-0.9355239272117615
2714,135.70000000000002,REVERSE,backward,-0.07999999821186066,0.0,-76.06163024902344,25.50701332092285,0.03173686936497688,-142.04124450683594,2.9305596667639033,-76.16898345947266,25.17741584777832,0.0551130548119545,0.33763521909713745,-0.013537845574319363,0.008580228313803673,-0.9411405324935913
2715,135.75,REVERSE,backward,-0.07999999821186066,0.0,-75.94935607910156,25.820384979248047,0.02922344207763672,-143.5078887939453,2.9619302749751353,-76.07572937011719,25.496204376220703,0.05250440537929535,0.32425886392593384,-0.013849788345396519,0.008219745010137558,-0.945831298828125
