time_step,true_pos_x,pred_pos_x,error
4001,1.48,1.4898611,-0.009861112
4002,1.49,1.5029653,-0.012965322
4003,1.5,1.4194708,0.08052921
4004,1.51,1.345231,0.16476893
4005,1.53,1.4132528,0.11674714
4006,1.54,1.4575768,0.08242321
4007,1.55,1.4669847,0.0830152
4008,1.56,1.468323,0.09167695
4009,1.57,1.4712007,0.09879935
4010,1.58,1.4733001,0.10669994
4011,1.59,1.4807317,0.10926831
4012,1.6,1.491563,0.10843706
4013,1.6,1.5032617,0.09673834
4014,1.62,1.5132341,0.10676587
4015,1.62,1.5242853,0.09571469
4016,1.63,1.53613,0.093870044
4017,1.63,1.5431796,0.086820364
4018,1.64,1.5479974,0.09200263
4019,1.64,1.55392,0.086079955
4020,1.64,1.5608975,0.079102516
4021,1.65,1.5683656,0.0816344
4022,1.65,1.5911306,0.058869362
4023,1.65,1.5999575,0.05004251
4024,1.64,1.607851,0.032148957
4025,1.64,1.6098222,0.030177832
4026,1.64,1.6145791,0.025420904
4027,1.63,1.6145488,0.015451193
4028,1.63,1.610019,0.019981027
4029,1.63,1.6038411,0.026158929
4030,1.63,1.6021659,0.027834058
4031,1.62,1.5996791,0.020320892
4032,1.62,1.5956124,0.024387598
4033,1.62,1.5919468,0.028053164
4034,1.63,1.5846164,0.045383573
4035,1.63,1.5879126,0.042087436
4036,1.64,1.5915762,0.048423767
4037,1.64,1.5967275,0.043272495
4038,1.65,1.5976995,0.052300453
4039,1.65,1.6069981,0.04300189
4040,1.66,1.6145227,0.04547727
4041,1.66,1.6094675,0.05053246
4042,1.66,1.6155127,0.044487238
4043,1.67,1.6220752,0.047924757
4044,1.67,1.6286248,0.04137516
4045,1.68,1.6338927,0.046107292
4046,1.68,1.6391759,0.040824056
4047,1.69,1.6433972,0.046602845
4048,1.69,1.6404465,0.049553514
4049,1.7,1.6488097,0.051190376
4050,1.7,1.6561562,0.043843865
4051,1.71,1.6683801,0.041619897
4052,1.72,1.667007,0.05299306
4053,1.73,1.6689944,0.061005592
4054,1.73,1.6749033,0.055096745
4055,1.74,1.6822509,0.057749152
4056,1.74,1.6908813,0.049118757
4057,1.75,1.703715,0.046285033
4058,1.75,1.708178,0.041821957
4059,1.75,1.7136651,0.036334872
4060,1.76,1.7196693,0.04033065
4061,1.76,1.7267408,0.033259153
4062,1.76,1.7330425,0.026957512
4063,1.76,1.7385026,0.021497369
4064,1.76,1.7437098,0.016290188
4065,1.76,1.7487541,0.011245847
4066,1.76,1.7542796,0.005720377
4067,1.75,1.7597468,-0.00974679
4068,1.75,1.7632636,-0.013263583
4069,1.74,1.7652082,-0.025208235
4070,1.73,1.7645826,-0.034582615
4071,1.73,1.7614915,-0.031491518
4072,1.72,1.7459697,-0.025969625
4073,1.72,1.7190714,0.00092864037
4074,1.71,1.695992,0.014008045
4075,1.7,1.6792383,0.020761728
4076,1.7,1.666353,0.03364706
4077,1.69,1.6563723,0.03362775
4078,1.68,1.6472639,0.032736063
4079,1.68,1.6384193,0.041580677
4080,1.67,1.6312033,0.038796663
4081,1.67,1.6241964,0.045803547
4082,1.66,1.6184136,0.0415864
4083,1.66,1.615775,0.044224977
4084,1.65,1.6087931,0.041206837
4085,1.65,1.6052998,0.044700146
4086,1.64,1.6010817,0.038918257
4087,1.63,1.5957025,0.034297466
4088,1.62,1.5894581,0.030541897
4089,1.61,1.5830942,0.026905775
4090,1.6,1.5766588,0.023341179
4091,1.59,1.5676394,0.022360682
4092,1.58,1.5597392,0.02026081
4093,1.57,1.5543911,0.015608907
4094,1.56,1.5445102,0.015489697
4095,1.54,1.5350051,0.004994869
4096,1.53,1.5244366,0.0055633783
4097,1.52,1.5135632,0.006436825
4098,1.5,1.5026922,-0.0026922226
4099,1.49,1.490462,-0.000461936
4100,1.48,1.4781054,0.0018945932
4101,1.46,1.4669602,-0.0069601536
4102,1.45,1.455133,-0.0051329136
4103,1.42,1.4400241,-0.02002418
4104,1.41,1.4248613,-0.014861345
4105,1.39,1.4086177,-0.01861775
4106,1.37,1.3899715,-0.01997149
4107,1.36,1.3727474,-0.012747407
4108,1.34,1.357627,-0.017627
4109,1.33,1.3407238,-0.01072371
4110,1.31,1.3244404,-0.014440417
4111,1.28,1.3069959,-0.026995897
4112,1.26,1.2874248,-0.027424812
4113,1.25,1.2673938,-0.017393827
4114,1.23,1.2485752,-0.018575191
4115,1.21,1.2298988,-0.019898772
4116,1.2,1.2110131,-0.011013031
4117,1.18,1.1933969,-0.013396978
4118,1.16,1.1753829,-0.015382886
4119,1.14,1.1566377,-0.016637683
4120,1.1,1.1370158,-0.037015796
4121,1.08,1.1136372,-0.033637166
4122,1.07,1.0888457,-0.018845677
4123,1.05,1.0657985,-0.015798569
4124,1.03,1.0439731,-0.013973117
4125,1.01,1.0229752,-0.012975216
4126,0.99,1.002461,-0.012460947
4127,0.97,0.98197335,-0.011973321
4128,0.93,0.96151507,-0.03151506
4129,0.9,0.9374994,-0.037499428
4130,0.87,0.90989226,-0.039892256
4131,0.85,0.88034886,-0.030348837
4132,0.83,0.8517778,-0.021777809
4133,0.81,0.8265798,-0.016579807
4134,0.79,0.8039466,-0.013946593
4135,0.76,0.7825919,-0.022591889
4136,0.73,0.7601602,-0.030160189
4137,0.7,0.73603094,-0.03603095
4138,0.68,0.7101547,-0.030154705
4139,0.66,0.6845867,-0.024586678
4140,0.64,0.660329,-0.020328999
4141,0.62,0.6373729,-0.017372906
4142,0.6,0.61537814,-0.015378118
4143,0.58,0.5946034,-0.014603436
4144,0.55,0.57515943,-0.025159419
4145,0.5,0.5549797,-0.054979682
4146,0.44,0.53042954,-0.090429544
4147,0.42,0.49915496,-0.07915497
4148,0.39,0.46754676,-0.077546775
4149,0.37,0.43659112,-0.066591114
4150,0.35,0.40786582,-0.05786583
4151,0.3,0.381613,-0.081612974
4152,0.27,0.26968095,0.00031906366
4153,0.24,0.17844316,0.06155683
4154,0.22,0.12463087,0.09536913
4155,0.2,0.10298857,0.09701143
4156,0.17,0.101147205,0.0688528
4157,0.15,0.10040864,0.049591362
4158,0.13,0.09280208,0.037197918
4159,0.07,0.08347121,-0.0134712085
4160,0.05,0.06460181,-0.014601808
4161,0.03,0.045950115,-0.015950115
4162,0.01,0.03227642,-0.022276422
4163,-0.02,0.013093501,-0.0330935
4164,-0.04,-0.007252902,-0.032747097
4165,-0.07,-0.02761674,-0.04238326
4166,-0.09,-0.049360633,-0.04063937
4167,-0.12,-0.071274936,-0.04872506
4168,-0.15,-0.09499341,-0.055006593
4169,-0.17,-0.124259055,-0.045740947
4170,-0.19,-0.15447742,-0.03552258
4171,-0.21,-0.18327641,-0.026723579
4172,-0.23,-0.2105543,-0.019445702
4173,-0.25,-0.2351368,-0.014863193
4174,-0.27,-0.2534598,-0.0165402
4175,-0.29,-0.27565753,-0.014342457
4176,-0.33,-0.29207754,-0.03792247
4177,-0.35,-0.31855214,-0.031447858
4178,-0.37,-0.3447017,-0.025298297
4179,-0.39,-0.3693831,-0.020616889
4180,-0.41,-0.39296067,-0.017039329
4181,-0.43,-0.40867835,-0.021321654
4182,-0.45,-0.43439025,-0.015609741
4183,-0.46,-0.452079,-0.00792101
4184,-0.48,-0.46901387,-0.0109861195
4185,-0.51,-0.48838776,-0.021612227
4186,-0.53,-0.5176636,-0.012336373
4187,-0.54,-0.5420593,0.0020592809
4188,-0.56,-0.653406,0.09340602
4189,-0.59,-0.57626927,-0.013730705
4190,-0.6,-0.5445093,-0.055490732
4191,-0.62,-0.4990782,-0.12092179
4192,-0.63,-0.5161538,-0.11384618
4193,-0.64,-0.5370457,-0.10295427
4194,-0.65,-0.58372056,-0.06627941
4195,-0.66,-0.59962213,-0.060377896
4196,-0.67,-0.6105348,-0.05946523
4197,-0.68,-0.621714,-0.05828601
4198,-0.69,-0.64177597,-0.048224032
4199,-0.7,-0.6453999,-0.05460006
4200,-0.71,-0.65665257,-0.05334741
4201,-0.71,-0.6602675,-0.049732506
4202,-0.72,-0.6624203,-0.057579756
4203,-0.72,-0.6737566,-0.04624343
4204,-0.73,-0.67757237,-0.05242765
4205,-0.73,-0.68825376,-0.04174626
4206,-0.73,-0.69764364,-0.03235638
4207,-0.74,-0.7046627,-0.03533733
4208,-0.74,-0.7116182,-0.028381824
4209,-0.74,-0.7174643,-0.022535682
4210,-0.73,-0.72267604,-0.0073239803
4211,-0.73,-0.72542536,-0.0045746565
4212,-0.72,-0.7274746,0.0074745417
4213,-0.72,-0.7300024,0.010002375
4214,-0.72,-0.73198533,0.011985302
4215,-0.71,-0.73191774,0.02191776
4216,-0.7,-0.7299104,0.029910386
4217,-0.7,-0.72708464,0.027084649
4218,-0.69,-0.7246698,0.034669816
4219,-0.69,-0.72046554,0.030465543
4220,-0.69,-0.7164031,0.02640313
4221,-0.69,-0.7123774,0.022377431
4222,-0.69,-0.7089695,0.018969476
4223,-0.69,-0.70570076,0.015700758
4224,-0.7,-0.7033088,0.0033088326
4225,-0.7,-0.703529,0.0035290122
4226,-0.7,-0.7047814,0.004781425
4227,-0.71,-0.70499516,-0.005004823
4228,-0.71,-0.7064271,-0.0035728812
4229,-0.72,-0.7073865,-0.012613535
4230,-0.72,-0.70967007,-0.010329962
4231,-0.73,-0.7115301,-0.01846993
4232,-0.73,-0.7143309,-0.015669107
4233,-0.74,-0.716565,-0.023434997
4234,-0.75,-0.7199708,-0.030029178
4235,-0.75,-0.72432005,-0.025679946
4236,-0.75,-0.72847104,-0.02152896
4237,-0.76,-0.73191655,-0.028083444
4238,-0.76,-0.73555624,-0.024443746
4239,-0.76,-0.7388029,-0.02119708
4240,-0.77,-0.74134815,-0.028651834
4241,-0.77,-0.7456778,-0.024322152
4242,-0.77,-0.7506416,-0.019358397
4243,-0.77,-0.7567655,-0.013234496
4244,-0.77,-0.7615521,-0.0084478855
4245,-0.76,-0.7663897,0.006389737
4246,-0.76,-0.76877606,0.008776069
4247,-0.76,-0.77010214,0.010102153
4248,-0.75,-0.7709615,0.020961523
4249,-0.75,-0.7698715,0.019871473
4250,-0.74,-0.768294,0.028293967
4251,-0.74,-0.7649983,0.024998307
4252,-0.74,-0.7615752,0.021575212
4253,-0.73,-0.7585901,0.028590083
4254,-0.73,-0.75526285,0.025262833
4255,-0.73,-0.7526771,0.022677064
4256,-0.72,-0.7504983,0.030498266
4257,-0.72,-0.744365,0.024364948
4258,-0.71,-0.7458936,0.03589362
4259,-0.71,-0.74527574,0.035275757
4260,-0.71,-0.7405808,0.030580819
4261,-0.7,-0.73544943,0.035449445
4262,-0.7,-0.72995675,0.029956758
4263,-0.69,-0.72546935,0.035469353
4264,-0.69,-0.7202318,0.030231774
4265,-0.69,-0.7153473,0.025347292
4266,-0.69,-0.71116126,0.021161258
4267,-0.68,-0.70769155,0.027691543
4268,-0.68,-0.6995057,0.01950568
4269,-0.68,-0.6913377,0.0113376975
4270,-0.68,-0.6864648,0.0064647794
4271,-0.68,-0.68337464,0.0033746362
4272,-0.68,-0.6858852,0.005885184
4273,-0.68,-0.6853038,0.0053038
4274,-0.68,-0.6823901,0.0023900867
4275,-0.68,-0.67704415,-0.002955854
4276,-0.68,-0.6710038,-0.008996189
4277,-0.68,-0.66411114,-0.01588887
4278,-0.68,-0.6552125,-0.024787486
4279,-0.68,-0.6468811,-0.033118904
4280,-0.68,-0.63943195,-0.040568054
4281,-0.68,-0.6327926,-0.047207415
4282,-0.68,-0.6269574,-0.05304259
4283,-0.68,-0.62199306,-0.058006942
4284,-0.68,-0.6179129,-0.06208712
4285,-0.68,-0.61461926,-0.06538075
4286,-0.68,-0.61179495,-0.06820506
4287,-0.67,-0.609295,-0.060705006
4288,-0.67,-0.60292053,-0.067079484
4289,-0.66,-0.5966325,-0.063367546
4290,-0.66,-0.5920608,-0.06793922
4291,-0.65,-0.5875635,-0.06243646
4292,-0.64,-0.58376086,-0.056239128
4293,-0.63,-0.5777097,-0.05229032
4294,-0.62,-0.5741248,-0.04587519
4295,-0.61,-0.5686228,-0.041377187
4296,-0.6,-0.56053793,-0.03946209
4297,-0.59,-0.5506902,-0.0393098
4298,-0.58,-0.5403248,-0.039675176
4299,-0.57,-0.53005373,-0.039946258
4300,-0.56,-0.52006185,-0.03993815
4301,-0.54,-0.5097227,-0.030277312
4302,-0.53,-0.49829406,-0.031705916
4303,-0.52,-0.48685086,-0.033149123
4304,-0.5,-0.47586888,-0.02413112
4305,-0.49,-0.4635322,-0.0264678
4306,-0.48,-0.45169812,-0.028301865
4307,-0.46,-0.44022602,-0.01977399
4308,-0.45,-0.42757452,-0.022425473
4309,-0.43,-0.4152174,-0.014782608
4310,-0.41,-0.4017939,-0.008206099
4311,-0.39,-0.3869977,-0.003002286
4312,-0.37,-0.37055385,0.00055384636
4313,-0.36,-0.3532799,-0.0067201257
4314,-0.34,-0.33737725,-0.0026227534
4315,-0.32,-0.32157838,0.0015783906
4316,-0.3,-0.3048954,0.004895389
4317,-0.28,-0.287596,0.007595986
4318,-0.27,-0.26987797,-0.00012204051
4319,-0.24,-0.25345713,0.013457134
4320,-0.22,-0.2349112,0.014911205
4321,-0.2,-0.21557266,0.015572652
4322,-0.18,-0.19605982,0.016059816
4323,-0.16,-0.17657655,0.016576558
4324,-0.13,-0.15677208,0.026772082
4325,-0.11,-0.13502717,0.02502717
4326,1.18,1.1537064,0.026293516
4327,1.2,1.1763788,0.023621202
4328,1.22,1.200349,0.019651055
4329,1.24,1.22478,0.015220046
4330,1.26,1.2488048,0.011195183
4331,1.28,1.2721229,0.007877111
4332,1.3,1.2942915,0.005708456
4333,1.32,1.3151648,0.004835248
4334,1.33,1.335747,-0.0057469606
4335,1.36,1.3547474,0.0052525997
4336,1.38,1.3758564,0.0041435957
4337,1.39,1.3980627,-0.00806272
4338,1.41,1.4191275,-0.009127498
4339,1.42,1.4410422,-0.021042228
4340,1.43,1.462843,-0.032842994
4341,1.45,1.4846791,-0.034679055
4342,1.46,1.507651,-0.047650933
4343,1.47,1.5220385,-0.05203843
4344,1.49,1.4428471,0.047152877
4345,1.51,1.4460025,0.06399751
4346,1.52,1.5339907,-0.01399076
4347,1.53,1.5228435,0.0071564913
4348,1.54,1.5041392,0.035860777
4349,1.55,1.4910533,0.05894661
4350,1.56,1.4846238,0.07537615
4351,1.56,1.4830345,0.07696545
4352,1.57,1.4833424,0.08665764
4353,1.58,1.4860712,0.093928814
4354,1.59,1.4913228,0.09867728
4355,1.6,1.5084733,0.09152675
4356,1.6,1.523773,0.07622707
4357,1.61,1.5362173,0.07378268
4358,1.61,1.5505003,0.05949974
4359,1.62,1.5611445,0.058855534
4360,1.62,1.5714909,0.04850912
4361,1.62,1.5783578,0.04164219
4362,1.62,1.5819641,0.03803587
4363,1.62,1.5833267,0.036673307
4364,1.62,1.5873195,0.03268051
4365,1.62,1.583814,0.03618598
4366,1.62,1.5851527,0.03484726
4367,1.61,1.5847123,0.025287747
4368,1.61,1.5822059,0.027794123
4369,1.62,1.5745847,0.045415282
4370,1.62,1.5716959,0.04830408
4371,1.62,1.577134,0.04286599
4372,1.63,1.5808225,0.049177527
4373,1.63,1.5844531,0.04554689
4374,1.63,1.5876062,0.042393804
4375,1.64,1.5906485,0.049351454
4376,1.64,1.5952796,0.04472041
4377,1.65,1.600017,0.049983025
4378,1.65,1.6058745,0.044125438
4379,1.66,1.6067134,0.053286552
4380,1.66,1.6108114,0.049188614
4381,1.67,1.6223534,0.047646523
4382,1.67,1.6233706,0.04662931
4383,1.68,1.6277149,0.052285075
4384,1.68,1.6235917,0.056408286
4385,1.69,1.6323925,0.05760753
4386,1.69,1.6408272,0.04917288
4387,1.7,1.6371741,0.06282592
4388,1.71,1.6373715,0.0726285
4389,1.72,1.6423428,0.07765722
4390,1.73,1.6504021,0.07959795
4391,1.73,1.6666968,0.06330323
4392,1.74,1.6716886,0.06831145
4393,1.75,1.6835858,0.06641424
4394,1.75,1.6936954,0.056304574
4395,1.76,1.7015088,0.05849123
4396,1.76,1.7093841,0.050615907
4397,1.76,1.7165983,0.04340172
4398,1.77,1.722951,0.047048926
4399,1.77,1.7299076,0.04009235
4400,1.77,1.7362876,0.033712387
4401,1.77,1.7417506,0.028249383
4402,1.77,1.747815,0.022184968
4403,1.77,1.7544553,0.015544653
4404,1.77,1.7606486,0.009351373
4405,1.77,1.7657084,0.0042915344
4406,1.76,1.769238,-0.009238005
4407,1.76,1.7700593,-0.010059357
4408,1.75,1.7696282,-0.019628167
4409,1.75,1.767506,-0.017506003
4410,1.75,1.7652467,-0.015246749
4411,1.74,1.7634552,-0.023455143
4412,1.74,1.7608988,-0.020898819
4413,1.73,1.7595961,-0.02959609
4414,1.73,1.7577965,-0.027796507
4415,1.72,1.7560794,-0.036079407
4416,1.71,1.7417305,-0.031730413
4417,1.7,1.7160865,-0.01608646
4418,1.7,1.692548,0.007452011
4419,1.69,1.6759541,0.014045954
4420,1.68,1.6631591,0.016840816
4421,1.67,1.6517469,0.018253088
4422,1.67,1.6406435,0.02935648
4423,1.66,1.6309335,0.029066443
4424,1.65,1.6216129,0.02838707
4425,1.65,1.6121787,0.037821293
4426,1.64,1.6044369,0.03556311
4427,1.64,1.5973828,0.0426172
4428,1.64,1.5918969,0.048103094
4429,1.63,1.5878412,0.042158842
4430,1.63,1.5834758,0.046524167
4431,1.63,1.5852861,0.044713855
4432,1.63,1.5793604,0.05063963
4433,1.62,1.5749321,0.045067906
4434,1.62,1.5709842,0.04901576
4435,1.62,1.5677385,0.05226147
4436,1.61,1.5700196,0.03998041
4437,1.61,1.5622839,0.04771614
4438,1.61,1.5549719,0.05502808
4439,1.61,1.5490286,0.06097138
4440,1.61,1.5450087,0.064991355
4441,1.61,1.542525,0.06747496
4442,1.61,1.5412638,0.068736196
4443,1.61,1.5409396,0.069060445
4444,1.6,1.5410324,0.05896759
4445,1.6,1.5397995,0.060200572
4446,1.6,1.5381317,0.06186831
4447,1.59,1.5365169,0.05348313
4448,1.59,1.5336608,0.056339264
4449,1.58,1.5306438,0.049356222
4450,1.58,1.5265132,0.053486824
4451,1.57,1.5224218,0.047578216
4452,1.56,1.5174332,0.042566776
4453,1.55,1.5114019,0.03859806
4454,1.54,1.5042744,0.035725594
4455,1.53,1.4971052,0.03289473
4456,1.52,1.4876705,0.03232944
4457,1.51,1.4777042,0.032295823
4458,1.5,1.4672892,0.03271079
4459,1.49,1.4570959,0.032904148
4460,1.48,1.445611,0.03438902
4461,1.46,1.4348624,0.025137663
4462,1.45,1.4211234,0.028876662
4463,1.44,1.4079304,0.032069683
4464,1.43,1.395619,0.034380913
4465,1.42,1.3837872,0.036212802
4466,1.4,1.3722844,0.027715564
4467,1.39,1.3595452,0.030454755
4468,1.38,1.3466029,0.03339708
4469,1.36,1.332096,0.027904034
4470,1.35,1.3157272,0.03427279
4471,1.33,1.2999184,0.03008163
4472,1.31,1.2834393,0.026560664
4473,1.3,1.2659456,0.0340544
4474,1.28,1.2491403,0.030859709
4475,1.27,1.2318666,0.038133383
4476,1.25,1.215466,0.034533978
4477,1.24,1.1990016,0.04099846
4478,1.22,1.1833379,0.0366621
4479,1.19,1.1671562,0.022843838
4480,1.17,1.1482143,0.021785617
4481,1.15,1.128403,0.021597028
4482,1.14,1.1089034,0.031096578
4483,1.12,1.0903429,0.029657125
4484,1.1,1.0722749,0.0277251
4485,1.08,1.0533727,0.026627302
4486,1.06,1.0355619,0.024438024
4487,1.04,1.0182521,0.021747828
4488,1.01,1.0016074,0.008392572
4489,0.99,0.98380613,0.0061938763
4490,0.97,0.96597004,0.0040299892
4491,0.94,0.94752717,-0.0075271726
4492,0.92,0.9269356,-0.0069355965
4493,0.9,0.90566975,-0.0056697726
4494,0.87,0.8849281,-0.0149281025
4495,0.85,0.8632879,-0.013287902
4496,0.81,0.8422556,-0.03225559
4497,0.77,0.81930864,-0.049308658
4498,0.75,0.79466957,-0.04466957
4499,0.73,0.77166,-0.04165995
4500,0.7,0.7516866,-0.051686585
4501,0.68,0.73226094,-0.052260935
4502,0.65,0.7135433,-0.06354332
4503,0.63,0.69262743,-0.062627435
4504,0.61,0.66809684,-0.058096826
4505,0.57,0.64153045,-0.07153046
4506,0.54,0.6126645,-0.0726645
4507,0.52,0.5836271,-0.063627124
4508,0.5,0.55635583,-0.056355834
4509,0.47,0.5310443,-0.061044306
4510,0.45,0.50597346,-0.05597347
4511,0.42,0.48164645,-0.06164646
4512,0.4,0.4566684,-0.0566684
4513,0.38,0.4325199,-0.052519917
4514,0.34,0.40993983,-0.06993982
4515,0.3,0.38592052,-0.08592051
4516,0.28,0.35788202,-0.07788202
4517,0.26,0.3298544,-0.06985441
4518,0.23,0.21591493,0.014085069
4519,0.21,0.12594941,0.08405058
4520,0.18,0.08022988,0.09977013
4521,0.16,0.06374702,0.09625298
4522,0.14,0.061264843,0.07873516
4523,0.11,0.061447203,0.048552796
4524,0.08,0.057497233,0.022502765
4525,0.06,0.04774362,0.01225638
4526,0.04,0.034238875,0.005761124
4527,0.02,0.018868357,0.0011316426
4528,0.0,-0.0025840104,0.0025840104
4529,-0.02,-0.02379924,0.003799241
4530,-0.04,-0.038623214,-0.0013767853
4531,-0.05,-0.059608817,0.009608816
4532,-0.07,-0.0736379,0.0036379024
4533,-0.1,-0.09360558,-0.0063944235
4534,-0.12,-0.11645472,-0.0035452768
4535,-0.14,-0.1385603,-0.0014397055
4536,-0.16,-0.16050082,0.000500828
4537,-0.17,-0.18200743,0.01200743
4538,-0.19,-0.19518542,0.0051854253
4539,-0.2,-0.21460605,0.014606044
4540,-0.22,-0.23253942,0.012539417
4541,-0.24,-0.24119157,0.0011915714
4542,-0.26,-0.25912964,-0.000870347
4543,-0.28,-0.2687204,-0.011279613
4544,-0.29,-0.28054398,-0.009456009
4545,-0.3,-0.2921728,-0.007827222
4546,-0.32,-0.30428004,-0.01571995
4547,-0.34,-0.3266483,-0.013351709
4548,-0.36,-0.32723123,-0.032768786
4549,-0.37,-0.3132938,-0.05670619
4550,-0.39,-0.29863238,-0.0913676
4551,-0.4,-0.28681332,-0.11318669
4552,-0.42,-0.27592075,-0.14407924
4553,-0.43,-0.28102368,-0.14897633
4554,-0.44,-0.29576474,-0.14423525
4555,-0.45,-0.3129959,-0.13700408
4556,-0.46,-0.32930487,-0.13069513
4557,-0.48,-0.34371442,-0.13628557
4558,-0.5,-0.35814363,-0.14185637
4559,-0.52,-0.3826183,-0.13738167
4560,-0.54,-0.41617185,-0.12382817
4561,-0.55,-0.44919443,-0.10080558
4562,-0.57,-0.4766224,-0.09337759
4563,-0.58,-0.5885643,0.008564293
4564,-0.6,-0.66128683,0.061286807
4565,-0.61,-0.6787523,0.06875229
4566,-0.62,-0.6472707,0.027270675
4567,-0.64,-0.5044857,-0.13551426
4568,-0.67,-0.3862756,-0.28372443
4569,-0.68,-0.5012823,-0.17871773
4570,-0.69,-0.5465007,-0.14349931
4571,-0.7,-0.5807191,-0.119280875
4572,-0.72,-0.6093756,-0.11062443
4573,-0.81,-0.79298663,-0.017013371
4574,-0.81,-0.7958989,-0.014101088
4575,-0.81,-0.79837346,-0.011626542
4576,-0.81,-0.800388,-0.009612024
4577,-0.81,-0.80201316,-0.007986844
4578,-0.81,-0.80334914,-0.006650865
4579,-0.81,-0.8044691,-0.005530894
4580,-0.81,-0.8038542,-0.0061457753
4581,-0.82,-0.80214953,-0.017850459
4582,-0.82,-0.8009802,-0.019019783
4583,-0.82,-0.80044484,-0.019555151
4584,-0.82,-0.79995286,-0.020047128
4585,-0.82,-0.79938626,-0.02061373
4586,-0.82,-0.7990217,-0.020978272
4587,-0.82,-0.7988225,-0.02117747
4588,-0.82,-0.79893875,-0.021061242
4589,-0.82,-0.8015095,-0.018490493
4590,-0.82,-0.80535626,-0.014643729
4591,-0.82,-0.8092662,-0.010733783
4592,-0.81,-0.8155023,0.0055022836
4593,-0.8,-0.815693,0.015693009
4594,-0.79,-0.8134856,0.023485601
4595,-0.79,-0.8122313,0.02223128
4596,-0.78,-0.8099735,0.029973507
4597,-0.78,-0.80572426,0.025724292
4598,-0.77,-0.8016646,0.03166461
4599,-0.77,-0.7972801,0.027280092
4600,-0.75,-0.79377043,0.043770432
4601,-0.74,-0.78883815,0.04883814
4602,-0.73,-0.7789707,0.0489707
4603,-0.73,-0.7690654,0.03906536
4604,-0.73,-0.7600404,0.030040383
4605,-0.73,-0.75225806,0.022258043
4606,-0.73,-0.74588335,0.015883327
4607,-0.73,-0.740219,0.010218978
4608,-0.72,-0.7336962,0.013696194
4609,-0.72,-0.7260392,0.0060391426
4610,-0.73,-0.7188301,-0.01116991
4611,-0.73,-0.71428025,-0.015719771
4612,-0.73,-0.7105113,-0.019488692
4613,-0.73,-0.70196235,-0.028037667
4614,-0.73,-0.6953422,-0.034657836
4615,-0.73,-0.69092417,-0.03907585
4616,-0.73,-0.6883421,-0.041657925
4617,-0.72,-0.6865679,-0.033432126
4618,-0.72,-0.6881529,-0.03184712
4619,-0.72,-0.6873603,-0.032639742
4620,-0.71,-0.6846528,-0.025347173
4621,-0.71,-0.68056977,-0.02943021
4622,-0.71,-0.67697847,-0.03302151
4623,-0.7,-0.6742122,-0.02578777
4624,-0.69,-0.6712693,-0.0187307
4625,-0.68,-0.6670699,-0.012930095
4626,-0.68,-0.66215503,-0.017844975
4627,-0.67,-0.65765667,-0.012343347
4628,-0.66,-0.6528263,-0.007173717
4629,-0.65,-0.6473863,-0.0026136637
4630,-0.64,-0.6410055,0.0010055304
4631,-0.63,-0.6337788,0.0037788153
4632,-0.63,-0.6259631,-0.0040369034
4633,-0.61,-0.619213,0.009212971
4634,-0.6,-0.61033463,0.010334611
4635,-0.59,-0.60052514,0.010525167
4636,-0.58,-0.5904944,0.010494411
4637,-0.57,-0.5803803,0.010380328
4638,-0.55,-0.5704336,0.020433605
4639,-0.54,-0.5587534,0.01875335
4640,-0.53,-0.5469626,0.016962647
4641,-0.5,-0.53489506,0.034895062
4642,-0.48,-0.5193161,0.039316088
4643,-0.47,-0.49975544,0.029755443
4644,-0.45,-0.48120856,0.031208575
4645,-0.44,-0.4623543,0.022354305
4646,-0.42,-0.4444726,0.024472624
4647,-0.41,-0.4261315,0.01613149
4648,-0.39,-0.4089312,0.01893121
4649,-0.35,-0.3948565,0.04485652
4650,-0.33,-0.37392926,0.04392925
4651,-0.32,-0.34762913,0.027629137
4652,-0.29,-0.32431835,0.034318358
4653,-0.28,-0.30120075,0.021200746
4654,-0.26,-0.2804849,0.020484924
4655,-0.25,-0.2611212,0.011121213
4656,-0.22,-0.24404478,0.024044782
4657,-0.2,-0.22518283,0.025182828
4658,-0.18,-0.20515281,0.025152802
4659,-0.17,-0.18506092,0.015060917
4660,-0.15,-0.1664713,0.016471297
4661,-0.12,-0.14816457,0.028164573
4662,-0.11,-0.12762958,0.017629579
4663,-0.08,-0.10824889,0.028248891
4664,-0.03,-0.08714253,0.057142526
4665,-0.01,-0.05939603,0.04939603
4666,0.01,-0.030668199,0.040668197
4667,0.03,-0.0034724474,0.03347245
4668,0.05,0.021825522,0.028174479
4669,0.07,0.04520887,0.024791129
4670,0.09,0.088101834,0.0018981695
4671,0.11,0.10835889,0.0016411096
4672,0.15,0.12319648,0.026803523
4673,0.17,0.16535473,0.004645273
4674,0.19,0.18409449,0.005905509
4675,0.21,0.19704321,0.012956783
4676,0.23,0.21196768,0.018032327
4677,0.25,0.23215885,0.017841145
4678,0.27,0.24960257,0.02039744
4679,0.3,0.2684956,0.031504422
4680,0.32,0.2911842,0.028815806
4681,0.35,0.31504697,0.034953028
4682,0.37,0.34094158,0.029058427
4683,0.4,0.36641902,0.03358099
4684,0.42,0.39221486,0.027785122
4685,0.44,0.4162998,0.023700207
4686,0.47,0.43806964,0.031930357
4687,0.51,0.45952836,0.050471634
4688,0.55,0.4841719,0.065828115
