time_step,true_yaw_sin,pred_yaw_sin,error
4329,0.023991281,0.035394482,-0.011403201
4330,0.02607179,0.03924544,-0.013173651
4331,0.028449023,0.043074153,-0.01462513
4332,0.029821573,0.04698717,-0.017165596
4333,0.034493,0.0504113,-0.0159183
4334,0.038271196,0.055231646,-0.01696045
4335,0.048336927,0.06054055,-0.012203623
4336,0.05524793,0.06913811,-0.013890181
4337,0.06412071,0.078324035,-0.014203325
4338,0.083470576,0.088348635,-0.004878059
4339,0.10338011,0.103823125,-0.00044301897
4340,0.13439706,0.12302031,0.011376746
4341,0.1891569,0.14877664,0.04038027
4342,0.30949172,0.1880003,0.12149142
4343,0.70207417,0.25738245,0.44469172
4344,0.45350114,0.38942933,0.064071804
4345,0.0,0.35444653,-0.35444653
4346,0.17134118,0.18974721,-0.018406034
4347,0.13101935,0.12648952,0.004529834
4348,0.09759636,0.09659362,0.0010027438
4349,0.0837657,0.07731021,0.0064554885
4350,0.07836976,0.06569967,0.012670092
4351,0.06950546,0.060150564,0.009354897
4352,0.062600285,0.056398608,0.006201677
4353,0.054749835,0.05321467,0.001535166
4354,0.048765965,0.049454994,-0.0006890297
4355,0.047155313,0.043291137,0.0038641766
4356,0.04419983,0.040142983,0.0040568486
4357,0.0,0.03806735,-0.03806735
4358,0.038476583,0.026056482,0.012420101
4359,0.037584048,0.025639212,0.011944836
4360,0.036641333,0.027527774,0.0091135595
4361,0.036641333,0.029314375,0.0073269587
4362,0.037584048,0.030534117,0.007049931
4363,0.06049506,0.03173341,0.028761651
4364,0.038476583,0.041307837,-0.0028312542
4365,0.06651901,0.040363275,0.026155733
4366,0.06880209,0.049287893,0.019514196
4367,0.07387169,0.05693537,0.016936317
4368,0.04419983,0.0630537,-0.018853866
4369,0.047155313,0.054274693,-0.00711938
4370,0.08304548,0.047926694,0.03511879
4371,0.086629614,0.05828575,0.028343864
4372,0.090535745,0.06779216,0.022743583
4373,0.090535745,0.07450707,0.016028672
4374,0.090535745,0.07783081,0.012704939
4375,0.090535745,0.07913521,0.011400536
4376,0.090535745,0.07946352,0.011072226
4377,0.090535745,0.07950122,0.011034526
4378,0.054749835,0.07946479,-0.024714958
4379,0.057070106,0.066557184,-0.009487078
4380,0.09950372,0.05808427,0.041419446
4381,0.04280258,0.06949422,-0.026691638
4382,0.057070106,0.058783054,-0.0017129481
4383,0.0,0.054600485,-0.054600485
4384,0.04280258,0.032174073,0.010628507
4385,0.045475293,0.032654986,0.012820307
4386,0.0,0.0376103,-0.0376103
4387,0.0,0.024872703,-0.024872703
4388,0.0,0.015289977,-0.015289977
4389,0.0,0.010350604,-0.010350604
4390,0.036248833,0.008470118,0.027778715
4391,0.0,0.020834638,-0.020834638
4392,0.029821573,0.017421763,0.012399809
4393,0.028449023,0.023610478,0.004838545
4394,0.02607179,0.028051997,-0.001980206
4395,0.023991281,0.02952571,-0.005534429
4396,0.022992592,0.029086487,-0.006093895
4397,0.021262914,0.028152982,-0.006890068
4398,0.019720031,0.02683244,-0.00711241
4399,0.018955773,0.025372552,-0.006416779
4400,0.01764107,0.024244914,-0.0066038445
4401,0.015843688,0.023150505,-0.007306818
4402,0.0152602205,0.021498164,-0.0062379437
4403,0.014272674,0.020042302,-0.005769628
4404,0.014272674,0.018800383,-0.0045277094
4405,0.013754297,0.01815193,-0.0043976326
4406,0.013754297,0.01775146,-0.003997164
4407,0.013754297,0.017595978,-0.0038416814
4408,0.012886318,0.017607948,-0.0047216294
4409,0.012886318,0.017288515,-0.004402197
4410,0.012886318,0.017100021,-0.004213703
4411,0.012421402,0.017043665,-0.004622263
4412,0.012421402,0.016857784,-0.004436382
4413,0.012421402,0.016555106,-0.004133704
4414,0.012421402,0.016514478,-0.004093076
4415,0.012421402,0.016640255,-0.004218853
4416,0.012421402,0.0111495145,0.0012718877
4417,0.012421402,0.008125406,0.0042959964
4418,0.012421402,0.0068276487,0.0055937534
4419,0.012886318,0.0064039603,0.006482358
4420,0.013754297,0.0065995045,0.0071547925
4421,0.014272674,0.007230604,0.00704207
4422,0.014272674,0.007924715,0.006347959
4423,0.0152602205,0.008437438,0.0068227826
4424,0.015843688,0.009142458,0.006701229
4425,0.015843688,0.009953545,0.005890142
4426,0.015843688,0.010470046,0.005373642
4427,0.015843688,0.010858636,0.004985051
4428,0.016977321,0.011210319,0.0057670027
4429,0.016977321,0.012032632,0.0049446896
4430,0.048722554,0.012770956,0.0359516
4431,0.016977321,0.024042672,-0.00706535
4432,0.016977321,0.021738777,-0.0047614556
4433,0.016977321,0.01829668,-0.0013193581
4434,0.016977321,0.016076354,0.00090096705
4435,0.048722554,0.01503313,0.033689424
4436,0.016977321,0.025433252,-0.00845593
4437,0.016977321,0.023030361,-0.00605304
4438,0.016977321,0.01980996,-0.002832638
4439,0.015843688,0.017991718,-0.0021480303
4440,0.0152602205,0.016804516,-0.0015442958
4441,0.014272674,0.016192485,-0.0019198107
4442,0.012886318,0.015676344,-0.0027900254
4443,0.012421402,0.014955724,-0.0025343215
4444,0.011652523,0.014392,-0.002739477
4445,0.01123201,0.013865247,-0.0026332373
4446,0.010162914,0.013474222,-0.003311308
4447,0.009790121,0.012839761,-0.00304964
4448,0.009195617,0.012333736,-0.0031381184
4449,0.008852667,0.0118520595,-0.0029993923
4450,0.008518018,0.011480695,-0.0029626768
4451,0.007997745,0.011152776,-0.0031550312
4452,0.0073835053,0.010801036,-0.0034175306
4453,0.00692438,0.01033454,-0.00341016
4454,0.012718321,0.0098226555,0.0028956654
4455,0.0060881674,0.011398649,-0.0053104814
4456,0.0056914273,0.010534873,-0.004843446
4457,0.005433472,0.009540694,-0.004107222
4458,0.01035514,0.008932393,0.001422747
4459,0.004583103,0.010385618,-0.0058025145
4460,0.025632601,0.00971413,0.01591847
4461,0.007296726,0.016043821,-0.008747095
4462,0.006702122,0.014815804,-0.008113682
4463,0.0058277706,0.0127309505,-0.00690318
4464,0.0053963517,0.01097339,-0.0055770385
4465,0.0045435303,0.009929374,-0.0053858436
4466,0.0041215518,0.009115249,-0.004993697
4467,0.023778802,0.008591834,0.015186967
4468,0.022899358,0.015087239,0.007812118
4469,0.021271782,0.019894196,0.0013775863
4470,0.02162306,0.022113556,-0.00049049594
4471,0.02079758,0.023153337,-0.0023557562
4472,0.019990006,0.023293106,-0.0033030994
4473,0.019592319,0.022978397,-0.0033860784
4474,0.018807959,0.022627143,-0.0038191844
4475,0.018420825,0.022174282,-0.0037534572
4476,0.01765552,0.021804644,-0.004149124
4477,0.017276907,0.021290125,-0.004013218
4478,0.016900694,0.02090293,-0.004002236
4479,0.01590215,0.020638695,-0.0047365446
4480,-0.0053963517,0.020099567,-0.025495918
4481,0.014777737,0.012253573,0.0025241636
4482,-0.006262925,0.013359252,-0.019622177
4483,0.013661363,0.008085383,0.00557598
4484,-0.007755045,0.010992419,-0.018747464
4485,-0.008218604,0.006480079,-0.014698683
4486,-0.009162919,0.0022095637,-0.011372482
4487,-0.009644444,-0.0009161625,-0.008728282
4488,-0.010862774,-0.0030271588,-0.007835615
4489,-0.010862774,-0.004885746,-0.005977028
4490,-0.011378417,-0.005937759,-0.005440658
4491,-0.011378417,-0.0065175868,-0.00486083
4492,-0.011378417,-0.0067227404,-0.0046556764
4493,-0.011378417,-0.006780451,-0.0045979656
4494,-0.011902556,-0.006918266,-0.00498429
4495,-0.011902556,-0.007285817,-0.0046167388
4496,-0.011378417,-0.00756221,-0.003816207
4497,-0.011378417,-0.0074572586,-0.003921158
4498,-0.011378417,-0.007573614,-0.003804803
4499,-0.010862774,-0.007665295,-0.003197479
4500,-0.01035514,-0.0076279044,-0.0027272357
4501,-0.009644444,-0.0072414656,-0.0024029785
4502,-0.008687769,-0.006635753,-0.002052016
4503,-0.008218604,-0.005586927,-0.0026316773
4504,-0.007755045,-0.004383534,-0.0033715107
4505,-0.006702122,-0.003725688,-0.0029764338
4506,-0.006702122,-0.0030889,-0.003613222
4507,-0.007145677,-0.002736196,-0.0044094813
4508,-0.007145677,-0.0027054297,-0.0044402475
4509,-0.006702122,-0.0026211245,-0.0040809973
4510,-0.006702122,-0.0022610845,-0.0044410373
4511,-0.007145677,-0.0019328436,-0.0052128336
4512,-0.007145677,-0.0019468442,-0.005198833
4513,-0.007755045,-0.00197188,-0.005783165
4514,-0.008218604,-0.00235214,-0.005866464
4515,-0.008687769,-0.002796718,-0.005891051
4516,-0.009162919,-0.0029292637,-0.006233655
4517,-0.009855049,-0.0033621853,-0.0064928634
4518,-0.010862774,0.00034885574,-0.01121163
4519,-0.011902556,0.00055615604,-0.012458712
4520,-0.012718321,-0.0017807418,-0.010937579
4521,-0.013275265,-0.004695692,-0.008579573
4522,-0.014760355,-0.007068896,-0.0076914593
4523,-0.015987962,-0.009171942,-0.0068160202
4524,-0.017696343,-0.011014246,-0.006682097
4525,-0.019569447,-0.012997026,-0.0065724216
4526,-0.020314313,-0.015143645,-0.0051706685
4527,-0.0488905,-0.016773688,-0.032116815
4528,-0.05232863,-0.031732276,-0.020596355
4529,-0.025754374,-0.04501079,0.019256417
4530,-0.05619504,-0.03960616,-0.016588878
4531,-0.030494286,-0.048333988,0.017839702
4532,-0.06220711,-0.043110132,-0.019096978
4533,-0.07137042,-0.05348459,-0.017885834
4534,-0.07353851,-0.06726622,-0.0062722936
4535,-0.08067336,-0.077567145,-0.003106214
4536,-0.086123705,-0.087149456,0.0010257512
4537,-0.06651901,-0.095774524,0.029255517
4538,-0.099325374,-0.0905664,-0.008758977
4539,-0.111999325,-0.10219091,-0.009808414
4540,-0.086629614,-0.11902266,0.032393046
4541,-0.14127302,-0.116489,-0.024784021
4542,-0.11043153,-0.14079353,0.030362003
4543,-0.12403473,-0.14288993,0.0188552
4544,-0.13216372,-0.14741983,0.015256107
4545,-0.15205719,-0.15451439,0.0024572015
4546,-0.25626865,-0.16978167,-0.08648698
4547,-0.30949172,-0.23807372,-0.071418
4548,-0.30949172,-0.31649387,0.007002145
4549,-0.27472112,-0.36085147,0.08613035
4550,-0.3873908,-0.360999,-0.026391804
4551,-0.3873908,-0.40970507,0.02231428
4552,-0.27472112,-0.44254702,0.16782591
4553,-0.27472112,-0.40505856,0.13033745
4554,-0.27472112,-0.3706473,0.095926195
4555,-0.27472112,-0.34984723,0.07512611
4556,-0.27472112,-0.3396045,0.06488338
4557,-0.27472112,-0.33536762,0.060646504
4558,-0.24253562,-0.33391517,0.09137955
4559,-0.24253562,-0.31798545,0.075449824
4560,-0.27472112,-0.3081165,0.03339538
4561,-0.27472112,-0.3220734,0.047352284
4562,-0.31622776,-0.33534196,0.019114196
4563,-0.37139067,-0.3708465,-0.0005441606
4564,-0.4472136,-0.42279318,-0.02442041
4565,-0.5547002,-0.48889664,-0.06580356
4566,-0.82812345,-0.5640258,-0.26409763
4567,-0.8944272,-0.6575963,-0.23683089
4568,-0.37139067,-0.65616214,0.28477147
4569,-0.400428,-0.49362755,0.09319955
4570,-0.3229479,-0.36370128,0.040753394
4571,-0.26995292,-0.27442905,0.00447613
4572,-0.23176426,-0.21675459,-0.015009671
4573,-0.06049506,-0.05255177,-0.007943291
4574,-0.06049506,-0.051720925,-0.008774135
4575,-0.06049506,-0.05116429,-0.009330768
4576,-0.06049506,-0.05100389,-0.009491172
4577,-0.06049506,-0.051087447,-0.009407613
4578,-0.06049506,-0.051234774,-0.009260286
4579,-0.06049506,-0.05135016,-0.0091448985
4580,-0.06049506,-0.050896846,-0.009598214
4581,-0.06049506,-0.049939968,-0.010555092
4582,-0.057049792,-0.048838563,-0.008211229
4583,-0.053975258,-0.046409346,-0.007565912
4584,-0.052558832,-0.04327612,-0.009282712
4585,-0.049937617,-0.040773913,-0.009163704
4586,-0.048722554,-0.03836071,-0.010361843
4587,-0.0464614,-0.036683016,-0.009778384
4588,-0.04540766,-0.034966342,-0.010441318
4589,-0.043437224,-0.03427995,-0.009157274
4590,-0.042514715,-0.033883013,-0.0086317025
4591,-0.013754297,-0.033735827,0.01998153
4592,-0.042514715,-0.019979807,-0.022534909
4593,-0.042514715,-0.024278188,-0.018236527
4594,-0.013754297,-0.029938936,0.01618464
4595,-0.013754297,-0.01924394,0.0054896437
4596,-0.013754297,-0.010865032,-0.0028892653
4597,-0.013754297,-0.0067411987,-0.0070130983
4598,-0.014272674,-0.0054865126,-0.008786161
4599,-0.043437224,-0.0060615777,-0.037375648
4600,-0.0464614,-0.022706423,-0.023754977
4601,-0.052558832,-0.03725327,-0.01530556
4602,-0.053975258,-0.04710556,-0.0068697
4603,-0.05547002,-0.05196043,-0.0035095885
4604,-0.05547002,-0.054243244,-0.0012267753
4605,-0.05547002,-0.05462244,-0.00084757805
4606,-0.05547002,-0.054163113,-0.0013069063
4607,-0.057049792,-0.053332366,-0.0037174262
4608,-0.057049792,-0.05281037,-0.0042394213
4609,-0.05547002,-0.05214487,-0.0033251494
4610,-0.053975258,-0.050699495,-0.0032757632
4611,-0.052558832,-0.04894168,-0.0036171526
4612,-0.08407978,-0.04703659,-0.03704319
4613,-0.082120076,-0.060488462,-0.021631613
4614,-0.08036109,-0.0692259,-0.011135191
4615,-0.0769856,-0.07231892,-0.0046666786
4616,-0.07252398,-0.07141567,-0.0011083111
4617,-0.042514715,-0.068035394,0.025520679
4618,-0.04078237,-0.052362904,0.011580534
4619,-0.038433123,-0.040997885,0.0025647618
4620,-0.03770901,-0.034184832,-0.0035241768
4621,-0.03701166,-0.031242423,-0.005769238
4622,-0.03569153,-0.030390792,-0.005300738
4623,-0.03569153,-0.029947352,-0.005744178
4624,-0.033878844,-0.030251557,-0.0036272872
4625,-0.033878844,-0.029814644,-0.0040642004
4626,-0.03331483,-0.029902605,-0.0034122262
4627,-0.032769278,-0.029905975,-0.0028633028
4628,-0.032769278,-0.0298747,-0.0028945785
4629,-0.03173005,-0.030160755,-0.0015692934
4630,-0.03173005,-0.029991537,-0.001738511
4631,-0.03173005,-0.030005373,-0.0017246753
4632,-0.031234752,-0.030232366,-0.0010023862
4633,-0.030754676,-0.030184528,-0.00057014823
4634,-0.030754676,-0.029931946,-0.00082273036
4635,-0.030289127,-0.029921781,-0.0003673453
4636,-0.029837456,-0.029885238,4.7782436e-05
4637,-0.029837456,-0.029727064,-0.00011039153
4638,-0.029399052,-0.02978913,0.000390077
4639,-0.029399052,-0.029717267,0.0003182143
4640,-0.02897334,-0.029832875,0.00085953623
4641,-0.028559774,-0.02967072,0.0011109468
4642,-0.027767068,-0.029270148,0.0015030801
4643,-0.027386984,-0.028386606,0.000999622
4644,-0.027386984,-0.0276011,0.00021411665
4645,-0.026306681,-0.027355421,0.00104874
4646,-0.025308346,-0.026755381,0.001447035
4647,-0.02499219,-0.025889328,0.00089713745
4648,-0.0038788633,-0.02530676,0.021427896
4649,-0.0031324895,-0.015519932,0.012387442
4650,-0.023249527,-0.008128755,-0.015120773
4651,-0.022982433,-0.013639258,-0.009343175
4652,-0.022216737,-0.018868621,-0.0033481158
4653,-0.021733996,-0.021605141,-0.00012885407
4654,-0.021500405,-0.022592302,0.0010918975
4655,-0.021271782,-0.022941368,0.0016695857
4656,-0.020828813,-0.022969535,0.0021407213
4657,-0.020403914,-0.022735346,0.002331432
4658,-0.020197898,-0.022316502,0.0021186043
4659,-0.019798098,-0.02207704,0.0022789426
4660,-0.019604076,-0.021756731,0.0021526553
4661,-0.019227214,-0.021537695,0.002310481
4662,-0.019044165,-0.02130516,0.002260996
4663,-0.018688325,-0.021108052,0.002419727
4664,-0.018345537,-0.02087725,0.0025317129
4665,-0.018015094,-0.020534623,0.0025195293
4666,-0.017854296,-0.020258911,0.0024046153
4667,-0.01754116,-0.02017458,0.002633419
4668,-0.017388675,-0.020058898,0.002670223
4669,-0.017238818,-0.020040618,0.0028018001
4670,-0.01709152,-0.020499073,0.0034075528
4671,-0.016946718,-0.01846511,0.0015183911
4672,-0.016804349,-0.017460002,0.00065565296
4673,-0.016526667,-0.018564269,0.0020376015
4674,0.005433472,-0.016708516,0.022141987
4675,0.0056914273,-0.0056923297,0.011383757
4676,-0.016258014,0.0014125798,-0.017670594
4677,0.006361794,-0.005939914,0.012301708
4678,0.0066404324,-0.0017813696,0.008421802
4679,0.0073835053,0.0023583742,0.005025131
4680,0.0076873116,0.0051918495,0.002495462
4681,0.008315197,0.0067121703,0.0016030269
4682,0.008852667,0.007656662,0.0011960054
4683,0.009195617,0.008236805,0.0009588124
4684,0.009790121,0.008447172,0.0013429485
4685,0.009790121,0.008714378,0.0010757428
4686,0.009790121,0.00858067,0.0012094509
4687,0.010162914,0.008184288,0.0019786265
4688,0.010162914,0.007897638,0.0022652764
4689,0.010162914,0.0075246617,0.0026382525
4690,0.010162914,0.0071724486,0.0029904656
4691,0.010162914,0.0069430303,0.003219884
4692,0.009790121,0.0069097187,0.002880402
4693,0.010162914,0.0066673346,0.0034955796
4694,0.010162914,0.006961383,0.0032015312
4695,0.010162914,0.0073678643,0.00279505
4696,0.010162914,0.007821362,0.0023415517
4697,0.010162914,0.008284604,0.00187831
4698,0.01054618,0.0087211095,0.0018250709
4699,0.010824035,0.009556096,0.0012679389
4700,0.01123201,0.010641474,0.0005905358
4701,0.011652523,0.011925964,-0.00027344096
4702,0.012421402,0.013348281,-0.00092687923
4703,0.012886318,0.014950493,-0.002064175
4704,0.013754297,0.01646808,-0.0027137827
4705,0.014272674,0.01809561,-0.0038229367
4706,0.0152602205,0.019585876,-0.0043256553
4707,0.015843688,0.02120558,-0.0053618923
4708,0.016977321,0.022724608,-0.0057472866
4709,0.01764107,0.024495067,-0.0068539977
4710,0.018955773,0.026249139,-0.007293366
4711,0.021262914,0.02835167,-0.007088756
4712,0.022992592,0.031351663,-0.008359071
4713,0.02607179,0.03461282,-0.008541029
4714,0.029821573,0.038744994,-0.008923421
4715,0.034493,0.043678313,-0.009185314
4716,0.038271196,0.04952079,-0.011249594
4717,0.04280258,0.055316284,-0.012513705
4718,0.051640764,0.061253585,-0.009612821
4719,0.059441026,0.06941226,-0.009971235
4720,0.06962344,0.078468725,-0.008845285
4721,0.10338011,0.088916056,0.0144640505
4722,0.13439706,0.11112644,0.023270622
4723,0.23569779,0.13954477,0.09615302
4724,0.44090387,0.1991742,0.24172968
4725,0.9999752,0.30315858,0.6968166
4726,0.45350114,0.4325867,0.020914435
4727,0.3229479,0.37023944,-0.047291547
4728,0.0,0.2789052,-0.2789052
4729,0.0,0.14244543,-0.14244543
4730,0.0,0.05346687,-0.05346687
4731,0.0,0.009599768,-0.009599768
4732,0.09759636,-0.006948991,0.104545355
4733,0.09759636,0.024254544,0.07334182
4734,0.0,0.0522694,-0.0522694
4735,0.0837657,0.034336746,0.049428955
4736,0.0,0.048298895,-0.048298895
4737,0.0837657,0.029960787,0.05380491
4738,0.073593654,0.0468328,0.026760854
4739,0.0,0.057934746,-0.057934746
4740,0.0,0.03543833,-0.03543833
4741,0.0,0.017442297,-0.017442297
4742,0.0,0.007964879,-0.007964879
4743,0.0837657,0.0042866226,0.079479076
4744,0.0837657,0.03600792,0.047757782
4745,0.073593654,0.058736533,0.014857121
4746,0.06950546,0.06362745,0.005878009
4747,0.05963973,0.065749556,-0.0061098263
4748,0.054749835,0.058438167,-0.0036883317
4749,0.05062337,0.051673003,-0.0010496341
4750,0.047155313,0.04653334,0.00062197447
4751,0.04419983,0.042772345,0.0014274865
4752,0.042932164,0.0399509,0.0029812641
4753,0.04055612,0.03813328,0.0024228431
4754,0.038476583,0.036440223,0.0020363592
4755,0.036641333,0.034626722,0.002014611
4756,0.03585511,0.03265451,0.0032006018
4757,0.057049792,0.031412505,0.025637288
4758,0.057049792,0.03841129,0.018638503
4759,0.057049792,0.04407408,0.012975711
4760,0.057049792,0.047372647,0.009677146
4761,0.057049792,0.049074657,0.007975135
4762,0.057049792,0.04999788,0.007051911
4763,0.06049506,0.050666198,0.009828862
4764,0.062378287,0.05264339,0.009734899
4765,0.06651901,0.05504968,0.011469327
4766,0.06880209,0.058464035,0.010338053
4767,0.07124705,0.061730377,0.009516671
4768,0.07387169,0.06470544,0.009166248
4769,0.079745226,0.06686054,0.012884684
4770,0.08304548,0.06974018,0.013305299
4771,0.05062337,0.072502375,-0.021879006
4772,0.036248833,0.061712503,-0.02546367
4773,0.05062337,0.048114337,0.0025090314
4774,0.036248833,0.045336492,-0.009087659
4775,0.0,0.040218048,-0.040218048
4776,0.038271196,0.023613652,0.014657544
4777,0.038271196,0.027053183,0.011218013
4778,0.038271196,0.032233156,0.00603804
4779,0.038271196,0.035771914,0.0024992824
4780,0.036248833,0.037630692,-0.0013818592
4781,0.0,0.03767799,-0.03767799
4782,0.032778695,0.024247041,0.008531654
4783,0.032778695,0.026379606,0.0063990895
4784,0.029821573,0.03001354,-0.00019196793
4785,0.028449023,0.031361245,-0.0029122215
4786,0.027271599,0.03134895,-0.0040773526
4787,0.02607179,0.030694528,-0.004622737
4788,0.023991281,0.02979814,-0.0058068596
4789,0.023991281,0.02841852,-0.0044272393
4790,0.021262914,0.027502062,-0.006239148
4791,0.021262914,0.025794284,-0.0045313705
4792,0.020416409,0.02485065,-0.004434241
4793,0.019720031,0.024165956,-0.0044459254
4794,0.018955773,0.023631545,-0.004675772
4795,0.018955773,0.023072803,-0.0041170307
4796,0.018955773,0.022862567,-0.003906794
4797,0.01764107,0.022929402,-0.0052883327
4798,0.01764107,0.022468368,-0.004827298
4799,0.016977321,0.02214059,-0.005163269
4800,0.016977321,0.0216455,-0.004668178
4801,0.016977321,0.021467501,-0.00449018
4802,0.016451476,0.021466246,-0.0050147697
4803,0.016977321,0.021444386,-0.0044670645
4804,0.016977321,0.021728637,-0.0047513153
4805,0.016451476,0.016390655,6.0820952e-05
4806,0.016977321,0.01338575,0.003591571
4807,0.016977321,0.012285188,0.0046921335
4808,0.016451476,0.012032058,0.004419418
4809,0.016977321,0.011960618,0.005016703
4810,0.016451476,0.012299487,0.004151989
4811,0.016977321,0.012403462,0.0045738593
4812,0.016977321,0.012668267,0.0043090545
4813,0.016977321,0.012908824,0.0040684976
4814,0.016451476,0.013110666,0.0033408105
4815,0.016451476,0.013040202,0.0034112744
4816,0.016977321,0.013067452,0.003909869
4817,0.016977321,0.013432197,0.003545124
4818,0.016977321,0.013832983,0.0031443387
4819,0.015843688,0.014224134,0.0016195532
4820,0.015843688,0.014153179,0.0016905088
4821,0.0152602205,0.0141510535,0.001109167
4822,0.04540766,0.014058739,0.03134892
4823,0.043437224,0.02384475,0.019592473
4824,0.042514715,0.030527322,0.011987394
4825,0.012421402,0.033738732,-0.02131733
4826,0.03996804,0.025552975,0.014415065
4827,0.038433123,0.027561707,0.010871416
4828,0.010824035,0.029882206,-0.019058172
4829,0.010162914,0.022670211,-0.012507297
4830,0.009790121,0.016638223,-0.0068481024
4831,0.033878844,0.013047295,0.02083155
4832,0.008852667,0.01906762,-0.010214954
4833,0.008518018,0.016313147,-0.007795129
4834,0.007997745,0.013240209,-0.005242464
4835,0.0076873116,0.0112167895,-0.0035294779
4836,0.007213952,0.010186534,-0.0029725824
4837,0.0066404324,0.009643508,-0.0030030757
4838,0.006361794,0.009192035,-0.0028302404
4839,0.0059536383,0.008871673,-0.0029180343
4840,0.010862774,0.00864305,0.0022197245
4841,0.01035514,0.010093601,0.00026153866
4842,0.004823976,0.01108234,-0.006258364
4843,0.0038788633,0.00978066,-0.0059017967
4844,0.0035740337,0.0080855265,-0.004511493
4845,0.0031324895,0.00690992,-0.0037774304
4846,0.0029148324,0.00619681,-0.0032819775
4847,0.0026990455,0.0057969876,-0.003097942
4848,0.0024849789,0.005588699,-0.0031037203
4849,0.0020614262,0.005495036,-0.0034336098
4850,0.0018145131,0.005305771,-0.0034912578
4851,0.0024076977,0.005124755,-0.0027170575
4852,0.0020042048,0.005135225,-0.0031310203
4853,0.0012005995,0.0050287545,-0.0038281549
4854,0.00079999975,0.0046793036,-0.0038793038
4855,0.0,0.004298538,-0.004298538
4856,-0.00039988,0.0037998892,-0.0041997693
4857,0.01919838,0.0033934284,0.015804952
4858,0.018420825,0.009990213,0.008430611
4859,0.018036753,0.014819307,0.0032174457
4860,0.017276907,0.017302841,-2.5933608e-05
4861,0.016900694,0.017743247,-0.00084255263
4862,0.016900694,0.01735357,-0.0004528761
4863,0.016526667,0.01721809,-0.0006914232
4864,0.016900694,0.017040495,-0.00013980083
4865,-0.0032192993,0.017116997,-0.020336296
4866,-0.0032192993,0.009398274,-0.012617573
4867,-0.0032192993,0.0032826308,-0.00650193
4868,-0.0032192993,-0.00019626133,-0.003023038
4869,-0.0032192993,-0.0018891105,-0.0013301887
4870,-0.0032192993,-0.0024783835,-0.00074091577
4871,0.016900694,-0.002552337,0.01945303
4872,-0.0032192993,0.0057471693,-0.008966468
4873,-0.0032192993,0.0041484553,-0.0073677544
4874,-0.0032192993,0.0016796598,-0.004898959
4875,-0.0028126459,-2.3469329e-07,-0.0028124112
4876,-0.0028126459,-0.00061243586,-0.00220021
4877,-0.0028126459,-0.0007085586,-0.0021040873
4878,-0.0028126459,-0.0005299803,-0.0022826656
4879,-0.0028126459,-0.000249587,-0.0025630589
4880,-0.0028126459,0.0001581097,-0.0029707556
4881,-0.0028126459,0.00057523884,-0.0033878847
4882,-0.0028126459,0.0007948568,-0.0036075027
4883,-0.0028126459,0.00095405336,-0.0037666992
4884,-0.0028126459,0.0011510914,-0.0039637373
4885,-0.0032192993,0.0019577723,-0.0051770713
4886,-0.0032192993,0.0020146184,-0.0052339174
4887,-0.0040387395,0.0020578522,-0.0060965917
4888,-0.0045435303,0.001771016,-0.0063145463
4889,-0.0053963517,0.001333951,-0.0067303027
4890,-0.006262925,0.0008021025,-0.0070650275
4891,-0.006702122,0.0001851581,-0.00688728
4892,-0.008218604,-0.00037051644,-0.007848088
4893,-0.009644444,-0.0013569444,-0.0082875
4894,-0.010862774,-0.0026203915,-0.008242383
4895,-0.011902556,-0.0039064726,-0.007996083
4896,-0.013275265,-0.005071805,-0.00820346
4897,-0.014760355,-0.0063023376,-0.008458018
4898,-0.015367545,-0.00759453,-0.007773015
4899,-0.017027592,-0.008631572,-0.00839602
4900,-0.017696343,-0.006381341,-0.011315003
4901,-0.020314313,-0.00666412,-0.013650194
4902,-0.023290128,-0.009694649,-0.013595479
4903,-0.02482578,-0.014103451,-0.010722329
4904,-0.027487611,-0.017988548,-0.009499064
4905,-0.028522762,-0.021585472,-0.0069372896
4906,-0.015843688,-0.024096359,0.008252671
4907,-0.03392161,-0.019102987,-0.014818624
4908,-0.049937617,-0.023463577,-0.02647404
4909,-0.0393938,-0.035305917,-0.004087884
4910,-0.058722023,-0.038874604,-0.01984742
4911,-0.023991281,-0.04919765,0.02520637
4912,-0.02607179,-0.039449997,0.013378207
4913,-0.07124705,-0.031230034,-0.040017016
4914,-0.07387169,-0.048351035,-0.025520653
4915,-0.08304548,-0.06481544,-0.018230043
4916,-0.090535745,-0.08026623,-0.010269515
4917,-0.09950372,-0.09326051,-0.0062432066
4918,-0.11043153,-0.104812935,-0.0056185946
4919,-0.11684125,-0.116408475,-0.00043277442
4920,-0.12403473,-0.12546927,0.0014345348
4921,-0.11684125,-0.1331327,0.016291447
4922,-0.11684125,-0.13308667,0.016245417
4923,-0.12403473,-0.13155201,0.007517278
4924,-0.16679686,-0.13402618,-0.03277068
4925,-0.1772635,-0.15908621,-0.018177286
4926,-0.1772635,-0.18384399,0.006580487
4927,-0.12403473,-0.19898424,0.0749495
4928,-0.11684125,-0.17779411,0.060952865
4929,-0.12403473,-0.15550232,0.031467587
4930,-0.12403473,-0.14564005,0.021605313
4931,-0.1772635,-0.14184126,-0.035422236
4932,-0.1772635,-0.16923907,-0.008024424
4933,-0.1772635,-0.19115219,0.013888687
4934,-0.1772635,-0.20469573,0.027432233
4935,-0.1772635,-0.21284081,0.035577312
4936,-0.21794344,-0.21829958,0.00035613775
