time_step,true_yaw_cos,pred_yaw_cos,error
3939,-0.9998588,-0.9998026,-5.620718e-05
3940,-0.99986345,-0.97078335,-0.029080093
3941,-0.9999838,-0.97881055,-0.021173239
3942,-0.9999823,-0.9853207,-0.01466161
3943,-0.99997973,-0.97377753,-0.026202202
3944,-0.99997604,-0.95033646,-0.049639583
3945,-0.99997276,-0.95939744,-0.040575325
3946,-0.99997044,-0.9571694,-0.042801023
3947,-0.999968,-0.97544765,-0.024520338
3948,-0.9999637,-0.9951359,-0.0048277974
3949,-0.99996084,-1.0108389,0.0108780265
3950,-0.99996084,-1.0226821,0.022721231
3951,-0.99995774,-1.0321057,0.032147944
3952,-0.99995553,-1.0390674,0.039111853
3953,-0.9999521,-1.0443139,0.04436183
3954,-0.9999521,-1.0482658,0.048313737
3955,-0.9999521,-1.0511483,0.051196218
3956,-0.9999521,-1.0541003,0.054148197
3957,-0.9999521,-1.0567696,0.05681753
3958,-0.9999521,-1.0593526,0.05940056
3959,-0.9998085,-1.061658,0.061849535
3960,-0.9999521,-1.0609578,0.06100571
3961,-0.9999521,-1.06401,0.064057946
3962,-0.9999521,-1.0670723,0.067120194
3963,-0.9999521,-1.0691481,0.069195986
3964,-0.9999521,-1.0703136,0.070361495
3965,-0.9999484,-1.0710578,0.071109414
3966,-0.9999484,-1.0707918,0.07084346
3967,-0.9999484,-1.0702878,0.07033944
3968,-0.9999484,-1.0688739,0.0689255
3969,-0.9999444,-1.0672305,0.067286074
3970,-0.99993694,-1.0655713,0.06563437
3971,-0.9999321,-1.0631487,0.06321663
3972,-0.99992836,-1.0599918,0.06006348
3973,-0.9999229,-1.0566654,0.05674255
3974,-0.999917,-1.0533628,0.053445876
3975,-0.9999054,-1.0500268,0.050121367
3976,-0.99989814,-1.0461305,0.046232402
3977,-0.9998903,-1.0424342,0.042543888
3978,-0.99988353,-1.0390847,0.03920114
3979,-0.9998559,-1.0359914,0.036135554
3980,-0.9998444,-1.0325068,0.03266245
3981,-0.99982035,-1.0290623,0.02924192
3982,-0.99980557,-1.02503,0.025224447
3983,-0.99979156,-1.0211407,0.021349132
3984,-0.9997739,-1.0174204,0.017646492
3985,-0.99973565,-1.0128167,0.013081014
3986,-0.99971217,-1.0066671,0.006954968
3987,-0.9996601,-1.0000519,0.00039178133
3988,-0.9995952,-0.99280536,-0.006789863
3989,-0.99955523,-0.98484457,-0.014710665
3990,-0.9994626,-0.9767473,-0.02271533
3991,-0.9993428,-0.9672543,-0.03208852
3992,-0.9990836,-0.956578,-0.042505562
3993,-0.9988311,-0.942577,-0.05625409
3994,-0.99866575,-0.92680657,-0.07185918
3995,-0.9982318,-0.9115839,-0.08664793
3996,-0.9975733,-0.8938011,-0.10377222
3997,-0.99651027,-0.8723345,-0.12417579
3998,-0.9946419,-0.84430754,-0.15033436
3999,-0.9909276,-0.80709815,-0.18382943
4000,-0.9819469,-0.7527889,-0.22915798
4001,-0.9509021,-0.66526735,-0.28563476
4002,-0.71210384,-0.49027,-0.22183385
4003,0.70207417,-0.026595857,0.72867
4004,0.94641674,0.5918019,0.35461485
4005,0.97916514,0.9808314,-0.0016662478
4006,0.98892164,1.1303852,-0.14146352
4007,0.9952261,1.1404516,-0.14522547
4008,0.9964855,1.1032691,-0.10678363
4009,1.0,1.0613728,-0.061372757
4010,1.0,1.0094314,-0.009431362
4011,1.0,0.97064507,0.02935493
4012,1.0,0.9480202,0.05197978
4013,1.0,0.9373461,0.0626539
4014,1.0,0.93405044,0.06594956
4015,0.9990227,0.93455684,0.06446588
4016,0.9991322,0.9498242,0.049308002
4017,0.99921817,0.9615979,0.037620246
4018,0.99929345,0.96829116,0.031002283
4019,0.999357,0.971001,0.028355956
4020,0.99941117,0.97081923,0.02859193
4021,0.9986178,0.96891224,0.029705584
4022,1.0,0.98896265,0.01103735
4023,1.0,0.9812908,0.018709183
4024,1.0,0.9862777,0.0137223005
4025,0.99947685,0.99237597,0.00710088
4026,0.99947685,0.99993956,-0.00046271086
4027,0.99943346,1.0037657,-0.0043322444
4028,0.99941117,1.0052696,-0.005858481
4029,0.99837136,1.0060282,-0.0076568127
4030,0.9982744,1.0039318,-0.005657375
4031,0.9980526,1.000364,-0.002311349
4032,0.9974587,0.9977026,-0.0002439022
4033,0.9990227,0.9981365,0.00088620186
4034,0.99681526,1.0024823,-0.005667031
4035,0.99681526,1.0054748,-0.008659542
4036,0.99681526,1.005915,-0.0090997815
4037,0.99881023,1.0046291,-0.0058189034
4038,0.99654573,1.0026848,-0.0061390996
4039,0.99654573,1.0021589,-0.005613148
4040,1.0,1.0005788,-0.0005787611
4041,0.9993428,0.99524856,0.004094243
4042,0.9993428,0.99472535,0.0046174526
4043,0.9993428,0.99481523,0.004527569
4044,0.9992674,0.9940473,0.005220115
4045,0.9992674,0.9925945,0.006672919
4046,0.9992674,0.990739,0.008528411
4047,1.0,0.98943424,0.010565758
4048,0.9992674,0.9859066,0.013360798
4049,0.9992674,0.9873705,0.011896908
4050,0.9958932,0.9882858,0.0076074004
4051,0.9993428,0.99456465,0.0047781467
4052,0.99940497,0.99250424,0.0069007277
4053,0.99955523,0.9902185,0.00933671
4054,0.9995952,0.98906946,0.010525763
4055,0.9996601,0.9888376,0.010822475
4056,0.9980526,0.9887823,0.00927031
4057,0.99973565,0.9958371,0.003898561
4058,0.9997739,0.9940381,0.0057358146
4059,0.99979156,0.99152625,0.0082653165
4060,0.99982035,0.99020386,0.009616494
4061,0.99982035,0.9897711,0.010049224
4062,0.9998559,0.98981607,0.010039806
4063,0.9998745,0.99015915,0.009715319
4064,0.99988353,0.9905088,0.009374738
4065,0.99989814,0.9905882,0.0093099475
4066,0.9999054,0.9899677,0.009937704
4067,0.9999054,0.98905396,0.010851443
4068,0.9999054,0.98776793,0.012137473
4069,0.999917,0.98652303,0.013393939
4070,0.9999054,0.98619974,0.013705671
4071,0.9999054,0.98565364,0.014251769
4072,0.99991065,0.97873914,0.02117151
4073,0.9999054,0.96754444,0.03236097
4074,0.9999054,0.9616349,0.038270533
4075,0.9999054,0.96228814,0.037617266
4076,0.9999054,0.9662229,0.033682525
4077,0.99991065,0.970376,0.029534638
4078,0.999917,0.9735706,0.026346385
4079,0.9999229,0.9753772,0.02454567
4080,0.9999229,0.9761884,0.02373445
4081,0.9999321,0.97621226,0.023719847
4082,0.99928874,0.9761386,0.023150146
4083,0.9999414,0.9788662,0.02107519
4084,0.9993395,0.97810304,0.02123648
4085,0.9993628,0.97954214,0.01982069
4086,0.999406,0.9806886,0.018717408
4087,0.9994449,0.98148954,0.017955363
4088,0.99946296,0.981778,0.017684937
4089,0.99949646,0.98162043,0.017876029
4090,0.99997044,0.9810971,0.018873334
4091,0.99997276,0.9783584,0.021614373
4092,0.99954116,0.97649896,0.023042202
4093,0.99997604,0.9779378,0.022038221
4094,0.99997795,0.97700286,0.022975087
4095,0.99997973,0.9759278,0.024051905
4096,0.9999823,0.97512746,0.024854839
4097,0.9999838,0.97482085,0.025162935
4098,0.9999838,0.97478306,0.025200725
4099,0.9999852,0.97456014,0.025425076
4100,0.99994636,0.9743376,0.025608778
4101,0.99964464,0.9740751,0.025569558
4102,0.9999884,0.97613764,0.023850739
4103,0.99967146,0.9750184,0.024653077
4104,0.99967146,0.9762255,0.023445964
4105,0.99999154,0.97688437,0.023107171
4106,0.9999699,0.9743966,0.025573313
4107,0.9996953,0.97235835,0.027336955
4108,0.9997027,0.97372496,0.02597773
4109,0.9996237,0.9746994,0.024924338
4110,0.9997167,0.974898,0.024818718
4111,0.9997233,0.9749099,0.024813414
4112,0.99966353,0.97477293,0.024890602
4113,0.99966353,0.97445416,0.025209367
4114,0.9996759,0.9738027,0.025873244
4115,0.99968785,0.97344947,0.026238382
4116,0.99969935,0.9733132,0.026386142
4117,0.99970645,0.97329366,0.026412785
4118,0.99971724,0.9734235,0.026293755
4119,0.99972767,0.9739603,0.025767386
4120,0.9997378,0.9747219,0.02501589
4121,0.9997476,0.97506213,0.024685442
4122,0.999757,0.97566247,0.024094522
4123,0.9997662,0.9762708,0.023495376
4124,0.9997751,0.97687054,0.022904575
4125,0.9997837,0.9772241,0.022559583
4126,0.9998002,0.97750247,0.02229774
4127,0.9998081,0.97788775,0.021920323
4128,0.9998231,0.9782951,0.021528006
4129,0.99983734,0.9786589,0.021178424
4130,0.99984413,0.979571,0.020273149
4131,0.9999948,0.9806706,0.019324243
4132,0.99999344,0.97818565,0.02180779
4133,0.99999154,0.97584045,0.024151087
4134,0.99998766,0.9744693,0.025518358
4135,0.999983,0.97409594,0.025887072
4136,0.9999775,0.97433436,0.02564317
4137,0.9999699,0.97465634,0.025313556
4138,0.9999623,0.97517395,0.02478832
4139,0.99995804,0.9756814,0.024276614
4140,0.9999514,0.97590923,0.02404219
4141,0.999941,0.9760208,0.023920178
4142,0.99993527,0.9760673,0.023867965
4143,0.9999259,0.97610974,0.023816168
4144,0.9999119,0.97618914,0.023722768
4145,0.9998819,0.9761454,0.023736537
4146,0.99985504,0.97614336,0.023711681
4147,0.9998434,0.97578347,0.024059951
4148,0.9998434,0.9751823,0.024661124
4149,0.999831,0.9741268,0.025704205
4150,0.9998085,0.9728514,0.026957095
4151,0.99979365,0.97148144,0.028312206
4152,0.9997778,1.0142484,-0.014470577
4153,0.99880415,1.0348499,-0.03604573
4154,0.99880415,1.0325286,-0.033724487
4155,0.99972874,1.0264986,-0.026769817
4156,0.9996918,1.030339,-0.030647218
4157,0.9985623,1.0354413,-0.036879003
4158,0.9984198,1.0320752,-0.033655345
4159,0.9981635,1.0282638,-0.030100286
4160,0.99806327,1.0252888,-0.027225554
4161,0.9994245,1.025766,-0.026341498
4162,0.99772227,1.0358405,-0.038118243
4163,0.99759525,1.0364931,-0.038897812
4164,0.9974499,1.0357213,-0.038271427
4165,0.9974499,1.0349789,-0.03752899
4166,0.9974499,1.0345563,-0.037106395
4167,0.9972924,1.0342295,-0.036937118
4168,0.99712944,1.0333426,-0.03621316
4169,0.9969435,1.029401,-0.03245747
4170,0.9969435,1.0233976,-0.026454091
4171,0.9965275,1.0172396,-0.020712078
4172,0.9962844,1.0104256,-0.014141142
4173,0.99778515,1.004219,-0.006433904
4174,0.9954063,1.0062183,-0.010811985
4175,0.9972678,0.99935937,-0.0020915866
4176,0.9931385,0.99991524,-0.00677675
4177,0.99176997,0.987268,0.0045019984
4178,0.9899707,0.9716339,0.018336773
4179,0.987543,0.9554771,0.03206587
4180,0.9931506,0.9381417,0.05500889
4181,0.9819469,0.941877,0.040069878
4182,0.98994946,0.9182,0.07174945
4183,0.9883717,0.91539896,0.072972715
4184,0.9838699,0.91284895,0.07102096
4185,0.96152395,0.8991431,0.06238085
4186,0.9284767,0.838168,0.090308666
4187,0.9509021,0.7227874,0.22811472
4188,0.5605458,0.63199544,-0.07144964
4189,-0.8320503,0.1707328,-1.0027831
4190,-0.8538225,-0.38272703,-0.4710955
4191,-0.9338333,-0.76677597,-0.16705734
4192,-0.94641674,-0.9523884,0.00597167
4193,-0.9838699,-1.0230665,0.03919661
4194,-0.972772,-1.0340136,0.061241627
4195,-0.97916514,-1.031202,0.05203682
4196,-0.9851945,-1.0224382,0.037243664
4197,-0.9950372,-1.010898,0.015860796
4198,-0.9889065,-0.9900024,0.001095891
4199,-0.9962406,-0.98571384,-0.010526776
4200,-0.99306357,-0.97376096,-0.019302607
4201,-0.9935111,-0.9755578,-0.017953277
4202,-0.99778515,-0.9803257,-0.017459452
4203,-0.9949317,-0.9741553,-0.020776391
4204,-0.99837136,-0.9788803,-0.019491076
4205,-0.99846035,-0.9739156,-0.024544775
4206,-0.9986178,-0.96953547,-0.029082358
4207,-0.99875236,-0.9668826,-0.03186977
4208,-0.9988124,-0.9640647,-0.03474766
4209,-0.9989201,-0.96121347,-0.037706614
4210,-0.9989201,-0.9578521,-0.041067958
4211,-0.9989201,-0.9554429,-0.043477178
4212,-0.9989201,-0.9539201,-0.044999957
4213,-0.9989201,-0.9479494,-0.050970674
4214,-0.9989201,-0.9380535,-0.060866594
4215,-0.9988124,-0.92943406,-0.06937832
4216,-0.99854225,-0.9234078,-0.075134456
4217,-0.9982744,-0.9173583,-0.08091611
4218,-0.99778515,-0.9109783,-0.086806834
4219,-0.9974587,-0.9078013,-0.089657426
4220,-0.99681526,-0.9120467,-0.08476859
4221,-0.99654573,-0.9231367,-0.07340902
4222,-0.9962406,-0.93468237,-0.061558247
4223,-0.9962406,-0.9433558,-0.052884817
4224,-0.9962406,-0.9485463,-0.047694325
4225,-0.9962406,-0.95084786,-0.04539275
4226,-0.9958932,-0.95145154,-0.04444164
4227,-0.9958932,-0.9528142,-0.04307896
4228,-0.9958932,-0.9548341,-0.041059077
4229,-0.9962406,-0.9583534,-0.037887216
4230,-0.9962406,-0.9625591,-0.033681512
4231,-0.99654573,-0.9666821,-0.029863656
4232,-0.99681526,-0.97008157,-0.026733696
4233,-0.9972678,-0.97357464,-0.023693144
4234,-0.9974587,-0.9765694,-0.020889282
4235,-0.99778515,-0.97915137,-0.018633783
4236,-0.9980526,-0.98083806,-0.017214537
4237,-0.9980526,-0.98194754,-0.016105056
4238,-0.9982744,-0.9826685,-0.015605867
4239,-0.99837136,-0.98325014,-0.015121222
4240,-0.99854225,-0.98390687,-0.014635384
4241,-0.99875236,-0.9833944,-0.015357971
4242,-0.9988124,-0.98178005,-0.017032325
4243,-0.9989201,-0.97806644,-0.020853639
4244,-0.9989201,-0.9754394,-0.023480654
4245,-0.9989201,-0.9731815,-0.025738597
4246,-0.9989201,-0.9721875,-0.026732564
4247,-0.9989201,-0.97195005,-0.026970029
4248,-0.9989201,-0.97238874,-0.026531339
4249,-0.9989201,-0.97333276,-0.02558732
4250,-0.9989201,-0.9743967,-0.024523377
4251,-0.9989201,-0.97524464,-0.023675442
4252,-0.9989201,-0.9758142,-0.02310586
4253,-0.9989201,-0.9760983,-0.022821784
4254,-0.9989201,-0.97570443,-0.023215652
4255,-0.9989201,-0.9742595,-0.024660587
4256,-0.9989201,-0.9726771,-0.026242971
4257,-0.9989201,-0.9775387,-0.021381378
4258,-0.9988124,-0.97202325,-0.026789129
4259,-0.9988124,-0.968825,-0.029987395
4260,-0.99875236,-0.9675379,-0.031214476
4261,-0.99875236,-0.96699893,-0.03175342
4262,-0.99875236,-0.9667649,-0.03198743
4263,-0.9986178,-0.9662261,-0.032391727
4264,-0.9986178,-0.9649073,-0.03371054
4265,-0.9986178,-0.96263254,-0.03598529
4266,-0.99854225,-0.96025264,-0.038289607
4267,-0.9959082,-0.95787716,-0.03803104
4268,-0.9956968,-0.95809066,-0.03760612
4269,-0.9956968,-0.9572419,-0.03845489
4270,-0.9956968,-0.9559728,-0.039723992
4271,-0.99837136,-0.9549217,-0.04344964
4272,-0.99837136,-0.9505811,-0.04779029
4273,-0.99837136,-0.94856346,-0.049807906
4274,-0.99837136,-0.94800174,-0.05036962
4275,-0.99837136,-0.9491384,-0.04923296
4276,-0.99837136,-0.9508513,-0.04752004
4277,-0.99837136,-0.9527905,-0.045580864
4278,-0.99846035,-0.9562813,-0.042179048
4279,-0.99854225,-0.9591086,-0.039433658
4280,-0.9988124,-0.9603752,-0.038437188
4281,-0.9989201,-0.9600221,-0.03889799
4282,-0.99896854,-0.9587455,-0.040223062
4283,-0.99905616,-0.9571854,-0.041870773
4284,-0.99909586,-0.9552556,-0.04384023
4285,-0.99920094,-0.95351636,-0.045684576
4286,-0.99928874,-0.9517746,-0.04751414
4287,-0.9986683,-0.95050263,-0.04816568
4288,-0.9981804,-0.9559672,-0.0422132
4289,-0.99878067,-0.9635358,-0.035244882
4290,-0.9983317,-0.9661826,-0.032149136
4291,-0.99882305,-0.9695029,-0.02932012
4292,-0.9985001,-0.96965575,-0.028844357
4293,-0.99955475,-0.971375,-0.028179765
4294,-0.99973726,-0.96487606,-0.034861207
4295,-0.9997408,-0.9573715,-0.042369306
4296,-0.99974734,-0.9525516,-0.047195733
4297,-0.99975616,-0.9503243,-0.04943186
4298,-0.99975884,-0.9497676,-0.04999125
4299,-0.9997614,-0.9501046,-0.04965681
4300,-0.99967146,-0.9508461,-0.048825383
4301,-0.9996797,-0.95323133,-0.04644835
4302,-0.9997027,-0.9556565,-0.044046164
4303,-0.9997098,-0.9578481,-0.041861713
4304,-0.9997233,-0.9597058,-0.040017486
4305,-0.9997233,-0.9616363,-0.03808701
4306,-0.9997359,-0.9632989,-0.036436975
4307,-0.99974185,-0.9648162,-0.03492564
4308,-0.9997476,-0.9663098,-0.03343779
4309,-0.99975854,-0.9677882,-0.031970322
4310,-0.99976885,-0.96915054,-0.03061831
4311,-0.99977845,-0.9706856,-0.029092848
4312,-0.99978304,-0.97258735,-0.027195692
4313,-0.9997875,-0.9744749,-0.025312603
4314,-0.9997918,-0.9762572,-0.023534596
4315,-0.9998001,-0.9781451,-0.021654963
4316,-0.999804,-0.9801277,-0.019676328
4317,-0.99980783,-0.9822302,-0.017577648
4318,-0.99981153,-0.98435605,-0.015455484
4319,-0.9998186,-0.98601985,-0.013798773
4320,-0.999822,-0.9880607,-0.011761308
4321,-0.99982536,-0.99021244,-0.009612918
4322,-0.9998286,-0.992316,-0.0075125694
4323,-0.9998348,-0.99434435,-0.0054904222
4324,-0.9998348,-0.9964887,-0.0033460855
4325,-0.9998377,-0.99861825,-0.0012194514
4326,-0.99982035,-1.0566864,0.05686605
4327,-0.99980557,-1.0402019,0.040396333
4328,-0.99975455,-1.0243042,0.024549603
4329,-0.99971217,-1.0091062,0.00939399
4330,-0.9996601,-0.9948795,-0.0047805905
4331,-0.9995952,-0.9817295,-0.017865717
4332,-0.99955523,-0.96827984,-0.03127539
4333,-0.99940497,-0.95421565,-0.04518932
4334,-0.9992674,-0.9382875,-0.060979903
4335,-0.9988311,-0.92196846,-0.07686263
4336,-0.9984727,-0.90070295,-0.09776974
4337,-0.99794215,-0.8771913,-0.120750844
4338,-0.99651027,-0.85146475,-0.14504552
4339,-0.9946419,-0.8157686,-0.1788733
4340,-0.9909276,-0.77036965,-0.22055793
4341,-0.9819469,-0.70857024,-0.27337664
4342,-0.9509021,-0.611267,-0.33963513
4343,-0.71210384,-0.42177114,-0.2903327
4344,0.8912557,0.06739664,0.82385904
4345,1.0,0.6848024,0.3151976
4346,0.98521173,0.9985635,-0.013351798
4347,0.9913798,1.1034129,-0.11203307
4348,0.9952261,1.1118246,-0.11659855
4349,0.9964855,1.0856503,-0.08916485
4350,0.99692434,1.053124,-0.05619961
4351,0.99758154,1.0254124,-0.027830899
4352,0.99803865,1.0043287,-0.006290078
4353,0.9985001,0.98980284,0.008697271
4354,0.99881023,0.9803493,0.01846093
4355,0.9988876,0.99208784,0.0067997575
4356,0.9990227,0.99803996,0.0009827614
4357,1.0,1.0006255,-0.00062549114
4358,0.99925953,0.9972619,0.0019976497
4359,0.99929345,0.99701893,0.0022745132
4360,0.9993285,0.99730647,0.002022028
4361,0.9993285,0.9969698,0.002358675
4362,0.99929345,0.99628067,0.0030127764
4363,0.99816847,0.99522674,0.0029417276
4364,0.99925953,0.9929738,0.006285727
4365,0.99778515,0.9914267,0.0063584447
4366,0.99763036,0.98960495,0.008025408
4367,0.9972678,0.9883051,0.008962691
4368,0.9990227,0.9877062,0.011316538
4369,0.9988876,0.9921812,0.0067064166
4370,0.99654573,0.9979652,-0.0014194846
4371,0.9962406,1.0012903,-0.0050497055
4372,0.9958932,1.0014558,-0.0055626035
4373,0.9958932,1.0000565,-0.004163325
4374,0.9958932,0.9984931,-0.002599895
4375,0.9958932,0.9973067,-0.0014135242
4376,0.9958932,0.9962951,-0.00040191412
4377,0.9958932,0.9955671,0.000326097
4378,0.9985001,0.99482906,0.00367105
4379,0.9983702,0.993924,0.004446149
4380,0.9950372,0.9938737,0.0011634827
4381,0.9990836,0.994776,0.004307568
4382,0.9983702,0.99105847,0.007311702
4383,1.0,0.9905921,0.009407878
4384,0.9990836,0.9870833,0.012000263
4385,0.99896544,0.98854184,0.010423601
4386,1.0,0.98943067,0.010569334
4387,1.0,0.98586106,0.014138937
4388,1.0,0.9830581,0.016941905
4389,1.0,0.98107314,0.018926859
4390,0.9993428,0.9798304,0.019512415
4391,1.0,0.9846877,0.015312314
4392,0.99955523,0.9822731,0.017282128
4393,0.9995952,0.98490036,0.0146948695
4394,0.9996601,0.9870347,0.012625396
4395,0.99971217,0.98821163,0.011500537
4396,0.99973565,0.98878217,0.010953486
4397,0.9997739,0.98931277,0.010461152
4398,0.99980557,0.9898722,0.0099333525
4399,0.99982035,0.9904454,0.009374976
4400,0.9998444,0.9912081,0.008636296
4401,0.9998745,0.9921514,0.007723093
4402,0.99988353,0.992641,0.0072425604
4403,0.99989814,0.9924959,0.007402241
4404,0.99989814,0.992164,0.00773412
4405,0.9999054,0.99165916,0.008246243
4406,0.9999054,0.99159575,0.008309662
4407,0.9999054,0.99168646,0.008218944
4408,0.999917,0.9917644,0.0081525445
4409,0.999917,0.9923301,0.0075868964
4410,0.999917,0.9929135,0.007003486
4411,0.9999229,0.9931396,0.006783247
4412,0.9999229,0.9934919,0.0064309835
4413,0.9999229,0.9928452,0.007077694
4414,0.9999229,0.9919442,0.007978678
4415,0.9999229,0.9909277,0.008995175
4416,0.9999229,0.98323715,0.016685724
4417,0.9999229,0.97029996,0.029622912
4418,0.9999229,0.96266484,0.03725803
4419,0.999917,0.9615774,0.038339555
4420,0.9999054,0.9638921,0.036013305
4421,0.99989814,0.96636236,0.03353578
4422,0.99989814,0.96767056,0.032227576
4423,0.99988353,0.9687027,0.031180859
4424,0.9998745,0.96897376,0.030900717
4425,0.9998745,0.96864593,0.031228542
4426,0.9998745,0.9677001,0.03217435
4427,0.9998745,0.96625316,0.03362131
4428,0.9998559,0.9645746,0.0352813
4429,0.9998559,0.9621285,0.037727356
4430,0.9988124,0.9597217,0.039090693
4431,0.9998559,0.9577929,0.042062998
4432,0.9998559,0.9546617,0.04519415
4433,0.9998559,0.95259345,0.04726243
4434,0.9998559,0.9514208,0.048435092
4435,0.9988124,0.95043933,0.048373044
4436,0.9998559,0.95084536,0.049010515
4437,0.9998559,0.95017755,0.049678326
4438,0.9998559,0.9502455,0.049610376
4439,0.9998745,0.95108914,0.04878533
4440,0.99988353,0.9520105,0.04787302
4441,0.99989814,0.9527124,0.04718572
4442,0.999917,0.95303833,0.046878636
4443,0.9999229,0.95353043,0.04639244
4444,0.9999321,0.95378256,0.046149552
4445,0.99993694,0.9538851,0.04605186
4446,0.9999484,0.9539648,0.045983553
4447,0.9999521,0.9543377,0.04561436
4448,0.99995774,0.9548048,0.045152962
4449,0.99996084,0.95536256,0.04459828
4450,0.9999637,0.95588744,0.044076264
4451,0.999968,0.95616686,0.04380113
4452,0.99997276,0.9564878,0.043484986
4453,0.99997604,0.9571235,0.04285252
4454,0.9999191,0.9575008,0.0424183
4455,0.99998146,0.9585999,0.041381538
4456,0.9999838,0.9591569,0.040826917
4457,0.9999852,0.9597709,0.0402143
4458,0.99994636,0.9605402,0.03940618
4459,0.9999895,0.96186626,0.03812325
4460,0.99967146,0.9633349,0.03633654
4461,0.99997336,0.96876645,0.031206906
4462,0.9999775,0.9698707,0.030106843
4463,0.999983,0.9699744,0.030008614
4464,0.99998546,0.97036386,0.029621601
4465,0.9999897,0.9711906,0.028799117
4466,0.99999154,0.97235596,0.027635574
4467,0.99971724,0.9734453,0.02627194
4468,0.9997378,0.9787264,0.021011412
4469,0.99977374,0.9833355,0.016438246
4470,0.9997662,0.98661757,0.013148606
4471,0.9997837,0.9885726,0.011211097
4472,0.9998002,0.98987985,0.009920359
4473,0.9998081,0.9911126,0.008695483
4474,0.9998231,0.9922055,0.007617593
4475,0.9998303,0.9934255,0.006404817
4476,0.99984413,0.9945663,0.0052778125
4477,0.99985075,0.9956219,0.0042288303
4478,0.9998572,0.9964968,0.0033603907
4479,0.9998736,0.9972229,0.0026506782
4480,0.99998546,0.9980991,0.0018863678
4481,0.9998908,0.9949099,0.0049809217
4482,0.9999804,0.99637413,0.0036062598
4483,0.99990666,0.99417734,0.0057293177
4484,0.9999699,0.996734,0.0032358766
4485,0.9999662,0.9952216,0.0047445893
4486,0.99995804,0.99348176,0.006476283
4487,0.9999535,0.99241424,0.0075392723
4488,0.999941,0.99176836,0.008172631
4489,0.999941,0.9911258,0.008815169
4490,0.99993527,0.9901931,0.009742141
4491,0.99993527,0.98931277,0.010622501
4492,0.99993527,0.9884845,0.0114507675
4493,0.99993527,0.9876951,0.012240171
4494,0.9999292,0.98666024,0.013268948
4495,0.9999292,0.98575306,0.01417613
4496,0.99993527,0.98488915,0.01504612
4497,0.99993527,0.9840243,0.015910983
4498,0.99993527,0.98283505,0.017100215
4499,0.999941,0.9814501,0.01849091
4500,0.99994636,0.97967696,0.020269394
4501,0.9999535,0.9778558,0.022097707
4502,0.9999623,0.97609746,0.023864806
4503,0.9999662,0.9748676,0.025098622
4504,0.9999699,0.97476614,0.025203764
4505,0.9999775,0.9747282,0.025249302
4506,0.9999775,0.9737816,0.026195943
4507,0.9999745,0.97216964,0.027804852
4508,0.9999745,0.9706892,0.029285312
4509,0.9999775,0.9693724,0.030605137
4510,0.9999775,0.96770716,0.032270372
4511,0.9999745,0.96607125,0.03390324
4512,0.9999745,0.964491,0.03548348
4513,0.9999699,0.9629204,0.037049472
4514,0.9999662,0.9614444,0.038521826
4515,0.9999623,0.9599248,0.040037453
4516,0.99995804,0.95818555,0.041772485
4517,0.9999514,0.95618296,0.043768466
4518,0.999941,0.99620163,0.003739357
4519,0.9999292,1.0138324,-0.01390326
4520,0.9999191,1.0163826,-0.016463459
4521,0.9999119,1.0161713,-0.016259432
4522,0.99989104,1.0170207,-0.01712966
4523,0.9998722,1.0188112,-0.018939018
4524,0.9998434,1.0207576,-0.020914137
4525,0.9998085,1.0224748,-0.022666276
4526,0.99979365,1.023821,-0.024027348
4527,0.99880415,1.0248778,-0.026073635
4528,0.9986299,1.016722,-0.018092036
4529,0.9996683,1.0082352,-0.008566916
4530,0.9984198,1.0120703,-0.013650477
4531,0.99953496,1.0070051,-0.007470131
4532,0.99806327,1.010891,-0.012827694
4533,0.9974499,1.0044847,-0.0070347786
4534,0.9972924,0.9941379,0.0031545162
4535,0.9967406,0.98527694,0.011463642
4536,0.9962844,0.9765599,0.019724548
4537,0.99778515,0.968289,0.029496133
4538,0.995055,0.9725456,0.022509396
4539,0.9937083,0.9640305,0.029677808
4540,0.9962406,0.9517139,0.044526696
4541,0.9899707,0.9566436,0.033327103
4542,0.9938837,0.9424093,0.051474452
4543,0.99227786,0.94496524,0.047312617
4544,0.9912279,0.9459648,0.04526311
4545,0.9883717,0.9445689,0.043802798
4546,0.9666056,0.9368191,0.029786527
4547,0.9509021,0.8860246,0.06487751
4548,0.9509021,0.839183,0.11171913
4549,0.96152395,0.8227552,0.13876873
4550,0.9219156,0.8415179,0.080397666
4551,0.9219156,0.81307375,0.10884184
4552,0.96152395,0.79103017,0.17049378
4553,0.96152395,0.82784986,0.13367409
4554,0.96152395,0.8581873,0.10333663
4555,0.96152395,0.8751496,0.08637434
4556,0.96152395,0.88301563,0.07850832
4557,0.96152395,0.88602734,0.075496614
4558,0.9701425,0.8867935,0.08334899
4559,0.9701425,0.8915967,0.07854581
4560,0.96152395,0.88768387,0.07384008
4561,0.96152395,0.86645865,0.095065296
4562,0.9486833,0.8470359,0.10164744
4563,0.9284767,0.7994784,0.12899828
4564,0.8944272,0.68568945,0.20873773
4565,0.8320503,0.52412903,0.3079213
4566,0.5605458,0.3169556,0.2435902
4567,-0.4472136,-0.0011474993,-0.44606608
4568,-0.9284767,-0.40309957,-0.52537715
4569,-0.91632825,-0.7535031,-0.16282517
4570,-0.94641674,-0.93979096,-0.0066257715
4571,-0.9628735,-1.0138948,0.051021278
4572,-0.972772,-1.0337852,0.06101322
