time_step,true_pitch_deg,pred_pitch_deg,error
1744,-61.32737,-60.652103,-0.67526627
1745,-61.32737,-60.962204,-0.3651657
1746,-61.32737,-61.215183,-0.11218643
1747,-61.32737,-61.38797,0.06060028
1748,-61.32737,-60.721485,-0.60588455
1749,-61.32737,-58.244976,-3.0823936
1750,-61.32737,-55.848972,-5.4783974
1751,-59.76329,-54.32934,-5.4339485
1752,-58.768543,-53.403996,-5.3645477
1753,-57.212067,-52.665146,-4.546921
1754,-54.65667,-51.841724,-2.8149452
1755,-51.042294,-50.731457,-0.3108368
1756,-48.50134,-49.20005,0.6987114
1757,-45.91709,-47.54232,1.6252289
1758,-43.363678,-45.593063,2.2293854
1759,-40.819775,-43.603745,2.7839699
1760,-38.66463,-41.57213,2.9074974
1761,-36.140453,-39.521366,3.3809128
1762,-35.04709,-37.457005,2.409916
1763,-33.60224,-35.45211,1.8498688
1764,-29.996721,-33.618816,3.622095
1765,-26.675602,-31.692032,5.01643
1766,-25.302427,-29.552532,4.250105
1767,-23.066803,-27.416573,4.3497696
1768,-21.942163,-25.316462,3.374298
1769,-19.485273,-23.449257,3.9639835
1770,-18.359194,-21.57792,3.218727
1771,-17.229525,-19.837435,2.6079102
1772,-14.960237,-18.214401,3.2541647
1773,-12.679085,-16.605059,3.925974
1774,-12.679085,-14.826544,2.147459
1775,-11.534596,-13.4194975,1.884901
1776,-11.534596,-12.256076,0.7214794
1777,-11.531055,-11.400819,-0.13023663
1778,-11.416604,-10.789686,-0.62691784
1779,-10.281405,-10.358522,0.077116966
1780,-10.281405,-9.853553,-0.42785263
1781,-10.257282,-9.388601,-0.86868095
1782,-9.120208,-8.977459,-0.14274883
1783,-9.120208,-8.6362,-0.48400784
1784,-6.8408356,-8.333845,1.4930096
1785,-5.698983,-7.5865607,1.8875775
1786,-4.5559864,-6.4148965,1.8589101
1787,-2.2674644,-5.003313,2.7358487
1788,0.022906858,-3.3225431,3.34545
1789,1.168214,-1.3917853,2.5599992
1790,3.4579258,0.4601636,2.9977622
1791,5.7449117,2.4349525,3.3099592
1792,8.027357,4.5634274,3.4639297
1793,10.281405,6.792437,3.4889684
1794,12.675188,9.091996,3.5831919
1795,14.955632,11.514013,3.441619
1796,16.09151,13.923996,2.1675148
1797,18.353523,16.059647,2.2938766
1798,21.935219,18.085655,3.8495636
1799,23.059488,20.320236,2.739252
1800,25.294376,22.462328,2.8320484
1801,27.782259,24.55202,3.2302399
1802,29.996721,26.654535,3.342186
1803,33.60224,28.75218,4.8500614
1804,37.21406,31.065222,6.14884
1805,41.226723,33.642517,7.5842056
1806,43.368607,36.58769,6.780918
1807,44.4278,39.48864,4.9391594
1808,45.921734,41.896202,4.025532
1809,45.921734,43.826855,2.0948792
1810,46.97273,45.186962,1.7857666
1811,46.97273,48.471264,-1.4985352
1812,48.44068,48.166813,0.27386856
1813,49.481747,50.089794,-0.6080475
1814,49.481747,51.460865,-1.9791183
1815,51.002644,52.09438,-1.0917358
1816,51.002644,52.58364,-1.5809975
1817,52.03323,52.934425,-0.9011955
1818,52.03323,53.36205,-1.3288193
1819,53.56607,53.74062,-0.1745491
1820,53.56607,54.33453,-0.7684593
1821,54.5851,54.88205,-0.2969513
1822,56.128254,55.488457,0.6397972
1823,56.128254,56.334793,-0.20653915
1824,57.18217,57.110043,0.072128296
1825,57.68376,57.665905,0.017856598
1826,58.68644,58.3578,0.32863998
1827,59.679188,59.196987,0.48220062
1828,61.237843,60.11521,1.1226311
1829,63.779625,61.233593,2.546032
1830,67.0064,62.755127,4.251274
1831,69.46535,64.32277,5.142578
1832,70.48065,66.66278,3.817871
1833,72.06636,68.46818,3.5981827
1834,73.65979,70.13627,3.5235214
1835,75.258,71.81914,3.4388657
1836,79.34136,73.570755,5.770607
1837,81.041885,77.608376,3.4335098
1838,83.50104,79.08545,4.4155884
1839,85.62557,80.15629,5.469284
1840,87.07038,84.36942,2.7009583
1841,88.182884,87.91376,0.2691269
1842,88.182884,84.37532,3.8075638
1843,87.07038,79.1276,7.9427795
1844,84.08866,79.27029,4.8183746
1845,82.51787,79.62763,2.890236
1846,79.189606,77.087326,2.1022797
1847,78.3216,73.92325,4.3983536
1848,76.735504,71.7276,5.007904
1849,73.65979,70.36853,3.2912598
1850,71.97667,69.41939,2.5572815
1851,70.4787,67.96715,2.511551
1852,67.00405,66.66958,0.33447266
1853,65.417656,64.97251,0.44514465
1854,63.84031,63.170223,0.6700859
1855,61.293026,61.518215,-0.22518921
1856,59.73095,59.876877,-0.14592743
1857,57.18217,58.454407,-1.2722359
1858,56.174656,57.212337,-1.0376816
1859,54.6289,56.37471,-1.7458115
1860,54.6289,55.714413,-1.0855141
1861,56.174656,55.29775,0.87690735
1862,56.174656,55.401882,0.77277374
1863,54.6289,55.69307,-1.0641708
1864,54.65667,55.720734,-1.064064
1865,54.6289,55.395023,-0.7661247
1866,54.6289,55.12593,-0.49703217
1867,54.65667,55.09628,-0.43960953
1868,54.6289,54.935806,-0.30690765
1869,55.639557,54.885555,0.7540016
1870,56.174656,55.218178,0.9564781
1871,56.174656,55.754505,0.42015076
1872,56.174656,56.219215,-0.04455948
1873,56.174656,56.534565,-0.35990906
1874,56.174656,56.718452,-0.54379654
1875,56.174656,56.793888,-0.6192322
1876,56.174656,56.822777,-0.6481209
1877,56.174656,56.814266,-0.6396103
1878,56.174656,56.7758,-0.6011429
1879,56.174656,56.73921,-0.5645523
1880,56.174656,56.68292,-0.50826263
1881,57.18217,56.621933,0.5602379
1882,57.212067,56.73752,0.47454834
1883,28.885511,32.54711,-3.6616
1884,27.775335,31.092371,-3.3170357
1885,28.885511,29.782516,-0.8970051
1886,28.885511,29.195112,-0.30960083
1887,28.885511,29.07227,-0.18675804
1888,30.287952,28.841131,1.4468212
1889,32.49952,29.014679,3.4848404
1890,36.12206,29.816345,6.3057137
1891,38.66463,31.517876,7.146755
1892,40.819775,33.761433,7.058342
1893,42.29645,36.025795,6.2706566
1894,43.363678,37.91891,5.444767
1895,43.363678,39.38645,3.9772263
1896,43.363678,40.323708,3.0399704
1897,43.363678,40.829414,2.5342636
1898,43.363678,41.029488,2.3341904
1899,1.1341903,2.4258053,-1.291615
1900,-0.011456865,0.4238692,-0.43532607
1901,-2.3025289,-1.3611988,-0.9413301
1902,-3.447496,-3.183856,-0.26363993
1903,-6.8665733,-4.887585,-1.9789882
1904,-10.295017,-7.022171,-3.2728462
1905,-11.42004,-9.186058,-2.233982
1906,-13.831484,-11.265511,-2.5659733
1907,-16.106745,-13.364414,-2.7423306
1908,-17.239717,-15.411608,-1.8281097
1909,-19.49531,-17.245749,-2.2495613
1910,-21.952244,-20.397533,-1.5547104
1911,-24.186953,-21.780216,-2.4067364
1912,-26.675602,-24.154488,-2.5211143
1913,-27.791328,-26.029203,-1.762125
1914,-28.901705,-27.30975,-1.5919552
1915,-30.00656,-28.381119,-1.6254406
1916,-31.413757,-29.398943,-2.0148144
1917,-31.413757,-30.477087,-0.9366703
1918,-31.413757,-31.34475,-0.06900787
1919,-32.516758,-31.94123,-0.5755272
1920,-32.516758,-32.493816,-0.02294159
1921,-32.516758,-32.874462,0.35770416
1922,-32.516758,-33.123016,0.6062584
1923,-32.505806,-33.265713,0.75990677
1924,-32.516758,-33.30181,0.78505325
1925,-32.516758,-33.365585,0.84882736
1926,-32.516758,-33.606903,1.0901451
1927,-32.505806,-33.650505,1.1446991
1928,-32.516758,-33.74619,1.2294312
1929,-32.516758,-34.02657,1.5098114
1930,-32.516758,-34.365242,1.848484
1931,-32.505806,-34.646034,2.1402283
1932,-32.505806,-34.875668,2.3698616
1933,-32.516758,-35.054165,2.537407
1934,-32.516758,-35.120354,2.6035957
1935,-32.516758,-35.1024,2.5856438
1936,-32.505806,-35.085285,2.5794792
1937,-32.505806,-35.16404,2.6582336
1938,-32.516758,-35.352703,2.8359451
1939,-33.60224,-35.54263,1.9403877
1940,-33.613598,-36.024128,2.41053
1941,-35.04709,-36.543774,1.496685
1942,-36.140453,-37.2896,1.149147
1943,-38.30675,-38.222073,-0.08467865
1944,-39.76556,-39.499855,-0.2657051
1945,-40.839745,-40.959007,0.119262695
1946,-42.317272,-42.419365,0.10209274
1947,-44.87975,-43.895443,-0.98430634
1948,-46.991028,-45.586136,-1.404892
1949,-48.50134,-47.411026,-1.090313
1950,-49.54359,-49.204895,-0.33869553
1951,-51.067738,-50.841217,-0.22652054
1952,-53.63614,-52.41093,-1.2252083
1953,-54.65667,-54.169758,-0.48691177
1954,-56.203938,-55.847916,-0.35602188
1955,-58.768543,-57.50623,-1.2623138
1956,-63.877857,-59.312428,-4.5654297
1957,-65.45786,-61.80176,-3.6561012
1958,-67.04729,-64.3133,-2.733986
1959,-69.592575,-66.637215,-2.9553604
1960,-73.72016,-68.92384,-4.796318
1961,-75.32521,-71.58173,-3.7434769
1962,-76.9355,-74.173416,-2.762085
1963,-79.43392,-76.56264,-2.8712845
1964,-81.903625,-79.01851,-2.8851166
1965,-84.258255,-81.692505,-2.5657501
1966,-85.8579,-84.625404,-1.2324982
1967,-87.4305,-87.48275,0.052253723
1968,-88.85073,-90.18077,1.33004
1969,-88.85073,-90.06173,1.2109985
1970,-88.38614,-86.83794,-1.5482025
1971,-85.93817,-88.92637,2.9881973
1972,-85.16098,-84.5845,-0.57647705
1973,-82.69556,-77.90703,-4.7885284
1974,-81.041885,-72.4872,-8.5546875
1975,-80.16827,-69.757904,-10.410362
1976,-79.43392,-68.93927,-10.494652
1977,-77.828636,-69.06914,-8.759499
1978,-76.9355,-69.31939,-7.6161118
1979,-76.960396,-69.451065,-7.5093307
1980,-76.9355,-69.07305,-7.8624496
1981,-75.34718,-68.97254,-6.3746414
1982,-76.960396,-68.52024,-8.440155
1983,-76.960396,-68.04533,-8.91507
1984,-76.960396,-67.66495,-9.295448
1985,-76.960396,-67.44494,-9.515457
1986,-76.960396,-67.37223,-9.588165
1987,-76.9355,-67.39483,-9.540672
1988,-76.9355,-68.257385,-8.678116
1989,-76.9355,-69.431885,-7.5036163
1990,-76.9355,-70.43397,-6.5015335
1991,-76.9355,-71.12219,-5.8133087
1992,-76.9355,-74.83833,-2.097168
1993,-76.9355,-76.046486,-0.8890152
1994,-76.9355,-75.45282,-1.4826813
1995,-76.9355,-74.37851,-2.5569916
1996,-76.9355,-73.49007,-3.4454346
1997,-76.227165,-72.89452,-3.3326416
1998,-75.32521,-72.392334,-2.9328766
1999,-73.72016,-71.825645,-1.894516
2000,-73.72016,-71.02425,-2.6959152
2001,-71.19211,-70.13564,-1.0564651
2002,-69.592575,-68.91675,-0.675827
2003,-68.00083,-67.503456,-0.4973755
2004,-67.04729,-66.050285,-0.99700165
2005,-65.45786,-64.707954,-0.74990845
2006,-63.84031,-63.45459,-0.3857193
2007,-62.272602,-62.234943,-0.03765869
2008,-59.76329,-61.134193,1.370903
2009,-58.73692,-59.856274,1.1193542
2010,-56.203938,-58.578804,2.3748665
2011,-54.6289,-57.26866,2.6397629
2012,-53.63614,-55.773533,2.137394
2013,-52.099655,-54.528748,2.4290924
2014,-52.099655,-53.277336,1.177681
2015,-51.067738,-52.363354,1.2956161
2016,-51.067738,-51.766953,0.69921494
2017,-52.099655,-51.48688,-0.6127739
2018,-52.099655,-51.633453,-0.46620178
2019,-52.099655,-51.920193,-0.17946243
2020,-52.099655,-52.24658,0.14692307
2021,-52.099655,-52.514065,0.41440964
2022,-52.099655,-52.748333,0.6486778
2023,-52.099655,-52.98001,0.88035583
2024,-52.099655,-53.20499,1.1053352
2025,-53.12256,-53.40145,0.27889252
2026,-53.63614,-53.768303,0.132164
2027,-53.63614,-54.257954,0.6218147
2028,-53.63614,-54.655594,1.019455
2029,-54.65667,-54.987675,0.3310051
2030,-54.65667,-55.40885,0.752182
2031,-56.203938,-55.806698,-0.39723969
2032,-57.212067,-56.466896,-0.7451706
2033,-58.768543,-57.37682,-1.3917236
2034,-61.32737,-58.520493,-2.8068771
2035,-62.902367,-60.028755,-2.8736115
2036,-63.877857,-61.72256,-2.1552963
2037,-65.45786,-63.3724,-2.0854645
2038,-67.04729,-64.813156,-2.2341309
2039,-67.04729,-66.00239,-1.044899
2040,-67.04729,-66.77347,-0.27381897
2041,-67.04729,-67.20847,0.16118622
2042,-67.04729,-67.42857,0.38128662
2043,-68.00083,-67.51994,-0.48088837
2044,-68.00083,-67.715164,-0.28566742
2045,-68.00083,-67.8825,-0.11833191
2046,-68.00083,-68.00091,7.6293945e-05
2047,-68.00083,-68.07124,0.07041168
2048,-68.00083,-68.098915,0.098083496
2049,-68.00083,-67.26975,-0.7310791
2050,-68.00083,-64.75201,-3.248825
2051,-68.00083,-62.36446,-5.6363716
2052,-68.00083,-60.86552,-7.135311
2053,-68.00083,-60.354412,-7.6464195
2054,-68.00083,-60.153923,-7.8469086
2055,-67.04729,-59.96066,-7.086628
2056,-65.45786,-59.57478,-5.8830833
2057,-62.902367,-58.930206,-3.9721603
2058,-61.32737,-57.918896,-3.408474
2059,-59.76329,-56.727592,-3.035698
2060,-57.212067,-55.44905,-1.7630157
2061,-53.608894,-54.0145,0.40560532
2062,-52.07375,-52.26569,0.19194031
2063,-49.519333,-50.60075,1.0814171
2064,-48.477486,-48.870895,0.39340973
2065,-46.968243,-47.24049,0.2722473
2066,-45.939514,-45.695637,-0.24387741
2067,-43.363678,-44.32952,0.9658432
2068,-40.819775,-42.73113,1.9113541
2069,-39.745872,-41.084988,1.3391151
2070,-37.22705,-39.56175,2.3346977
2071,-36.12206,-37.99659,1.8745308
2072,-35.028942,-36.360474,1.3315315
2073,-32.49952,-34.95507,2.4555511
2074,-31.396742,-33.495167,2.098425
2075,-29.990162,-32.089848,2.0996857
2076,-27.775335,-30.713118,2.9377823
2077,-25.287182,-29.233494,3.946312
2078,-24.186953,-27.589222,3.4022694
2079,-21.927454,-26.014688,4.0872345
2080,-20.813229,-24.238842,3.4256134
2081,-19.47122,-22.666958,3.1957378
2082,-17.215788,-21.111738,3.8959503
2083,-16.082888,-19.543615,3.4607277
2084,-14.946808,-17.940638,2.9938297
2085,-11.534596,-16.306723,4.772126
2086,-11.534596,-14.406032,2.8714352
2087,-11.534596,-12.917957,1.3833609
2088,-12.679085,-11.955937,-0.7231474
2089,-12.66595,-11.624161,-1.041789
2090,-12.66595,-11.564616,-1.1013336
2091,-12.66595,-11.726162,-0.93978786
2092,-12.66595,-11.92125,-0.7446995
2093,-12.66595,-12.064526,-0.6014242
2094,-12.6502285,-12.135049,-0.51517963
2095,-12.6502285,-12.128696,-0.52153206
2096,-12.6502285,-12.086411,-0.563817
2097,-12.6502285,-12.021389,-0.6288395
2098,-12.6502285,-12.005445,-0.644784
2099,-12.6502285,-11.971711,-0.67851734
2100,-12.6502285,-11.882192,-0.76803684
2101,-12.6502285,-11.771018,-0.8792105
2102,-11.506264,-11.687933,0.18166924
2103,-10.257282,-11.48567,1.2283878
2104,-9.120208,-11.039068,1.9188604
2105,-7.9813185,-10.1257,2.1443815
2106,-6.8408356,-8.905622,2.064786
2107,-4.5559864,-7.5234127,2.9674263
2108,-3.4245615,-5.900421,2.4758596
2109,-2.2674644,-4.2844524,2.016988
2110,0.022906858,-2.644889,2.667796
2111,1.168214,-0.9347106,2.1029246
2112,4.6018734,0.66128725,3.940586
2113,5.7225194,2.503536,3.2189834
2114,6.8868146,4.312241,2.5745735
2115,8.005138,6.073321,1.9318175
2116,10.281405,7.6061096,2.6752958
2117,11.531055,9.255667,2.2753887
2118,12.675188,10.858308,1.8168802
2119,14.955632,12.269791,2.6858416
2120,18.353523,13.719883,4.6336403
2121,20.80665,15.500571,5.306079
2122,21.935219,17.583336,4.351883
2123,24.17927,19.620102,4.559168
2124,25.546392,21.651104,3.8952885
2125,27.782259,23.545351,4.236908
2126,28.892252,25.411634,3.4806175
2127,31.403206,27.185688,4.217518
2128,35.034946,29.070847,5.9641
2129,36.12789,31.529203,4.598688
2130,36.12789,33.609737,2.5181541
2131,36.12789,34.9923,1.1355934
2132,37.21406,35.801453,1.4126091
2133,37.21406,36.424168,0.7898941
2134,37.21406,36.863,0.35106277
2135,38.670177,37.145794,1.5243835
2136,38.670177,37.567986,1.1021919
2137,39.75125,37.962746,1.7885056
2138,39.75125,38.454155,1.2970963
2139,39.75125,41.029404,-1.2781525
2140,40.82498,42.160313,-1.335331
2141,40.789986,42.400265,-1.6102791
2142,40.82498,42.37275,-1.5477676
2143,42.301544,42.198936,0.10260773
2144,44.39047,42.188293,2.2021751
2145,45.882847,42.92707,2.9557762
2146,46.93329,44.256935,2.6763535
2147,48.44068,45.781788,2.6588936
2148,49.523537,47.334465,2.1890717
2149,51.002644,48.486095,2.5165482
2150,52.03323,49.771355,2.2618752
2151,54.5851,51.13219,3.4529076
2152,56.128254,52.691486,3.4367676
2153,57.13466,54.345406,2.7892532
2154,58.68644,55.91396,2.77248
2155,61.293026,57.41037,3.882656
2156,62.806786,58.76176,4.045025
2157,63.779625,60.450413,3.3292122
2158,65.35247,62.15724,3.1952286
2159,67.883575,63.849636,4.0339394
2160,69.46535,65.74272,3.7226257
2161,71.05325,67.69007,3.363182
2162,72.64619,69.643654,3.002533
2163,73.56077,71.62821,1.9325562
2164,75.14768,73.459465,1.6882172
2165,76.86113,75.31449,1.5466385
2166,78.464806,76.38671,2.0780945
2167,80.068344,77.32755,2.7407913
2168,82.30179,78.67547,3.62632
2169,84.08926,82.34219,1.7470627
2170,85.62601,85.91458,-0.28857422
2171,86.39262,89.39145,-2.9988327
2172,87.71803,92.338486,-4.620453
2173,88.3863,92.11936,-3.7330627
2174,87.71803,83.82638,3.891655
2175,87.07068,80.20686,6.8638153
2176,85.8579,76.935814,8.922089
2177,82.65091,77.77549,4.8754196
2178,81.041885,76.7958,4.246086
2179,79.34243,74.19195,5.150482
2180,78.3216,71.65032,6.67128
2181,76.735504,69.9622,6.773308
2182,75.14768,69.27041,5.8772736
2183,73.56077,69.224205,4.336563
2184,71.97667,69.45255,2.5241165
2185,72.06636,70.02363,2.0427322
2186,71.13943,70.80269,0.3367386
2187,71.13943,71.02566,0.11376953
2188,71.13943,71.00567,0.13375854
2189,71.13943,70.98741,0.15201569
2190,71.13943,71.03916,0.1002655
2191,71.13943,71.132645,0.0067825317
2192,71.13943,71.21964,-0.080215454
2193,71.13943,71.34031,-0.20088196
2194,72.06636,71.4616,0.6047592
2195,72.06636,71.72499,0.34136963
2196,72.06636,72.00106,0.06529999
2197,71.05325,72.24346,-1.1902084
2198,72.06636,72.436134,-0.36977386
2199,72.06636,72.88334,-0.81697845
2200,72.06636,72.7915,-0.7251358
2201,72.06636,72.24885,-0.18248749
2202,71.19211,71.4213,-0.22919464
2203,69.54424,70.25507,-0.7108307
2204,67.95622,68.84191,-0.8856888
2205,67.00405,67.46428,-0.46022797
2206,65.45786,66.2195,-0.7616348
2207,63.84031,64.8791,-1.0387878
2208,62.865784,63.512314,-0.64653015
2209,61.293026,62.322266,-1.0292397
2210,58.73692,61.188293,-2.451374
2211,57.18217,59.92669,-2.7445183
2212,56.174656,58.872223,-2.697567
2213,54.6289,58.200287,-3.5713882
2214,54.6289,57.56672,-2.9378204
2215,54.6289,57.126072,-2.4971733
2216,54.6289,56.865242,-2.2363434
2217,54.6289,56.726166,-2.0972672
2218,54.6289,56.68417,-2.0552711
2219,54.6289,56.684216,-2.055317
2220,54.6289,56.693665,-2.064766
2221,54.6289,56.716133,-2.0872345
2222,54.6289,56.721996,-2.0930977
2223,54.6289,56.713345,-2.084446
2224,54.6289,56.70572,-2.0768204
2225,54.6289,56.69205,-2.0631523
2226,54.6289,56.668686,-2.0397873
2227,56.174656,56.653812,-0.4791565
2228,56.174656,56.932972,-0.75831604
2229,56.174656,57.25921,-1.0845528
2230,56.174656,57.515156,-1.3404999
2231,56.174656,57.66041,-1.4857559
2232,56.174656,57.737843,-1.5631866
2233,56.174656,57.74951,-1.5748558
2234,56.174656,57.707714,-1.5330582
2235,56.174656,57.635784,-1.4611282
2236,56.174656,57.577896,-1.4032402
2237,56.174656,57.51694,-1.3422852
2238,56.174656,57.42784,-1.2531853
2239,56.174656,57.317516,-1.1428604
2240,56.174656,57.193913,-1.0192566
2241,56.174656,57.0806,-0.9059448
2242,57.18217,56.968365,0.21380615
2243,57.18217,57.04466,0.1375122
2244,57.18217,56.942818,0.23935318
2245,57.18217,56.881607,0.3005638
2246,57.18217,56.941742,0.24042892
2247,57.18217,57.061363,0.12080765
2248,58.73692,57.20223,1.5346909
2249,58.73692,57.63145,1.1054688
2250,59.73095,58.0586,1.672348
2251,60.303333,58.586872,1.7164612
2252,61.293026,59.12623,2.1667976
2253,62.806786,59.657944,3.1488419
2254,63.779625,60.41614,3.3634834
2255,63.779625,61.330048,2.4495773
2256,63.84031,62.041763,1.7985458
2257,63.84031,62.17728,1.6630287
2258,63.84031,61.48767,2.3526382
2259,63.84031,60.39907,3.4412384
2260,61.293026,59.18668,2.1063461
2261,58.73692,57.457466,1.2794533
2262,57.18217,55.51515,1.6670227
2263,56.174656,53.5478,2.6268578
2264,52.07375,51.75573,0.31801987
2265,49.519333,49.643555,-0.1242218
2266,48.477486,47.38067,1.096817
2267,45.91709,45.32544,0.5916519
2268,43.363678,43.288067,0.075611115
2269,40.819775,41.201298,-0.38152313
2270,39.745872,39.0665,0.6793709
2271,37.181118,37.142647,0.038471222
2272,36.12206,35.301758,0.82030106
2273,33.59613,33.70489,-0.108760834
2274,31.396742,31.97558,-0.57883835
2275,29.990162,30.142286,-0.1521244
2276,25.539093,28.405664,-2.8665714
2277,24.171888,26.233654,-2.0617657
2278,23.051918,24.155884,-1.1039658
2279,21.927454,22.349068,-0.4216137
2280,20.79869,20.800972,-0.002281189
2281,18.3453,19.465158,-1.1198578
2282,17.215788,18.002039,-0.78625107
2283,16.082888,16.611189,-0.52830124
2284,14.930318,15.310547,-0.380229
2285,13.791652,14.16764,-0.375988
2286,12.66595,13.20124,-0.53528976
2287,10.271916,12.204048,-1.9321318
2288,6.8408356,10.8003235,-3.959488
2289,7.995229,8.873092,-0.87786293
2290,6.8543878,7.4008446,-0.5464568
2291,5.712179,6.168868,-0.45668888
2292,3.4245615,5.0458183,-1.6212568
2293,3.4245615,3.744668,-0.3201065
2294,1.1341903,2.654935,-1.5207446
2295,1.1341903,1.391079,-0.25688863
2296,-0.011456865,0.33310086,-0.34455773
2297,-1.1457628,-0.6754423,-0.47032052
2298,-3.4363723,-1.7593365,-1.6770358
2299,-3.447496,-3.2075393,-0.23995662
2300,-4.5917788,-4.402223,-0.18955564
2301,-6.877384,-5.3887863,-1.4885979
2302,-6.8665733,-6.543807,-0.3227663
2303,-8.007544,-7.6041603,-0.40338326
2304,-9.146926,-8.76763,-0.3792963
2305,-10.295017,-9.96596,-0.3290577
2306,-11.42004,-11.069713,-0.3503275
2307,-12.689621,-12.114394,-0.5752268
2308,-12.679085,-13.203175,0.5240898
2309,-13.831484,-14.076231,0.24474716
2310,-16.106745,-16.09976,-0.0069847107
2311,-17.239717,-17.099575,-0.14014244
2312,-17.229525,-17.505142,0.2756176
2313,-18.369307,-17.61057,-0.75873566
2314,-19.49531,-18.18906,-1.3062496
2315,-20.813229,-18.967163,-1.8460655
2316,-21.952244,-19.834589,-2.1176548
2317,-21.942163,-21.059292,-0.8828716
2318,-23.07681,-21.937178,-1.1396332
2319,-25.302427,-22.976997,-2.32543
2320,-26.675602,-24.251678,-2.4239235
2321,-27.791328,-25.701057,-2.090271
2322,-27.782259,-27.218727,-0.5635319
2323,-28.901705,-28.606947,-0.29475784
2324,-30.00656,-29.946995,-0.05956459
2325,-31.413757,-31.197378,-0.21637917
2326,-31.403206,-32.442516,1.0393105
2327,-32.505806,-33.47154,0.9657326
2328,-33.613598,-34.462616,0.8490181
2329,-35.034946,-35.93068,0.8957329
2330,-36.12789,-37.477867,1.3499756
2331,-37.22705,-38.957493,1.730442
2332,-38.30675,-40.27624,1.96949
2333,-38.684036,-41.46418,2.7801437
2334,-39.76556,-42.45907,2.6935081
2335,-40.839745,-43.42917,2.5894241
2336,-40.839745,-44.425266,3.5855217
2337,-43.38481,-45.232555,1.847744
2338,-43.38481,-46.32913,2.9443169
2339,-44.87975,-47.30273,2.4229813
2340,-45.939514,-48.341583,2.402069
2341,-46.991028,-49.401566,2.4105377
2342,-46.991028,-50.46825,3.4772224
2343,-48.50134,-51.30372,2.8023796
2344,-49.54359,-52.19806,2.6544685
2345,-51.067738,-53.12852,2.0607834
2346,-52.099655,-54.176365,2.0767097
2347,-53.63614,-55.24486,1.6087227
2348,-53.63614,-56.398716,2.762577
2349,-54.65667,-57.366272,2.7096024
2350,-56.203938,-58.325375,2.121437
2351,-57.212067,-59.405396,2.1933289
2352,-58.768543,-60.511974,1.7434311
2353,-59.76329,-61.714863,1.9515724
2354,-62.307796,-62.915554,0.60775757
2355,-63.877857,-64.3769,0.4990425
2356,-65.45786,-65.94074,0.48287964
2357,-67.04729,-67.53478,0.48749542
2358,-69.592575,-69.11384,-0.47873688
2359,-70.52877,-70.862,0.33322906
2360,-72.121124,-72.46949,0.34836578
2361,-73.72016,-74.02014,0.29998016
2362,-75.32521,-75.55236,0.22714996
2363,-77.828636,-77.11249,-0.7161484
2364,-79.43392,-78.92193,-0.5119934
2365,-81.041885,-80.83088,-0.21100616
2366,-82.65091,-82.80723,0.15631866
2367,-84.258255,-84.89492,0.63666534
2368,-86.673744,-87.16011,0.48636627
2369,-89.18731,-90.24075,1.0534439
2370,-89.18731,-90.772,1.5846939
2371,-88.195724,-94.61491,6.419182
2372,-85.09444,-91.964615,6.870178
2373,-82.65091,-84.94981,2.2988968
2374,-81.0783,-79.247444,-1.8308563
2375,-79.43392,-74.91971,-4.5142136
2376,-77.85509,-71.45019,-6.4048996
2377,-75.32521,-69.02261,-6.302597
2378,-73.72016,-67.29827,-6.4218903
2379,-72.13882,-66.26598,-5.8728333
2380,-71.20907,-65.170425,-6.038643
2381,-70.544846,-63.972683,-6.5721626
2382,-70.544846,-63.01633,-7.528515
2383,-70.544846,-62.5397,-8.005146
2384,-71.20907,-62.429188,-8.779881
2385,-70.52877,-62.64537,-7.8834
2386,-70.4787,-63.40376,-7.0749397
2387,-70.52877,-64.74723,-5.78154
2388,-71.19211,-65.76109,-5.431015
2389,-71.19211,-69.637825,-1.5542831
2390,-71.19211,-70.973755,-0.21835327
2391,-71.19211,-70.42976,-0.76234436
2392,-71.19211,-69.443565,-1.7485428
2393,-71.19211,-68.64856,-2.5435486
2394,-71.19211,-68.184654,-3.007454
2395,-71.19211,-68.01576,-3.1763458
2396,-71.13943,-68.0267,-3.1127243
2397,-71.13943,-68.26967,-2.8697586
2398,-71.13943,-68.7862,-2.3532257
2399,-71.13943,-69.29717,-1.8422546
2400,-71.19211,-69.700836,-1.491272
2401,-72.06636,-69.92757,-2.138794
2402,-72.06636,-69.83528,-2.231079
2403,-71.19211,-69.556854,-1.6352539
2404,-67.95622,-68.939064,0.9828415
2405,-63.877857,-67.485565,3.607708
2406,-62.865784,-65.47987,2.61409
2407,-60.303333,-63.36018,3.0568466
2408,-58.768543,-61.35512,2.5865784
2409,-56.203938,-59.663277,3.4593391
2410,-54.65667,-57.855675,3.1990051
2411,-54.65667,-56.18151,1.5248413
2412,-53.63614,-55.07746,1.4413223
2413,-53.63614,-54.41746,0.7813225
2414,-54.65667,-54.149246,-0.5074234
2415,-53.63614,-54.32937,0.6932297
2416,-53.63614,-54.442375,0.80623627
2417,-54.65667,-54.561855,-0.0948143
2418,-54.65667,-54.87707,0.22040176
2419,-54.65667,-55.14505,0.48838043
2420,-54.65667,-55.444157,0.78748703
2421,-56.203938,-55.75316,-0.45077896
2422,-57.212067,-56.35006,-0.86200714
2423,-58.768543,-57.12232,-1.646225
2424,-58.768543,-58.18225,-0.58629227
