time_step,true_pos_z,pred_pos_z,error
4329,1.97,2.0069442,-0.03694415
4330,1.96,1.9862592,-0.026259184
4331,1.95,1.9667184,-0.016718388
4332,1.94,1.9479005,-0.007900476
4333,1.93,1.9297993,0.00020062923
4334,1.92,1.91171,0.008289933
4335,1.9,1.8946218,0.005378127
4336,1.89,1.8756776,0.0143224
4337,1.88,1.8575711,0.02242887
4338,1.87,1.8411338,0.028866172
4339,1.86,1.8255086,0.03449142
4340,1.84,1.8120997,0.027900338
4341,1.83,1.7991612,0.030838847
4342,1.82,1.7861214,0.033878684
4343,1.8,1.766496,0.03350401
4344,1.78,1.694792,0.08520794
4345,1.76,1.8027027,-0.042702675
4346,1.75,1.9464352,-0.19643521
4347,1.74,1.9156983,-0.17569828
4348,1.72,1.8548219,-0.13482189
4349,1.7,1.7928853,-0.092885256
4350,1.69,1.7369196,-0.046919584
4351,1.67,1.6901553,-0.02015531
4352,1.65,1.6520205,-0.0020204782
4353,1.63,1.6211431,0.008856893
4354,1.61,1.5965507,0.013449311
4355,1.6,1.5361066,0.06389344
4356,1.58,1.4739366,0.106063485
4357,1.56,1.435288,0.12471199
4358,1.54,1.4996116,0.040388346
4359,1.52,1.4864657,0.03353429
4360,1.5,1.459285,0.04071498
4361,1.48,1.4358662,0.044133782
4362,1.45,1.4196597,0.030340314
4363,1.42,1.4061635,0.013836503
4364,1.4,1.3974848,0.0025151968
4365,1.38,1.3792694,0.00073063374
4366,1.36,1.3651474,-0.005147338
4367,1.33,1.3492692,-0.019269109
4368,1.31,1.3309987,-0.020998716
4369,1.29,1.3052039,-0.015203953
4370,1.27,1.2806834,-0.010683417
4371,1.21,1.2671329,-0.05713284
4372,1.18,1.2474791,-0.06747913
4373,1.16,1.2244014,-0.06440139
4374,1.14,1.2016668,-0.061666846
4375,1.11,1.1805975,-0.07059753
4376,1.09,1.1592035,-0.069203496
4377,1.06,1.1385574,-0.07855749
4378,1.04,1.1168739,-0.0768739
4379,1.0,1.0873333,-0.08733332
4380,0.97,1.0550361,-0.08503604
4381,0.95,1.0326617,-0.08266169
4382,0.92,0.99911016,-0.079110146
4383,0.89,0.9687579,-0.07875794
4384,0.87,0.9256153,-0.055615306
4385,0.84,0.89700955,-0.057009578
4386,0.82,0.8716153,-0.051615298
4387,0.79,0.8367183,-0.0467183
4388,0.75,0.8026506,-0.05265057
4389,0.73,0.77021277,-0.04021275
4390,0.7,0.74252,-0.042519987
4391,0.68,0.72767425,-0.04767424
4392,0.65,0.70647335,-0.056473374
4393,0.62,0.6920295,-0.07202947
4394,0.6,0.6769735,-0.0769735
4395,0.57,0.6613622,-0.09136218
4396,0.55,0.64368343,-0.09368342
4397,0.52,0.62543374,-0.10543376
4398,0.49,0.6054993,-0.11549932
4399,0.47,0.5837727,-0.11377272
4400,0.45,0.5621828,-0.112182796
4401,0.42,0.54143775,-0.12143776
4402,0.4,0.5206099,-0.12060991
4403,0.37,0.49979427,-0.12979427
4404,0.35,0.47652364,-0.12652364
4405,0.33,0.45178014,-0.12178013
4406,0.29,0.42662135,-0.13662136
4407,0.26,0.3979871,-0.1379871
4408,0.24,0.36753112,-0.12753113
4409,0.22,0.33871084,-0.118710846
4410,0.19,0.31201425,-0.122014254
4411,0.17,0.28540802,-0.11540802
4412,0.14,0.26035658,-0.120356575
4413,0.12,0.23472524,-0.11472524
4414,0.09,0.20894222,-0.118942216
4415,0.05,0.18156368,-0.13156368
4416,0.02,0.051683754,-0.031683754
4417,-0.0,-0.055709302,0.055709302
4418,-0.03,-0.12210894,0.092108935
4419,-0.05,-0.16110814,0.11110814
4420,-0.08,-0.18468583,0.10468583
4421,-0.11,-0.20342726,0.093427256
4422,-0.13,-0.22257811,0.09257811
4423,-0.16,-0.23953569,0.07953569
4424,-0.19,-0.25629485,0.06629485
4425,-0.22,-0.27325654,0.05325654
4426,-0.25,-0.29147547,0.041475475
4427,-0.27,-0.31159145,0.041591436
4428,-0.3,-0.33186436,0.031864345
4429,-0.32,-0.35387486,0.03387487
4430,-0.35,-0.3759126,0.025912613
4431,-0.37,-0.3909117,0.020911694
4432,-0.4,-0.41430414,0.014304131
4433,-0.43,-0.43952727,0.009527266
4434,-0.47,-0.464983,-0.0050170124
4435,-0.49,-0.49181664,0.0018166304
4436,-0.51,-0.507903,-0.0020970106
4437,-0.54,-0.528407,-0.011593044
4438,-0.56,-0.54818374,-0.011816263
4439,-0.59,-0.5644248,-0.025575161
4440,-0.61,-0.5800937,-0.029906332
4441,-0.64,-0.5951833,-0.044816673
4442,-0.66,-0.6119955,-0.048004508
4443,-0.69,-0.629504,-0.060495973
4444,-0.72,-0.6491979,-0.07080215
4445,-0.74,-0.67148477,-0.06851524
4446,-0.77,-0.6942691,-0.07573086
4447,-0.79,-0.7181874,-0.07181263
4448,-0.81,-0.7419848,-0.06801522
4449,-0.83,-0.76504403,-0.06495595
4450,-0.86,-0.78748184,-0.07251817
4451,-0.88,-0.81086844,-0.06913155
4452,-0.9,-0.8340493,-0.06595069
4453,-0.94,-0.8565963,-0.08340371
4454,-0.96,-0.8819751,-0.078024864
4455,-0.98,-0.90611035,-0.07388967
4456,-1.0,-0.930448,-0.069552004
4457,-1.02,-0.9539674,-0.06603259
4458,-1.04,-0.97616047,-0.063839495
4459,-1.05,-0.9959932,-0.054006755
4460,-1.07,-1.0133736,-0.05662644
4461,-1.11,-1.0214272,-0.08857286
4462,-1.13,-1.0397954,-0.0902046
4463,-1.15,-1.062041,-0.08795893
4464,-1.16,-1.0847776,-0.07522237
4465,-1.18,-1.1052375,-0.07476246
4466,-1.2,-1.1244187,-0.07558131
4467,-1.21,-1.1434572,-0.066542864
4468,-1.23,-1.1523507,-0.077649355
4469,-1.24,-1.1598856,-0.080114365
4470,-1.26,-1.1679575,-0.092042446
4471,-1.28,-1.1793163,-0.10068369
4472,-1.29,-1.1935782,-0.09642172
4473,-1.3,-1.2083921,-0.09160781
4474,-1.31,-1.222745,-0.087255
4475,-1.32,-1.2361939,-0.08380616
4476,-1.33,-1.2487531,-0.08124697
4477,-1.34,-1.2607052,-0.0792948
4478,-1.35,-1.272332,-0.07766807
4479,-1.37,-1.2838109,-0.08618915
4480,-1.38,-1.296325,-0.08367503
4481,-1.39,-1.3174794,-0.07252061
4482,-1.4,-1.3302929,-0.069707036
4483,-1.4,-1.3483574,-0.051642537
4484,-1.41,-1.3557174,-0.054282546
4485,-1.41,-1.3687332,-0.0412668
4486,-1.42,-1.3810203,-0.03897965
4487,-1.42,-1.3917329,-0.028267026
4488,-1.43,-1.399992,-0.030007958
4489,-1.43,-1.40751,-0.022489905
4490,-1.43,-1.4150331,-0.0149668455
4491,-1.43,-1.4224579,-0.007542014
4492,-1.43,-1.4300132,1.3232231e-05
4493,-1.44,-1.437314,-0.0026860237
4494,-1.44,-1.4453204,0.0053203106
4495,-1.44,-1.4519489,0.011948824
4496,-1.43,-1.4573619,0.027361989
4497,-1.43,-1.4608426,0.030842662
4498,-1.43,-1.4625461,0.032546163
4499,-1.43,-1.4638183,0.033818364
4500,-1.43,-1.4654706,0.035470605
4501,-1.43,-1.4686165,0.038616538
4502,-1.42,-1.4733751,0.053375125
4503,-1.42,-1.479161,0.059161067
4504,-1.42,-1.4868963,0.06689632
4505,-1.42,-1.4935603,0.07356036
4506,-1.43,-1.4982777,0.06827772
4507,-1.43,-1.5015278,0.07152784
4508,-1.43,-1.5020168,0.072016835
4509,-1.44,-1.5008609,0.060860872
4510,-1.44,-1.5007992,0.06079912
4511,-1.45,-1.5003762,0.050376177
4512,-1.45,-1.4997945,0.049794436
4513,-1.46,-1.4983456,0.038345575
4514,-1.47,-1.4964364,0.026436329
4515,-1.47,-1.4944127,0.024412632
4516,-1.48,-1.4926989,0.012698889
4517,-1.48,-1.4910915,0.011091471
4518,-1.49,-1.5276544,0.0376544
4519,-1.49,-1.5365481,0.046548128
4520,-1.49,-1.5322485,0.042248487
4521,-1.5,-1.5288587,0.028858662
4522,-1.5,-1.5296686,0.02966857
4523,-1.5,-1.5304966,0.030496597
4524,-1.5,-1.5286622,0.028662205
4525,-1.5,-1.5231521,0.023152113
4526,-1.5,-1.5150518,0.015051842
4527,-1.5,-1.506,0.006000042
4528,-1.5,-1.5057173,0.0057172775
4529,-1.5,-1.5069342,0.006934166
4530,-1.49,-1.4975283,0.007528305
4531,-1.49,-1.4915264,0.0015263557
4532,-1.48,-1.4780407,-0.0019593239
4533,-1.48,-1.4704573,-0.009542704
4534,-1.47,-1.4657803,-0.0042197704
4535,-1.47,-1.4600065,-0.009993553
4536,-1.46,-1.4535077,-0.0064923763
4537,-1.45,-1.4454224,-0.0045776367
4538,-1.45,-1.4271915,-0.022808552
4539,-1.44,-1.4152093,-0.024790764
4540,-1.43,-1.4039857,-0.026014209
4541,-1.42,-1.3828714,-0.037128568
4542,-1.4,-1.3644736,-0.035526395
4543,-1.39,-1.3396115,-0.050388455
4544,-1.38,-1.3131757,-0.06682432
4545,-1.37,-1.2882755,-0.081724524
4546,-1.35,-1.2651999,-0.084800124
4547,-1.33,-1.2402492,-0.089750886
4548,-1.31,-1.1708806,-0.13911939
4549,-1.29,-1.0935452,-0.19645476
4550,-1.27,-1.0344927,-0.23550725
4551,-1.25,-0.950798,-0.29920202
4552,-1.23,-0.8840807,-0.3459193
4553,-1.21,-0.8744075,-0.33559257
4554,-1.2,-0.8655383,-0.33446175
4555,-1.18,-0.8559788,-0.32402116
4556,-1.16,-0.8454595,-0.31454045
4557,-1.13,-0.8337298,-0.2962702
4558,-1.11,-0.8189823,-0.2910177
4559,-1.07,-0.8234127,-0.24658734
4560,-1.06,-0.8316241,-0.22837585
4561,-1.03,-0.8310186,-0.19898134
4562,-1.01,-0.82444113,-0.18555886
4563,-0.99,-0.7601927,-0.22980732
4564,-0.97,-0.6973055,-0.27269453
4565,-0.95,-0.6406693,-0.3093307
4566,-0.94,-0.5871311,-0.3528689
4567,-0.92,-0.49094564,-0.42905438
4568,-0.88,-0.51853144,-0.36146855
4569,-0.86,-0.7804653,-0.07953471
4570,-0.84,-0.8351502,-0.0048497915
4571,-0.82,-0.8354308,0.015430808
4572,-0.79,-0.8183339,0.028333902
4573,-0.13,-0.1565656,0.026565611
4574,-0.09,-0.12751281,0.03751281
4575,-0.06,-0.09680623,0.03680623
4576,-0.03,-0.06576997,0.03576997
4577,0.01,-0.0349527,0.044952698
4578,0.06,-0.0027912855,0.06279129
4579,0.09,0.0328497,0.057150304
4580,0.14,0.0668675,0.0731325
4581,0.17,0.101504326,0.068495676
4582,0.19,0.1343238,0.055676192
4583,0.23,0.16480249,0.06519751
4584,0.27,0.19644842,0.073551595
4585,0.3,0.23037253,0.06962748
4586,0.32,0.2648919,0.0551081
4587,0.35,0.29731125,0.052688748
4588,0.38,0.32865238,0.051347613
4589,0.4,0.36244893,0.037551075
4590,0.43,0.39676386,0.033236146
4591,0.45,0.43086737,0.019132614
4592,0.49,0.46356824,0.02643177
4593,0.52,0.49601015,0.023989826
4594,0.57,0.52631915,0.043680847
4595,0.6,0.56092435,0.039075673
4596,0.63,0.5983359,0.031664073
4597,0.65,0.6364262,0.013573766
4598,0.68,0.67218757,0.0078124404
4599,0.7,0.70693254,-0.0069325566
4600,0.75,0.7407306,0.009269416
4601,0.82,0.77640533,0.04359466
4602,0.85,0.8109039,0.039096117
4603,0.87,0.8428023,0.027197719
4604,0.9,0.87116325,0.028836727
4605,0.93,0.8985926,0.031407416
4606,0.95,0.9263965,0.023603499
4607,0.99,0.9519987,0.0380013
4608,1.02,0.9756411,0.04435891
4609,1.05,0.99879813,0.05120182
4610,1.07,1.0231746,0.04682541
4611,1.1,1.0475167,0.05248332
4612,1.13,1.0725875,0.057412505
4613,1.15,1.0940611,0.05593884
4614,1.18,1.1101172,0.06988275
4615,1.21,1.1258013,0.08419871
4616,1.25,1.1448193,0.10518074
4617,1.27,1.1700809,0.09991908
4618,1.29,1.2021693,0.08783066
4619,1.33,1.2367676,0.09323239
4620,1.36,1.2734642,0.08653581
4621,1.38,1.3112074,0.06879258
4622,1.41,1.3471968,0.06280315
4623,1.43,1.381655,0.04834497
4624,1.47,1.413387,0.056613088
4625,1.49,1.4464135,0.043586493
4626,1.52,1.4780128,0.04198718
4627,1.54,1.5083058,0.031694174
4628,1.56,1.5366907,0.02330923
4629,1.58,1.5628948,0.017105222
4630,1.61,1.5874891,0.022510886
4631,1.63,1.6119032,0.018096805
4632,1.65,1.6352293,0.014770627
4633,1.69,1.6573558,0.03264427
4634,1.72,1.6823905,0.037609577
4635,1.74,1.7089746,0.03102541
4636,1.76,1.7349086,0.02509141
4637,1.78,1.7597053,0.020294666
4638,1.81,1.7828906,0.027109385
4639,1.83,1.8070571,0.0229429
4640,1.85,1.8305519,0.019448161
4641,1.91,1.8518925,0.058107495
4642,1.94,1.8786442,0.06135583
4643,1.97,1.9030874,0.06691265
4644,2.0,1.9266818,0.07331824
4645,2.02,1.9507442,0.06925583
4646,2.04,1.9749169,0.06508303
4647,2.07,1.9994266,0.07057333
4648,2.1,2.0238733,0.076126575
4649,2.15,2.0527227,0.0972774
4650,2.17,2.0868714,0.08312869
4651,2.19,2.1159825,0.074017525
4652,2.22,2.1392686,0.08073139
4653,2.24,2.1616971,0.07830286
4654,2.25,2.1831222,0.06687784
4655,2.27,2.2022665,0.067733526
4656,2.29,2.2200773,0.069922686
4657,2.31,2.2375205,0.07247949
4658,2.32,2.253907,0.06609297
4659,2.33,2.2686062,0.061393738
4660,2.35,2.2814832,0.06851673
4661,2.36,2.294467,0.06553292
4662,2.38,2.307325,0.07267523
4663,2.39,2.320525,0.069475174
4664,2.42,2.3334467,0.086553335
4665,2.43,2.3491166,0.0808835
4666,2.44,2.3648427,0.075157404
4667,2.44,2.379081,0.060919046
4668,2.45,2.3904564,0.05954361
4669,2.46,2.4010756,0.058924437
4670,2.47,2.3898914,0.08010864
4671,2.47,2.4182534,0.051746607
4672,2.48,2.4466143,0.033385754
4673,2.48,2.4229715,0.057028532
4674,2.49,2.454872,0.035128117
4675,2.49,2.4857192,0.0042808056
4676,2.49,2.4983299,-0.008329868
4677,2.49,2.4933245,-0.0033245087
4678,2.5,2.487354,0.01264596
4679,2.5,2.4842308,0.015769243
4680,2.5,2.4827182,0.01728177
4681,2.5,2.4826787,0.017321348
4682,2.5,2.4844797,0.015520334
4683,2.49,2.488312,0.0016880035
4684,2.49,2.4915276,-0.0015275478
4685,2.48,2.4945986,-0.014598608
4686,2.48,2.4966156,-0.01661563
4687,2.47,2.4991257,-0.02912569
4688,2.46,2.4995599,-0.03955984
4689,2.45,2.4980564,-0.048056364
4690,2.44,2.4949079,-0.0549078
4691,2.44,2.4902651,-0.050265074
4692,2.43,2.4854493,-0.055449247
4693,2.43,2.480619,-0.050618887
4694,2.42,2.4751995,-0.055199385
4695,2.42,2.4683166,-0.04831648
4696,2.41,2.4614997,-0.051499605
4697,2.4,2.453843,-0.05384302
4698,2.39,2.4448678,-0.054867744
4699,2.39,2.4337351,-0.043735027
4700,2.38,2.422168,-0.042167902
4701,2.38,2.4091775,-0.029177427
4702,2.37,2.396934,-0.026934147
4703,2.37,2.3845055,-0.014505625
4704,2.36,2.3732526,-0.013252735
4705,2.36,2.361456,-0.0014560223
4706,2.35,2.3504798,-0.0004799366
4707,2.34,2.3387125,0.0012874603
4708,2.33,2.326316,0.0036838055
4709,2.32,2.3128169,0.007183075
4710,2.31,2.2979052,0.012094736
4711,2.3,2.2818842,0.018115759
4712,2.29,2.264147,0.025852919
4713,2.28,2.2451663,0.03483367
4714,2.26,2.2252426,0.034757376
4715,2.25,2.2037823,0.04621768
4716,2.24,2.1825037,0.05749631
4717,2.23,2.1626897,0.06731033
4718,2.22,2.1444688,0.075531244
4719,2.21,2.1272395,0.08276057
4720,2.2,2.1114545,0.08854556
4721,2.18,2.0973155,0.08268452
4722,2.16,2.0821335,0.077866554
4723,2.15,2.067684,0.08231616
4724,2.13,2.049061,0.080939054
4725,2.12,2.0039628,0.11603713
4726,2.11,1.8604381,0.24956179
4727,2.09,1.9796462,0.11035371
4728,2.07,2.0817792,-0.011779308
4729,2.04,2.1444669,-0.104466915
4730,2.02,2.0937502,-0.07375026
4731,2.0,2.0134506,-0.013450623
4732,1.98,1.9419668,0.038033247
4733,1.96,1.9068117,0.053188324
4734,1.94,1.8768249,0.0631752
4735,1.92,1.8368232,0.08317673
4736,1.9,1.8180177,0.081982255
4737,1.88,1.788137,0.091863036
4738,1.85,1.7775536,0.072446465
4739,1.82,1.7659626,0.05403745
4740,1.8,1.7371304,0.06286955
4741,1.78,1.7065518,0.07344818
4742,1.75,1.6785939,0.071406126
4743,1.73,1.6517196,0.07828045
4744,1.71,1.6445739,0.06542611
4745,1.68,1.6341133,0.045886636
4746,1.64,1.5767252,0.06327474
4747,1.6,1.5760434,0.023956656
4748,1.58,1.5223651,0.05763495
4749,1.55,1.4685802,0.08141971
4750,1.53,1.4330348,0.096965194
4751,1.51,1.4158602,0.094139814
4752,1.49,1.4095851,0.08041489
4753,1.47,1.4067198,0.063280225
4754,1.44,1.4039525,0.036047578
4755,1.41,1.3986492,0.011350751
4756,1.39,1.3911741,-0.0011740923
4757,1.35,1.3802125,-0.030212522
4758,1.33,1.3675268,-0.037526727
4759,1.31,1.3509839,-0.040983915
4760,1.29,1.3323903,-0.042390347
4761,1.26,1.3131986,-0.053198576
4762,1.24,1.2921169,-0.05211687
4763,1.19,1.270324,-0.080323935
4764,1.17,1.2430594,-0.07305944
4765,1.14,1.2145263,-0.07452631
4766,1.12,1.1850913,-0.06509125
4767,1.1,1.1568658,-0.05686581
4768,1.07,1.1310687,-0.061068654
4769,1.05,1.1070924,-0.05709243
4770,1.02,1.0865588,-0.06655884
4771,1.0,1.066779,-0.06677902
4772,0.96,1.0402031,-0.080203116
4773,0.94,1.0078564,-0.06785637
4774,0.91,0.98087996,-0.070879936
4775,0.89,0.95116603,-0.061166048
4776,0.86,0.9129437,-0.052943707
4777,0.83,0.8865426,-0.056542635
4778,0.81,0.86193347,-0.051933467
4779,0.78,0.8389126,-0.058912635
4780,0.76,0.81622934,-0.056229353
4781,0.73,0.7951422,-0.065142155
4782,0.7,0.76485324,-0.06485325
4783,0.67,0.74310416,-0.07310414
4784,0.65,0.72209996,-0.07209998
4785,0.63,0.7017469,-0.071746886
4786,0.6,0.68231094,-0.082310915
4787,0.58,0.6616849,-0.08168489
4788,0.55,0.641282,-0.09128201
4789,0.53,0.61983347,-0.0898335
4790,0.45,0.59851897,-0.14851898
4791,0.43,0.5673109,-0.13731092
4792,0.4,0.534324,-0.13432398
4793,0.38,0.50119996,-0.121199965
4794,0.35,0.47047132,-0.12047133
4795,0.32,0.44092375,-0.12092376
4796,0.3,0.4115713,-0.11157128
4797,0.27,0.383932,-0.11393198
4798,0.22,0.35693827,-0.13693827
4799,0.2,0.3259653,-0.12596528
4800,0.17,0.295767,-0.12576701
4801,0.14,0.265284,-0.125284
4802,0.12,0.23423709,-0.11423709
4803,0.07,0.20460762,-0.13460761
4804,0.05,0.17117095,-0.12117095
4805,0.02,0.039792836,-0.019792836
4806,-0.01,-0.06419718,0.054197185
4807,-0.05,-0.124687076,0.07468708
4808,-0.08,-0.15811676,0.07811676
4809,-0.1,-0.17767853,0.077678524
4810,-0.13,-0.19113088,0.06113088
4811,-0.16,-0.204876,0.04487601
4812,-0.19,-0.22167385,0.03167385
4813,-0.21,-0.24208504,0.032085046
4814,-0.24,-0.2637233,0.02372332
4815,-0.27,-0.287049,0.017048985
4816,-0.3,-0.3110296,0.011029601
4817,-0.33,-0.33510733,0.0051073134
4818,-0.35,-0.35870433,0.0087043345
4819,-0.38,-0.3800953,9.530783e-05
4820,-0.4,-0.4005766,0.00057658553
4821,-0.43,-0.4197089,-0.0102911
4822,-0.46,-0.43908584,-0.020914167
4823,-0.48,-0.4496203,-0.030379683
4824,-0.52,-0.4589665,-0.061033487
4825,-0.56,-0.47311264,-0.08688736
4826,-0.58,-0.5016495,-0.078350484
4827,-0.6,-0.52272373,-0.07727629
4828,-0.63,-0.54125375,-0.08874625
4829,-0.65,-0.57011956,-0.07988042
4830,-0.68,-0.6001145,-0.07988548
4831,-0.7,-0.62971705,-0.070282936
4832,-0.72,-0.64853185,-0.071468174
4833,-0.75,-0.67304236,-0.07695764
4834,-0.77,-0.70011014,-0.06988984
4835,-0.79,-0.72578114,-0.06421888
4836,-0.81,-0.74919873,-0.060801268
4837,-0.83,-0.77066296,-0.05933702
4838,-0.85,-0.7907905,-0.059209526
4839,-0.87,-0.8101594,-0.05984062
4840,-0.89,-0.8291635,-0.060836494
4841,-0.91,-0.8468537,-0.06314635
4842,-0.93,-0.8646607,-0.06533933
4843,-0.98,-0.88404495,-0.095955074
4844,-1.0,-0.9088722,-0.09112781
4845,-1.01,-0.9352706,-0.07472938
4846,-1.03,-0.9593976,-0.07060236
4847,-1.05,-0.982158,-0.06784195
4848,-1.06,-1.0040195,-0.055980444
4849,-1.08,-1.0235748,-0.056425214
4850,-1.09,-1.042376,-0.047623992
4851,-1.12,-1.0594862,-0.060513854
4852,-1.14,-1.0787206,-0.061279416
4853,-1.15,-1.0989013,-0.051098704
4854,-1.17,-1.1177256,-0.052274346
4855,-1.18,-1.1362736,-0.043726325
4856,-1.19,-1.1532106,-0.036789417
4857,-1.21,-1.1686862,-0.041313887
4858,-1.22,-1.1765509,-0.043449163
4859,-1.23,-1.1837022,-0.04629779
4860,-1.25,-1.193701,-0.05629897
4861,-1.25,-1.2096217,-0.040378332
4862,-1.26,-1.2292414,-0.03075862
4863,-1.27,-1.2516978,-0.018302202
4864,-1.28,-1.2744291,-0.0055708885
4865,-1.28,-1.2968433,0.016843319
4866,-1.29,-1.3204246,0.030424595
4867,-1.3,-1.3404908,0.040490866
4868,-1.31,-1.3570836,0.047083616
4869,-1.31,-1.3713837,0.061383724
4870,-1.32,-1.3829646,0.06296456
4871,-1.33,-1.3936713,0.06367123
4872,-1.34,-1.4010944,0.061094403
4873,-1.35,-1.4129567,0.06295669
4874,-1.36,-1.4248993,0.064899325
4875,-1.36,-1.435821,0.07582104
4876,-1.37,-1.4448373,0.07483733
4877,-1.39,-1.4532156,0.06321561
4878,-1.4,-1.4632773,0.063277364
4879,-1.41,-1.4737256,0.06372559
4880,-1.42,-1.4840405,0.06404054
4881,-1.43,-1.4936697,0.0636698
4882,-1.44,-1.5021741,0.06217408
4883,-1.45,-1.509814,0.059813976
4884,-1.46,-1.5169199,0.056919813
4885,-1.47,-1.5245538,0.054553747
4886,-1.48,-1.5298545,0.049854517
4887,-1.49,-1.5337305,0.043730497
4888,-1.5,-1.5357852,0.0357852
4889,-1.51,-1.5366287,0.026628733
4890,-1.52,-1.5366557,0.016655684
4891,-1.53,-1.5362723,0.006272316
4892,-1.54,-1.535789,-0.004210949
4893,-1.55,-1.5342472,-0.015752792
4894,-1.56,-1.531868,-0.028131962
4895,-1.56,-1.5293412,-0.030658722
4896,-1.57,-1.5256679,-0.044332147
4897,-1.57,-1.5221069,-0.047893167
4898,-1.57,-1.5181365,-0.05186355
4899,-1.57,-1.5136886,-0.05631149
4900,-1.58,-1.550411,-0.029589057
4901,-1.58,-1.5621309,-0.017869115
4902,-1.57,-1.559617,-0.01038301
4903,-1.57,-1.5540507,-0.015949368
4904,-1.57,-1.5493534,-0.020646691
4905,-1.57,-1.5441661,-0.025833964
4906,-1.56,-1.5381489,-0.021851063
4907,-1.56,-1.5225129,-0.03748703
4908,-1.55,-1.5123887,-0.037611246
4909,-1.55,-1.507736,-0.042263985
4910,-1.54,-1.5012162,-0.03878379
4911,-1.53,-1.495122,-0.034878016
4912,-1.53,-1.4760904,-0.05390954
4913,-1.52,-1.4537063,-0.06629372
4914,-1.51,-1.446733,-0.06326699
4915,-1.5,-1.444104,-0.055896044
4916,-1.5,-1.4326448,-0.067355156
4917,-1.49,-1.4132712,-0.07672882
4918,-1.48,-1.386292,-0.09370804
4919,-1.46,-1.3519826,-0.108017445
4920,-1.44,-1.3142772,-0.12572289
4921,-1.42,-1.2789221,-0.14107788
4922,-1.41,-1.2498412,-0.16015875
4923,-1.38,-1.2275045,-0.1524955
4924,-1.36,-1.2064459,-0.15355408
4925,-1.35,-1.1847072,-0.16529286
4926,-1.33,-1.163183,-0.16681707
4927,-1.3,-1.1422834,-0.15771651
4928,-1.28,-1.1257689,-0.15423107
4929,-1.26,-1.1088412,-0.15115881
4930,-1.24,-1.0899756,-0.15002441
4931,-1.23,-1.0711734,-0.15882659
4932,-1.21,-1.0498679,-0.16013217
4933,-1.19,-1.0355046,-0.15449548
4934,-1.17,-1.0303757,-0.13962424
4935,-1.15,-1.0319543,-0.11804569
4936,-1.11,-1.0388355,-0.07116449
4937,-1.09,-1.0354338,-0.054566264
4938,-1.07,-1.028835,-0.041164994
4939,-1.05,-1.0120924,-0.0379076
4940,-1.04,-0.98821825,-0.051781714
4941,-1.02,-0.923901,-0.09609896
4942,-1.0,-0.8848359,-0.1151641
4943,-0.99,-0.7748005,-0.21519953
4944,-0.95,-0.6047253,-0.3452747
4945,-0.93,-0.67085046,-0.25914955
4946,-0.91,-0.7702531,-0.1397469
4947,-0.89,-0.854109,-0.035890996
4948,-0.88,-0.8403818,-0.039618194
4949,-0.86,-0.82569736,-0.034302652
4950,-0.83,-0.81137615,-0.018623829
4951,-0.81,-0.8009847,-0.009015322
4952,-0.79,-0.7750221,-0.014977932
4953,-0.76,-0.74337107,-0.016628921
4954,-0.74,-0.7112718,-0.028728187
4955,-0.71,-0.6807259,-0.029274106
4956,-0.68,-0.65255255,-0.027447462
4957,-0.62,-0.6229897,0.0029897094
4958,-0.56,-0.59421974,0.03421974
4959,-0.52,-0.562265,0.042264998
4960,-0.49,-0.5307925,0.040792465
4961,-0.46,-0.49469346,0.03469345
4962,-0.43,-0.45849663,0.028496623
4963,-0.37,-0.42420077,0.05420077
4964,-0.31,-0.38751912,0.07751912
4965,-0.28,-0.34657812,0.06657812
4966,-0.25,-0.30586886,0.055868864
4967,-0.22,-0.26583272,0.045832723
4968,-0.2,-0.22661829,0.026618287
4969,-0.17,-0.19316953,0.023169532
4970,-0.15,-0.16296464,0.012964636
4971,-0.12,-0.1357866,0.015786596
4972,-0.07,-0.109568894,0.039568894
4973,-0.03,-0.07915646,0.049156457
4974,0.0,-0.04270628,0.04270628
4975,0.03,-0.0059182644,0.035918266
4976,0.05,0.032527864,0.017472137
4977,0.08,0.0700286,0.009971395
4978,0.1,0.10561469,-0.0056146905
4979,0.13,0.13717973,-0.007179737
4980,0.17,0.16737908,0.0026209205
4981,0.2,0.19833276,0.0016672462
4982,0.22,0.22822088,-0.008220881
4983,0.24,0.25281045,-0.012810454
4984,0.26,0.2711068,-0.011106819
4985,0.28,0.28469813,-0.0046981275
4986,0.32,0.29745734,0.022542655
4987,0.35,0.31565094,0.034349054
4988,0.39,0.33882868,0.051171303
4989,0.41,0.36401287,0.04598713
4990,0.44,0.38804373,0.051956266
4991,0.46,0.41297427,0.04702574
4992,0.49,0.43829963,0.051700383
4993,0.51,0.4651566,0.044843376
4994,0.54,0.49215084,0.04784918
4995,0.57,0.5184781,0.051521897
4996,0.61,0.5447004,0.06529963
4997,0.64,0.5739845,0.06601548
4998,0.66,0.6050084,0.054991603
4999,0.69,0.6347873,0.055212677
5000,0.71,0.6642941,0.045705855
5001,0.74,0.6924501,0.047549903
5002,0.76,0.7215005,0.038499475
5003,0.79,0.75097656,0.03902346
5004,0.82,0.7826709,0.037329078
5005,0.85,0.8180639,0.03193611
5006,0.87,0.85386837,0.01613164
5007,0.9,0.88709235,0.012907624
5008,0.93,0.9190418,0.010958195
5009,0.95,0.9499397,6.0260296e-05
5010,0.97,0.97838813,-0.008388102
5011,1.0,1.0057933,-0.005793333
