time_step,true_pos_y,pred_pos_y,error
4577,0.19,0.18963775,0.00036224723
4578,0.19,0.18963698,0.0003630221
4579,0.19,0.18963897,0.00036102533
4580,0.19,0.1896604,0.00033959746
4581,0.19,0.18970029,0.00029970706
4582,0.19,0.18974735,0.0002526492
4583,0.19,0.18978319,0.0002168119
4584,0.19,0.18980457,0.00019542873
4585,0.19,0.18980986,0.00019013882
4586,0.19,0.18980521,0.00019478798
4587,0.19,0.18979336,0.0002066344
4588,0.19,0.18978243,0.00021757185
4589,0.19,0.18974252,0.00025747716
4590,0.19,0.18968064,0.0003193617
4591,0.19,0.18962139,0.0003786087
4592,0.19,0.18961447,0.00038552284
4593,0.19,0.18956129,0.0004387051
4594,0.19,0.1895316,0.0004684031
4595,0.19,0.18956153,0.00043846667
4596,0.19,0.18955567,0.00044432282
4597,0.19,0.18951271,0.00048728287
4598,0.19,0.1894508,0.0005491972
4599,0.19,0.18938148,0.0006185174
4600,0.19,0.18927564,0.00072436035
4601,0.19,0.18923374,0.0007662624
4602,0.19,0.18930271,0.00069728494
4603,0.19,0.18938757,0.0006124228
4604,0.19,0.18944527,0.0005547255
4605,0.19,0.18947285,0.0005271435
4606,0.19,0.18947722,0.00052277744
4607,0.19,0.18947405,0.0005259514
4608,0.19,0.18948352,0.00051647425
4609,0.19,0.1894951,0.00050489604
4610,0.19,0.18950278,0.00049722195
4611,0.19,0.18950295,0.00049704313
4612,0.19,0.18950139,0.00049860775
4613,0.19,0.18945839,0.0005416125
4614,0.19,0.18945333,0.000546664
4615,0.19,0.18947417,0.0005258322
4616,0.19,0.1895001,0.00049990416
4617,0.19,0.18952149,0.0004785061
4618,0.19,0.18956739,0.0004326105
4619,0.19,0.18957536,0.0004246384
4620,0.19,0.18956187,0.00043812394
4621,0.19,0.18953046,0.0004695356
4622,0.19,0.18949309,0.0005069077
4623,0.19,0.18946342,0.0005365759
4624,0.19,0.1894374,0.00056259334
4625,0.19,0.1894199,0.0005801022
4626,0.19,0.18940154,0.00059846044
4627,0.19,0.18938991,0.00061008334
4628,0.19,0.18937975,0.00062024593
4629,0.19,0.18936878,0.0006312132
4630,0.19,0.18936022,0.00063978136
4631,0.19,0.18935339,0.0006466061
4632,0.19,0.18934691,0.0006530881
4633,0.19,0.18934238,0.00065761805
4634,0.19,0.18933818,0.0006618202
4635,0.19,0.18933238,0.0006676167
4636,0.19,0.18932532,0.0006746799
4637,0.19,0.18931726,0.0006827414
4638,0.19,0.1893085,0.0006915033
4639,0.19,0.18929997,0.00070002675
4640,0.19,0.189291,0.00070899725
4641,0.19,0.18928885,0.000711143
4642,0.19,0.18929024,0.0007097572
4643,0.19,0.18930657,0.00069342554
4644,0.19,0.18932019,0.0006798059
4645,0.19,0.18932408,0.0006759167
4646,0.19,0.18932097,0.000679031
4647,0.19,0.18931247,0.0006875247
4648,0.19,0.18930599,0.0006940067
4649,0.19,0.18933167,0.000668332
4650,0.19,0.18934242,0.00065757334
4651,0.19,0.18930836,0.0006916374
4652,0.19,0.18928869,0.00071130693
4653,0.19,0.1892841,0.0007158965
4654,0.19,0.18928784,0.0007121563
4655,0.19,0.18929341,0.00070658326
4656,0.19,0.1893017,0.0006982982
4657,0.19,0.18930934,0.0006906539
4658,0.19,0.18931727,0.0006827265
4659,0.19,0.18932365,0.0006763488
4660,0.19,0.18933061,0.00066938996
4661,0.19,0.18933749,0.0006625056
4662,0.19,0.18934126,0.00065873563
4663,0.19,0.18934615,0.00065384805
4664,0.19,0.18934953,0.0006504655
4665,0.19,0.18934818,0.0006518215
4666,0.19,0.18934532,0.0006546825
4667,0.19,0.18934634,0.00065365434
4668,0.19,0.18935104,0.0006489605
4669,0.18,0.18935835,-0.009358346
4670,0.19,0.18607692,0.0039230734
4671,0.19,0.1865901,0.0034098923
4672,0.18,0.18780355,-0.0078035444
4673,0.19,0.18540877,0.0045912266
4674,0.19,0.18648776,0.0035122335
4675,0.19,0.1879795,0.0020204931
4676,0.19,0.18900047,0.0009995252
4677,0.19,0.18948117,0.00051882863
4678,0.19,0.18968645,0.00031355023
4679,0.19,0.18971895,0.0002810508
4680,0.19,0.18967131,0.0003286898
4681,0.19,0.1896036,0.0003964007
4682,0.19,0.18954326,0.0004567355
4683,0.19,0.18949999,0.00050000846
4684,0.19,0.189471,0.0005289912
4685,0.19,0.18945834,0.0005416572
4686,0.19,0.18945642,0.00054357946
4687,0.19,0.18946154,0.00053845346
4688,0.19,0.18946424,0.00053575635
4689,0.19,0.18946314,0.00053685904
4690,0.19,0.18946214,0.0005378574
4691,0.19,0.18946415,0.00053584576
4692,0.19,0.18946962,0.00053037703
4693,0.19,0.18947375,0.0005262494
4694,0.19,0.18947719,0.00052280724
4695,0.19,0.18947719,0.00052280724
4696,0.19,0.18947506,0.0005249381
4697,0.19,0.18947111,0.0005288869
4698,0.19,0.1894611,0.0005389005
4699,0.19,0.18944944,0.0005505532
4700,0.19,0.18943967,0.00056032836
4701,0.19,0.18942897,0.0005710274
4702,0.19,0.18942279,0.0005772114
4703,0.19,0.18941775,0.000582248
4704,0.19,0.18941435,0.00058564544
4705,0.19,0.18940978,0.0005902201
4706,0.19,0.18940514,0.00059485435
4707,0.19,0.1893969,0.0006030947
4708,0.19,0.18939005,0.00060994923
4709,0.19,0.18938409,0.0006159097
4710,0.19,0.1893737,0.0006262958
4711,0.19,0.18936352,0.0006364733
4712,0.19,0.18934886,0.00065113604
4713,0.19,0.18932635,0.0006736517
4714,0.19,0.18930438,0.000695616
4715,0.19,0.18928206,0.00071793795
4716,0.19,0.18926117,0.0007388294
4717,0.19,0.18924247,0.00075753033
4718,0.19,0.1892267,0.00077329576
4719,0.19,0.18921457,0.0007854253
4720,0.19,0.18919992,0.00080007315
4721,0.19,0.1891839,0.0008160919
4722,0.19,0.18915972,0.0008402765
4723,0.19,0.18910947,0.0008905232
4724,0.19,0.18901344,0.0009865612
4725,0.19,0.1887803,0.0012197047
4726,0.19,0.18847628,0.0015237182
4727,0.19,0.18804243,0.0019575655
4728,0.19,0.18752351,0.0024764836
4729,0.19,0.18716367,0.0028363317
4730,0.19,0.18737224,0.0026277602
4731,0.19,0.18779811,0.002201885
4732,0.19,0.1882282,0.0017717928
4733,0.19,0.18862322,0.0013767779
4734,0.19,0.18882221,0.0011777878
4735,0.19,0.18883553,0.0011644661
4736,0.19,0.188949,0.0010509938
4737,0.19,0.18894377,0.0010562241
4738,0.19,0.18905917,0.0009408295
4739,0.19,0.18909258,0.0009074211
4740,0.19,0.18901731,0.0009826869
4741,0.19,0.18900508,0.0009949207
4742,0.19,0.18901809,0.000981912
4743,0.19,0.18901715,0.0009828508
4744,0.19,0.18905571,0.0009442866
4745,0.18,0.1889677,-0.008967698
4746,0.19,0.18547633,0.0045236647
4747,0.18,0.18582582,-0.0058258176
4748,0.18,0.18352702,-0.0035270154
4749,0.18,0.18153362,-0.0015336126
4750,0.18,0.18038307,-0.00038306415
4751,0.18,0.1799081,9.191036e-05
4752,0.18,0.17982654,0.00017346442
4753,0.18,0.17992245,7.7560544e-05
4754,0.18,0.18007864,-7.863343e-05
4755,0.18,0.18024524,-0.0002452284
4756,0.18,0.180431,-0.00043098629
4757,0.18,0.18055432,-0.0005543083
4758,0.18,0.18062682,-0.00062681735
4759,0.18,0.18064341,-0.00064340234
4760,0.18,0.18064158,-0.0006415695
4761,0.18,0.18064839,-0.0006483793
4762,0.18,0.18066363,-0.0006636232
4763,0.18,0.1806773,-0.0006772876
4764,0.18,0.18066947,-0.00066946447
4765,0.18,0.18066217,-0.0006621629
4766,0.18,0.18064883,-0.00064882636
4767,0.18,0.18063112,-0.0006311089
4768,0.18,0.18061377,-0.0006137639
4769,0.18,0.18049313,-0.0004931241
4770,0.18,0.18040186,-0.00040185452
4771,0.18,0.18034565,-0.00034564734
4772,0.18,0.18026355,-0.00026354194
4773,0.18,0.18020868,-0.00020867586
4774,0.18,0.18020946,-0.00020945072
4775,0.18,0.1801991,-0.00019909441
4776,0.18,0.18015295,-0.00015294552
4777,0.18,0.18016315,-0.00016313791
4778,0.18,0.18014386,-0.00014385581
4779,0.18,0.18009584,-9.582937e-05
4780,0.18,0.1800418,-4.1797757e-05
4781,0.18,0.17999396,6.0498714e-06
4782,0.18,0.17991994,8.006394e-05
4783,0.18,0.179908,9.199977e-05
4784,0.18,0.17988831,0.000111699104
4785,0.18,0.17986141,0.0001385957
4786,0.18,0.17983428,0.00016573071
4787,0.18,0.17980531,0.00019469857
4788,0.18,0.17977767,0.00022234023
4789,0.18,0.1797483,0.00025171041
4790,0.18,0.17974456,0.0002554506
4791,0.18,0.17972164,0.0002783686
4792,0.18,0.17969562,0.00030438602
4793,0.18,0.17966126,0.0003387481
4794,0.18,0.17963323,0.00036677718
4795,0.18,0.17960896,0.00039105117
4796,0.18,0.1795818,0.0004182011
4797,0.18,0.17955495,0.00044505298
4798,0.18,0.17952487,0.00047513843
4799,0.18,0.17948854,0.00051146746
4800,0.18,0.1794754,0.0005246103
4801,0.18,0.1794591,0.00054091215
4802,0.18,0.17944862,0.00055138767
4803,0.18,0.17942727,0.00057274103
4804,0.17,0.17939258,-0.009392574
4805,0.17,0.1755929,-0.0055928975
4806,0.17,0.17257991,-0.0025799125
4807,0.17,0.1709361,-0.00093609095
4808,0.17,0.1702454,-0.00024539232
4809,0.17,0.17007722,-7.721782e-05
4810,0.17,0.17014952,-0.00014951825
4811,0.17,0.17029166,-0.00029166043
4812,0.17,0.17042688,-0.00042687356
4813,0.17,0.17052287,-0.00052286685
4814,0.17,0.1705811,-0.0005811006
4815,0.17,0.170605,-0.00060500205
4816,0.17,0.17059816,-0.0005981624
4817,0.17,0.17057762,-0.0005776137
4818,0.17,0.17055246,-0.00055246055
4819,0.17,0.17053305,-0.00053304434
4820,0.17,0.17050745,-0.00050744414
4821,0.17,0.1704899,-0.0004899055
4822,0.17,0.17046818,-0.00046817958
4823,0.17,0.17049189,-0.00049188733
4824,0.17,0.17050791,-0.0005079061
4825,0.17,0.17050236,-0.00050236285
4826,0.17,0.17041779,-0.00041778386
4827,0.17,0.17040007,-0.00040006638
4828,0.17,0.17039189,-0.00039188564
4829,0.17,0.170323,-0.00032299757
4830,0.17,0.17025578,-0.00025577843
4831,0.17,0.17020267,-0.0002026707
4832,0.17,0.17020908,-0.00020907819
4833,0.17,0.17016773,-0.00016772747
4834,0.17,0.17011923,-0.00011922419
4835,0.17,0.17007601,-7.601082e-05
4836,0.17,0.17004372,-4.3720007e-05
4837,0.17,0.1700223,-2.2292137e-05
4838,0.17,0.17000714,-7.137656e-06
4839,0.17,0.16999394,6.0647726e-06
4840,0.17,0.16997787,2.2128224e-05
4841,0.17,0.16997053,2.9474497e-05
4842,0.17,0.16996019,3.9815903e-05
4843,0.17,0.16993764,6.236136e-05
4844,0.17,0.16991062,8.9377165e-05
4845,0.17,0.16989003,0.00010997057
4846,0.17,0.16987486,0.00012513995
4847,0.17,0.16986585,0.00013415515
4848,0.17,0.16985895,0.00014105439
4849,0.17,0.16985415,0.00014585257
4850,0.17,0.16985123,0.0001487732
4851,0.17,0.16985121,0.0001487881
4852,0.17,0.16985287,0.00014713407
4853,0.17,0.1698538,0.00014619529
4854,0.17,0.16985612,0.00014388561
4855,0.17,0.16985905,0.00014095008
4856,0.17,0.16986528,0.0001347214
4857,0.17,0.16987532,0.00012467802
4858,0.17,0.16995052,4.9486756e-05
4859,0.17,0.17001672,-1.6719103e-05
4860,0.17,0.17005722,-5.722046e-05
4861,0.17,0.17007655,-7.6547265e-05
4862,0.17,0.17006572,-6.571412e-05
4863,0.17,0.17001563,-1.5631318e-05
4864,0.17,0.16996431,3.568828e-05
4865,0.17,0.16992643,7.356703e-05
4866,0.17,0.16984187,0.00015813112
4867,0.17,0.16979286,0.00020714104
4868,0.17,0.16977838,0.00022162497
4869,0.17,0.1697872,0.00021280348
4870,0.17,0.1698055,0.00019450486
4871,0.17,0.16982318,0.00017681718
4872,0.17,0.16990696,9.304285e-05
4873,0.17,0.16991009,8.991361e-05
4874,0.17,0.16990697,9.302795e-05
4875,0.17,0.16992323,7.677078e-05
4876,0.17,0.16994916,5.0842762e-05
4877,0.17,0.1699804,1.9595027e-05
4878,0.17,0.17002064,-2.0638108e-05
4879,0.17,0.17006502,-6.5013766e-05
4880,0.17,0.17010513,-0.00010512769
4881,0.17,0.17015277,-0.0001527667
4882,0.17,0.17021081,-0.00021080673
4883,0.17,0.17026824,-0.0002682358
4884,0.17,0.17032345,-0.0003234446
4885,0.17,0.17037351,-0.0003735125
4886,0.17,0.17046045,-0.00046044588
4887,0.17,0.17056496,-0.0005649626
4888,0.17,0.17067061,-0.00067061186
4889,0.17,0.17076868,-0.0007686764
4890,0.17,0.17086187,-0.00086186826
4891,0.17,0.17095423,-0.00095422566
4892,0.17,0.17104581,-0.0010458082
4893,0.17,0.1711448,-0.0011447966
4894,0.17,0.17124614,-0.0012461394
4895,0.17,0.17134526,-0.0013452619
4896,0.17,0.17143652,-0.0014365166
4897,0.17,0.17152473,-0.0015247315
4898,0.17,0.17161074,-0.001610741
4899,0.18,0.17169443,0.008305579
4900,0.18,0.17495804,0.005041972
4901,0.18,0.1780464,0.0019536018
4902,0.18,0.17997576,2.424419e-05
4903,0.18,0.18084425,-0.0008442402
4904,0.18,0.18105613,-0.0010561198
4905,0.18,0.18096434,-0.00096432865
4906,0.18,0.18078373,-0.0007837266
4907,0.18,0.18063381,-0.000633806
4908,0.18,0.18051225,-0.0005122423
4909,0.18,0.18041791,-0.00041790307
4910,0.18,0.18039586,-0.00039584935
4911,0.18,0.18038593,-0.00038592517
4912,0.18,0.18045187,-0.0004518628
4913,0.18,0.18051893,-0.00051891804
4914,0.18,0.18051583,-0.0005158186
4915,0.18,0.18052089,-0.000520885
4916,0.18,0.1805073,-0.00050729513
4917,0.18,0.18045779,-0.00045777857
4918,0.18,0.18037449,-0.00037448108
4919,0.18,0.18027502,-0.00027501583
4920,0.18,0.1801905,-0.00019049644
4921,0.18,0.18013746,-0.00013744831
4922,0.18,0.18013975,-0.00013974309
4923,0.18,0.18017179,-0.00017178059
4924,0.18,0.1802091,-0.0002090931
4925,0.18,0.1801645,-0.00016449392
4926,0.18,0.18012299,-0.00012297928
4927,0.18,0.18011667,-0.00011666119
4928,0.18,0.18024819,-0.00024817884
4929,0.18,0.1803766,-0.00037659705
4930,0.18,0.1804546,-0.00045458972
4931,0.18,0.18050489,-0.00050488114
4932,0.18,0.1804302,-0.00043019652
4933,0.18,0.18039781,-0.0003978014
4934,0.18,0.18041998,-0.00041997433
4935,0.18,0.18048571,-0.00048570335
4936,0.18,0.18057658,-0.00057657063
4937,0.18,0.18063824,-0.00063823164
4938,0.18,0.18077986,-0.0007798523
4939,0.18,0.18085286,-0.00085285306
4940,0.18,0.18085001,-0.00085000694
4941,0.18,0.18070917,-0.00070916116
4942,0.18,0.18075189,-0.0007518828
4943,0.19,0.18099543,0.009004563
4944,0.19,0.18430063,0.0056993663
4945,0.19,0.18723522,0.0027647763
4946,0.19,0.1891237,0.0008762926
4947,0.19,0.1902846,-0.00028459728
4948,0.19,0.19046941,-0.00046941638
4949,0.19,0.190384,-0.00038400292
4950,0.19,0.19024016,-0.00024016201
4951,0.19,0.19017734,-0.00017733872
4952,0.19,0.19007127,-7.1272254e-05
4953,0.19,0.18994579,5.4210424e-05
4954,0.19,0.18983345,0.00016655028
4955,0.19,0.18973956,0.0002604425
4956,0.19,0.18968704,0.0003129542
4957,0.19,0.18959011,0.00040988624
4958,0.19,0.18957092,0.00042907894
4959,0.19,0.18960351,0.0003964901
4960,0.19,0.18970947,0.00029052794
4961,0.19,0.18975906,0.00024093688
4962,0.19,0.18976901,0.0002309829
4963,0.19,0.18976782,0.00023217499
4964,0.19,0.18978418,0.00021581352
4965,0.19,0.18982083,0.00017917156
4966,0.19,0.18985173,0.00014826655
4967,0.19,0.18990298,9.702146e-05
4968,0.19,0.18989046,0.000109538436
4969,0.19,0.18986987,0.00013013184
4970,0.19,0.1898597,0.00014029443
4971,0.19,0.18985479,0.00014521182
4972,0.19,0.18985178,0.00014822185
4973,0.19,0.18984355,0.00015644729
4974,0.19,0.18977447,0.00022552907
4975,0.19,0.1896918,0.00030820072
4976,0.19,0.18962605,0.00037394464
4977,0.19,0.1894728,0.0005272031
4978,0.19,0.18934025,0.0006597489
4979,0.19,0.18926527,0.00073473155
4980,0.19,0.1892282,0.00077179074
4981,0.19,0.18922745,0.0007725507
4982,0.19,0.18925796,0.0007420331
4983,0.19,0.18932165,0.00067834556
4984,0.19,0.18940246,0.00059753656
4985,0.19,0.18948524,0.0005147606
4986,0.19,0.1895439,0.00045609474
4987,0.19,0.18958047,0.0004195273
4988,0.19,0.18959431,0.0004056841
4989,0.19,0.18961456,0.00038543344
4990,0.19,0.18963742,0.00036257505
4991,0.19,0.18965307,0.00034692883
4992,0.19,0.18965897,0.00034102798
4993,0.19,0.18965885,0.00034114718
4994,0.19,0.18965222,0.0003477782
4995,0.19,0.18965383,0.00034616888
4996,0.19,0.18966237,0.0003376305
4997,0.19,0.18967193,0.00032806396
4998,0.19,0.18967363,0.00032636523
4999,0.19,0.18967341,0.00032658875
5000,0.19,0.18966986,0.00033013523
5001,0.19,0.18966451,0.00033548474
5002,0.19,0.18965137,0.00034862757
5003,0.19,0.18962881,0.00037118793
5004,0.19,0.18959439,0.0004056096
5005,0.19,0.18954544,0.00045455992
5006,0.19,0.18950182,0.0004981756
5007,0.19,0.1894685,0.0005314946
5008,0.19,0.1894445,0.0005555004
5009,0.19,0.18942964,0.00057035685
5010,0.19,0.18941897,0.0005810261
5011,0.19,0.1894001,0.00059989095
5012,0.19,0.18938328,0.00061671436
5013,0.19,0.18936792,0.00063207746
5014,0.19,0.18937783,0.0006221682
5015,0.19,0.18939629,0.00060370564
5016,0.19,0.1893666,0.00063340366
5017,0.19,0.18941149,0.00058850646
5018,0.19,0.18939316,0.0006068349
5019,0.19,0.18942665,0.000573352
5020,0.19,0.18939075,0.0006092489
5021,0.19,0.18941723,0.0005827695
5022,0.19,0.18941884,0.0005811602
5023,0.19,0.18940301,0.0005969852
5024,0.19,0.18938018,0.0006198138
5025,0.19,0.18935744,0.000642553
5026,0.19,0.18933693,0.00066307187
5027,0.19,0.18933886,0.0006611347
5028,0.19,0.18934713,0.0006528646
5029,0.19,0.18935901,0.00064098835
5030,0.19,0.1893759,0.00062409043
5031,0.19,0.18939358,0.00060641766
5032,0.19,0.18940787,0.00059212744
5033,0.19,0.18941191,0.0005880892
5034,0.19,0.18941034,0.00058965385
5035,0.19,0.18940493,0.000595063
5036,0.19,0.18939935,0.0006006509
5037,0.19,0.18939249,0.00060750544
5038,0.19,0.18938787,0.0006121248
5039,0.19,0.18938273,0.0006172657
5040,0.19,0.1893479,0.0006521046
5041,0.19,0.18936835,0.0006316453
5042,0.19,0.18938535,0.0006146431
5043,0.19,0.1893922,0.00060780346
5044,0.19,0.18939237,0.00060762465
5045,0.19,0.18939011,0.0006098896
5046,0.19,0.1893878,0.0006121993
5047,0.19,0.18938625,0.000613749
5048,0.19,0.18938603,0.00061397254
5049,0.19,0.18935521,0.00064478815
5050,0.19,0.18937254,0.0006274581
5051,0.19,0.18938659,0.0006134063
5052,0.19,0.18939416,0.0006058365
5053,0.19,0.18939781,0.0006021857
5054,0.19,0.18940082,0.0005991757
5055,0.19,0.18940292,0.0005970746
5056,0.19,0.18940407,0.00059592724
5057,0.19,0.1894046,0.0005953908
5058,0.19,0.18940443,0.0005955696
5059,0.19,0.18940751,0.00059248507
5060,0.19,0.18940857,0.0005914271
5061,0.19,0.18940747,0.0005925298
5062,0.19,0.18940803,0.00059196353
5063,0.19,0.18940906,0.00059093535
5064,0.19,0.18941031,0.00058968365
5065,0.19,0.18941022,0.00058977306
5066,0.19,0.18944028,0.0005597174
5067,0.19,0.18944898,0.00055101514
5068,0.19,0.18944278,0.000557214
5069,0.19,0.18939824,0.0006017536
5070,0.19,0.18940681,0.0005931854
5071,0.19,0.18941446,0.00058554113
5072,0.18,0.18941171,-0.0094117075
5073,0.18,0.18607095,-0.0060709417
5074,0.18,0.18305081,-0.0030508041
5075,0.18,0.18133862,-0.001338616
5076,0.18,0.18065345,-0.0006534457
5077,0.18,0.18055514,-0.00055512786
5078,0.18,0.18071182,-0.00071181357
5079,0.18,0.18092908,-0.0009290725
5080,0.18,0.18108141,-0.0010814071
5081,0.18,0.18124881,-0.0012488067
5082,0.18,0.18131346,-0.001313448
5083,0.18,0.1813884,-0.0013883859
5084,0.18,0.18142979,-0.0014297813
5085,0.18,0.18143804,-0.0014380366
5086,0.18,0.18144107,-0.0014410615
5087,0.19,0.18144232,0.008557677
5088,0.19,0.18492953,0.005070463
5089,0.19,0.1878384,0.0021615922
5090,0.19,0.1894374,0.00056259334
5091,0.19,0.19006573,-6.572902e-05
5092,0.19,0.19015293,-0.00015293062
5093,0.19,0.19002914,-2.9146671e-05
5094,0.19,0.18985002,0.00014998019
5095,0.19,0.18969229,0.00030770898
5096,0.19,0.1895641,0.00043590367
5097,0.19,0.18948175,0.0005182475
5098,0.19,0.18943663,0.0005633682
5099,0.19,0.18941298,0.00058701634
5100,0.19,0.18940064,0.0005993545
5101,0.19,0.18939565,0.0006043464
5102,0.19,0.18939729,0.00060270727
5103,0.19,0.18940204,0.0005979538
5104,0.19,0.18940462,0.0005953759
5105,0.19,0.18940821,0.0005917847
5106,0.19,0.18940884,0.00059115887
5107,0.19,0.18939693,0.0006030649
5108,0.19,0.18937907,0.0006209314
5109,0.19,0.18935816,0.0006418377
5110,0.19,0.18936127,0.0006387234
5111,0.19,0.18936037,0.00063963234
5112,0.19,0.18937829,0.00062170625
5113,0.19,0.18939683,0.0006031692
5114,0.19,0.18940374,0.00059625506
5115,0.19,0.18939464,0.0006053597
5116,0.19,0.18937442,0.00062558055
5117,0.19,0.18935037,0.000649631
5118,0.19,0.18934482,0.00065517426
5119,0.19,0.18932687,0.00067313015
5120,0.19,0.18929368,0.00070631504
5121,0.19,0.1892552,0.00074480474
5122,0.19,0.18922946,0.00077053905
5123,0.19,0.18919992,0.00080007315
5124,0.19,0.18915202,0.0008479804
5125,0.19,0.18903545,0.00096455216
5126,0.19,0.18874091,0.0012590885
5127,0.19,0.18862331,0.0013766885
5128,0.19,0.18815614,0.0018438548
5129,0.19,0.18781656,0.0021834373
5130,0.19,0.1877722,0.002227798
5131,0.19,0.18792295,0.002077043
5132,0.19,0.18813114,0.0018688589
5133,0.19,0.18835223,0.0016477704
5134,0.19,0.18854092,0.001459077
5135,0.19,0.18867601,0.0013239831
5136,0.19,0.18879047,0.0012095273
5137,0.19,0.18885261,0.0011473894
5138,0.19,0.18890353,0.0010964721
5139,0.19,0.18892217,0.0010778308
5140,0.19,0.1889483,0.0010516942
5141,0.19,0.18879612,0.0012038797
5142,0.19,0.18878798,0.0012120157
5143,0.19,0.18887286,0.0011271387
5144,0.19,0.18940449,0.00059551
5145,0.19,0.18956473,0.00043526292
5146,0.18,0.1894356,-0.009435594
5147,0.18,0.18655924,-0.006559238
5148,0.18,0.18461044,-0.004610434
5149,0.18,0.18356042,-0.003560409
5150,0.18,0.182385,-0.0023849905
5151,0.18,0.18162134,-0.0016213357
5152,0.18,0.18198498,-0.0019849688
5153,0.18,0.18111624,-0.0011162311
5154,0.18,0.17997055,2.9459596e-05
5155,0.18,0.17971443,0.00028558075
5156,0.18,0.17986152,0.00013849139
5157,0.18,0.18004876,-4.87566e-05
5158,0.18,0.18016233,-0.00016231835
5159,0.18,0.18022399,-0.00022397935
5160,0.18,0.18025413,-0.0002541244
5161,0.18,0.18027934,-0.00027933717
5162,0.18,0.18030663,-0.0003066212
5163,0.18,0.18035294,-0.000352934
5164,0.18,0.18039711,-0.00039710104
5165,0.18,0.18045987,-0.00045986474
5166,0.18,0.18048906,-0.0004890561
5167,0.18,0.18053687,-0.00053685904
5168,0.18,0.18054178,-0.0005417764
5169,0.18,0.18051758,-0.00051757693
5170,0.18,0.1804615,-0.00046148896
5171,0.18,0.1804046,-0.00040459633
5172,0.18,0.1803139,-0.00031389296
5173,0.18,0.18028998,-0.0002899766
5174,0.18,0.18026198,-0.00026197731
5175,0.18,0.18019517,-0.00019516051
5176,0.18,0.1801917,-0.00019168854
5177,0.18,0.18014134,-0.00014133751
5178,0.18,0.1801052,-0.0001051873
5179,0.18,0.18008886,-8.8855624e-05
5180,0.18,0.18006244,-6.2435865e-05
5181,0.18,0.18002781,-2.7805567e-05
5182,0.18,0.17999746,2.5480986e-06
5183,0.18,0.17997193,2.8073788e-05
5184,0.18,0.17994939,5.0619245e-05
5185,0.18,0.17991374,8.626282e-05
5186,0.18,0.17991157,8.843839e-05
5187,0.18,0.17991634,8.367002e-05
5188,0.18,0.17992684,7.31647e-05
5189,0.18,0.1799366,6.340444e-05
5190,0.18,0.17992471,7.529557e-05
5191,0.18,0.17989849,0.00010152161
5192,0.18,0.17988636,0.00011365116
5193,0.18,0.179873,0.0001270026
5194,0.18,0.17987244,0.00012756884
5195,0.18,0.1798666,0.0001334101
5196,0.18,0.17984977,0.0001502335
5197,0.18,0.17982583,0.00017417967
5198,0.18,0.17979585,0.00020416081
5199,0.18,0.1797662,0.00023381412
5200,0.18,0.17973816,0.0002618432
5201,0.18,0.17970069,0.00029931962
5202,0.18,0.17965384,0.00034616888
5203,0.18,0.17960133,0.00039868057
5204,0.18,0.17952909,0.0004709214
5205,0.18,0.17946163,0.00053837895
5206,0.18,0.17941666,0.00058335066
5207,0.18,0.17938626,0.000613749
5208,0.18,0.1793596,0.0006404072
5209,0.18,0.17933191,0.00066809356
5210,0.17,0.17930536,-0.009305358
5211,0.17,0.17552128,-0.0055212826
5212,0.17,0.17252032,-0.0025203228
5213,0.17,0.17087868,-0.0008786768
5214,0.17,0.17018722,-0.00018721819
5215,0.17,0.17002116,-2.1159649e-05
5216,0.17,0.17009391,-9.390712e-05
5217,0.17,0.1702821,-0.00028209388
5218,0.17,0.17039116,-0.00039115548
5219,0.17,0.17051257,-0.00051257014
5220,0.17,0.1705324,-0.0005324036
5221,0.17,0.17059171,-0.0005917102
5222,0.17,0.17062324,-0.00062324107
5223,0.17,0.17065667,-0.0006566644
5224,0.17,0.17067882,-0.0006788224
5225,0.17,0.1706117,-0.00061169267
5226,0.17,0.17054138,-0.0005413741
5227,0.17,0.17048848,-0.00048847497
5228,0.17,0.17044377,-0.00044377148
5229,0.17,0.17039974,-0.00039973855
5230,0.17,0.17035532,-0.0003553182
5231,0.17,0.17036353,-0.00036352873
5232,0.17,0.17032018,-0.00032018125
5233,0.17,0.17026345,-0.00026345253
5234,0.17,0.17021094,-0.00021094084
5235,0.17,0.17016643,-0.00016643107
5236,0.17,0.17012814,-0.00012813509
5237,0.17,0.17009668,-9.6678734e-05
5238,0.17,0.17006892,-6.891787e-05
5239,0.17,0.17004426,-4.425645e-05
5240,0.17,0.17002077,-2.0772219e-05
5241,0.17,0.1699965,3.5017729e-06
5242,0.17,0.16997907,2.0936131e-05
5243,0.17,0.16995373,4.6268106e-05
5244,0.17,0.16993104,6.8962574e-05
5245,0.17,0.16991119,8.881092e-05
5246,0.17,0.1698935,0.0001064986
5247,0.17,0.16987598,0.00012402236
5248,0.17,0.16993573,6.426871e-05
5249,0.17,0.16993777,6.222725e-05
5250,0.17,0.16992179,7.8216195e-05
5251,0.17,0.16989961,0.00010038912
5252,0.17,0.16988403,0.00011597574
5253,0.17,0.16986151,0.00013849139
5254,0.17,0.1698342,0.00016580522
5255,0.17,0.1698535,0.00014650822
5256,0.17,0.16986364,0.00013636053
5257,0.17,0.16986836,0.00013163686
5258,0.17,0.16986862,0.00013138354
5259,0.17,0.16986603,0.00013397634
5260,0.17,0.16984913,0.00015087426
