time_step,true_roll_deg,pred_roll_deg,error
4561,164.05461,160.14223,3.912384
4562,161.56505,157.89822,3.6668243
4563,158.1986,151.10428,7.0943146
4564,153.43495,138.63342,14.801529
4565,146.30994,122.823296,23.48664
4566,123.28658,104.12382,19.162766
4567,63.434948,79.22241,-15.787464
4568,21.801409,52.583527,-30.782118
4569,22.792244,25.967712,-3.1754684
4570,18.028603,11.571518,6.4570847
4571,14.848772,5.512909,9.335863
4572,12.58827,3.6563873,8.931883
4573,3.4682293,4.635887,-1.1676579
4574,3.4682293,4.5216064,-1.0533772
4575,3.4682293,4.416359,-0.94812965
4576,3.4682293,4.3378296,-0.8696003
4577,3.4682293,4.281929,-0.8136997
4578,3.4682293,4.23967,-0.7714405
4579,3.4682293,4.205208,-0.73697853
4580,3.4682293,4.0993958,-0.63116646
4581,3.4682293,3.9404373,-0.47220802
4582,3.270488,3.7680893,-0.49760127
4583,3.094058,3.5325546,-0.4384966
4584,3.0127876,3.2638245,-0.25103688
4585,2.8624053,3.0408478,-0.17844248
4586,2.7927024,2.836586,-0.043883562
4587,2.6630008,2.6708374,-0.00783658
4588,2.6025622,2.5013885,0.10117364
4589,2.489553,2.405159,0.08439398
4590,2.4366481,2.2844467,0.15220141
4591,1.6496625,2.1358185,-0.486156
4592,2.4366481,1.7951202,0.6415279
4593,2.4366481,1.7413025,0.69534564
4594,1.6496625,1.782135,-0.13247252
4595,1.6496625,1.5363312,0.11333132
4596,1.6496625,1.3038788,0.3457837
4597,1.6496625,1.1312866,0.5183759
4598,1.6729368,1.0056915,0.66724527
4599,2.489553,0.959465,1.530088
4600,2.6630008,1.3825836,1.2804172
4601,3.0127876,2.0461197,0.9666679
4602,3.094058,2.790619,0.30343914
4603,3.17983,3.3547745,-0.1749444
4604,3.17983,3.7151184,-0.53528833
4605,3.17983,3.8989258,-0.7190957
4606,3.17983,4.0036087,-0.8237786
4607,3.270488,4.0591354,-0.7886474
4608,3.270488,4.140602,-0.8701141
4609,3.17983,4.227272,-1.047442
4610,3.094058,4.2674255,-1.1733675
4611,3.0127876,4.3071136,-1.2943261
4612,3.9743,4.3174515,-0.34315157
4613,3.8678684,4.415718,-0.54784966
4614,3.7605107,4.4093246,-0.64881396
4615,3.5665076,4.291069,-0.72456145
4616,3.3038244,4.126938,-0.82311344
4617,2.4366481,3.9183273,-1.4816792
4618,2.3373058,3.767006,-1.4297001
4619,2.202598,3.7297134,-1.5271153
4620,2.1610794,3.6983948,-1.5373154
4621,2.1210964,3.6868286,-1.5657322
4622,2.0454085,3.6500168,-1.6046083
4623,2.0454085,3.5633926,-1.5179842
4624,1.9414864,3.5028992,-1.5614128
4625,1.9414864,3.3535385,-1.4120522
4626,1.9091524,3.2379532,-1.3288008
4627,1.8778775,3.1256943,-1.2478168
4628,1.8778775,2.9977493,-1.1198719
4629,1.818303,2.9060822,-1.0877792
4630,1.818303,2.7688065,-0.95050347
4631,1.818303,2.6861725,-0.8678695
4632,1.7899106,2.6540985,-0.86418796
4633,1.762391,2.608879,-0.8464881
4634,1.762391,2.5532455,-0.7908546
4635,1.7357045,2.5566483,-0.8209437
4636,1.7098141,2.5798492,-0.8700352
4637,1.7098141,2.5673294,-0.85751534
4638,1.6846843,2.5752792,-0.89059496
4639,1.6846843,2.5570145,-0.8723302
4640,1.6602824,2.56781,-0.9075277
4641,1.636577,2.5598755,-0.9232985
4642,1.5911403,2.5945282,-1.0033879
4643,1.5693548,2.6828766,-1.1135218
4644,1.5693548,2.8347015,-1.2653468
4645,1.5074358,3.0234604,-1.5160246
4646,1.4502163,3.1065903,-1.656374
4647,1.4320962,3.0359573,-1.6038611
4648,1.2100768,2.9813843,-1.7713075
4649,1.1846421,3.2625732,-2.0779312
4650,1.3322198,3.6208649,-2.288645
4651,1.3169124,3.6245499,-2.3076375
4652,1.27303,3.491684,-2.218654
4653,1.2453643,3.2963943,-2.0510302
4654,1.2319773,3.0935593,-1.8615819
4655,1.2188753,2.9163132,-1.6974379
4656,1.1934894,2.7850113,-1.5915219
4657,1.1691394,2.6557999,-1.4866605
4658,1.157333,2.5526047,-1.3952717
4659,1.1344216,2.4726105,-1.3381889
4660,1.1233027,2.3496246,-1.2263219
4661,1.1017061,2.2448425,-1.1431364
4662,1.0912162,2.1052475,-1.0140313
4663,1.0708245,1.9998169,-0.9289924
4664,1.0511807,1.866539,-0.8153583
4665,1.0322447,1.7067795,-0.6745348
4666,1.0230302,1.522049,-0.4990188
4667,1.0050861,1.3562698,-0.35118377
4668,0.9963479,1.1270294,-0.13068151
4669,0.9877604,0.8614273,0.12633312
4670,0.97931963,-0.34589386,1.3252134
4671,0.97102195,0.40867615,0.5623458
4672,0.9628636,0.91508484,0.047778785
4673,0.94695145,0.72714996,0.21980149
4674,1.2583326,1.1790543,0.07927835
4675,1.2653506,2.1128159,-0.8474653
4676,0.9315566,2.7734528,-1.8418962
4677,1.2961246,2.2226868,-0.9265622
4678,1.304577,1.9820175,-0.6774405
4679,1.3397604,1.7866669,-0.44690645
4680,1.3498926,1.5437775,-0.19388485
4681,1.3716595,1.2354507,0.13620877
4682,1.4024554,0.73101807,0.6714374
4683,1.4151664,-0.0107421875,1.4259086
4684,1.4492304,-0.87174225,2.3209727
4685,1.4492304,-1.8324738,3.2817042
4686,1.4492304,-2.809105,4.258335
4687,1.4637582,-3.7714005,5.235159
4688,1.4637582,-4.600586,6.0643444
4689,1.4637582,-5.22789,6.6916485
4690,1.4637582,-5.677994,7.1417522
4691,1.4637582,-6.001892,7.4656506
4692,1.4492304,-6.129738,7.578968
4693,1.4637582,-6.1064453,7.570204
4694,1.4637582,-5.9535294,7.417288
4695,1.4637582,-5.6530685,7.116827
4696,1.4637582,-5.2192993,6.683058
4697,1.4637582,-4.722122,6.1858807
4698,1.4789906,-4.1240997,5.6030903
4699,1.5016397,-3.4536285,4.9552684
4700,1.518288,-2.6362,4.154488
4701,1.5357567,-1.7366104,3.272367
4702,1.5798135,-0.9112015,2.491015
4703,1.5999266,-0.2395401,1.8394667
4704,1.6496625,0.3097229,1.3399396
4705,1.6729368,0.7968292,0.8761076
4706,1.7295252,1.2577286,0.47179663
4707,1.7566253,1.7404633,0.016162038
4708,1.8215865,2.1869278,-0.3653413
4709,1.853381,2.6444016,-0.7910205
4710,1.9287207,3.2807083,-1.3519876
4711,2.054787,4.034157,-1.9793699
4712,2.1539145,4.978752,-2.8248377
4713,2.324332,6.196892,-3.8725598
4714,2.5332892,7.612808,-5.0795193
4715,2.7951927,9.078377,-6.283184
4716,3.0118108,10.585197,-7.5733867
4717,3.271654,12.065498,-8.793844
4718,3.772807,13.5401535,-9.767346
4719,4.220421,15.248871,-11.02845
4720,4.805052,17.168945,-12.3638935
4721,6.746538,19.377235,-12.630697
4722,8.5364485,23.456673,-14.920224
4723,14.439728,29.303116,-14.863388
4724,26.968536,41.870125,-14.901588
4725,90.40349,67.584274,22.819214
4726,153.83844,119.34402,34.494423
4727,161.9714,159.62292,2.3484802
4728,180.0,181.40256,-1.4025574
4729,180.0,187.90184,-7.90184
4730,180.0,185.27516,-5.2751617
4731,180.0,181.54498,-1.5449829
4732,175.21191,178.72385,-3.5119324
4733,175.21191,178.57703,-3.3651123
4734,180.0,177.92235,2.077652
4735,176.00764,175.74182,0.26582336
4736,180.0,175.48141,4.518585
4737,176.00764,174.27405,1.7335968
4738,176.59227,174.66693,1.9253387
4739,180.0,174.77127,5.2287292
4740,180.0,173.94812,6.05188
4741,180.0,173.5417,6.4582977
4742,180.0,173.49557,6.504425
4743,176.00764,173.57959,2.4280548
4744,176.00764,175.08517,0.9224701
4745,176.59227,175.98294,0.6093292
4746,176.83292,175.19336,1.6395569
4747,177.39355,176.38013,1.0134277
4748,177.68588,175.78818,1.8977051
4749,177.92264,175.33849,2.5841522
4750,178.12158,175.41199,2.7095947
4751,178.29109,175.84769,2.4434052
4752,178.36977,176.39893,1.9708405
4753,178.50603,176.90778,1.5982513
4754,178.62527,177.30322,1.322052
4755,178.7305,177.56067,1.1698303
4756,178.78163,177.68222,1.099411
4757,176.7295,177.6572,-0.9276886
4758,176.7295,177.57487,-0.84536743
4759,176.7295,177.30698,-0.5774689
4760,176.7295,176.99551,-0.26600647
4761,176.7295,176.68457,0.044937134
4762,176.7295,176.35971,0.36979675
4763,176.53177,176.03397,0.49780273
4764,176.42366,175.68246,0.7411957
4765,176.18593,175.32565,0.86027527
4766,176.05481,174.94662,1.1081848
4767,175.91438,174.60294,1.3114471
4768,175.76361,174.32199,1.4416199
4769,175.42607,174.48637,0.93969727
4770,175.23636,174.8837,0.35266113
4771,177.92264,175.27417,2.648468
4772,177.09825,175.75772,1.3405304
4773,177.92264,176.02083,1.9018097
4774,177.09825,176.40854,0.6897125
4775,180.0,176.45847,3.5415344
4776,176.98819,176.36157,0.62661743
4777,176.98819,176.52725,0.4609375
4778,176.98819,176.57803,0.41015625
4779,176.98819,176.58414,0.40405273
4780,177.09825,176.61642,0.48182678
4781,180.0,176.69507,3.3049316
4782,177.2972,176.51805,0.7791443
4783,177.2972,176.82643,0.47076416
4784,177.4667,177.0732,0.3935089
4785,177.53941,177.23514,0.3042755
4786,177.61287,177.36111,0.25175476
4787,177.67567,177.45053,0.22514343
4788,177.7949,177.54103,0.25387573
4789,177.7949,177.64584,0.14906311
4790,177.9452,177.7312,0.21400452
4791,177.9452,177.79689,0.14831543
4792,177.98758,177.83916,0.14842224
4793,178.03363,177.86629,0.16734314
4794,178.07127,177.9017,0.16957092
4795,178.07127,177.95122,0.12005615
4796,178.07127,177.97945,0.09182739
4797,178.14662,177.99178,0.15484619
4798,178.14662,178.03326,0.113357544
4799,178.17842,178.0645,0.11392212
4800,178.17842,178.11954,0.058883667
4801,178.17842,178.13203,0.04638672
4802,178.21478,178.10052,0.11425781
4803,178.17842,178.04901,0.12940979
4804,178.17842,177.95758,0.22084045
4805,178.21478,174.11029,4.104492
4806,178.17842,170.96835,7.2100677
4807,178.17842,169.6586,8.519821
4808,178.21478,169.69904,8.515747
4809,178.17842,170.38705,7.7913666
4810,178.21478,171.2016,7.0131836
4811,178.17842,171.90219,6.27623
4812,178.17842,172.38109,5.797333
4813,178.17842,172.67511,5.503311
4814,178.21478,172.83803,5.3767548
4815,178.21478,172.92068,5.294098
4816,178.17842,172.95108,5.2273407
4817,178.17842,172.96027,5.218155
4818,178.17842,172.98108,5.197342
4819,178.24338,173.03357,5.2098083
4820,178.24338,173.15262,5.0907593
4821,178.27048,173.27893,4.9915466
4822,177.39743,173.4021,3.9953308
4823,177.51045,173.74028,3.770172
4824,177.56335,174.02286,3.5404968
4825,178.42018,174.22676,4.1934204
4826,177.7094,174.16907,3.540329
4827,177.79741,174.37547,3.421936
4828,178.49837,174.60141,3.8969574
4829,178.53624,174.51837,4.017868
4830,178.55077,174.43384,4.116928
4831,178.05852,174.38586,3.6726532
4832,178.59755,174.68826,3.9092865
4833,178.60966,174.67914,3.9305267
4834,178.63948,174.62105,4.0184326
4835,178.6501,174.59262,4.05748
4836,178.67723,174.6128,4.064438
4837,178.69542,174.68039,4.01503
4838,178.70387,174.79071,3.9131622
4839,178.72726,174.88742,3.8398438
4840,177.48369,174.96844,2.5152435
4841,177.497,175.02238,2.4746094
4842,178.76869,175.04184,3.7268524
4843,178.78992,175.08978,3.7001343
4844,178.80739,175.18456,3.6228333
4845,178.81535,175.26999,3.5453644
4846,178.81894,175.34846,3.4704742
4847,178.82225,175.39502,3.4272308
4848,178.82529,175.4122,3.413086
4849,178.83061,175.41954,3.4110718
4850,178.84477,175.44336,3.401413
4851,177.7002,175.46582,2.234375
4852,177.70273,175.41766,2.2850647
4853,177.7064,175.33212,2.3742828
4854,177.70757,175.26553,2.4420319
4855,177.70848,175.19685,2.5116272
4856,177.70825,175.15462,2.5536346
4857,177.73068,175.12166,2.609024
4858,177.75089,175.30519,2.445694
4859,177.76033,175.4719,2.288437
4860,177.77794,175.51715,2.260788
4861,177.7861,175.40616,2.3799438
4862,177.7861,175.08617,2.699936
4863,177.79385,174.59718,3.1966705
4864,177.7861,174.12793,3.6581726
4865,177.69373,173.74017,3.9535522
4866,177.69373,173.62335,4.0703735
4867,177.69373,173.62173,4.071991
4868,177.69373,173.66367,4.03006
4869,177.69373,173.71112,3.982605
4870,177.69373,173.75757,3.9361572
4871,177.7861,173.78235,4.0037537
4872,177.69373,173.66736,4.026367
4873,177.69373,173.68451,4.0092163
4874,177.69373,173.75497,3.9387512
4875,177.6972,173.85083,3.8463745
4876,177.6972,173.92947,3.7677307
4877,177.6972,174.00183,3.6953735
4878,177.6972,174.07019,3.6270142
4879,177.6972,174.12207,3.5751343
4880,177.6972,174.16226,3.5349426
4881,177.6972,174.22556,3.4716492
4882,177.6972,174.29886,3.398346
4883,177.6972,174.35538,3.3418274
4884,177.6972,174.39374,3.3034668
4885,177.69373,174.41151,3.2822113
4886,177.69373,174.47638,3.2173462
4887,177.68535,174.5116,3.1737518
4888,177.65642,174.51195,3.1444702
4889,177.64474,174.4664,3.1783447
4890,177.63098,174.38231,3.2486725
4891,177.62329,174.25156,3.3717346
4892,177.57047,174.08423,3.4862366
4893,177.53772,173.92564,3.6120758
4894,177.48369,173.76273,3.7209625
4895,177.45491,173.57625,3.878662
4896,177.39127,173.37949,4.01178
4897,177.32095,173.17183,4.149124
4898,177.3007,172.92636,4.374344
4899,177.2199,172.66634,4.5535583
4900,177.19568,176.1375,1.0581818
4901,177.07318,177.91823,-0.845047
4902,176.92935,177.97163,-1.0422821
4903,176.84134,177.1971,-0.35575867
4904,176.70183,176.21947,0.48236084
4905,176.65535,175.26125,1.394104
4906,178.24338,174.46423,3.7791443
4907,176.35854,174.37471,1.9838257
4908,177.13759,173.83627,3.3013153
4909,176.06956,172.90616,3.1634064
4910,176.63354,172.12125,4.5122986
4911,177.7949,171.11916,6.6757507
4912,177.67567,171.27792,6.397751
4913,175.91438,171.71057,4.2038116
4914,175.76361,170.74072,5.022888
4915,175.23636,169.31061,5.9257507
4916,174.80557,168.31827,6.4873047
4917,174.28941,168.0904,6.1990204
4918,173.6598,168.56207,5.0977325
4919,173.29016,169.54707,3.7430878
4920,172.87498,170.74706,2.1279297
4921,173.29016,171.75584,1.534317
4922,173.29016,172.71649,0.57366943
4923,172.87498,173.46072,-0.58573914
4924,169.58568,173.8432,-4.2575226
4925,168.9711,173.16579,-4.194687
4926,168.9711,172.09305,-3.1219482
4927,172.87498,171.23363,1.6413574
4928,173.29016,172.1175,1.1726685
4929,172.87498,173.28342,-0.408432
4930,172.87498,174.05975,-1.1847687
4931,168.9711,174.55075,-5.579651
4932,168.9711,173.77177,-4.8006744
4933,168.9711,172.38817,-3.4170685
4934,168.9711,170.66653,-1.6954346
4935,168.9711,168.71729,0.2538147
4936,166.59903,166.47055,0.128479
4937,169.69516,162.72046,6.974701
4938,167.47119,160.67197,6.799225
4939,164.05461,157.82828,6.2263336
4940,148.6299,152.58316,-3.9532623
4941,153.43495,134.51892,18.91603
4942,135.0,120.79384,14.2061615
4943,116.56505,97.972145,18.592903
4944,44.593655,72.60948,-28.015827
4945,30.557411,44.80782,-14.250408
4946,15.945395,23.496284,-7.550889
4947,18.028603,10.045723,7.9828796
4948,14.848772,5.851097,8.997675
4949,12.58827,4.9441757,7.6440945
4950,8.130102,5.391197,2.738905
4951,7.5946436,5.753113,1.8415308
4952,7.125016,6.4305954,0.6944208
4953,6.340192,7.16893,-0.8287382
4954,6.340192,7.704582,-1.3643904
4955,5.710593,8.021812,-2.3112192
4956,8.121517,7.995598,0.12591934
4957,7.71791,8.330666,-0.6127558
4958,7.3559175,8.60421,-1.2482924
4959,5.194429,8.695976,-3.5015473
4960,5.194429,8.027786,-2.8333573
4961,5.194429,7.300293,-2.105864
4962,5.194429,6.749962,-1.5555329
4963,4.969741,6.3345413,-1.3648005
4964,4.236395,5.928978,-1.6925831
4965,4.236395,5.368309,-1.1319141
4966,1.5627413,4.9026566,-3.3399153
4967,3.5763345,4.362976,-0.7866416
4968,3.4682293,4.0317764,-0.56354713
4969,3.270488,3.813446,-0.542958
4970,3.094058,3.6084824,-0.5144243
4971,3.0127876,3.3937073,-0.3809197
4972,2.6630008,3.1934204,-0.5304196
4973,2.489553,2.8774338,-0.3878808
4974,2.4366481,2.5850677,-0.14841962
4975,1.5999266,2.2738113,-0.67388475
4976,2.3373058,1.753212,0.5840938
4977,2.3373058,1.5091934,0.82811236
4978,2.4366481,1.4391403,0.9975078
4979,2.6025622,1.5120773,1.0904849
4980,2.8624053,1.7915039,1.0709014
4981,3.094058,2.31855,0.7755079
4982,3.270488,2.9335098,0.3369782
4983,3.5763345,3.4266434,0.1496911
4984,3.8140748,3.8227234,-0.008648634
4985,4.0856166,4.0578156,0.027801037
4986,4.0856166,4.2513123,-0.16569567
4987,4.0856166,4.3283005,-0.24268389
4988,4.236395,4.3556976,-0.11930275
4989,4.236395,4.3652954,-0.12890053
4990,4.236395,4.331787,-0.09539223
4991,4.0856166,4.3177643,-0.2321477
4992,3.9451861,4.271103,-0.32591677
4993,3.8140748,4.233017,-0.4189422
4994,3.691386,4.1872864,-0.4959004
4995,3.5763345,4.076271,-0.49993658
4996,3.3664606,3.9804382,-0.6139777
4997,3.270488,3.8614807,-0.5909927
4998,3.094058,3.755722,-0.661664
4999,3.0127876,3.6266403,-0.61385274
5000,2.8624053,3.513504,-0.6510987
5001,2.7927024,3.3771973,-0.5844948
5002,2.6630008,3.269226,-0.60622525
5003,2.6025622,3.147461,-0.54489875
5004,2.489553,3.0458374,-0.5562844
5005,2.489553,2.9357605,-0.44620752
5006,2.489553,2.8350296,-0.34547663
5007,2.489553,2.780548,-0.29099512
5008,2.489553,2.7511215,-0.26156855
5009,2.489553,2.740097,-0.25054407
5010,2.489553,2.7385101,-0.24895716
5011,2.489553,2.746811,-0.25725794
5012,2.6025622,2.7585068,-0.15594459
5013,2.6025622,2.882141,-0.27957892
5014,2.6630008,2.9429626,-0.27996182
5015,3.664332,3.0745468,0.5897851
5016,2.6630008,3.669609,-1.0066082
5017,3.5665076,3.7115097,-0.14500213
5018,2.726311,4.0173874,-1.2910764
5019,3.7605107,4.0133743,-0.25286365
5020,2.7927024,4.403717,-1.6110146
5021,2.7927024,4.4286575,-1.6359551
5022,2.7927024,4.416519,-1.6238167
5023,2.7927024,4.4860153,-1.6933129
5024,2.7927024,4.6113663,-1.8186638
5025,2.7927024,4.784149,-1.9914467
5026,2.7927024,4.968811,-2.1761086
5027,2.7927024,5.066414,-2.2737114
5028,2.7927024,5.1749573,-2.3822548
5029,2.6630008,5.289795,-2.626794
5030,2.5448043,5.359337,-2.8145325
5031,2.489553,5.4066696,-2.9171166
5032,2.4366481,5.4683914,-3.0317433
5033,2.29061,5.568367,-3.277757
5034,2.202598,5.6028748,-3.4002767
5035,2.0825653,5.6403656,-3.5578003
5036,2.009554,5.6407547,-3.6312008
5037,1.9091524,5.613182,-3.7040296
5038,1.8778775,5.54998,-3.6721027
5039,2.2290564,5.4947586,-3.2657022
5040,1.7098141,5.148041,-3.4382267
5041,1.6846843,4.95092,-3.2662358
5042,1.636577,4.882004,-3.2454267
5043,1.5911403,4.8199234,-3.2287831
5044,1.5481577,4.749298,-3.2011404
5045,1.5074358,4.622963,-3.1155272
5046,1.4878675,4.484894,-2.9970264
5047,1.4502163,4.3575516,-2.9073353
5048,1.5718191,4.196205,-2.624386
5049,1.3478873,3.6836166,-2.3357294
5050,1.3169124,3.4119568,-2.0950444
5051,1.287329,3.2466354,-1.9593065
5052,1.287329,3.111702,-1.824373
5053,1.2590452,3.0300827,-1.7710375
5054,1.2319773,2.944458,-1.7124807
5055,1.2060487,2.7916336,-1.5855849
5056,1.181189,2.5920105,-1.4108216
5057,1.1691394,2.3719864,-1.202847
5058,1.157333,2.1691132,-1.0117801
5059,1.1344216,2.009346,-0.8749244
5060,1.1123996,1.7887115,-0.67631197
5061,1.1017061,1.5361252,-0.43441904
5062,1.0809242,1.3131714,-0.23224723
5063,1.0708245,1.0749054,-0.0040808916
5064,1.0511807,0.85614014,0.19504058
5065,1.1719167,0.60289,0.5690267
5066,1.1747074,0.6812744,0.493433
5067,1.1777558,0.74742126,0.43033457
5068,1.0139787,0.65213776,0.36184096
5069,1.1846421,-0.030426025,1.2150681
5070,1.1884888,-0.53961945,1.7281083
5071,1.1884888,-0.9815216,2.1700106
5072,1.1926113,-1.5073929,2.700004
5073,0.9877604,-3.0778885,4.065649
5074,1.2100768,-1.7915268,3.0016036
5075,1.2100768,0.64469147,0.56538534
5076,1.2100768,2.639946,-1.4298692
5077,1.2100768,3.9326706,-2.7225938
5078,1.2100768,4.70401,-3.4939332
5079,0.9877604,5.2046127,-4.216852
5080,1.2100768,5.226921,-4.0168443
5081,0.9877604,5.451874,-4.464113
5082,1.2100768,5.3103714,-4.1002946
5083,2.4198565,5.464485,-3.0446286
5084,1.2100768,5.8625717,-4.652495
5085,2.4198565,6.0087585,-3.588902
5086,2.4198565,6.647728,-4.2278714
5087,2.4295359,7.5345917,-5.105056
5088,2.4398227,6.446373,-4.0065503
5089,2.450731,5.914833,-3.464102
5090,2.490389,5.505371,-3.014982
5091,1.2516739,4.778679,-3.527005
5092,2.5303311,3.645523,-1.1151919
5093,2.5450954,2.8960724,-0.35097694
5094,2.591839,2.4385757,0.15326333
5095,1.304577,2.228653,-0.92407596
5096,1.3134539,1.7958069,-0.48235297
5097,1.3397604,1.4327774,-0.09301698
5098,1.360519,1.2007523,0.1597668
5099,1.3903295,1.0817337,0.30859578
5100,1.4024554,1.068573,0.33388245
5101,1.4151664,1.2099991,0.2051673
5102,1.4492304,1.4536896,-0.0044591427
5103,1.4637582,1.7586823,-0.29492402
5104,1.5016397,2.1193619,-0.61772215
5105,1.518288,2.4757462,-0.95745814
5106,1.6496625,2.816719,-1.1670566
5107,1.6729368,3.1640625,-1.4911257
5108,1.7295252,3.5178375,-1.7883123
5109,1.8215865,3.9853592,-2.1637726
5110,1.853381,4.468643,-2.615262
5111,1.9287207,5.102127,-3.1734064
5112,2.054787,5.7858124,-3.7310255
5113,2.1539145,6.531044,-4.3771296
5114,2.324332,7.292816,-4.968484
5115,2.5332892,8.105774,-5.572485
5116,2.702803,9.047943,-6.3451405
5117,3.0118108,10.022644,-7.0108333
5118,3.271654,10.840149,-7.568495
5119,4.220421,11.76947,-7.5490494
5120,4.805052,13.445145,-8.640093
5121,5.6007752,15.562332,-9.961557
5122,6.746538,17.825134,-11.078596
5123,11.716279,20.849358,-9.133079
5124,18.841295,28.890045,-10.04875
5125,45.406345,44.159645,1.2467003
5126,135.40634,79.259476,56.146866
5127,161.9714,127.97499,33.996414
5128,166.36725,164.52356,1.843689
5129,169.09642,180.98636,-11.889938
5130,170.94116,184.8935,-13.952332
5131,172.27625,183.79091,-11.514664
5132,172.27625,181.29971,-9.023468
5133,172.27625,178.74826,-6.4720154
5134,172.27625,176.54883,-4.272583
5135,170.94116,174.85623,-3.9150696
5136,170.94116,173.54025,-2.5990906
5137,170.94116,172.46341,-1.5222473
5138,172.27625,171.52301,0.75323486
5139,172.27625,170.97464,1.3016052
5140,180.0,170.77673,9.223267
5141,180.0,171.16089,8.839111
5142,180.0,171.70639,8.29361
5143,161.9714,172.33896,-10.367554
5144,153.83844,173.30347,-19.465027
5145,135.40634,166.44412,-31.03778
5146,135.40634,148.37906,-12.972717
5147,90.40349,129.75937,-39.35588
5148,90.40349,101.03903,-10.635544
5149,45.406345,81.4974,-36.091053
5150,45.406345,69.86611,-24.459766
5151,90.40349,69.04965,21.353836
5152,153.83844,86.07423,67.76421
5153,169.09642,128.2289,40.867523
5154,172.27625,168.02136,4.254883
5155,174.06616,184.28268,-10.216522
5156,175.21191,187.40372,-12.191803
5157,176.59227,186.43994,-9.8476715
5158,176.83292,184.34726,-7.5143433
5159,177.22942,182.3313,-5.101883
5160,177.54684,180.68774,-3.1408997
5161,177.80669,179.47635,-1.6696625
5162,178.0233,178.65482,-0.6315155
5163,178.12158,178.10806,0.013519287
5164,175.76361,177.74919,-1.9855804
5165,178.29109,177.73965,0.5514374
5166,175.91438,177.3523,-1.437912
5167,175.91438,177.13129,-1.2169037
5168,175.91438,176.79607,-0.88168335
5169,175.91438,176.46997,-0.55558777
5170,175.91438,176.32268,-0.40829468
5171,178.36977,176.36424,2.0055237
5172,175.91438,176.54073,-0.6263428
5173,176.05481,176.92636,-0.8715515
5174,177.67567,177.2283,0.44737244
5175,176.18593,177.11743,-0.9315033
5176,177.67567,177.49011,0.18556213
5177,177.7949,177.36798,0.42692566
5178,177.84608,177.33127,0.5148163
5179,177.84608,177.40462,0.4414673
5180,177.9452,177.51944,0.425766
5181,177.98758,177.6727,0.31488037
5182,178.03363,177.85172,0.18191528
5183,178.07127,178.02162,0.0496521
5184,178.17842,178.1838,-0.0053863525
5185,178.24338,178.34369,-0.10031128
5186,178.27048,178.5333,-0.26281738
5187,178.32706,178.70033,-0.37327576
5188,178.32706,178.83751,-0.5104523
5189,178.35034,178.89844,-0.5480957
5190,178.35034,178.89975,-0.54940796
5191,178.35034,178.86903,-0.518692
5192,178.35034,178.83524,-0.4848938
5193,178.32706,178.79178,-0.46472168
5194,178.32706,178.7125,-0.385437
5195,178.32706,178.59871,-0.27165222
5196,178.27048,178.47726,-0.20678711
5197,178.24338,178.30629,-0.06291199
5198,178.24338,178.1255,0.117874146
5199,178.17842,177.98528,0.19314575
5200,178.14662,177.83633,0.31028748
5201,178.14662,177.6795,0.4671173
5202,178.07127,177.56691,0.504364
5203,178.03363,177.45135,0.5822754
5204,177.98758,177.3425,0.64508057
5205,177.9452,177.29016,0.65504456
5206,177.9452,177.27042,0.6747894
5207,177.9452,177.27214,0.6730652
5208,177.9452,177.26706,0.67814636
5209,177.9452,177.24626,0.6989441
5210,177.9452,177.21965,0.7255554
5211,177.9452,173.31917,4.6260376
5212,177.90013,170.11525,7.7848816
5213,177.90013,168.71892,9.181213
5214,177.90013,168.70914,9.190994
5215,177.84608,169.36813,8.477951
5216,176.53177,170.13959,6.3921814
5217,177.84608,170.74115,7.1049347
5218,176.53177,171.06519,5.4665833
5219,177.84608,171.37582,6.4702606
5220,176.53177,171.59799,4.933777
5221,176.53177,171.97455,4.5572205
5222,176.53177,172.48152,4.050247
5223,176.7295,173.09418,3.6353302
5224,178.07127,173.67738,4.3938904
5225,178.24338,173.79774,4.445633
5226,178.27048,173.83112,4.4393616
5227,178.32706,173.8752,4.4518585
5228,178.40007,173.94168,4.4583893
5229,178.46425,174.0408,4.4234467
5230,177.83891,174.16153,3.6773834
5231,178.52101,174.64291,3.8780975
5232,178.58484,174.676,3.908844
5233,178.59755,174.66193,3.9356232
5234,178.62834,174.64182,3.9865265
5235,178.6501,174.64224,4.0078583
5236,178.66023,174.68604,3.9741974
5237,178.68654,174.73215,3.9543915
5238,178.69542,174.78214,3.9132843
5239,178.71191,174.82631,3.8856049
5240,178.74167,174.87976,3.861908
5241,177.53772,174.95183,2.5858917
5242,178.77994,174.98361,3.7963257
5243,178.78508,175.0524,3.7326813
5244,178.79446,175.1073,3.6871643
5245,178.81535,175.15947,3.6558838
5246,178.81894,175.20462,3.6143188
5247,178.66779,175.20789,3.4599
5248,177.65642,175.35953,2.2968903
5249,177.68977,175.11958,2.5701904
5250,177.7002,174.80626,2.8939362
5251,177.70273,174.5386,3.1641235
5252,177.7064,174.32883,3.3775787
5253,177.70757,174.16217,3.545395
5254,177.69702,174.00043,3.6965942
5255,177.71992,173.91068,3.8092499
5256,177.71992,173.776,3.943924
5257,177.73068,173.59473,4.135956
5258,177.74101,173.38663,4.3543854
5259,177.74101,173.1291,4.611908
5260,177.75089,172.80423,4.9466553
5261,177.75089,172.49985,5.2510376
5262,177.75089,172.25708,5.493805
5263,177.75089,172.07771,5.673172
