time_step,true_yaw_sin,pred_yaw_sin,error
4035,0.07124705,0.06645,0.004797049
4036,0.09229088,0.062442545,0.029848333
4037,0.062378287,0.06581546,-0.0034371763
4038,0.058722023,0.061306056,-0.0025840327
4039,0.05547002,0.05532008,0.00014993921
4040,0.07137042,0.050934438,0.020435985
4041,0.067455776,0.052932817,0.014522959
4042,0.049937617,0.05498829,-0.005050674
4043,0.049937617,0.05138024,-0.0014426224
4044,0.067455776,0.04762089,0.019834887
4045,0.049937617,0.050458994,-0.0005213767
4046,0.049937617,0.048644003,0.0012936145
4047,0.049937617,0.046256438,0.0036811791
4048,0.048722554,0.044346195,0.0043763593
4049,0.06558618,0.042598203,0.022987977
4050,0.06558618,0.046613112,0.018973067
4051,0.048722554,0.05079851,-0.0020759553
4052,0.048722554,0.04851051,0.00021204352
4053,0.06558618,0.04522939,0.02035679
4054,0.0464614,0.047788974,-0.0013275743
4055,0.0464614,0.04495966,0.001501739
4056,0.0464614,0.04164944,0.004811961
4057,0.0464614,0.03916157,0.0072998293
4058,0.0464614,0.037590172,0.0088712275
4059,0.04540766,0.03671225,0.008695409
4060,0.04540766,0.035878636,0.009529024
4061,0.0605768,0.035308905,0.025267895
4062,0.05912639,0.039400138,0.01972625
4063,0.043437224,0.042608544,0.00082867965
4064,0.042514715,0.039844994,0.0026697218
4065,0.042514715,0.036120765,0.0063939504
4066,0.04078237,0.03324583,0.007536538
4067,0.03996804,0.030892283,0.009075757
4068,0.039185565,0.029195309,0.009990256
4069,0.03770901,0.028014112,0.009694897
4070,0.03701166,0.026980817,0.010030843
4071,0.03506614,0.02621913,0.008847009
4072,0.03506614,0.024967559,0.01009858
4073,0.03331483,0.02430775,0.009007081
4074,0.031234752,0.023586128,0.0076486245
4075,0.030754676,0.022569258,0.008185418
4076,0.029837456,0.021881819,0.007955637
4077,0.02897334,0.021443844,0.0075294953
4078,0.028157845,0.021159817,0.0069980286
4079,0.027386984,0.021026935,0.0063600484
4080,0.027017161,0.02094815,0.006069012
4081,0.030533433,0.021056738,0.009476695
4082,0.025308346,0.022314593,0.0029937532
4083,0.02499219,0.022245903,0.0027462877
4084,0.0033521706,0.02203409,-0.01868192
4085,0.02642707,0.016186152,0.010240918
4086,0.025938338,0.017181808,0.00875653
4087,0.024984453,0.019671952,0.0053125005
4088,0.023778802,0.02171842,0.0020603817
4089,0.0032192993,0.022879127,-0.019659828
4090,0.021271782,0.01816501,0.003106773
4091,0.0020042048,0.012180824,-0.0101766195
4092,0.0016019202,0.005232619,-0.003630699
4093,0.00079999975,0.0013932148,-0.00059321505
4094,0.0,-0.00028937683,0.00028937683
4095,-0.00039988,-0.001096827,0.000696947
4096,-0.00079999975,-0.001444458,0.0006444583
4097,-0.00080120156,-0.0016250927,0.00082389114
4098,-0.0012042138,-0.0016878704,0.00048365653
4099,-0.001406751,-0.0018792842,0.00047253317
4100,-0.0016101418,-0.0020560483,0.00044590642
4101,-0.0018145131,-0.0021714326,0.00035691948
4102,-0.0022724867,-0.0022701258,-2.3609027e-06
4103,-0.0026990455,-0.0025562253,-0.00014282018
4104,-0.0031324895,-0.0030486295,-8.386001e-05
4105,-0.0033521706,-0.0037042107,0.00035204017
4106,-0.0036496108,0.0005698046,-0.0042194156
4107,-0.00411074,0.0024170643,-0.0065278043
4108,-0.004583103,0.002362891,-0.006945994
4109,-0.004823976,0.0013739886,-0.006197965
4110,-0.005433472,0.00012815464,-0.0055616265
4111,-0.0056914273,-0.0013677422,-0.004323685
4112,-0.0059536383,-0.0028235791,-0.0031300592
4113,-0.0059536383,-0.0041455585,-0.0018080799
4114,-0.0059536383,-0.0050482363,-0.000905402
4115,-0.0059536383,-0.005577284,-0.00037635444
4116,-0.0059536383,-0.005847022,-0.00010661641
4117,-0.0059536383,-0.0059592156,5.5772252e-06
4118,-0.0059536383,-0.005985873,3.223447e-05
4119,-0.0059536383,-0.0059716105,1.7972197e-05
4120,-0.0059536383,-0.0059415703,-1.2068078e-05
4121,-0.0059536383,-0.005908668,-4.4970307e-05
4122,-0.0059536383,-0.005878946,-7.4692536e-05
4123,-0.067455776,-0.0058545265,-0.06160125
4124,-0.07137042,-0.029787187,-0.041583236
4125,-0.07571589,-0.055780895,-0.019934997
4126,-0.08067336,-0.07818468,-0.0024886802
4127,-0.086123705,-0.09611113,0.009987429
4128,-0.09229088,-0.1106672,0.01837632
4129,-0.07124705,-0.12305525,0.0518082
4130,-0.111999325,-0.1254281,0.01342877
4131,-0.1222022,-0.13849403,0.016291827
4132,-0.14127302,-0.15460643,0.01333341
4133,-0.11043153,-0.1742675,0.06383597
4134,-0.12403473,-0.17977254,0.05573781
4135,-0.20253962,-0.18537353,-0.017166093
4136,-0.25626865,-0.21610102,-0.04016763
4137,-0.24253562,-0.26315987,0.02062425
4138,-0.31622776,-0.2965234,-0.019704372
4139,-0.5547002,-0.34083533,-0.21386486
4140,-1.0,-0.4390535,-0.56094646
4141,-0.70710677,-0.55412483,-0.15298194
4142,-0.37139067,-0.52691376,0.15552309
4143,-0.27472112,-0.42180184,0.14708072
4144,-0.21693046,-0.3128496,0.09591915
4145,-0.17888544,-0.23240986,0.05352442
4146,-0.14142136,-0.18117695,0.039755583
4147,-0.11684125,-0.14672856,0.029887311
4148,-0.09950372,-0.12313683,0.023633115
4149,-0.090535745,-0.10667522,0.016139477
4150,-0.079745226,-0.09567776,0.015932538
4151,-0.07387169,-0.08771351,0.013841823
4152,-0.07124705,-0.08192384,0.010676794
4153,-0.06651901,-0.07860109,0.012082085
4154,-0.06651901,-0.0762054,0.0096863955
4155,-0.06651901,-0.075088054,0.008569047
4156,-0.06651901,-0.07487866,0.008359656
4157,-0.06651901,-0.075172886,0.008653879
4158,-0.06651901,-0.07569072,0.009171709
4159,-0.06438228,-0.07627778,0.0118955
4160,-0.10055281,-0.07624102,-0.024311796
4161,-0.10055281,-0.08412127,-0.01643154
4162,-0.062378287,-0.09150013,0.029121846
4163,-0.10055281,-0.087852776,-0.012700036
4164,-0.06049506,-0.09127501,0.030779947
4165,-0.092671275,-0.08602625,-0.006645024
4166,-0.057049792,-0.087507054,0.030457262
4167,-0.053975258,-0.081888676,0.027913418
4168,-0.052558832,-0.07556838,0.023009546
4169,-0.048722554,-0.070516095,0.02179354
4170,-0.048722554,-0.06621995,0.017497394
4171,-0.0769856,-0.063312784,-0.013672814
4172,-0.0769856,-0.06803995,-0.008945644
4173,-0.075467184,-0.07325909,-0.0022080913
4174,-0.07252398,-0.07668385,0.0041598678
4175,-0.07120167,-0.07783957,0.006637901
4176,-0.08136201,-0.07768947,-0.0036725402
4177,-0.06745251,-0.07739176,0.009939246
4178,-0.06745251,-0.07304006,0.005587548
4179,-0.06745251,-0.06866376,0.0012112483
4180,-0.06745251,-0.06540606,-0.002046451
4181,-0.066340506,-0.063390166,-0.0029503405
4182,-0.038433123,-0.062046483,0.02361336
4183,-0.065157846,-0.05444265,-0.010715194
4184,-0.03770901,-0.0543352,0.01662619
4185,-0.03770901,-0.049187586,0.011478577
4186,-0.03701166,-0.044425283,0.007413622
4187,-0.03701166,-0.04077477,0.0037631094
4188,-0.03633962,-0.03848037,0.002140753
4189,-0.03569153,-0.03703187,0.0013403408
4190,-0.03569153,-0.036044963,0.0003534332
4191,-0.03506614,-0.03553083,0.0004646927
4192,-0.033878844,-0.035158083,0.0012792386
4193,-0.033878844,-0.03435275,0.00047390535
4194,-0.057738606,-0.033515066,-0.02422354
4195,-0.032769278,-0.03902064,0.006251361
4196,-0.031234752,-0.03783711,0.006602358
4197,-0.030754676,-0.034895845,0.0041411687
4198,-0.036016926,-0.032130618,-0.0038863085
4199,-0.03531365,-0.031468436,-0.0038452148
4200,-0.034091894,-0.031313345,-0.0027785487
4201,-0.027386984,-0.030878244,0.00349126
4202,-0.027017161,-0.028363628,0.0013464671
4203,-0.025965268,-0.025906855,-5.8412552e-05
4204,-0.0038788633,-0.023782916,0.019904053
4205,-0.0031324895,-0.016192202,0.013059712
4206,-0.0022724867,-0.009260746,0.006988259
4207,-0.002019994,-0.0043013915,0.0022813976
4208,-0.0016101418,-0.0014896644,-0.0001204774
4209,-0.001406751,-0.0001378078,-0.0012689432
4210,-0.0012042138,0.00016392581,-0.0013681396
4211,-0.0010024053,-0.00025460776,-0.00074779755
4212,-0.0010024053,-0.0009633275,-3.907783e-05
4213,-0.00080120156,-0.0018891506,0.001087949
4214,-0.00080120156,-0.0025007473,0.0016995458
4215,-0.0006004803,-0.002767982,0.0021675017
4216,-0.00040012,-0.002883966,0.0024838462
4217,1.2246469e-16,-0.0028401315,0.0028401315
4218,0.00040012,-0.0026021805,0.0030023004
4219,0.0006004803,-0.0022104466,0.0028109269
4220,0.0010024053,-0.0018022368,0.002804642
4221,0.001406751,-0.0013745995,0.0027813506
4222,0.0020614262,-0.00093446486,0.002995891
4223,0.0053963517,-0.00039588753,0.005792239
4224,0.0031324895,0.0011102492,0.0020222403
4225,0.0035740337,0.0015425766,0.0020314571
4226,0.0043454235,0.0015740236,0.0027714
4227,0.004823976,0.009609915,-0.004785939
4228,0.005433472,0.014587374,-0.0091539025
4229,0.0056914273,0.0153102875,-0.00961886
4230,0.006361794,0.01355706,-0.0071952655
4231,0.00692438,0.011611113,-0.0046867332
4232,0.0076873116,0.010318914,-0.0026316028
4233,0.007997745,0.009853538,-0.0018557934
4234,0.009790121,0.009780396,9.72487e-06
4235,0.01054618,0.010932488,-0.00038630795
4236,0.01123201,0.012270967,-0.0010389565
4237,0.012886318,0.013420736,-0.00053441804
4238,0.014272674,0.01496142,-0.00068874564
4239,0.015843688,0.016639007,-0.0007953197
4240,1.2246469e-16,0.018400427,-0.018400427
4241,1.2246469e-16,0.013116622,-0.013116622
4242,0.020416409,0.007488698,0.012927711
4243,1.2246469e-16,0.011600088,-0.011600088
4244,0.023991281,0.008626947,0.015364334
4245,0.027271599,0.0144120045,0.012859594
4246,0.032778695,0.021856248,0.010922447
4247,0.036248833,0.029964253,0.0062845796
4248,0.04280258,0.037277386,0.005525194
4249,0.048336927,0.044994846,0.0033420809
4250,0.13216372,0.052850347,0.07931337
4251,0.15205719,0.11011897,0.041938215
4252,0.17888544,0.1682391,0.010646343
4253,0.24253562,0.21947959,0.02305603
4254,0.37139067,0.2807844,0.09060627
4255,0.5547002,0.37463808,0.18006212
4256,1.0,0.4896318,0.5103682
4257,0.70710677,0.5827361,0.124370694
4258,0.31622776,0.5502773,-0.23404953
4259,0.21693046,0.4390906,-0.22216015
4260,0.17888544,0.31310955,-0.1342241
4261,0.15205719,0.21717167,-0.06511448
4262,0.12403473,0.1551623,-0.031127572
4263,0.11043153,0.11725944,-0.006827913
4264,0.09950372,0.095440775,0.004062943
4265,0.086629614,0.08477634,0.0018532723
4266,0.086629614,0.07852732,0.008102298
4267,0.086629614,0.076858,0.009771615
4268,0.086629614,0.07801148,0.008618131
4269,0.08304548,0.08028263,0.002762854
4270,0.08304548,0.081342384,0.0017030984
4271,0.08304548,0.08186613,0.0011793524
4272,0.079745226,0.08203441,-0.0022891834
4273,0.079745226,0.080843344,-0.0010981187
4274,0.079745226,0.07955466,0.0001905635
4275,0.079745226,0.078506246,0.0012389794
4276,0.079745226,0.077696994,0.0020482317
4277,0.079745226,0.07706547,0.0026797578
4278,0.07387169,0.07524896,-0.0013772696
4279,0.07387169,0.0715867,0.0022849888
4280,0.06651901,0.0682285,-0.001709491
4281,0.062378287,0.06325273,-0.00087444484
4282,0.058722023,0.057910252,0.00081177056
4283,0.057049792,0.05286674,0.004183054
4284,0.052558832,0.048920058,0.0036387742
4285,0.049937617,0.04503781,0.0048998073
4286,0.048722554,0.04162746,0.007095095
4287,0.0464614,0.039102584,0.0073588155
4288,0.043437224,0.03694786,0.0064893626
4289,0.042514715,0.03553136,0.0069833547
4290,0.04078237,0.03437966,0.0064027086
4291,0.04078237,0.03337147,0.007410899
4292,0.04078237,0.032974888,0.007807482
4293,0.03996804,0.03306511,0.0069029294
4294,0.03996804,0.033080436,0.0068876036
4295,0.039185565,0.033178307,0.006007258
4296,0.038433123,0.033019844,0.005413279
4297,0.038433123,0.032646626,0.005786497
4298,0.03770901,0.024960741,0.0127482675
4299,0.03770901,0.02868145,0.009027559
4300,0.01123201,0.031191815,-0.019959804
4301,0.03770901,0.024019152,0.013689857
4302,0.047788143,0.024648711,0.023139432
4303,0.046840873,0.029970102,0.01687077
4304,0.046840873,0.034705754,0.012135118
4305,0.045812074,0.037516326,0.008295748
4306,0.045812074,0.03870915,0.0071029253
4307,0.044816263,0.03918012,0.0056361444
4308,0.03506614,0.03854118,-0.0034750402
4309,0.033878844,0.034993827,-0.0011149831
4310,0.032769278,0.031413816,0.0013554618
4311,0.03173005,0.02851924,0.003210809
4312,0.031234752,0.02643795,0.004796803
4313,0.030754676,0.025178872,0.005575804
4314,0.029837456,0.02453572,0.0053017363
4315,0.036016926,0.024120487,0.011896439
4316,0.028157845,0.02587163,0.0022862144
4317,0.027767068,0.025450818,0.0023162495
4318,0.027386984,0.024705388,0.0026815962
4319,0.02665719,0.024171215,0.0024859756
4320,0.025965268,0.02374902,0.0022162478
4321,0.025308346,0.023469295,0.001839051
4322,0.028857954,0.023287918,0.0055700354
4323,0.027944941,0.024450831,0.00349411
4324,0.027429977,0.025537085,0.0018928926
4325,0.0235229,0.026332531,-0.0028096307
4326,0.022982433,0.025782172,-0.0027997382
4327,0.0045435303,0.024974227,-0.020430697
4328,0.0040387395,0.01929615,-0.015257411
4329,0.023336032,0.0141650345,0.009170998
4330,0.022899358,0.016320594,0.006578764
4331,0.02204315,0.019611714,0.0024314355
4332,0.02162306,0.01593174,0.0056913197
4333,0.00079999975,0.014230721,-0.013430721
4334,0.0,0.008467253,-0.008467253
4335,-0.0002,0.0036292216,-0.0038292215
4336,0.019227214,0.0005852571,0.018641956
4337,-0.0010024053,0.0041944133,-0.0051968186
4338,-0.001406751,0.00250128,-0.003908031
4339,-0.0016101418,-9.1495924e-05,-0.0015186459
4340,-0.002019994,-0.0021568239,0.00013682991
4341,-0.0022724867,0.0010896614,-0.003362148
4342,-0.0026990455,0.0023065181,-0.0050055636
4343,-0.0031324895,0.0019611958,-0.0050936854
4344,-0.0033521706,0.00085742585,-0.0042095967
4345,-0.0038788633,-0.00062263943,-0.0032562239
4346,-0.00411074,-0.002141256,-0.0019694841
4347,-0.005179527,-0.00354766,-0.0016318671
4348,-0.006361794,-0.0056969537,-0.00066484045
4349,-0.007997745,-0.00878589,0.0007881457
4350,-0.03331483,-0.012923965,-0.020390866
4351,-0.03506614,-0.024114974,-0.010951165
4352,-0.03701166,-0.035075307,-0.0019363537
4353,-0.05232863,-0.04438521,-0.007943422
4354,-0.042514715,-0.056255355,0.01374064
4355,-0.043437224,-0.063148335,0.01971111
4356,-0.0464614,-0.0677401,0.021278698
4357,-0.067455776,-0.07215379,0.0046980157
4358,-0.05547002,-0.08259113,0.027121112
4359,-0.086123705,-0.088720545,0.0025968403
4360,-0.099325374,-0.10279244,0.003467068
4361,-0.111999325,-0.120345026,0.008345701
4362,-0.090535745,-0.13900486,0.04846911
4363,-0.14895342,-0.14646773,-0.0024856925
4364,-0.1772635,-0.1694975,-0.0077659935
4365,-0.23560002,-0.2005104,-0.035089627
4366,-0.27472112,-0.24614099,-0.02858013
4367,-0.37139067,-0.2965321,-0.074858576
4368,-0.8944272,-0.3641228,-0.5303044
4369,-0.5547002,-0.5216283,-0.033071876
4370,-0.31622776,-0.50271213,0.18648437
4371,-0.21693046,-0.3930111,0.17608063
4372,-0.15205719,-0.27988136,0.12782417
4373,-0.13216372,-0.19772252,0.065558806
4374,-0.11043153,-0.14761575,0.037184216
4375,-0.09950372,-0.117066845,0.017563127
4376,-0.08304548,-0.09903619,0.015990704
4377,-0.07124705,-0.086855456,0.015608408
4378,-0.06651901,-0.07802768,0.011508673
4379,-0.062378287,-0.07271847,0.010340184
4380,-0.06651901,-0.06945415,0.0029351413
4381,-0.06651901,-0.06908485,0.0025658458
4382,-0.06438228,-0.069981545,0.005599268
4383,-0.062378287,-0.07068725,0.008308962
4384,-0.062378287,-0.070857,0.008478716
4385,-0.062378287,-0.07095278,0.008574493
4386,-0.062378287,-0.07110636,0.008728072
4387,-0.062378287,-0.071304545,0.0089262575
4388,-0.06049506,-0.07152337,0.011028308
4389,-0.09780244,-0.07120597,-0.026596464
4390,-0.09780244,-0.07961346,-0.018188976
4391,-0.09510965,-0.08774586,-0.007363789
4392,-0.057049792,-0.09293085,0.03588106
4393,-0.057049792,-0.086568505,0.029518712
4394,-0.057049792,-0.07946055,0.022410754
4395,-0.05547002,-0.07428093,0.018810913
4396,-0.05547002,-0.07066972,0.0151996985
4397,-0.053975258,-0.06855176,0.014576498
4398,-0.088088915,-0.067056924,-0.02103199
4399,-0.088088915,-0.074640766,-0.013448149
4400,-0.08603029,-0.08231777,-0.00371252
4401,-0.08603029,-0.08732319,0.0012928993
4402,-0.08603029,-0.09029251,0.004262224
4403,-0.08603029,-0.09196931,0.0059390217
4404,-0.08603029,-0.092873886,0.0068435967
4405,-0.082120076,-0.09343451,0.011314437
4406,-0.082120076,-0.09266029,0.010540217
4407,-0.082120076,-0.089049146,0.0069290698
4408,-0.082120076,-0.08513525,0.0030151755
4409,-0.08036109,-0.081905946,0.0015448555
4410,-0.08036109,-0.07909429,-0.0012667999
4411,-0.08036109,-0.077264205,-0.003096886
4412,-0.08036109,-0.07620035,-0.0041607395
4413,-0.0769856,-0.07547243,-0.0015131682
4414,-0.0769856,-0.073918805,-0.003066793
4415,-0.075467184,-0.07251403,-0.0029531568
4416,-0.07252398,-0.071103364,-0.0014206171
4417,-0.07120167,-0.069240466,-0.0019612014
4418,-0.07120167,-0.06743051,-0.003771156
4419,-0.068612866,-0.066234,-0.002378866
4420,-0.06745251,-0.064885765,-0.0025667474
4421,-0.065157846,-0.063622296,-0.0015355498
4422,-0.03770901,-0.062148266,0.024439257
4423,-0.03701166,-0.05391241,0.016900748
4424,-0.061174206,-0.046250712,-0.014923494
4425,-0.060298245,-0.047110546,-0.013187699
4426,-0.057738606,-0.049513478,-0.008225128
4427,-0.04125517,-0.050847422,0.009592254
4428,-0.055428535,-0.04708498,-0.008343555
4429,-0.054094527,-0.047012705,-0.0070818216
4430,-0.029837456,-0.04737951,0.017542053
4431,-0.02897334,-0.041093636,0.012120297
4432,-0.027767068,-0.03466915,0.006902082
4433,-0.026306681,-0.02966142,0.0033547394
4434,-0.025632601,-0.025898557,0.00026595592
4435,-0.02499219,-0.023334593,-0.0016575977
4436,-0.0035740337,-0.021694828,0.018120794
4437,-0.0031324895,-0.014925946,0.011793456
4438,-0.0026990455,-0.008850943,0.006151898
4439,-0.0020614262,-0.0045826025,0.0025211764
4440,-0.0018145131,-0.0017789453,-3.556779e-05
4441,-0.001406751,-0.00019506644,-0.0012116845
4442,-0.0006004803,0.00062833447,-0.0012288147
4443,1.2246469e-16,0.0013741767,-0.0013741767
4444,0.00040012,0.0020960588,-0.0016959388
4445,0.0016019202,0.0025873687,-0.0009854485
4446,0.0024076977,0.0031662788,-0.0007585811
4447,0.0016101418,0.0036941972,-0.0020840554
4448,0.0020614262,0.0036212709,-0.0015598447
4449,0.0026990455,0.0034480589,-0.0007490134
4450,0.0031324895,0.00344072,-0.00030823052
4451,0.0033521706,0.00349495,-0.00014277943
4452,0.0038788633,0.0033558402,0.0005230231
4453,0.004583103,0.0032484932,0.0013346099
4454,0.00492936,0.0033668745,0.0015624855
4455,0.005433472,0.0034131277,0.0020203441
4456,0.0059536383,0.00345378,0.0024998584
4457,0.0066404324,0.0035512503,0.003089182
4458,0.0073835053,0.012270266,-0.004886761
4459,0.007997745,0.018022172,-0.010024427
4460,0.008852667,0.019229593,-0.010376926
4461,0.009790121,0.018153874,-0.008363754
4462,0.010162914,0.016815098,-0.006652184
4463,0.01123201,0.015775597,-0.0045435866
4464,0.012421402,0.01562741,-0.003206008
4465,0.012886318,0.016248316,-0.0033619972
4466,0.014272674,0.017103456,-0.002830782
4467,0.015843688,0.018188598,-0.00234491
4468,0.016977321,0.019665822,-0.002688501
4469,0.018955773,0.021153856,-0.0021980833
4470,0.021262914,0.023037981,-0.0017750673
4471,0.022992592,0.025268707,-0.0022761151
4472,0.02607179,0.027489744,-0.0014179535
4473,0.027271599,0.030259099,-0.0029875003
4474,0.029821573,0.032641213,-0.0028196406
4475,0.032778695,0.03517425,-0.0023955554
4476,0.038271196,0.038127955,0.00014324114
4477,0.04280258,0.04257998,0.000222601
4478,0.048336927,0.047902875,0.0004340522
4479,0.13216372,0.054127265,0.07803646
4480,0.15205719,0.10935165,0.042705536
4481,0.17888544,0.1646481,0.014237344
4482,0.21693046,0.21270946,0.004221007
4483,0.27472112,0.26038623,0.014334887
4484,0.4472136,0.31710187,0.13011172
4485,0.70710677,0.4147223,0.29238448
4486,1.0,0.53125143,0.46874857
4487,0.5547002,0.592251,-0.037550807
4488,0.31622776,0.5516984,-0.23547062
4489,0.21693046,0.44060624,-0.22367577
4490,0.17888544,0.3156996,-0.13681416
4491,0.15205719,0.22073379,-0.068676606
4492,0.12403473,0.15927029,-0.035235554
4493,0.11043153,0.12089214,-0.010460608
4494,0.090535745,0.098328546,-0.0077928007
4495,0.086629614,0.0831148,0.0035148114
4496,0.08304548,0.07475388,0.008291602
4497,0.07387169,0.07078786,0.003083825
4498,0.11373527,0.067162395,0.04657288
4499,0.106711335,0.078449726,0.02826161
4500,0.062378287,0.08831631,-0.02593802
4501,0.062378287,0.081414625,-0.019036338
4502,0.062378287,0.07269561,-0.010317326
4503,0.062378287,0.06618741,-0.0038091242
4504,0.06049506,0.06223243,-0.0017373711
4505,0.06049506,0.059436787,0.001058273
4506,0.058722023,0.057760056,0.0009619668
4507,0.057049792,0.056210626,0.00083916634
4508,0.057049792,0.054519113,0.002530679
4509,0.057049792,0.053255346,0.0037944466
4510,0.057049792,0.05242073,0.0046290606
4511,0.057049792,0.051885318,0.0051644742
4512,0.05547002,0.051514186,0.0039558336
4513,0.053975258,0.05067469,0.0033005662
4514,0.053975258,0.0494009,0.0045743585
4515,0.052558832,0.048333,0.0042258315
4516,0.052558832,0.047060654,0.0054981783
4517,0.052558832,0.046070427,0.006488405
4518,0.049937617,0.045427956,0.0045096613
4519,0.049937617,0.044110134,0.005827483
4520,0.048722554,0.04301232,0.005710233
4521,0.048722554,0.041537978,0.0071845762
4522,0.048722554,0.040450025,0.008272529
4523,0.0464614,0.039396167,0.007065233
4524,0.0605768,0.0379005,0.0226763
4525,0.057630666,0.040921494,0.016709171
4526,0.08479983,0.0428737,0.041926134
4527,0.053603802,0.05197599,0.0016278103
4528,0.039185565,0.050822444,-0.011636879
4529,0.03770901,0.043401204,-0.005692195
4530,0.03701166,0.036344726,0.000666935
4531,0.03569153,0.031431332,0.0042601973
4532,0.033878844,0.028328154,0.00555069
4533,0.03331483,0.026218686,0.0070961453
4534,0.03173005,0.025081024,0.006649025
4535,0.031234752,0.024242498,0.0069922544
4536,0.030754676,0.024079882,0.0066747945
4537,0.029399052,0.024165258,0.0052337945
4538,0.02897334,0.024081506,0.0048918333
4539,0.027767068,0.024161678,0.00360539
4540,0.027386984,0.024112582,0.0032744016
4541,0.02665719,0.024189953,0.0024672374
4542,0.009644444,0.024233945,-0.014589501
4543,0.009162919,0.01947456,-0.010311642
4544,0.029405406,0.0151281655,0.01427724
4545,0.024683835,0.017971657,0.006712178
4546,0.027429977,0.020451516,0.0069784615
4547,0.02642707,0.023048226,0.003378844
4548,0.025457585,0.024721537,0.00073604845
4549,0.024518596,0.025526855,-0.0010082591
4550,0.023778802,0.019985726,0.0037930757
4551,0.022899358,0.016826913,0.006072445
4552,0.021271782,0.016229035,0.0050427467
4553,0.0012005995,0.016534634,-0.015334034
4554,0.0,0.011466464,-0.011466464
4555,-0.00079999975,0.0062609073,-0.007060907
4556,-0.0010024053,0.002346335,-0.0033487403
4557,-0.0012042138,-0.00019643363,-0.0010077802
4558,-0.0016101418,-0.0016049473,-5.194568e-06
4559,-0.002019994,-0.0024444917,0.00042449776
4560,-0.0024849789,-0.003063959,0.0005789802
4561,-0.0029148324,-0.003639487,0.00072465464
4562,-0.0033521706,-0.004268719,0.0009165483
4563,-0.0038788633,-0.0002776524,-0.003601211
4564,-0.0043454235,0.0010852758,-0.0054306993
4565,-0.004823976,0.00061990414,-0.0054438803
4566,-0.005433472,-0.00064165704,-0.004791815
4567,-0.0059536383,-0.0023356294,-0.003618009
4568,-0.006361794,-0.0041355663,-0.002226228
4569,-0.006361794,-0.0057777343,-0.00058405986
4570,-0.006361794,-0.0068884594,0.00052666524
4571,-0.006361794,-0.007514366,0.0011525718
4572,-0.006361794,-0.0074041476,0.0010423535
4573,-0.006361794,-0.0072369636,0.0008751694
4574,-0.006361794,-0.0070823915,0.00072059734
4575,-0.006361794,-0.0069364524,0.00057465816
4576,-0.0464614,-0.0068012136,-0.039660186
4577,-0.048722554,-0.023083238,-0.025639316
4578,-0.052558832,-0.040541284,-0.012017548
4579,-0.05547002,-0.055820387,0.00035036728
4580,-0.058722023,-0.06811023,0.009388205
4581,-0.062378287,-0.07811998,0.015741691
4582,-0.09229088,-0.0865626,-0.0057282746
4583,-0.07124705,-0.1022218,0.030974753
4584,-0.111999325,-0.10944556,-0.0025537685
4585,-0.11694405,-0.12632336,0.009379305
4586,-0.12803258,-0.14323865,0.015206069
4587,-0.1573493,-0.15988733,0.0025380254
4588,-0.1772635,-0.18257447,0.0053109676
4589,-0.21794344,-0.20804541,-0.009898037
4590,-0.27472112,-0.24202362,-0.0326975
4591,-0.37139067,-0.2887267,-0.08266398
4592,-0.5547002,-0.35621938,-0.19848081
4593,-0.8944272,-0.45467764,-0.43974954
4594,-0.70710677,-0.5602129,-0.14689386
4595,-0.4472136,-0.55173284,0.10451925
4596,-0.27472112,-0.4605576,0.1858365
4597,-0.21693046,-0.34287262,0.12594216
4598,-0.17888544,-0.24970172,0.07081628
4599,-0.15205719,-0.18858409,0.036526904
4600,-0.12403473,-0.1506727,0.026637971
4601,-0.11043153,-0.1257861,0.015354566
4602,-0.09950372,-0.10995248,0.010448761
4603,-0.090535745,-0.09973048,0.009194732
4604,-0.079745226,-0.09276532,0.013020091
4605,-0.07387169,-0.086870775,0.012999088
4606,-0.06880209,-0.08207248,0.013270393
4607,-0.062378287,-0.0780302,0.015651911
4608,-0.06049506,-0.07385905,0.013363991
4609,-0.057049792,-0.07080455,0.013754759
4610,-0.09037058,-0.06825431,-0.022116274
4611,-0.088088915,-0.07392903,-0.014159888
4612,-0.08603029,-0.07953031,-0.006499976
4613,-0.049937617,-0.08311948,0.033181865
4614,-0.048722554,-0.07682191,0.028099354
4615,-0.048722554,-0.0698451,0.021122549
4616,-0.048722554,-0.06483659,0.016114037
4617,-0.0464614,-0.06183768,0.015376281
4618,-0.0464614,-0.0596459,0.013184499
4619,-0.0464614,-0.05834112,0.01187972
4620,-0.0464614,-0.05773338,0.01127198
4621,-0.04540766,-0.05751206,0.0121043995
4622,-0.075467184,-0.057169046,-0.018298138
4623,-0.075467184,-0.064309224,-0.01115796
4624,-0.075467184,-0.07125206,-0.0042151213
4625,-0.07252398,-0.07625455,0.0037305653
4626,-0.07252398,-0.078469425,0.005945444
4627,-0.07252398,-0.079376176,0.0068521947
4628,-0.07252398,-0.07972856,0.0072045773
4629,-0.07120167,-0.07990451,0.008702844
4630,-0.07120167,-0.07733843,0.00613676
4631,-0.07120167,-0.07407725,0.0028755814
4632,-0.07120167,-0.07109672,-0.00010494888
4633,-0.068612866,-0.06883359,0.00022072345
4634,-0.04078237,-0.06664294,0.02586057
4635,-0.068612866,-0.058050923,-0.010561943
4636,-0.03996804,-0.05764357,0.01767553
4637,-0.03996804,-0.051964816,0.011996776
