time_step,true_pitch_deg,pred_pitch_deg,error
4596,84.08866,91.35441,-7.265747
4597,82.51787,87.69434,-5.1764755
4598,80.93264,84.45532,-3.5226822
4599,79.34136,82.19585,-2.8544846
4600,76.8598,80.73402,-3.8742142
4601,75.258,79.666824,-4.408821
4602,73.65979,78.809494,-5.149704
4603,72.06636,78.0083,-5.9419403
4604,69.54424,77.176544,-7.6323013
4605,67.95622,76.1372,-8.180977
4606,66.37609,74.95254,-8.576447
4607,63.84031,73.675224,-9.834915
4608,62.865784,72.19359,-9.327805
4609,61.293026,70.7383,-9.445271
4610,60.249577,69.31043,-9.060856
4611,59.679188,68.438934,-8.759747
4612,58.68644,67.722534,-9.036095
4613,57.18217,66.996056,-9.813885
4614,56.174656,65.72722,-9.552563
4615,56.174656,64.32618,-8.151524
4616,56.174656,63.12081,-6.9461555
4617,54.6289,62.205265,-7.5763664
4618,54.6289,61.316795,-6.6878967
4619,54.6289,60.58848,-5.9595833
4620,54.6289,60.0172,-5.388302
4621,53.608894,59.58813,-5.9792366
4622,53.56607,59.106663,-5.540592
4623,53.56607,59.110382,-5.5443115
4624,53.56607,59.199627,-5.6335564
4625,52.03323,59.254597,-7.221367
4626,52.03323,59.005875,-6.972645
4627,52.03323,58.622776,-6.589546
4628,52.03323,58.220936,-6.187706
4629,51.002644,57.848885,-6.846241
4630,51.002644,59.885338,-8.882694
4631,51.002644,60.517643,-9.514999
4632,51.002644,60.013206,-9.010563
4633,49.481747,59.13376,-9.652012
4634,49.519333,58.043705,-8.524372
4635,49.481747,56.722637,-7.2408905
4636,48.477486,55.804127,-7.326641
4637,48.477486,54.703777,-6.2262917
4638,48.44068,53.684925,-5.2442436
4639,46.968243,53.118336,-6.150093
4640,46.93329,52.23637,-5.3030815
4641,46.968243,51.601017,-4.6327744
4642,45.91709,50.776974,-4.8598824
4643,45.91709,49.82984,-3.9127502
4644,45.882847,48.843403,-2.960556
4645,44.824123,48.16833,-3.3442078
4646,44.39047,47.470524,-3.0800552
4647,43.33176,46.713783,-3.3820229
4648,43.33176,45.824173,-2.4924126
4649,42.265175,44.83054,-2.5653648
4650,40.819775,43.699,-2.8792267
4651,39.716675,42.24204,-2.525364
4652,37.208405,40.845673,-3.637268
4653,35.028942,39.094357,-4.0654144
4654,33.59613,37.12144,-3.5253105
4655,31.396742,35.028526,-3.6317844
4656,28.885511,32.82149,-3.9359798
4657,27.775335,30.531317,-2.7559814
4658,25.287182,28.33764,-3.050459
4659,23.051918,26.123796,-3.0718784
4660,20.813229,23.891459,-3.07823
4661,18.359194,21.503313,-3.1441193
4662,16.09647,19.055557,-2.9590874
4663,14.960237,16.603258,-1.6430216
4664,11.534596,14.323292,-2.7886953
4665,8.007544,11.97703,-3.9694862
4666,6.8543878,9.451132,-2.596744
4667,4.579387,7.130814,-2.551427
4668,2.279606,4.8154874,-2.5358813
4669,0.0,2.599774,-2.599774
4670,-2.2912965,0.33541542,-2.6267118
4671,-3.4363723,-1.9558921,-1.4804802
4672,-5.7242374,-4.091811,-1.6324263
4673,-8.007544,-6.1614647,-1.8460789
4674,-10.281405,-8.213925,-2.06748
4675,-12.679085,-10.262972,-2.416113
4676,-14.960237,-12.319054,-2.641183
4677,-16.09647,-14.37101,-1.72546
4678,-18.359194,-16.272495,-2.0866985
4679,-20.813229,-18.121548,-2.691681
4680,-21.942163,-19.99171,-1.9504528
4681,-24.186953,-21.749866,-2.437086
4682,-26.675602,-26.323626,-0.3519764
4683,-28.901705,-29.776606,0.8749008
4684,-31.413757,-31.875399,0.4616413
4685,-32.516758,-33.365997,0.84923935
4686,-35.04709,-34.629044,-0.41804504
4687,-36.140453,-36.06398,-0.076473236
4688,-38.684036,-37.566673,-1.117363
4689,-40.839745,-39.281544,-1.5582008
4690,-42.317272,-41.17961,-1.137661
4691,-44.87975,-43.087425,-1.7923241
4692,-46.991028,-45.098774,-1.8922539
4693,-49.54359,-47.14083,-2.4027596
4694,-52.099655,-49.257004,-2.8426514
4695,-54.65667,-51.46754,-3.1891289
4696,-56.21254,-53.736618,-2.4759216
4697,-59.76329,-55.80911,-3.9541817
4698,-61.337852,-58.074444,-3.2634087
4699,-63.877857,-60.214973,-3.6628838
4700,-65.47045,-62.422264,-3.0481873
4701,-68.00083,-64.43152,-3.569313
4702,-69.592575,-66.51074,-3.081833
4703,-72.06636,-68.58935,-3.4770126
4704,-74.63043,-70.893936,-3.736496
4705,-76.227165,-73.32847,-2.898697
4706,-78.46364,-77.010994,-1.4526443
4707,-79.34136,-78.80235,-0.5390091
4708,-80.93264,-79.68868,-1.2439575
4709,-84.08866,-80.78011,-3.308548
4710,-85.62557,-82.391685,-3.2338867
4711,-87.71781,-84.02446,-3.6933517
4712,-88.38614,-83.94101,-4.4451294
4713,-87.07038,-84.694695,-2.3756866
4714,-84.08866,-89.16881,5.080147
4715,-82.51787,-89.27493,6.757065
4716,-80.93264,-84.66867,3.7360306
4717,-78.46364,-79.871056,1.4074173
4718,-76.8598,-76.228676,-0.6311264
4719,-74.56726,-73.84047,-0.7267914
4720,-72.74097,-72.19538,-0.54558563
4721,-71.13943,-71.0705,-0.06892395
4722,-67.95622,-70.4062,2.449974
4723,-66.37609,-69.689804,3.313713
4724,-66.37609,-68.96207,2.5859756
4725,-66.37609,-68.453415,2.077324
4726,-65.417656,-68.174255,2.7565994
4727,-65.417656,-67.88773,2.4700775
4728,-65.35247,-67.67714,2.324669
4729,-65.417656,-68.3444,2.9267426
4730,-63.84031,-68.33436,4.494049
4731,-63.84031,-67.83371,3.9934006
4732,-63.84031,-67.2746,3.434288
4733,-62.865784,-66.81647,3.9506836
4734,-62.865784,-66.33018,3.4643936
4735,-62.865784,-65.942665,3.0768814
4736,-62.272602,-65.66506,3.3924599
4737,-62.272602,-65.34815,3.07555
4738,-61.293026,-65.07212,3.7790947
4739,-61.293026,-64.69093,3.3979073
4740,-61.293026,-64.33135,3.0383263
4741,-61.293026,-64.03341,2.7403831
4742,-60.303333,-63.798985,3.4956512
4743,-60.303333,-63.448982,3.145649
4744,-60.303333,-63.1039,2.8005676
4745,-59.73095,-62.80005,3.0690994
4746,-59.73095,-62.429565,2.698616
4747,-58.73692,-62.084824,3.3479042
4748,-58.73692,-61.622345,2.8854256
4749,-58.73692,-61.169422,2.4325027
4750,-57.18217,-60.76852,3.5863495
4751,-57.18217,-60.15413,2.9719582
4752,-57.18217,-59.540585,2.3584137
4753,-56.174656,-58.99935,2.8246956
4754,-56.174656,-58.376686,2.2020302
4755,-56.174656,-57.79487,1.6202126
4756,-56.128254,-57.25955,1.1312943
4757,-54.6289,-57.169758,2.5408592
4758,-54.5851,-56.390213,1.8051147
4759,-53.608894,-55.867317,2.2584229
4760,-52.07375,-54.87386,2.8001099
4761,-51.042294,-53.634094,2.5918007
4762,-49.519333,-52.32231,2.8029785
4763,-48.477486,-50.90273,2.4252434
4764,-46.968243,-49.474422,2.5061798
4765,-45.91709,-48.00182,2.0847282
4766,-44.42303,-46.551395,2.1283646
4767,-42.29645,-45.08504,2.7885895
4768,-40.819775,-43.485935,2.6661606
4769,-38.66463,-41.83799,3.173359
4770,-37.208405,-40.080975,2.87257
4771,-36.12206,-38.275967,2.1539078
4772,-33.59613,-36.548252,2.9521217
4773,-32.49952,-34.71685,2.217331
4774,-30.287952,-32.91293,2.624977
4775,-28.885511,-31.03329,2.1477795
4776,-26.659805,-29.181215,2.52141
4777,-24.171888,-27.2673,3.0954113
4778,-24.17927,-25.24378,1.0645103
4779,-23.059488,-23.145187,0.08569908
4780,-20.779778,-21.191286,0.41150856
4781,-18.327639,-19.649036,1.3213978
4782,-16.082888,-17.998993,1.9161053
4783,-13.807756,-16.059902,2.2521458
4784,-12.66595,-14.274398,1.608448
4785,-10.271916,-12.732784,2.460868
4786,-9.1441765,-10.9478655,1.803689
4787,-7.9813185,-9.210612,1.2292938
4788,-5.7225194,-8.009543,2.287024
4789,-3.4353414,-6.2383237,2.8029823
4790,-2.2906094,-4.1146727,1.8240633
4791,0.0,-1.9476178,1.9476178
4792,2.2912965,0.25692397,2.0343726
4793,3.4363723,2.5001113,0.93626094
4794,5.7225194,4.614975,1.1075444
4795,6.8665733,6.721199,0.1453743
4796,9.146926,8.65945,0.48747635
4797,9.146926,10.591179,-1.444253
4798,12.679085,12.246951,0.43213367
4799,13.821037,14.142234,-0.32119656
4800,16.09647,16.030287,0.06618309
4801,18.359194,18.76512,-0.40592575
4802,19.680193,21.730738,-2.0505447
4803,21.942163,24.511002,-2.5688381
4804,24.186953,27.112642,-2.9256897
4805,25.554697,29.50471,-3.9500122
4806,27.791328,31.574068,-3.7827396
4807,28.901705,33.458588,-4.556883
4808,28.901705,35.08175,-6.180044
4809,28.901705,36.304977,-7.4032726
4810,28.901705,37.158665,-8.25696
4811,28.901705,37.722797,-8.821093
4812,28.901705,38.079754,-9.178049
4813,28.901705,38.297287,-9.395582
4814,28.901705,38.425484,-9.523779
4815,28.901705,38.498737,-9.597033
4816,28.901705,38.53948,-9.6377735
4817,28.901705,38.56155,-9.659845
4818,28.901705,38.573204,-9.671499
4819,54.6289,38.57929,16.04961
4820,57.733017,43.47854,14.254478
4821,59.73095,49.540733,10.190216
4822,62.806786,55.062294,7.7444916
4823,63.779625,60.453297,3.3263283
4824,66.30886,64.84789,1.460968
4825,67.883575,68.50793,-0.6243515
4826,69.46535,71.575806,-2.1104584
4827,71.97667,74.19943,-2.222763
4828,75.14768,76.78481,-1.6371307
4829,76.8598,79.89281,-3.0330048
4830,78.46364,81.804054,-3.340416
4831,80.93264,83.511986,-2.5793457
4832,82.30179,85.88579,-3.5839996
4833,85.26397,90.6495,-5.3855286
4834,87.07038,96.4596,-9.389221
4835,88.38614,98.35523,-9.969093
4836,87.07038,94.01451,-6.94413
4837,85.62557,88.846756,-3.2211838
4838,84.08866,83.09876,0.9898987
4839,80.93264,77.94678,2.9858627
4840,79.34136,74.19537,5.1459885
4841,76.8598,71.72524,5.1345596
4842,75.258,72.81582,2.4421844
4843,71.13943,71.575165,-0.4357376
4844,69.54424,72.43638,-2.8921356
4845,67.00405,73.17993,-6.1758804
4846,65.417656,73.140785,-7.7231293
4847,62.865784,72.41997,-9.554184
4848,61.293026,71.11457,-9.821545
4849,61.293026,69.56338,-8.270351
4850,61.293026,68.14236,-6.849331
4851,61.293026,66.988594,-5.695568
4852,60.303333,66.12355,-5.820217
4853,59.73095,65.37352,-5.6425705
4854,59.679188,64.68793,-5.0087395
4855,59.73095,64.62957,-4.8986206
4856,59.73095,64.23624,-4.505287
4857,58.73692,63.835896,-5.098976
4858,58.73692,63.36141,-4.624489
4859,58.73692,62.934452,-4.1975327
4860,58.73692,62.61883,-3.8819122
4861,58.73692,62.37627,-3.639351
4862,57.733017,62.174942,-4.441925
4863,57.18217,61.85107,-4.6688995
4864,57.18217,61.44001,-4.257839
4865,57.18217,61.035748,-3.8535767
4866,57.13466,60.69097,-3.5563126
4867,57.13466,60.843395,-3.7087364
4868,57.13466,61.04236,-3.9076996
4869,56.128254,61.17617,-5.0479164
4870,56.128254,61.058804,-4.9305496
4871,56.128254,60.833862,-4.7056084
4872,56.128254,60.558643,-4.4303894
4873,54.5851,62.807625,-8.222527
4874,54.5851,63.537357,-8.952259
4875,54.5851,63.102055,-8.516956
4876,54.5851,62.258358,-7.6732597
4877,54.5851,61.400352,-6.815254
4878,54.5851,60.533974,-5.9488754
4879,53.56607,59.808308,-6.242237
4880,52.07375,59.047432,-6.9736824
4881,49.519333,57.8593,-8.339966
4882,48.477486,56.349125,-7.8716393
4883,46.93329,54.777695,-7.844406
4884,44.857677,53.415802,-8.558125
4885,43.363678,51.74134,-8.377663
4886,40.819775,49.98526,-9.165485
4887,38.66463,48.08535,-9.420719
4888,37.208405,46.093887,-8.885483
4889,35.00272,44.114395,-9.111675
4890,33.59613,42.29341,-8.697281
4891,31.396742,40.337345,-8.940603
4892,29.990162,38.309395,-8.319233
4893,27.753311,36.30544,-8.552128
4894,26.659805,34.316566,-7.656761
4895,23.032167,32.35982,-9.327654
4896,20.79869,30.256868,-9.458178
4897,18.327639,27.970259,-9.64262
4898,16.082888,25.587097,-9.5042095
4899,14.946808,23.123243,-8.176435
4900,12.66595,20.781359,-8.115409
4901,11.42004,18.481373,-7.0613327
4902,8.007544,16.187416,-8.1798725
4903,5.7242374,13.729426,-8.005189
4904,4.580762,11.234853,-6.654091
4905,2.2912965,8.894383,-6.603087
4906,-1.1457628,6.640014,-7.785777
4907,-2.2912965,4.208114,-6.4994106
4908,-3.4363723,1.8496618,-5.286034
4909,-4.580762,-0.3362681,-4.244494
4910,-5.7242374,-2.329334,-3.3949034
4911,-6.8665733,-4.136072,-2.7305012
4912,-8.007544,-5.792235,-2.2153087
4913,-10.284498,-7.3312354,-2.9532628
4914,-11.534596,-8.935263,-2.5993338
4915,-13.821037,-10.533336,-3.2877016
4916,-14.960237,-12.307376,-2.6528606
4917,-16.09647,-14.063986,-2.032484
4918,-17.229525,-15.735055,-1.4944696
4919,-19.485273,-17.313572,-2.1717014
4920,-20.813229,-21.94235,1.1291218
4921,-21.942163,-25.233519,3.2913551
4922,-24.186953,-26.847118,2.6601658
4923,-25.554697,-27.870592,2.315895
4924,-27.791328,-28.804213,1.0128841
4925,-28.901705,-30.0046,1.1028957
4926,-31.413757,-31.379873,-0.03388405
4927,-33.613598,-33.061428,-0.5521698
4928,-36.140453,-34.99151,-1.1489449
4929,-37.22705,-37.31039,0.08333969
4930,-39.76556,-39.601875,-0.16368484
4931,-40.839745,-41.91589,1.0761452
4932,-43.38481,-44.045277,0.66046524
4933,-45.939514,-46.14481,0.20529556
4934,-48.50784,-48.29524,-0.21260071
4935,-51.067738,-50.44206,-0.625679
4936,-53.63614,-52.677486,-0.9586525
4937,-56.203938,-54.99682,-1.207119
4938,-58.768543,-57.377464,-1.391079
4939,-61.32737,-59.78838,-1.53899
4940,-67.04729,-62.20131,-4.845978
4941,-69.592575,-65.101135,-4.49144
4942,-72.121124,-69.348724,-2.7724
4943,-74.56726,-71.58415,-2.9831085
4944,-77.74842,-73.14694,-4.6014786
4945,-79.43392,-75.16519,-4.26873
4946,-86.39226,-77.60274,-8.78952
4947,-88.182884,-80.756905,-7.4259796
4948,-88.182884,-81.58414,-6.5987473
4949,-86.39226,-85.560135,-0.8321228
4950,-84.08866,-90.24143,6.152771
4951,-80.93264,-88.46726,7.534622
4952,-79.34136,-83.050316,3.7089539
4953,-77.74842,-78.17257,0.42414856
4954,-75.258,-74.86965,-0.38835144
4955,-73.65979,-72.67768,-0.98210907
4956,-70.4787,-71.3032,0.82450104
4957,-67.95622,-70.12924,2.1730194
4958,-65.417656,-68.98863,3.5709763
4959,-62.865784,-67.95112,5.085335
4960,-61.293026,-66.881096,5.58807
4961,-61.293026,-65.80691,4.5138817
4962,-61.237843,-64.97444,3.736599
4963,-60.303333,-65.0341,4.73077
4964,-59.73095,-64.54191,4.810959
4965,-59.73095,-63.872383,4.1414337
4966,-59.73095,-63.294666,3.563717
4967,-58.73692,-62.858604,4.121685
4968,-58.73692,-62.392357,3.6554375
4969,-58.73692,-62.01382,3.2769012
4970,-58.73692,-61.755333,3.0184135
4971,-57.733017,-61.58207,3.8490524
4972,-57.18217,-61.303253,4.1210823
4973,-57.18217,-60.919323,3.737152
4974,-57.18217,-60.557888,3.3757172
4975,-57.18217,-60.250828,3.068657
4976,-56.174656,-59.99716,3.822506
4977,-56.174656,-59.626484,3.451828
4978,-56.174656,-59.260033,3.0853767
4979,-54.6289,-58.931885,4.302986
4980,-54.6289,-58.38296,3.7540627
4981,-53.608894,-57.80879,4.199894
4982,-53.608894,-57.12742,3.5185242
4983,-53.608894,-56.48501,2.876114
4984,-52.07375,-55.927925,3.8541756
4985,-52.07375,-55.201347,3.1275978
4986,-52.07375,-54.493645,2.4198952
4987,-52.03323,-53.855354,1.8221245
4988,-51.042294,-53.609104,2.5668106
4989,-49.481747,-52.83013,3.3483849
4990,-48.44068,-52.021603,3.5809212
4991,-46.968243,-51.06536,4.0971184
4992,-44.857677,-49.59579,4.7381134
4993,-43.363678,-47.888447,4.524769
4994,-42.29645,-46.131145,3.834694
4995,-40.819775,-44.436005,3.61623
4996,-39.745872,-42.782104,3.036232
4997,-37.208405,-41.19735,3.988945
4998,-36.12206,-39.481453,3.359394
4999,-35.028942,-37.79004,2.761097
5000,-33.59613,-36.173454,2.577324
5001,-31.396742,-34.57687,3.180128
5002,-29.990162,-32.88309,2.892929
5003,-27.775335,-31.151361,3.3760262
5004,-26.659805,-29.325066,2.6652603
5005,-24.171888,-27.537617,3.3657284
5006,-21.908125,-25.615448,3.707323
5007,-19.665823,-23.608292,3.9424686
5008,-18.3453,-21.381287,3.035986
5009,-16.082888,-19.17865,3.0957623
5010,-14.955632,-16.938686,1.9830542
5011,-12.6502285,-14.491802,1.8415737
5012,-10.257282,-12.373666,2.1163836
5013,-9.134479,-10.28301,1.148531
5014,-6.8543878,-8.543318,1.68893
5015,-4.5559864,-7.0602293,2.504243
5016,-3.4120708,-5.2881618,1.876091
5017,-1.1341903,-3.971696,2.8375056
5018,0.0,-2.5956247,2.5956247
5019,2.3025289,-0.5930162,2.895545
5020,4.5917788,1.2881532,3.3036256
5021,6.8665733,3.330222,3.5363514
5022,9.146926,6.031759,3.1151671
5023,11.42004,8.894843,2.525197
5024,13.821037,11.688142,2.1328955
5025,14.960237,14.369389,0.59084797
5026,17.229525,17.512337,-0.28281212
5027,19.485273,20.67432,-1.1890469
5028,21.942163,23.685572,-1.7434082
5029,25.302427,26.557219,-1.2547913
5030,27.791328,29.344585,-1.553257
5031,27.791328,31.96953,-4.1782017
5032,27.791328,34.00759,-6.216263
5033,27.791328,35.434742,-7.6434135
5034,27.791328,36.366093,-8.574764
5035,27.791328,36.939854,-9.148525
5036,27.791328,37.27804,-9.486713
5037,27.791328,37.468964,-9.677635
5038,27.791328,37.572746,-9.781418
5039,27.791328,37.627365,-9.836037
5040,27.791328,37.655262,-9.863934
5041,54.6289,37.66929,16.95961
5042,56.128254,42.802383,13.3258705
5043,57.733017,49.347595,8.385422
5044,59.679188,54.7884,4.890789
5045,61.237843,59.610416,1.6274261
5046,63.779625,63.52728,0.25234604
5047,66.30886,66.8242,-0.5153427
5048,67.95622,69.82662,-1.8703995
5049,70.39686,71.645424,-1.2485657
5050,73.65979,74.17,-0.51020813
5051,76.04034,76.223404,-0.18306732
5052,77.61673,79.73336,-2.1166306
5053,80.93264,83.53612,-2.6034775
5054,84.08866,86.552444,-2.4637833
5055,87.07038,90.77616,-3.70578
5056,88.182884,97.09155,-8.9086685
5057,87.07038,97.03308,-9.9627
5058,85.62557,90.997795,-5.372223
5059,83.35291,86.012375,-2.659462
5060,80.93264,80.72385,0.20879364
5061,79.34136,78.53685,0.804512
5062,76.156456,77.86517,-1.7087173
5063,74.56726,77.4776,-2.9103394
5064,72.06636,77.05703,-4.9906693
5065,69.54424,76.41294,-6.868698
5066,67.00405,75.505104,-8.501053
5067,63.84031,74.318855,-10.478546
5068,62.272602,72.81969,-10.547085
5069,59.73095,71.13645,-11.405502
5070,58.73692,69.29334,-10.556423
5071,58.73692,67.5306,-8.793682
5072,58.68644,66.056625,-7.370186
5073,58.68644,65.396904,-6.7104645
5074,58.68644,65.06463,-6.378189
5075,58.73692,64.87759,-6.140667
5076,58.73692,64.26984,-5.532917
5077,57.18217,63.629627,-6.4474564
5078,57.18217,62.89542,-5.713249
5079,57.18217,62.245613,-5.063442
5080,57.18217,61.743393,-4.561222
5081,56.174656,61.358307,-5.183651
5082,56.128254,60.928623,-4.8003693
5083,56.128254,60.966106,-4.8378525
5084,56.128254,61.078976,-4.9507217
5085,56.128254,61.124672,-4.996418
5086,54.5851,61.09726,-6.5121613
5087,54.5851,60.785202,-6.2001038
5088,54.5851,60.356846,-5.7717476
5089,54.5851,59.92385,-5.3387527
5090,53.56607,62.017303,-8.451233
5091,53.56607,62.672215,-9.106144
5092,53.56607,62.18468,-8.61861
5093,53.56607,61.32233,-7.75626
5094,53.56607,60.45705,-6.89098
5095,52.03323,59.70393,-7.6707
5096,52.07375,58.858303,-6.7845535
5097,52.07375,57.75113,-5.6773796
5098,51.002644,56.6186,-5.6159554
5099,49.481747,55.784,-6.3022537
5100,48.44068,54.860325,-6.4196434
5101,47.39096,53.795856,-6.404896
5102,45.91709,52.611187,-6.6940956
5103,44.39047,51.036335,-6.6458664
5104,43.33176,49.49134,-6.15958
5105,42.265175,47.967335,-5.70216
5106,39.672615,46.458202,-6.7855873
5107,37.208405,44.852608,-7.644203
5108,35.028942,42.749454,-7.7205124
5109,32.49952,40.424004,-7.9244843
5110,30.287952,37.943096,-7.6551437
5111,28.885511,35.412663,-6.527151
5112,26.659805,32.98727,-6.327465
5113,25.287182,30.61597,-5.3287888
5114,24.171888,28.376965,-4.205076
5115,21.942163,26.318129,-4.375965
5116,19.485273,24.140957,-4.6556835
5117,17.229525,21.862064,-4.6325397
5118,16.09647,19.522734,-3.4262638
5119,13.821037,17.280169,-3.4591312
5120,12.679085,15.068158,-2.3890734
5121,10.284498,12.9964485,-2.7119503
5122,9.146926,10.924765,-1.7778387
5123,6.8645115,8.919761,-2.0552492
5124,4.580762,6.9105263,-2.3297644
5125,-0.0,4.8051386,-4.8051386
5126,-3.4363723,2.3078237,-5.744196
5127,-5.7242374,-0.47465277,-5.2495847
5128,-8.007544,-3.300191,-4.7073526
5129,-10.281405,-6.0427814,-4.238624
5130,-11.534596,-8.691382,-2.843214
5131,-13.821037,-11.072733,-2.7483044
5132,-14.960237,-13.292271,-1.6679659
5133,-19.479248,-15.274291,-4.204957
5134,-21.942163,-17.482729,-4.4594345
5135,-24.186953,-19.752668,-4.434284
5136,-26.675602,-24.72859,-1.947012
5137,-28.901705,-28.546509,-0.355196
5138,-30.00656,-30.929836,0.9232769
5139,-32.516758,-32.438747,-0.07801056
5140,-36.140453,-33.804398,-2.3360558
5141,-38.684036,-35.51595,-3.168087
5142,-39.76556,-37.54073,-2.2248306
5143,-42.317272,-39.59512,-2.7221527
5144,-44.444492,-41.733418,-2.7110748
5145,-46.991028,-43.890736,-3.1002922
5146,-49.54359,-46.10416,-3.4394302
5147,-52.099655,-48.36845,-3.731205
5148,-54.66472,-50.685966,-3.9787521
5149,-57.22092,-52.94264,-4.278282
5150,-59.773052,-55.177513,-4.595539
5151,-62.902367,-57.40483,-5.4975357
5152,-63.889507,-59.834225,-4.0552826
5153,-66.41748,-62.02723,-4.390251
5154,-68.014984,-64.248375,-3.7666092
5155,-72.121124,-66.277855,-5.8432693
5156,-74.56726,-68.63552,-5.93174
5157,-76.156456,-72.68452,-3.471939
5158,-77.74842,-74.92064,-2.8277817
5159,-80.93264,-76.166756,-4.7658844
5160,-82.51787,-77.7856,-4.7322693
5161,-85.62557,-79.89129,-5.7342834
5162,-87.71781,-82.00139,-5.716423
5163,-88.38614,-82.5305,-5.8556366
5164,-87.07038,-83.94441,-3.125969
5165,-85.62557,-88.83251,3.2069397
5166,-84.08866,-88.9537,4.865036
5167,-80.93264,-85.13278,4.200142
5168,-79.34136,-80.443726,1.1023636
5169,-77.74842,-76.7857,-0.9627228
5170,-76.156456,-74.34889,-1.8075638
5171,-73.65979,-72.823654,-0.83613586
5172,-71.13943,-71.69527,0.55583954
5173,-69.54424,-70.67528,1.1310349
5174,-67.00405,-69.74097,2.7369156
5175,-65.417656,-68.66883,3.251175
5176,-62.865784,-67.52834,4.6625595
5177,-61.293026,-66.20317,4.910145
5178,-58.73692,-64.89245,6.155529
5179,-57.18217,-63.519543,6.337372
5180,-56.174656,-62.177296,6.00264
5181,-56.128254,-60.995373,4.867119
5182,-56.174656,-60.620167,4.445511
5183,-54.6289,-60.047688,5.418789
5184,-54.6289,-59.316086,4.687187
5185,-54.6289,-58.697975,4.0690765
5186,-53.608894,-58.252876,4.643982
5187,-53.608894,-57.79996,4.1910667
5188,-53.608894,-57.430218,3.8213234
5189,-53.608894,-57.156815,3.5479202
5190,-52.07375,-56.968533,4.894783
5191,-52.07375,-56.59446,4.52071
5192,-52.07375,-56.214657,4.1409073
5193,-52.07375,-55.898285,3.8245354
5194,-51.002644,-55.652275,4.6496315
5195,-51.042294,-55.714947,4.672653
5196,-51.042294,-55.37528,4.332985
5197,-51.042294,-54.949814,3.9075203
5198,-50.55248,-54.561146,4.008667
5199,-49.519333,-54.147873,4.62854
5200,-49.519333,-53.613625,4.0942917
5201,-48.477486,-53.100754,4.623268
5202,-48.477486,-52.491066,4.0135803
5203,-48.477486,-51.9156,3.4381142
5204,-47.42701,-52.046165,4.619156
5205,-46.968243,-51.651226,4.6829834
5206,-46.968243,-50.750366,3.7821236
5207,-45.91709,-49.728577,3.8114853
5208,-45.882847,-48.69847,2.8156242
5209,-45.882847,-48.172375,2.289528
5210,-45.882847,-47.846794,1.9639473
5211,-44.824123,-47.566082,2.7419586
5212,-44.824123,-47.073875,2.249752
5213,-44.39047,-46.49207,2.1016006
5214,-43.33176,-45.79717,2.4654083
5215,-42.265175,-44.924,2.658825
5216,-40.789986,-43.900097,3.1101112
5217,-39.716675,-42.674633,2.9579582
5218,-39.745872,-41.349518,1.6036453
5219,-38.28784,-39.93653,1.6486893
5220,-37.208405,-38.47898,1.2705765
5221,-36.12206,-37.046257,0.92419815
5222,-35.028942,-35.636093,0.60715103
5223,-33.59613,-34.2505,0.65436935
5224,-32.49952,-32.819263,0.3197441
5225,-31.396742,-31.356153,-0.04058838
5226,-30.287952,-29.887613,-0.40033913
5227,-28.885511,-28.397253,-0.48825836
5228,-26.659805,-26.85288,0.19307518
5229,-25.546392,-25.071928,-0.47446442
5230,-24.17927,-22.929976,-1.2492943
5231,-20.779778,-20.780827,0.0010490417
5232,-18.327639,-18.855545,0.5279064
5233,-16.066011,-16.828232,0.7622204
5234,-13.791652,-14.655011,0.86335945
5235,-11.392323,-12.681598,1.2892752
5236,-9.134479,-11.251203,2.116724
5237,-6.8543878,-9.806682,2.9522939
5238,-4.579387,-8.019837,3.4404502
5239,-2.2674644,-5.4472013,3.1797369
5240,2.2912965,-3.0394864,5.330783
5241,5.7242374,0.2049014,5.519336
5242,8.007544,3.7315066,4.276037
5243,10.295017,7.1548696,3.1401477
5244,12.679085,9.849478,2.829607
5245,14.960237,12.769422,2.190815
5246,17.229525,15.628132,1.6013927
5247,19.485273,19.077549,0.40772438
5248,23.066803,22.49196,0.57484245
5249,26.675602,25.876358,0.7992439
5250,28.901705,29.218863,-0.31715775
5251,30.00656,32.320797,-2.3142376
5252,30.00656,34.858418,-4.851858
5253,30.00656,36.68166,-6.6751003
5254,30.00656,37.87917,-7.87261
5255,30.00656,38.61209,-8.605532
5256,30.00656,39.033146,-9.026587
5257,30.00656,39.261147,-9.254587
5258,30.00656,39.377434,-9.370874
5259,30.00656,39.433178,-9.426619
5260,58.73692,39.458023,19.278896
5261,59.73095,44.967533,14.763416
5262,62.865784,51.408737,11.4570465
5263,65.35247,57.43662,7.9158516
5264,67.883575,63.32616,4.557415
5265,72.06636,68.54217,3.5241928
5266,73.65979,72.51054,1.1492538
5267,76.04034,75.65168,0.38865662
5268,79.189606,79.94927,-0.75966644
5269,82.51787,85.194145,-2.6762772
5270,84.08866,89.64465,-5.555992
5271,86.39226,93.97073,-7.578476
5272,88.182884,99.036995,-10.854111
5273,87.07038,99.899376,-12.828995
5274,85.62557,96.364746,-10.739174
5275,82.51787,91.509,-8.991135
5276,80.93264,86.51929,-5.586647
5277,79.34136,82.99874,-3.6573792
5278,76.8598,81.19659,-4.3367844
5279,74.56726,80.12068,-5.553421
5280,73.65979,79.33648,-5.676689
5281,73.65979,78.71246,-5.0526733
5282,73.65979,78.320305,-4.660515
5283,73.65979,78.103836,-4.444046
5284,73.65979,77.991295,-4.331505
