time_step,true_roll_deg,pred_roll_deg,error
4328,177.68535,182.43945,-4.7541046
4329,177.60182,182.95413,-5.35231
4330,177.61693,182.35359,-4.736664
4331,177.6456,181.71597,-4.0703735
4332,177.65918,182.68604,-5.0268555
4333,177.70757,182.82697,-5.1194
4334,177.70848,183.47552,-5.767044
4335,178.854,183.9706,-5.1165924
4336,178.8983,184.27792,-5.3796234
4337,178.85126,183.65509,-4.803833
4338,178.84848,183.75597,-4.907486
4339,178.84674,183.78839,-4.9416504
4340,178.84254,183.66713,-4.824585
4341,178.82808,183.79358,-4.9655
4342,178.82225,182.77194,-3.9496918
4343,178.81535,181.63336,-2.8180084
4344,178.81151,180.83414,-2.0226288
4345,178.78992,180.42673,-1.6368103
4346,178.78508,180.21774,-1.432663
4347,178.74832,180.1145,-1.3661804
4348,178.70387,180.0764,-1.3725281
4349,178.63948,180.00012,-1.3606415
4350,178.09085,179.79926,-1.7084045
4351,177.99045,180.19629,-2.205841
4352,177.8789,180.19147,-2.312561
4353,176.13232,179.83655,-3.7042236
4354,177.56335,179.41763,-1.8542786
4355,177.51045,178.52292,-1.0124664
4356,177.337,177.61493,-0.27792358
4357,175.28957,176.78444,-1.494873
4358,176.82018,176.12747,0.69270325
4359,174.22899,175.13283,-0.9038391
4360,173.46931,174.2013,-0.73197937
4361,172.74504,172.82544,-0.08039856
4362,174.80557,170.93585,3.8697205
4363,170.62103,169.0123,1.6087341
4364,168.9711,166.7525,2.2185974
4365,165.5545,163.22787,2.3266296
4366,164.05461,157.18466,6.8699493
4367,158.1986,148.40395,9.794647
4368,116.56505,134.49733,-17.932281
4369,33.690067,89.26895,-55.578884
4370,18.434948,48.76967,-30.33472
4371,12.528808,23.693962,-11.165154
4372,8.746162,11.098808,-2.3526459
4373,7.5946436,6.36985,1.2247934
4374,6.340192,5.392296,0.947896
4375,5.710593,5.727051,-0.016457558
4376,4.763642,6.422905,-1.6592631
4377,4.0856166,7.081276,-2.9956594
4378,3.8140748,7.644211,-3.830136
4379,3.5763345,8.047684,-4.4713492
4380,3.8140748,8.247284,-4.4332094
4381,3.8140748,8.302269,-4.4881945
4382,3.691386,8.215309,-4.523923
4383,3.5763345,8.030556,-4.4542212
4384,3.5763345,7.8273773,-4.251043
4385,3.5763345,7.6358566,-4.059522
4386,3.5763345,7.4617615,-3.885427
4387,3.5763345,7.3144684,-3.738134
4388,3.4682293,7.1957703,-3.727541
4389,4.776219,7.095421,-2.319202
4390,4.776219,7.021263,-2.2450442
4391,4.6272717,6.9216995,-2.2944279
4392,3.270488,6.78051,-3.510022
4393,3.270488,6.5961304,-3.3256423
4394,3.270488,6.506317,-3.235829
4395,3.17983,6.475151,-3.295321
4396,3.17983,6.454277,-3.274447
4397,3.094058,6.44339,-3.3493319
4398,4.2172537,6.4357147,-2.218461
4399,4.2172537,6.4280396,-2.2107859
4400,4.0927033,6.36895,-2.2762465
4401,4.0927033,6.278633,-2.1859298
4402,4.0927033,6.190056,-2.0973525
4403,4.0927033,6.117302,-2.0245986
4404,4.0927033,6.043915,-1.9512115
4405,3.8678684,5.985794,-2.1179256
4406,3.8678684,5.9201584,-2.05229
4407,3.8678684,5.945114,-2.0772457
4408,3.8678684,6.574768,-2.7068996
4409,3.7605107,7.2747574,-3.5142467
4410,3.7605107,7.6280746,-3.867564
4411,3.7605107,7.614952,-3.8544414
4412,3.7605107,7.305725,-3.5452144
4413,3.5665076,6.7766495,-3.210142
4414,3.5665076,6.1667404,-2.6002328
4415,3.4729211,5.631172,-2.158251
4416,3.3038244,5.2250366,-1.9212122
4417,3.2214355,4.921417,-1.6999817
4418,3.2214355,4.7028046,-1.481369
4419,3.0727444,4.565872,-1.4931278
4420,2.9995797,4.4622116,-1.462632
4421,2.867815,4.378937,-1.5111217
4422,2.1610794,4.2974777,-2.1363983
4423,2.1210964,4.2554398,-2.1343434
4424,2.6257575,4.145401,-1.5196435
4425,2.568643,3.9505692,-1.3819261
4426,2.414791,3.7183151,-1.303524
4427,3.2666953,3.4130325,-0.14633727
4428,2.2751725,3.1823502,-0.9071777
4429,2.1841888,2.9265442,-0.74235535
4430,1.7098141,2.6618729,-0.9520588
4431,1.6602824,2.356781,-0.69649863
4432,1.5911403,2.0691528,-0.47801256
4433,1.5074358,1.8237305,-0.31629467
4434,1.4688007,1.5621109,-0.09331024
4435,1.4320962,1.3163223,0.115773916
4436,1.1926113,1.109024,0.08358729
4437,1.1846421,1.01931,0.16533208
4438,1.1777558,0.9917526,0.18600321
4439,1.1693803,0.975502,0.1938783
4440,1.1552333,0.92633057,0.2289027
4441,1.151519,0.8738327,0.27768624
4442,1.1469095,0.8167038,0.33020568
4443,1.1458774,0.71300507,0.4328723
4444,1.1463358,0.5960541,0.55028176
4445,2.2951956,0.5254822,1.7697134
4446,2.2997994,0.5495529,1.7502465
4447,1.153257,0.6230316,0.5302254
4448,1.1693803,0.67665863,0.49272168
4449,1.1777558,0.73791504,0.4398408
4450,1.1846421,0.81362915,0.37101293
4451,1.1884888,0.92189026,0.26659858
4452,1.2100768,1.0842438,0.12583303
4453,1.225525,1.2698746,-0.04434955
4454,1.2453643,1.4688263,-0.22346199
4455,1.2583326,1.6966324,-0.43829978
4456,1.2727386,1.9438629,-0.67112434
4457,1.304577,2.196762,-0.8921851
4458,1.3397604,-0.55921936,1.8989798
4459,1.360519,-2.5312653,3.8917842
4460,1.4024554,-3.38546,4.787915
4461,1.4492304,-3.664772,5.114002
4462,1.4637582,-3.6774673,5.141226
4463,1.518288,-3.555069,5.073357
4464,1.5798135,-3.3480759,4.9278893
4465,1.5999266,-3.085701,4.6856275
4466,1.6729368,-2.8275604,4.5004973
4467,1.7566253,-2.5693054,4.3259306
4468,1.8215865,-2.3157425,4.137329
4469,1.9287207,-2.0470352,3.975756
4470,2.054787,-1.7707901,3.825577
4471,2.1539145,-1.4606094,3.614524
4472,2.324332,-1.0995026,3.4238346
4473,2.3871267,-0.70371246,3.0908391
4474,2.5332892,-0.2888031,2.8220923
4475,2.702803,0.15843964,2.5443633
4476,3.0118108,0.6027069,2.4091039
4477,3.271654,1.0729218,2.1987321
4478,3.5890787,1.6020889,1.9869897
4479,7.5946436,2.1716156,5.423028
4480,8.746162,2.8636475,5.882515
4481,10.304847,5.307953,4.996894
4482,12.528808,8.764809,3.763999
4483,15.945395,13.017227,2.9281683
4484,26.565052,19.134727,7.4303246
4485,45.0,33.108547,11.891453
4486,90.0,61.607327,28.392673
4487,146.30994,98.47573,47.834206
4488,161.56505,131.2244,30.340652
4489,167.47119,158.11186,9.359329
4490,169.69516,174.07513,-4.3799744
4491,171.25385,180.09024,-8.836395
4492,172.87498,181.10918,-8.234192
4493,173.6598,180.21985,-6.5600433
4494,174.80557,178.73604,-3.9304657
4495,175.03026,177.55023,-2.5199738
4496,175.23636,176.75926,-1.5229034
4497,175.76361,176.43192,-0.66830444
4498,174.29968,176.65637,-2.3566895
4499,174.70459,176.3205,-1.6159058
4500,176.42366,176.11343,0.31022644
4501,176.42366,177.14763,-0.7239685
4502,176.42366,178.1575,-1.733841
4503,176.42366,178.88254,-2.4588776
4504,176.53177,179.34546,-2.8136902
4505,176.53177,179.70123,-3.169464
4506,176.63354,179.95064,-3.317093
4507,176.7295,180.17996,-3.4504547
4508,176.7295,180.41272,-3.6832123
4509,176.7295,180.58606,-3.8565521
4510,176.7295,180.6933,-3.963791
4511,176.7295,180.7463,-4.0168
4512,176.82018,180.75725,-3.9370728
4513,176.90594,180.81921,-3.913269
4514,176.90594,180.90585,-3.9999084
4515,176.98721,180.93625,-3.9490356
4516,176.98721,180.97205,-3.9848328
4517,176.98721,180.95703,-3.969818
4518,177.13759,180.89684,-3.7592468
4519,177.13759,180.91797,-3.7803802
4520,177.20729,180.8934,-3.6861115
4521,177.20729,180.87283,-3.6655426
4522,177.20729,180.83478,-3.6274872
4523,177.337,180.7824,-3.4453888
4524,175.67194,180.83775,-5.1658173
4525,175.84103,180.3143,-4.4732666
4526,175.13548,179.99109,-4.855606
4527,176.06567,178.84842,-2.7827454
4528,177.75426,179.06087,-1.3066101
4529,177.83891,179.96133,-2.1224213
4530,177.8789,180.66748,-2.7885742
4531,177.95459,181.04117,-3.0865784
4532,178.05852,181.18694,-3.128418
4533,178.09085,181.24655,-3.1557007
4534,178.1817,181.19992,-3.018219
4535,178.21008,181.1482,-2.9381104
4536,178.23761,181.00458,-2.7669678
4537,178.31532,180.8323,-2.516983
4538,178.33972,180.69086,-2.3511353
4539,178.40886,180.49892,-2.0900574
4540,178.43065,180.31975,-1.8890991
4541,178.47247,180.12018,-1.6477051
4542,177.53772,179.95186,-2.4141388
4543,177.54927,180.44026,-2.8909912
4544,177.33556,180.78844,-3.4528809
4545,178.58557,180.0958,-1.5102234
4546,177.43176,179.67267,-2.2409058
4547,177.4716,179.17108,-1.6994781
4548,177.5089,178.80447,-1.295578
4549,177.54378,178.55621,-1.0124359
4550,177.58618,179.49493,-1.9087524
4551,177.61693,179.65942,-2.0424957
4552,178.78113,179.5228,-0.7416687
4553,177.7064,179.53107,-1.8246613
4554,178.85413,180.14275,-1.28862
4555,177.70757,180.58768,-2.8801117
4556,178.85126,180.66371,-1.8124542
4557,178.84999,180.59964,-1.749649
4558,178.84674,180.45119,-1.6044464
4559,178.84254,180.28262,-1.4400787
4560,178.82529,180.12006,-1.2947693
4561,178.81894,179.95941,-1.1404724
4562,178.81151,179.82178,-1.0102692
4563,178.78992,180.09471,-1.3047943
4564,178.77994,179.3242,-0.54426575
4565,178.76869,178.37238,0.39631653
4566,178.74167,177.6748,1.066864
4567,178.72726,177.3013,1.4259644
4568,178.70387,177.12932,1.5745544
4569,178.70387,177.08235,1.621521
4570,178.70387,177.09279,1.611084
4571,178.70387,177.14296,1.5609131
4572,178.70387,177.16101,1.5428619
4573,178.70387,177.24689,1.4569855
4574,178.70387,177.3613,1.3425751
4575,178.70387,177.47754,1.2263336
4576,177.337,177.58005,-0.24304199
4577,177.20729,179.0011,-1.793808
4578,176.98721,179.57718,-2.5899658
4579,176.82018,179.30548,-2.4853058
4580,176.63354,178.546,-1.9124603
4581,176.42366,177.62291,-1.1992493
4582,173.87422,176.71399,-2.8397675
4583,175.91438,176.1511,-0.2367096
4584,172.74504,175.1792,-2.4341583
4585,172.46573,174.45369,-1.9879608
4586,171.82559,173.36963,-1.5440369
4587,170.12843,172.00635,-1.8779144
4588,168.9711,170.15717,-1.1860657
4589,166.59903,167.60812,-1.0090942
4590,164.05461,163.80492,0.24969482
4591,158.1986,157.55112,0.6474762
4592,146.30994,146.41315,-0.10321045
4593,116.56505,124.56427,-7.999222
4594,45.0,86.552734,-41.552734
4595,26.565052,51.681908,-25.116856
4596,15.945395,29.447155,-13.50176
4597,12.528808,15.785599,-3.256791
4598,10.304847,9.302742,1.0021048
4599,8.746162,7.0743713,1.6717911
4600,7.125016,6.7610245,0.36399174
4601,6.340192,7.1106033,-0.7704115
4602,5.710593,7.631691,-1.9210978
4603,5.194429,8.080391,-2.885962
4604,4.573921,8.344589,-3.770668
4605,4.236395,8.409477,-4.1730824
4606,3.9451861,8.341446,-4.39626
4607,3.5763345,8.179443,-4.603109
4608,3.4682293,8.047775,-4.579546
4609,3.270488,7.9341736,-4.663686
4610,4.3423567,7.820221,-3.4778643
4611,4.2172537,7.6572647,-3.440011
4612,4.0927033,7.4409485,-3.3482451
4613,2.8624053,7.209938,-4.3475327
4614,2.7927024,7.0230637,-4.230361
4615,2.7927024,6.9963455,-4.203643
4616,2.7927024,7.0277863,-4.2350836
4617,2.6630008,7.04937,-4.3863688
4618,2.6630008,7.04055,-4.377549
4619,2.6630008,6.993828,-4.3308268
4620,2.6630008,6.9358215,-4.2728205
4621,2.6025622,6.8609314,-4.2583694
4622,3.4729211,6.78524,-3.312319
4623,3.4729211,6.667595,-3.1946738
4624,3.4729211,6.5105057,-3.0375845
4625,3.3038244,6.336746,-3.0329218
4626,3.3038244,6.142151,-2.8383265
4627,3.3038244,5.987068,-2.6832438
4628,3.3038244,5.8528748,-2.5490503
4629,3.2214355,5.729683,-2.5082474
4630,3.2214355,5.661972,-2.4405365
4631,3.2214355,6.186142,-2.9647064
4632,3.2214355,6.7769012,-3.5554657
4633,3.0727444,7.051552,-3.9788074
4634,2.3373058,6.948082,-4.610776
4635,3.0727444,6.63118,-3.5584354
4636,2.29061,6.26075,-3.9701397
4637,2.29061,5.9129944,-3.6223843
4638,2.9995797,5.6528473,-2.6532676
4639,2.202598,5.4616776,-3.2590795
4640,2.867815,5.3236465,-2.4558315
4641,2.202598,5.226959,-3.0243611
4642,2.1610794,5.1579666,-2.9968872
4643,2.1610794,5.0842285,-2.923149
4644,2.8023365,4.9345627,-2.1322262
4645,2.7391021,4.7005234,-1.9614213
4646,2.6847665,4.44664,-1.7618735
4647,2.6257575,4.1975327,-1.5717752
4648,3.5072136,3.9730453,-0.46583176
4649,2.568643,3.8422928,-1.2736497
4650,1.9414864,3.546341,-1.6048546
4651,2.414791,3.2374039,-0.82261276
4652,1.818303,2.930893,-1.11259
4653,1.762391,2.6655655,-0.9031745
4654,1.7098141,2.4471893,-0.73737526
4655,1.6602824,2.243805,-0.58352256
4656,1.5911403,2.0187912,-0.42765093
4657,1.5693548,1.7967529,-0.22739816
4658,1.5074358,1.6076584,-0.10022259
4659,1.4688007,1.4330597,0.03574097
4660,1.2100768,1.2641144,-0.05403757
4661,1.1884888,1.1746902,0.0137985945
4662,1.1810659,1.1413803,0.039685607
4663,1.1777558,1.1393204,0.03843546
4664,1.1693803,1.1641312,0.0052491426
4665,1.151519,1.164711,-0.013192058
4666,1.2188753,1.1397095,0.07916582
4667,2.2951956,1.0702896,1.224906
4668,1.1691394,1.0819092,0.087230206
4669,1.1458774,1.0473251,0.09855223
4670,1.1463358,1.0335464,0.11278939
4671,1.1469095,1.0739899,0.07291961
4672,1.1487488,1.1939316,-0.045182824
4673,1.151519,1.3526001,-0.20108116
4674,2.310226,1.5304642,0.7797618
4675,1.1719167,1.7656174,-0.59370065
4676,1.1777558,1.978714,-0.80095816
4677,1.1810659,2.193718,-1.012652
4678,1.1884888,2.419815,-1.2313262
4679,1.2100768,2.657959,-1.4478822
4680,1.2149199,2.9035034,-1.6885835
4681,1.225525,3.1689377,-1.9434127
4682,1.2516739,0.5181961,0.73347783
4683,1.2653506,-1.3628159,2.6281664
4684,1.2961246,-2.1605911,3.4567156
4685,1.304577,-2.3989868,3.7035637
4686,1.3397604,-2.3808746,3.720635
4687,1.3498926,-2.2306366,3.5805292
4688,1.3903295,-1.977417,3.3677464
4689,1.4151664,-1.6787796,3.093946
4690,1.4492304,-1.3472824,2.7965128
4691,1.5016397,-1.0010757,2.5027156
4692,1.5357567,-0.63642883,2.1721854
4693,1.5999266,-0.25613403,1.8560606
4694,1.6729368,0.14298248,1.5299543
4695,1.7566253,0.60913086,1.1474944
4696,0.0,1.1074677,-1.1074677
4697,1.9663676,1.6476746,0.31869304
4698,0.0,2.098587,-2.098587
4699,2.20509,2.6477585,-0.44266844
4700,0.0,3.0579987,-3.0579987
4701,2.5332892,3.616745,-1.0834558
4702,2.702803,4.022293,-1.3194902
4703,5.194429,4.5666046,0.6278243
4704,3.4191337,5.285309,-1.8661752
4705,3.772807,6.5179443,-2.7451375
4706,8.130102,7.7061462,0.42395592
4707,8.746162,9.564468,-0.81830597
4708,10.304847,12.35849,-2.0536432
4709,15.945395,15.781822,0.16357327
4710,21.801409,22.2322,-0.43079185
4711,45.0,34.704,10.296001
4712,90.0,65.0195,24.9805
4713,146.30994,104.13478,42.175156
4714,164.05461,137.11098,26.943634
4715,167.47119,162.81516,4.6560364
4716,169.69516,176.14194,-6.4467773
4717,171.8699,180.556,-8.686096
4718,172.87498,180.96179,-8.086807
4719,173.991,179.76027,-5.769272
4720,174.55966,178.2492,-3.6895447
4721,175.03026,176.96404,-1.9337769
4722,175.76361,176.16321,-0.39959717
4723,176.05481,175.80545,0.24935913
4724,176.05481,175.82275,0.23205566
4725,176.05481,175.97766,0.07714844
4726,176.18593,176.21906,-0.03312683
4727,176.18593,176.58409,-0.39816284
4728,173.87422,176.98596,-3.11174
4729,176.18593,176.68237,-0.4964447
4730,176.42366,177.14374,-0.7200775
4731,176.42366,177.82922,-1.4055634
4732,176.42366,178.40524,-1.9815826
4733,176.53177,178.81163,-2.2798615
4734,176.53177,179.14734,-2.61557
4735,176.53177,179.39417,-2.8623962
4736,176.63354,179.56326,-2.929718
4737,176.63354,179.73744,-3.103897
4738,176.7295,179.86801,-3.138504
4739,176.7295,180.02527,-3.295761
4740,176.7295,180.14328,-3.4137726
4741,176.7295,180.21368,-3.4841766
4742,176.82018,180.24377,-3.4235992
4743,176.82018,180.31387,-3.4936981
4744,176.82018,180.35513,-3.534958
4745,176.90594,180.35464,-3.4487
4746,176.90594,180.39218,-3.4862366
4747,176.98721,180.3949,-3.4076843
4748,176.98721,180.419,-3.4317932
4749,176.98721,180.40372,-3.416504
4750,177.13759,180.33755,-3.1999664
4751,177.13759,180.36353,-3.225937
4752,177.13759,180.35309,-3.2154999
4753,177.20729,180.2774,-3.0701141
4754,177.20729,180.21883,-3.0115356
4755,177.20729,180.11816,-2.9108734
4756,175.39069,180.06961,-4.6789246
4757,177.337,179.41283,-2.075821
4758,175.58469,179.64598,-4.0612946
4759,177.39743,179.3181,-1.9206696
4760,177.51045,179.63388,-2.1234283
4761,177.56335,179.98311,-2.419754
4762,177.66269,180.19894,-2.536255
4763,177.7094,180.32617,-2.6167755
4764,177.79741,180.36694,-2.5695343
4765,177.83891,180.38148,-2.542572
4766,177.91743,180.35992,-2.4424896
4767,177.99045,180.33054,-2.340088
4768,178.05852,180.29028,-2.2317657
4769,178.12212,180.256,-2.1338806
4770,178.1817,180.21497,-2.0332642
4771,178.21008,180.13782,-1.9277344
4772,178.29019,180.02185,-1.7316589
4773,178.31532,179.93117,-1.6158447
4774,178.36342,179.80257,-1.439148
4775,178.40886,179.67145,-1.2625885
4776,178.45184,179.5407,-1.0888519
4777,178.51213,179.43394,-0.92181396
4778,177.54927,179.3586,-1.8093262
4779,177.56018,179.83212,-2.2719421
4780,177.3585,180.16408,-2.8055725
4781,177.43176,179.48053,-2.048767
4782,178.65211,178.8616,-0.20948792
4783,178.68309,178.62943,0.05366516
4784,178.69804,179.57039,-0.872345
4785,178.74095,179.46066,-0.7197113
4786,177.69373,179.69919,-2.0054626
4787,177.61693,180.22533,-2.6083984
4788,177.70273,179.72795,-2.0252228
4789,177.7064,180.00554,-2.2991333
4790,177.70757,180.2586,-2.5510406
4791,178.85413,180.35129,-1.4971619
4792,178.85367,180.39209,-1.5384216
4793,178.85309,180.38449,-1.5314026
4794,177.70273,180.30511,-2.6023865
4795,178.84999,180.15857,-1.3085785
4796,178.84674,179.99825,-1.1515045
4797,178.84674,179.8642,-1.017456
4798,178.82808,179.75488,-0.9268036
4799,178.82529,179.6358,-0.81051636
4800,178.81894,179.50372,-0.68478394
4801,178.81151,179.62837,-0.816864
4802,178.79446,178.71382,0.0806427
4803,178.78508,177.65857,1.1265106
4804,178.77448,176.90137,1.8731079
4805,178.75464,176.47238,2.282257
4806,178.74167,176.27386,2.467804
4807,178.73465,176.20538,2.5292664
4808,178.73465,176.18423,2.550415
4809,178.73465,176.18045,2.5541992
4810,178.73465,176.19672,2.5379333
4811,178.73465,176.23009,2.5045624
4812,178.73465,176.27226,2.462387
4813,178.73465,176.31464,2.4200134
4814,178.73465,176.35129,2.3833618
4815,178.73465,176.37955,2.3551025
4816,178.73465,176.39932,2.3353271
4817,178.73465,176.4119,2.322754
4818,178.73465,176.41907,2.3155823
4819,177.337,176.42276,0.9142456
4820,177.06433,177.74728,-0.6829529
4821,176.90594,178.06882,-1.1628723
4822,174.38736,177.328,-2.9406433
4823,174.22899,176.3505,-2.1215057
4824,173.68167,174.76968,-1.0880127
4825,173.24762,172.98697,0.26065063
4826,172.74504,171.07216,1.6728821
4827,171.82559,169.14493,2.680664
4828,170.12843,167.11206,3.0163727
4829,172.87498,164.42583,8.449158
4830,171.8699,162.02716,9.842743
4831,169.69516,159.97916,9.716003
4832,161.1587,157.28307,3.8756409
4833,148.6299,149.72177,-1.0918732
4834,146.30994,129.13785,17.172089
4835,90.0,104.61781,-14.617813
4836,33.690067,64.93255,-31.242481
4837,21.801409,38.73931,-16.937902
4838,15.945395,21.852753,-5.907357
4839,10.304847,12.779808,-2.4749613
4840,8.746162,8.981857,-0.23569489
4841,7.125016,8.307411,-1.182395
4842,6.340192,8.221664,-1.8814726
4843,4.969741,9.184441,-4.2146997
4844,4.573921,9.56694,-4.993019
4845,4.0856166,9.732765,-5.6471486
4846,3.8140748,9.750221,-5.9361467
4847,3.4682293,9.80085,-6.3326206
4848,3.270488,9.794022,-6.523534
4849,3.270488,9.686462,-6.4159746
4850,3.270488,9.524651,-6.254163
4851,3.270488,9.341217,-6.0707293
4852,3.17983,9.155739,-5.9759088
4853,3.094058,8.970886,-5.876828
4854,4.2172537,8.809074,-4.5918207
4855,3.094058,8.652245,-5.5581865
4856,3.094058,8.507416,-5.4133577
4857,3.0127876,8.407677,-5.394889
4858,3.0127876,8.338448,-5.3256598
4859,3.0127876,8.293915,-5.281127
4860,3.0127876,8.231781,-5.218993
4861,3.0127876,8.176361,-5.1635733
4862,2.9356735,8.135429,-5.1997557
4863,2.8624053,8.106926,-5.2445207
4864,2.8624053,8.063011,-5.200606
4865,2.8624053,8.027145,-5.16474
4866,3.8678684,7.980278,-4.1124096
4867,3.8678684,7.9097443,-4.041876
4868,3.8678684,7.8262634,-3.958395
4869,3.7605107,7.7271194,-3.9666088
4870,3.7605107,7.6271667,-3.866656
4871,3.7605107,7.530182,-3.7696712
4872,3.7605107,7.4590225,-3.6985118
4873,3.5665076,7.38723,-3.8207223
4874,3.5665076,7.8673706,-4.3008633
4875,3.5665076,8.425987,-4.85948
4876,3.5665076,8.71801,-5.1515026
4877,3.5665076,8.686348,-5.1198406
4878,3.5665076,8.098114,-4.5316067
4879,3.4729211,7.315613,-3.8426917
4880,2.489553,6.537285,-4.047732
4881,2.3373058,5.939644,-3.602338
4882,2.29061,5.5075684,-3.2169583
4883,2.867815,5.2203674,-2.3525524
4884,2.1210964,4.8923416,-2.7712452
4885,2.0454085,4.6254196,-2.5800111
4886,1.9414864,4.417717,-2.4762306
4887,1.8778775,4.2173004,-2.339423
4888,1.818303,4.0037994,-2.1854963
4889,2.1841888,3.7844543,-1.6002655
4890,1.7098141,3.4486694,-1.7388554
4891,1.6602824,3.1649551,-1.5046728
4892,1.613539,2.9049835,-1.2914445
4893,2.8268049,2.6529846,0.17382026
4894,1.5481577,2.4040985,-0.8559408
4895,2.688144,2.1246643,0.56347966
4896,1.4320962,1.8544846,-0.42238832
4897,2.5682423,1.5397491,1.0284932
4898,1.3478873,1.2439651,0.10392213
4899,1.3322198,0.9222336,0.40998626
4900,1.3019527,0.62216187,0.67979085
4901,1.15745,0.33773804,0.8197119
4902,1.151519,0.14283752,1.0086814
4903,1.1487488,-0.047042847,1.1957916
4904,1.1477134,-0.21920776,1.3669212
4905,1.1463358,-0.3511505,1.4974864
4906,1.1459919,-0.47885132,1.6248432
4907,1.1463358,-0.6527481,1.799084
4908,1.1469095,-0.80049896,1.9474084
4909,1.1477134,-0.89162445,2.0393379
4910,1.1487488,-0.9363861,2.085135
4911,1.1500168,-0.9321747,2.0821915
4912,1.151519,-0.8984604,2.0499792
4913,1.1552333,-0.84536743,2.0006008
4914,1.1693803,-0.79244995,1.9618303
4915,1.1747074,-0.70606995,1.8807774
4916,1.1777558,-0.6009064,1.7786622
4917,1.1810659,-0.44506073,1.6261266
4918,1.1846421,-0.25248718,1.4371293
4919,1.1926113,-0.018440247,1.2110516
4920,1.2100768,-3.2198563,4.429933
4921,1.2149199,-5.4229126,6.6378326
4922,1.225525,-6.2899933,7.515518
4923,1.2453643,-6.471718,7.717082
4924,1.2583326,-6.3643417,7.6226745
4925,1.2653506,-6.126831,7.3921814
4926,1.2961246,-5.8113556,7.10748
4927,1.3134539,-5.473755,6.7872086
4928,1.3498926,-5.099045,6.4489374
4929,1.360519,-4.6281815,5.9887004
4930,1.4024554,-4.090088,5.492543
4931,1.4151664,-3.52285,4.9380164
4932,1.4637582,-2.9400253,4.403784
4933,1.518288,-2.3777466,3.8960347
4934,0.0,-1.8291779,1.8291779
4935,1.6496625,-1.2604675,2.91013
4936,1.7295252,-0.7470703,2.4765954
4937,1.8215865,-0.18929291,2.0108795
4938,1.9287207,0.45289612,1.4758246
4939,2.054787,1.1563339,0.898453
4940,2.460588,1.9059525,0.5546355
4941,2.702803,2.746025,-0.04322219
4942,3.0118108,3.6502304,-0.6384196
4943,6.009006,5.0264816,0.9825244
4944,7.5946436,6.296364,1.2982798
4945,4.805052,8.256424,-3.4513721
4946,26.565052,10.001183,16.56387
4947,63.434948,19.918442,43.516506
4948,116.56505,62.97915,53.5859
4949,153.43495,110.306076,43.128876
4950,164.05461,145.07166,18.982956
4951,169.69516,168.25089,1.4442749
4952,171.25385,179.29964,-8.045792
4953,172.40535,182.3237,-9.91835
4954,173.6598,181.91971,-8.259903
4955,174.28941,180.44069,-6.1512756
4956,175.23636,178.83664,-3.6002808
4957,175.76361,177.69891,-1.9353027
4958,176.18593,177.13043,-0.9445038
4959,176.53177,177.18048,-0.64871216
4960,176.7295,177.39857,-0.6690674
4961,176.7295,177.7444,-1.0148926
4962,174.6827,178.10866,-3.4259644
4963,176.82018,177.89859,-1.0784149
4964,176.90594,178.3757,-1.4697571
4965,176.90594,178.99567,-2.0897217
4966,176.90594,179.53442,-2.628479
4967,176.98721,179.93839,-2.9511719
4968,176.98721,180.2941,-3.3068848
4969,176.98721,180.55869,-3.5714722
4970,176.98721,180.7457,-3.758484
4971,177.06433,180.8725,-3.8081665
4972,177.13759,181.02762,-3.89003
4973,177.13759,181.19714,-4.059555
4974,177.13759,181.32727,-4.189682
4975,177.13759,181.39798,-4.260391
4976,177.20729,181.43198,-4.2246857
4977,177.20729,181.49268,-4.285385
4978,177.20729,181.52975,-4.322464
4979,177.337,181.51898,-4.1819763
4980,177.337,181.57033,-4.233322
4981,177.39743,181.57991,-4.18248
4982,177.39743,181.58508,-4.1876526
4983,177.39743,181.55371,-4.1562805
4984,177.51045,181.4714,-3.9609528
4985,177.51045,181.45087,-3.9404144
4986,177.51045,181.39276,-3.882309
4987,175.84103,181.33669,-5.4956512
4988,177.56335,180.77219,-3.2088318
4989,176.06567,180.95766,-4.891983
4990,176.13232,180.77463,-4.6423035
4991,177.79741,180.6239,-2.8264923
4992,177.8789,181.05312,-3.1742096
4993,177.95459,181.45816,-3.5035706
4994,177.99045,181.73396,-3.743515
4995,178.05852,181.86342,-3.8049011
4996,178.09085,181.90984,-3.818985
4997,178.1817,181.87836,-3.6966553
4998,178.21008,181.87726,-3.6671753
4999,178.23761,181.84734,-3.609726
5000,178.29019,181.77902,-3.4888306
5001,178.33972,181.72473,-3.3850098
5002,178.38646,181.67798,-3.2915192
5003,178.43065,181.62656,-3.1959076
5004,178.45184,181.57866,-3.1268158
5005,178.51213,181.51547,-3.0033417
5006,177.33556,181.4462,-4.1106415
5007,178.58557,181.12024,-2.534668
5008,178.61964,181.02492,-2.4052734
5009,178.65211,180.94867,-2.2965546
5010,177.64474,180.86624,-3.2214966
5011,177.52664,181.42377,-3.8971252
5012,177.58618,180.99121,-3.4050293
5013,178.75464,180.52429,-1.7696533
5014,178.78113,181.59183,-2.8106995
5015,177.65918,181.4621,-3.8029175
5016,177.67227,181.73672,-4.064453
5017,178.84267,181.63763,-2.7949677
5018,177.70848,181.54016,-3.8316803
5019,178.8767,182.1695,-3.292801
5020,178.8983,181.9343,-3.0359955
5021,178.84999,181.6076,-2.7576141
