time_step,true_pos_z,pred_pos_z,error
2002,2.11,2.1144333,-0.0044333935
2003,2.08,2.0922358,-0.01223588
2004,2.07,2.0702312,-0.00023126602
2005,2.05,2.0433247,0.0066752434
2006,2.02,2.0220466,-0.002046585
2007,1.99,1.9959525,-0.0059524775
2008,1.94,1.9679942,-0.027994156
2009,1.92,1.9479854,-0.027985454
2010,1.88,1.9284635,-0.048463464
2011,1.86,1.9052868,-0.045286775
2012,1.82,1.8743336,-0.054333568
2013,1.77,1.814912,-0.04491198
2014,1.75,1.6192961,0.13070393
2015,1.72,1.5563614,0.16363859
2016,1.7,1.5654444,0.1345557
2017,1.67,1.5869918,0.08300817
2018,1.64,1.5737723,0.066227674
2019,1.62,1.520239,0.09976101
2020,1.59,1.4597291,0.13027096
2021,1.56,1.4087255,0.15127444
2022,1.53,1.3774512,0.15254879
2023,1.5,1.3602337,0.13976634
2024,1.46,1.3407533,0.11924672
2025,1.43,1.3186595,0.1113404
2026,1.4,1.2946115,0.10538852
2027,1.36,1.2692664,0.09073365
2028,1.33,1.2422279,0.08777213
2029,1.27,1.2146332,0.055366755
2030,1.24,1.1818256,0.05817437
2031,1.21,1.1471353,0.06286478
2032,1.18,1.1137089,0.066291094
2033,1.14,1.0820907,0.05790925
2034,1.11,1.0503614,0.05963862
2035,1.07,1.0195184,0.050481677
2036,1.03,0.9890194,0.040980577
2037,1.0,0.9587795,0.041220486
2038,0.97,0.92908096,0.040919065
2039,0.94,0.9012786,0.038721383
2040,0.91,0.8730172,0.036982834
2041,0.87,0.843989,0.02601099
2042,0.84,0.8228582,0.01714176
2043,0.81,0.8009466,0.009053409
2044,0.78,0.77729017,0.002709806
2045,0.75,0.7438463,0.0061537027
2046,0.71,0.7102252,-0.00022524595
2047,0.68,0.6769231,0.003076911
2048,0.64,0.65349823,-0.013498247
2049,0.6,0.62731445,-0.027314425
2050,0.55,0.5927027,-0.042702675
2051,0.52,0.5540256,-0.03402561
2052,0.49,0.51582503,-0.025825024
2053,0.45,0.4797751,-0.029775113
2054,0.41,0.44470844,-0.03470844
2055,0.38,0.40929464,-0.02929464
2056,0.35,0.38308302,-0.03308302
2057,0.31,0.35070643,-0.040706426
2058,0.28,0.32478383,-0.04478383
2059,0.24,0.29970536,-0.05970536
2060,0.2,0.2723546,-0.0723546
2061,0.15,0.24294119,-0.09294118
2062,0.11,0.21042374,-0.10042374
2063,0.08,0.17614013,-0.09614013
2064,0.04,0.14166975,-0.10166975
2065,-0.01,0.032171607,-0.042171605
2066,-0.05,-0.07031435,0.020314347
2067,-0.09,-0.1497159,0.059715897
2068,-0.12,-0.21131933,0.09131933
2069,-0.17,-0.25955117,0.089551166
2070,-0.2,-0.30147064,0.101470634
2071,-0.24,-0.33796865,0.09796865
2072,-0.28,-0.37246042,0.09246042
2073,-0.31,-0.4104054,0.100405395
2074,-0.34,-0.44401848,0.10401848
2075,-0.37,-0.47569442,0.10569441
2076,-0.43,-0.5059723,0.07597232
2077,-0.46,-0.54276335,0.082763344
2078,-0.51,-0.5808188,0.07081878
2079,-0.56,-0.6176305,0.05763048
2080,-0.59,-0.6558888,0.06588882
2081,-0.62,-0.69245756,0.07245755
2082,-0.65,-0.7272388,0.0772388
2083,-0.68,-0.7582357,0.078235686
2084,-0.72,-0.7888311,0.068831086
2085,-0.75,-0.81758726,0.06758726
2086,-0.78,-0.8448918,0.064891815
2087,-0.81,-0.87171054,0.061710536
2088,-0.85,-0.8983183,0.048318267
2089,-0.88,-0.92631376,0.046313763
2090,-0.92,-0.95497715,0.034977138
2091,-0.95,-0.97463596,0.02463597
2092,-0.99,-0.9887067,-0.0012933016
2093,-1.02,-1.0031084,-0.016891599
2094,-1.05,-1.0191386,-0.030861378
2095,-1.08,-1.0381261,-0.041873932
2096,-1.12,-1.059943,-0.060057044
2097,-1.15,-1.0854498,-0.06455016
2098,-1.17,-1.1129402,-0.057059765
2099,-1.19,-1.140332,-0.049668074
2100,-1.22,-1.1666639,-0.053336143
2101,-1.25,-1.1973696,-0.052630424
2102,-1.27,-1.2305729,-0.039427042
2103,-1.29,-1.2633752,-0.026624799
2104,-1.3,-1.3066769,0.0066769123
2105,-1.31,-1.3468945,0.03689456
2106,-1.33,-1.377908,0.04790795
2107,-1.34,-1.401023,0.061022997
2108,-1.36,-1.4205,0.060500026
2109,-1.38,-1.4396323,0.0596323
2110,-1.4,-1.4589492,0.058949232
2111,-1.42,-1.4777141,0.057714105
2112,-1.44,-1.4961401,0.056140065
2113,-1.45,-1.5142639,0.06426382
2114,-1.47,-1.5311047,0.061104655
2115,-1.49,-1.5465313,0.05653131
2116,-1.51,-1.561514,0.05151403
2117,-1.53,-1.5754434,0.045443416
2118,-1.54,-1.5880114,0.048011422
2119,-1.56,-1.5975002,0.037500262
2120,-1.57,-1.6058842,0.035884142
2121,-1.58,-1.611199,0.031198978
2122,-1.59,-1.6147386,0.02473855
2123,-1.59,-1.618708,0.028707981
2124,-1.6,-1.6211199,0.021119833
2125,-1.6,-1.6210991,0.02109909
2126,-1.6,-1.6200827,0.020082712
2127,-1.6,-1.6169952,0.016995192
2128,-1.6,-1.6123279,0.0123279095
2129,-1.6,-1.6059998,0.0059998035
2130,-1.6,-1.5989498,-0.0010502338
2131,-1.59,-1.5916334,0.0016334057
2132,-1.59,-1.5834888,-0.0065112114
2133,-1.59,-1.6501139,0.060113907
2134,-1.58,-1.6688915,0.088891506
2135,-1.57,-1.6529831,0.08298302
2136,-1.56,-1.6291271,0.0691272
2137,-1.55,-1.6081451,0.058145165
2138,-1.54,-1.5914422,0.051442266
2139,-1.53,-1.5777632,0.04776323
2140,-1.51,-1.5643302,0.05433023
2141,-1.5,-1.5491426,0.0491426
2142,-1.48,-1.5329938,0.052993774
2143,-1.47,-1.5143335,0.044333458
2144,-1.45,-1.4951943,0.04519427
2145,-1.41,-1.474138,0.064138055
2146,-1.37,-1.4485267,0.078526735
2147,-1.34,-1.4134849,0.0734849
2148,-1.32,-1.3761067,0.056106687
2149,-1.3,-1.3372006,0.03720069
2150,-1.27,-1.302075,0.032075047
2151,-1.25,-1.2656897,0.01568973
2152,-1.23,-1.2322674,0.0022673607
2153,-1.21,-1.2020413,-0.00795877
2154,-1.17,-1.1750933,0.005093336
2155,-1.15,-1.1468811,-0.0031188726
2156,-1.12,-1.1194261,-0.0005738735
2157,-1.09,-1.0948954,0.0048953295
2158,-1.07,-1.0727534,0.002753377
2159,-1.04,-1.0536289,0.01362896
2160,-1.01,-1.0265766,0.016576648
2161,-0.99,-0.96895385,-0.021046162
2162,-0.96,-0.91213965,-0.047860324
2163,-0.93,-0.86753774,-0.06246227
2164,-0.91,-0.8322029,-0.077797115
2165,-0.88,-0.78703403,-0.09296596
2166,-0.82,-0.7246077,-0.09539229
2167,-0.78,-0.6976181,-0.082381845
2168,-0.75,-0.668947,-0.08105302
2169,-0.71,-0.64295495,-0.06704503
2170,-0.68,-0.6169634,-0.06303662
2171,-0.64,-0.59002924,-0.049970746
2172,-0.61,-0.5601028,-0.049897194
2173,-0.58,-0.5274612,-0.052538812
2174,-0.54,-0.50270826,-0.037291765
2175,-0.5,-0.47614723,-0.023852766
2176,-0.46,-0.44603044,-0.01396957
2177,-0.43,-0.4116959,-0.01830411
2178,-0.4,-0.3754533,-0.024546713
2179,-0.35,-0.3387637,-0.01123628
2180,-0.31,-0.30011058,-0.009889424
2181,-0.28,-0.2606873,-0.01931271
2182,-0.24,-0.22217393,-0.017826065
2183,-0.21,-0.18428242,-0.025717571
2184,-0.18,-0.14769614,-0.03230387
2185,-0.15,-0.11519146,-0.034808546
2186,-0.11,-0.080364764,-0.029635236
2187,-0.07,-0.049978822,-0.020021178
2188,-0.04,-0.013919979,-0.02608002
2189,0.02,0.021087915,-0.0010879152
2190,0.06,0.05863151,0.0013684891
2191,0.09,0.097978175,-0.007978171
2192,0.15,0.13694805,0.013051957
2193,0.18,0.18147632,-0.0014763176
2194,0.21,0.22560476,-0.015604764
2195,0.26,0.26590854,-0.005908549
2196,0.31,0.30565494,0.0043450594
2197,0.35,0.34628662,0.0037133694
2198,0.39,0.38756302,0.0024369657
2199,0.43,0.42904568,0.00095432997
2200,0.46,0.47068524,-0.010685235
2201,0.5,0.51083404,-0.010834038
2202,0.54,0.55083925,-0.010839224
2203,0.57,0.5869961,-0.016996086
2204,0.61,0.6235068,-0.01350677
2205,0.64,0.66163236,-0.021632373
2206,0.68,0.6993866,-0.01938659
2207,0.71,0.7375934,-0.027593434
2208,0.75,0.77507114,-0.025071144
2209,0.79,0.81307054,-0.023070514
2210,0.82,0.8511131,-0.031113088
2211,0.86,0.88922805,-0.029228032
2212,0.89,0.9271598,-0.0371598
2213,0.93,0.9636467,-0.033646703
2214,0.96,0.9999289,-0.039928913
2215,1.0,1.0352643,-0.035264254
2216,1.03,1.0707734,-0.04077339
2217,1.06,1.1058444,-0.045844436
2218,1.09,1.1402115,-0.05021143
2219,1.13,1.173993,-0.043992996
2220,1.17,1.2082064,-0.038206458
2221,1.2,1.2453532,-0.045353174
2222,1.24,1.2824833,-0.04248333
2223,1.27,1.3196547,-0.049654722
2224,1.3,1.3553228,-0.055322886
2225,1.34,1.3889649,-0.048964858
2226,1.37,1.422532,-0.052531958
2227,1.41,1.4554218,-0.04542184
2228,1.44,1.4872072,-0.047207117
2229,1.47,1.5182308,-0.048230767
2230,1.5,1.5489548,-0.048954844
2231,1.54,1.5795947,-0.03959477
2232,1.59,1.6113647,-0.021364689
2233,1.62,1.6464795,-0.026479483
2234,1.66,1.6791992,-0.019199252
2235,1.71,1.7106495,-0.0006494522
2236,1.76,1.7436808,0.016319156
2237,1.81,1.77994,0.030059934
2238,1.84,1.8184946,0.021505475
2239,1.87,1.8559629,0.014037132
2240,1.91,1.8914449,0.018555045
2241,1.94,1.9265932,0.013406873
2242,1.97,1.9613212,0.008678794
2243,2.01,1.9930804,0.016919613
2244,2.04,2.0297751,0.010224819
2245,2.07,2.0677505,0.0022494793
2246,2.09,2.10459,-0.014590025
2247,2.12,2.1374793,-0.01747942
2248,2.14,2.1645145,-0.024514437
2249,2.16,2.1871977,-0.0271976
2250,2.18,2.2542148,-0.0742147
2251,2.2,2.266613,-0.06661296
2252,2.22,2.254765,-0.034765005
2253,2.24,2.2486436,-0.008643627
2254,2.26,2.253089,0.0069110394
2255,2.28,2.2686129,0.01138711
2256,2.3,2.2893348,0.010665178
2257,2.32,2.3099089,0.010091066
2258,2.33,2.3295612,0.0004386902
2259,2.34,2.3457515,-0.00575161
2260,2.35,2.3586175,-0.00861764
2261,2.36,2.368278,-0.0082781315
2262,2.36,2.3751059,-0.015105963
2263,2.37,2.3781192,-0.008119345
2264,2.37,2.386277,-0.016277075
2265,2.37,2.3748608,-0.004860878
2266,2.37,2.3619423,0.008057594
2267,2.37,2.3563745,0.013625383
2268,2.37,2.3551683,0.014831543
2269,2.36,2.3539052,0.006094694
2270,2.36,2.3500736,0.009926319
2271,2.36,2.343847,0.016152859
2272,2.36,2.3357487,0.024251223
2273,2.36,2.327297,0.032702923
2274,2.36,2.3196805,0.040319443
2275,2.36,2.3134263,0.04657364
2276,2.36,2.308621,0.051378965
2277,2.36,2.305109,0.05489087
2278,2.36,2.3026457,0.05735421
2279,2.36,2.3047798,0.055220127
2280,2.21,2.3051214,-0.09512138
2281,2.19,2.2788842,-0.088884115
2282,2.18,2.230887,-0.05088687
2283,2.16,2.1758308,-0.015830755
2284,2.14,2.1234035,0.016596556
2285,2.12,2.0783024,0.041697502
2286,2.11,2.0408077,0.06919217
2287,2.09,2.0097032,0.080296755
2288,2.07,1.9883099,0.08169007
2289,2.05,1.9724567,0.07754326
2290,2.02,1.9640924,0.055907607
2291,1.96,1.9645216,-0.0045216084
2292,0.92,0.88732475,0.032675266
2293,0.88,0.8574673,0.022532701
2294,0.82,0.8250325,-0.0050324798
2295,0.79,0.7862304,0.0037696362
2296,0.75,0.74604046,0.0039595366
2297,0.72,0.71086466,0.0091353655
2298,0.68,0.67349875,0.0065012574
2299,0.65,0.65360165,-0.0036016703
2300,0.62,0.62638897,-0.0063889623
2301,0.58,0.6075071,-0.027507126
2302,0.55,0.6099305,-0.059930503
2303,0.52,0.61068606,-0.09068608
2304,0.49,0.60153055,-0.11153054
2305,0.45,0.58037114,-0.13037115
2306,0.43,0.54043853,-0.110438526
2307,0.4,0.49843067,-0.09843066
2308,0.37,0.45810032,-0.088100314
2309,0.32,0.42590725,-0.10590726
2310,0.28,0.382808,-0.102808
2311,0.21,0.34289122,-0.13289122
2312,0.15,0.3092541,-0.1592541
2313,0.1,0.26951218,-0.16951218
2314,0.06,0.22159304,-0.16159303
2315,0.03,0.17187741,-0.14187741
2316,-0.03,0.12481588,-0.15481588
2317,-0.06,0.003504932,-0.063504934
2318,-0.09,-0.10650724,0.016507238
2319,-0.12,-0.18899083,0.068990834
2320,-0.15,-0.25126493,0.101264924
2321,-0.19,-0.29937434,0.109374344
2322,-0.22,-0.33952904,0.11952904
2323,-0.25,-0.37787127,0.12787127
2324,-0.28,-0.4091919,0.1291919
2325,-0.31,-0.44137478,0.13137478
2326,-0.34,-0.4727332,0.1327332
2327,-0.38,-0.5039082,0.12390822
2328,-0.41,-0.5363522,0.12635222
2329,-0.46,-0.5679903,0.107990295
2330,-0.5,-0.5995709,0.09957087
2331,-0.53,-0.6321714,0.10217142
2332,-0.56,-0.66646767,0.106467664
2333,-0.59,-0.6981056,0.1081056
2334,-0.62,-0.72796905,0.107969046
2335,-0.66,-0.7568623,0.09686226
2336,-0.7,-0.7803527,0.08035272
2337,-0.73,-0.80084693,0.070846915
2338,-0.78,-0.8146242,0.03462422
2339,-0.81,-0.8275813,0.017581284
2340,-0.84,-0.8415768,0.0015768409
2341,-0.87,-0.85860455,-0.011395454
2342,-0.89,-0.8781183,-0.011881709
2343,-0.92,-0.9042933,-0.015706718
2344,-0.94,-0.92894185,-0.011058152
2345,-0.96,-0.9530188,-0.006981194
2346,-0.99,-0.99400795,0.0040079355
2347,-1.01,-1.0404449,0.03044486
2348,-1.02,-1.0835406,0.06354058
2349,-1.05,-1.1213642,0.07136428
2350,-1.07,-1.1539868,0.08398676
2351,-1.09,-1.1833652,0.09336519
2352,-1.11,-1.2089789,0.09897888
2353,-1.15,-1.2327323,0.08273232
2354,-1.19,-1.2584239,0.06842387
2355,-1.22,-1.2870871,0.067087054
2356,-1.25,-1.3151994,0.065199375
2357,-1.27,-1.3440503,0.07405031
2358,-1.29,-1.3710426,0.08104265
2359,-1.33,-1.3953192,0.06531918
2360,-1.35,-1.417083,0.067083
2361,-1.38,-1.4359281,0.05592811
2362,-1.4,-1.4516804,0.051680446
2363,-1.44,-1.4643553,0.024355292
2364,-1.45,-1.4746315,0.0246315
2365,-1.47,-1.4840573,0.014057279
2366,-1.48,-1.4906344,0.010634422
2367,-1.49,-1.497309,0.00730896
2368,-1.5,-1.5097568,0.0097568035
2369,-1.51,-1.5220667,0.012066722
2370,-1.52,-1.5342196,0.014219642
2371,-1.52,-1.5426291,0.022629142
2372,-1.53,-1.5487962,0.018796206
2373,-1.54,-1.5540456,0.014045596
2374,-1.55,-1.5568521,0.00685215
2375,-1.56,-1.5583906,-0.0016093254
2376,-1.56,-1.5589646,-0.0010353327
2377,-1.57,-1.5582451,-0.01175499
2378,-1.57,-1.5575414,-0.012458682
2379,-1.57,-1.5554092,-0.014590859
2380,-1.57,-1.5521914,-0.017808676
2381,-1.57,-1.5472631,-0.022736907
2382,-1.57,-1.6227144,0.052714348
2383,-1.56,-1.6513418,0.09134185
2384,-1.56,-1.641615,0.08161509
2385,-1.55,-1.621746,0.07174599
2386,-1.54,-1.6027895,0.06278956
2387,-1.53,-1.5856279,0.055627942
2388,-1.52,-1.569779,0.049779058
2389,-1.51,-1.5553378,0.045337796
2390,-1.48,-1.5389352,0.058935165
2391,-1.47,-1.5169106,0.046910524
2392,-1.46,-1.4934198,0.03341973
2393,-1.44,-1.4702066,0.030206561
2394,-1.42,-1.4475194,0.027519464
2395,-1.41,-1.4198099,0.009809971
2396,-1.4,-1.3901441,-0.009855866
2397,-1.38,-1.362675,-0.017325044
2398,-1.37,-1.337111,-0.03288901
2399,-1.35,-1.3151596,-0.034840465
2400,-1.34,-1.2978342,-0.042165875
2401,-1.32,-1.2806187,-0.039381385
2402,-1.31,-1.2626278,-0.047372103
2403,-1.29,-1.2469004,-0.043099523
2404,-1.27,-1.2308406,-0.039159417
2405,-1.26,-1.2126421,-0.047357917
2406,-1.24,-1.1945513,-0.04544866
2407,-1.22,-1.1748947,-0.045105338
2408,-1.2,-1.1566701,-0.043329954
2409,-1.18,-1.138718,-0.04128194
2410,-1.16,-1.1205604,-0.03943956
2411,-1.14,-1.10137,-0.03863001
2412,-1.12,-1.0858862,-0.034113765
2413,-1.1,-1.070515,-0.029484987
2414,-1.07,-1.0546895,-0.015310526
2415,-1.05,-1.0098159,-0.04018402
2416,-1.02,-0.9636514,-0.056348562
2417,-1.0,-0.93205965,-0.067940354
2418,-0.97,-0.9169425,-0.05305755
2419,-0.94,-0.9089515,-0.031048477
2420,-0.9,-0.9018333,0.0018333197
2421,-0.87,-0.8910308,0.021030784
2422,-0.85,-0.8687967,0.018796682
2423,-0.81,-0.81253684,0.0025368333
2424,-0.78,-0.72272635,-0.057273626
2425,-0.76,-0.650213,-0.10978699
2426,-0.73,-0.60337114,-0.12662888
2427,-0.67,-0.5764562,-0.09354383
2428,-0.64,-0.5558891,-0.084110856
2429,-0.61,-0.5361488,-0.07385123
2430,-0.57,-0.5135845,-0.0564155
2431,-0.55,-0.48652124,-0.06347877
2432,-0.5,-0.45696908,-0.043030918
2433,-0.46,-0.4242344,-0.035765618
2434,-0.43,-0.38903755,-0.040962458
2435,-0.4,-0.3533355,-0.046664506
2436,-0.37,-0.3185076,-0.051492393
2437,-0.34,-0.28520417,-0.05479583
2438,-0.31,-0.253402,-0.056598008
2439,-0.27,-0.2337026,-0.03629741
2440,-0.24,-0.21362782,-0.02637218
2441,-0.21,-0.18956375,-0.020436242
2442,-0.18,-0.16646665,-0.013533354
2443,-0.15,-0.14091998,-0.009080023
2444,-0.12,-0.11376274,-0.006237261
2445,-0.09,-0.08807713,-0.0019228756
2446,-0.05,-0.055547804,0.005547803
2447,-0.02,-0.019601554,-0.00039844587
2448,0.01,0.020047724,-0.0100477245
2449,0.04,0.05716774,-0.01716774
2450,0.07,0.09128624,-0.021286242
2451,0.1,0.12314305,-0.023143046
2452,0.14,0.15302461,-0.013024613
2453,0.18,0.18395,-0.00395
2454,0.21,0.21735905,-0.0073590577
2455,0.25,0.25137138,-0.0013713837
2456,0.28,0.2867123,-0.0067122877
2457,0.31,0.32183117,-0.011831164
2458,0.35,0.35600552,-0.0060055256
2459,0.38,0.39078584,-0.010785848
2460,0.41,0.4251348,-0.015134811
2461,0.45,0.45906377,-0.00906378
2462,0.49,0.49379408,-0.003794074
2463,0.53,0.52967894,0.00032103062
2464,0.56,0.5670571,-0.0070570707
2465,0.61,0.6037382,0.0062618256
2466,0.64,0.64200467,-0.002004683
2467,0.67,0.67950827,-0.009508252
2468,0.71,0.7159393,-0.005939305
2469,0.74,0.75246644,-0.012466431
2470,0.78,0.7886714,-0.008671403
2471,0.82,0.8250779,-0.0050778985
2472,0.85,0.8680122,-0.018012166
2473,0.88,0.89521027,-0.015210271
2474,0.92,0.92815775,-0.00815773
2475,0.96,0.96572876,-0.005728781
2476,0.99,1.0044303,-0.0144302845
2477,1.03,1.0416217,-0.011621714
2478,1.06,1.0776148,-0.017614841
2479,1.09,1.1117845,-0.021784425
2480,1.12,1.1440569,-0.024056911
2481,1.15,1.1753337,-0.025333762
2482,1.19,1.2071333,-0.017133236
2483,1.23,1.2387412,-0.00874114
2484,1.26,1.272865,-0.0128650665
2485,1.3,1.3063185,-0.006318569
2486,1.33,1.3401153,-0.010115266
2487,1.37,1.3726075,-0.0026074648
2488,1.4,1.4037106,-0.0037106276
2489,1.46,1.4323778,0.027622223
2490,1.49,1.4643942,0.025605798
2491,1.53,1.4972863,0.03271365
2492,1.56,1.5312974,0.028702497
2493,1.59,1.5641799,0.025820136
2494,1.62,1.5954883,0.024511695
2495,1.65,1.6256022,0.02439773
2496,1.68,1.6554474,0.024552584
2497,1.71,1.6847861,0.025213957
2498,1.74,1.7135711,0.026428938
2499,1.77,1.7423543,0.027645707
2500,1.79,1.7711879,0.01881206
2501,1.82,1.7982029,0.02179718
2502,1.85,1.8247669,0.02523315
2503,1.87,1.850866,0.019134045
2504,1.9,1.8757826,0.024217367
2505,1.92,1.9006388,0.019361138
2506,1.95,1.9286672,0.02133286
2507,1.97,1.9551275,0.014872551
2508,2.01,1.9771521,0.03284788
2509,2.03,2.0032601,0.026739836
2510,2.03,2.0321488,-0.0021488667
2511,2.08,2.056975,0.023025036
2512,2.11,2.0820384,0.027961493
2513,2.13,2.1041236,0.025876522
2514,2.15,2.126995,0.023005009
2515,2.18,2.1409178,0.03908229
2516,2.21,2.2099333,6.67572e-05
2517,2.23,2.2367315,-0.00673151
2518,2.24,2.2407112,-0.0007112026
2519,2.26,2.2442088,0.015791178
2520,2.27,2.2484722,0.021527767
2521,2.29,2.2607007,0.02929926
2522,2.3,2.277154,0.022845984
2523,2.32,2.2917619,0.028238058
2524,2.33,2.3052526,0.024747372
2525,2.34,2.3164005,0.023599386
2526,2.34,2.3256085,0.014391422
2527,2.35,2.332148,0.01785183
2528,2.36,2.3372922,0.0227077
2529,2.38,2.3413086,0.03869152
2530,1.03,1.098939,-0.06893897
2531,1.04,1.0869243,-0.046924353
2532,1.04,1.0785921,-0.0385921
2533,1.04,1.0729597,-0.0329597
2534,1.04,1.0692062,-0.029206276
2535,1.04,1.0626144,-0.022614479
2536,1.04,1.0626144,-0.022614479
2537,1.04,1.0626144,-0.022614479
2538,1.04,1.0626144,-0.022614479
2539,1.04,1.0626144,-0.022614479
2540,1.04,1.0626144,-0.022614479
2541,1.04,1.0626144,-0.022614479
2542,1.04,1.0626144,-0.022614479
2543,1.04,1.0626144,-0.022614479
2544,1.04,1.0626144,-0.022614479
2545,1.04,1.0626144,-0.022614479
2546,1.04,1.0626144,-0.022614479
2547,1.04,1.0626144,-0.022614479
2548,1.04,1.0626144,-0.022614479
2549,1.04,1.0626144,-0.022614479
2550,1.04,1.0626144,-0.022614479
2551,1.04,1.0626144,-0.022614479
2552,1.04,1.0626144,-0.022614479
2553,1.04,1.0626144,-0.022614479
2554,1.04,1.0626144,-0.022614479
2555,1.04,1.0626144,-0.022614479
2556,1.04,1.0626144,-0.022614479
2557,1.04,1.0626144,-0.022614479
2558,1.04,1.0626144,-0.022614479
2559,1.04,1.0626144,-0.022614479
2560,1.04,1.0626144,-0.022614479
2561,1.04,1.0626144,-0.022614479
2562,1.04,1.0626144,-0.022614479
2563,1.04,1.0626144,-0.022614479
2564,1.04,1.0626144,-0.022614479
2565,1.04,1.0626144,-0.022614479
2566,1.04,1.0626144,-0.022614479
2567,1.04,1.0626144,-0.022614479
2568,1.04,1.0626144,-0.022614479
2569,1.04,1.0626144,-0.022614479
2570,1.04,1.0626144,-0.022614479
2571,1.04,1.0626144,-0.022614479
2572,1.04,1.0626144,-0.022614479
2573,1.04,1.0626144,-0.022614479
2574,1.04,1.0626144,-0.022614479
2575,1.04,1.0626144,-0.022614479
2576,1.04,1.0626144,-0.022614479
2577,1.04,1.0626144,-0.022614479
2578,1.04,1.0626144,-0.022614479
2579,1.04,1.0626144,-0.022614479
2580,1.04,1.0626144,-0.022614479
2581,1.04,1.0626144,-0.022614479
2582,1.04,1.0626144,-0.022614479
2583,1.04,1.0626144,-0.022614479
2584,1.04,1.0626144,-0.022614479
2585,1.04,1.0626144,-0.022614479
2586,1.04,1.0626144,-0.022614479
2587,1.04,1.0626144,-0.022614479
2588,1.04,1.0626144,-0.022614479
2589,1.04,1.0626144,-0.022614479
2590,1.04,1.0626144,-0.022614479
2591,1.04,1.0626144,-0.022614479
2592,1.04,1.0626144,-0.022614479
2593,1.04,1.0626144,-0.022614479
2594,1.04,1.0626144,-0.022614479
2595,1.04,1.0626144,-0.022614479
2596,1.04,1.0626144,-0.022614479
2597,1.04,1.0626144,-0.022614479
2598,1.04,1.0626144,-0.022614479
2599,1.04,1.0626144,-0.022614479
2600,1.04,1.0551472,-0.015147209
2601,1.04,1.0476574,-0.0076574087
2602,1.04,1.0418568,-0.0018568039
2603,1.04,1.0379939,0.002006054
2604,1.04,1.0356812,0.004318714
2605,1.04,1.0344262,0.0055737495
2606,1.04,1.0336916,0.006308317
2607,1.04,1.0333412,0.0066587925
2608,1.04,1.0332868,0.006713152
2609,1.04,1.0183992,0.021600723
2610,1.04,0.99622893,0.04377103
2611,1.04,0.9780932,0.061906755
2612,1.03,0.9662165,0.06378347
2613,1.03,0.9511454,0.07885456
2614,1.03,0.93985206,0.09014791
2615,1.03,0.9330896,0.09691036
2616,1.02,0.92996097,0.090039015
2617,1.01,0.92079425,0.08920574
2618,1.01,0.91171336,0.09828663
2619,1.0,0.9051337,0.094866276
2620,0.99,0.9001608,0.08983922
2621,0.98,0.89580345,0.08419657
2622,0.97,0.89135414,0.078645885
2623,0.96,0.87967575,0.08032423
2624,0.94,0.8748328,0.06516719
2625,0.92,0.8700551,0.049944937
2626,0.91,0.8631403,0.04685974
2627,0.9,0.85488963,0.045110345
2628,0.88,0.84597933,0.034020662
2629,0.87,0.8284551,0.041544914
2630,0.85,0.8181275,0.03187251
2631,0.83,0.80880606,0.021193922
2632,0.82,0.79147565,0.02852434
2633,0.8,0.7740513,0.025948703
2634,0.78,0.7648231,0.015176892
2635,0.76,0.75629497,0.0037050247
2636,0.74,0.74599534,-0.005995333
2637,0.72,0.73348635,-0.013486326
2638,0.7,0.71919614,-0.019196153
2639,0.68,0.696597,-0.016596973
2640,0.66,0.67358375,-0.01358372
2641,0.64,0.65939736,-0.019397378
2642,0.61,0.6469764,-0.036976397
2643,0.59,0.63269746,-0.04269749
2644,0.57,0.616808,-0.046808004
2645,0.55,0.59982747,-0.049827456
2646,0.53,0.5826051,-0.052605152
2647,0.51,0.5571984,-0.047198415
2648,0.49,0.53173465,-0.041734636
2649,0.47,0.5089167,-0.038916677
2650,0.44,0.5053788,-0.065378785
2651,0.42,0.48615688,-0.066156894
2652,0.4,0.46321228,-0.063212276
2653,0.38,0.4407178,-0.06071779
2654,0.36,0.41998103,-0.05998102
2655,0.34,0.40104258,-0.061042577
2656,0.31,0.38185382,-0.07185382
2657,0.29,0.36141068,-0.071410686
2658,0.27,0.34765524,-0.077655226
2659,0.25,0.33325076,-0.08325076
2660,0.23,0.31793347,-0.087933466
2661,0.2,0.30221403,-0.10221402
2662,0.17,0.28434336,-0.11434336
2663,0.15,0.2645255,-0.1145255
2664,0.13,0.24435923,-0.11435923
2665,0.11,0.22384873,-0.11384873
2666,0.09,0.2040872,-0.114087194
2667,0.07,0.18490997,-0.11490997
2668,0.04,0.08686367,-0.046863668
2669,0.02,-0.0062199533,0.026219953
2670,-0.0,-0.074169874,0.074169874
2671,-0.04,-0.12204158,0.082041584
2672,-0.07,-0.15845376,0.08845376
2673,-0.1,-0.18813068,0.088130675
2674,-0.13,-0.21376985,0.08376986
2675,-0.15,-0.24430335,0.09430334
2676,-0.18,-0.273134,0.093133986
2677,-0.21,-0.30077785,0.09077786
2678,-0.24,-0.32725865,0.08725865
2679,-0.27,-0.3535909,0.083590895
2680,-0.29,-0.38290054,0.092900544
2681,-0.32,-0.41184688,0.09184688
2682,-0.34,-0.43745154,0.09745154
2683,-0.36,-0.46470547,0.10470545
2684,-0.39,-0.49065304,0.10065305
2685,-0.41,-0.5167693,0.10676929
2686,-0.44,-0.54118836,0.10118836
2687,-0.46,-0.5658661,0.105866104
2688,-0.49,-0.5896219,0.09962189
