time_step,true_pos_y,pred_pos_y,error
2319,0.17,0.17009753,-9.75281e-05
2320,0.17,0.16919428,0.0008057207
2321,0.17,0.16884063,0.00115937
2322,0.17,0.16877167,0.0012283325
2323,0.17,0.16881818,0.001181826
2324,0.17,0.16891989,0.0010801107
2325,0.17,0.16899702,0.0010029823
2326,0.17,0.1690604,0.0009396076
2327,0.17,0.16910082,0.00089918077
2328,0.17,0.16911468,0.0008853227
2329,0.17,0.16911396,0.00088603795
2330,0.17,0.16908878,0.0009112209
2331,0.17,0.1690377,0.0009623021
2332,0.17,0.16898589,0.0010141134
2333,0.17,0.16895416,0.001045838
2334,0.17,0.16892225,0.0010777563
2335,0.17,0.16889055,0.001109451
2336,0.17,0.16886576,0.0011342466
2337,0.17,0.16888931,0.0011106879
2338,0.17,0.16894938,0.0010506213
2339,0.17,0.16904883,0.0009511709
2340,0.17,0.16916049,0.0008395165
2341,0.17,0.16926056,0.0007394403
2342,0.17,0.1693435,0.00065650046
2343,0.17,0.16937761,0.0006223917
2344,0.17,0.16942541,0.0005745888
2345,0.17,0.16946557,0.00053443015
2346,0.17,0.16948642,0.0005135834
2347,0.17,0.16946451,0.0005354881
2348,0.17,0.16942962,0.00057038665
2349,0.17,0.16938333,0.00061666965
2350,0.17,0.169349,0.00065100193
2351,0.17,0.16932614,0.0006738603
2352,0.17,0.16933782,0.0006621778
2353,0.17,0.16937347,0.0006265342
2354,0.17,0.16941431,0.00058569014
2355,0.17,0.16944441,0.0005555898
2356,0.17,0.16948019,0.0005198121
2357,0.17,0.16950788,0.00049212575
2358,0.17,0.16953471,0.00046528876
2359,0.17,0.16956595,0.00043405592
2360,0.17,0.16956778,0.00043222308
2361,0.17,0.1696201,0.0003799051
2362,0.17,0.16970812,0.00029188395
2363,0.17,0.16982377,0.00017623603
2364,0.17,0.16995296,4.7042966e-05
2365,0.17,0.17008814,-8.814037e-05
2366,0.17,0.17022085,-0.00022085011
2367,0.17,0.17035182,-0.00035181642
2368,0.17,0.17050107,-0.00050106645
2369,0.17,0.17063184,-0.00063183904
2370,0.17,0.17075005,-0.00075004995
2371,0.17,0.1708529,-0.00085289776
2372,0.17,0.1709355,-0.0009354949
2373,0.17,0.1710101,-0.001010105
2374,0.17,0.17109254,-0.0010925382
2375,0.17,0.17117721,-0.0011772066
2376,0.17,0.17126039,-0.0012603849
2377,0.17,0.17134365,-0.0013436526
2378,0.17,0.1714394,-0.0014393926
2379,0.17,0.17154396,-0.001543954
2380,0.17,0.17165127,-0.0016512722
2381,0.18,0.17175877,0.008241236
2382,0.18,0.17451644,0.0054835677
2383,0.18,0.17711827,0.0028817356
2384,0.18,0.17878467,0.0012153387
2385,0.18,0.17957424,0.00042577088
2386,0.18,0.17980997,0.00019003451
2387,0.18,0.17978752,0.00021249056
2388,0.18,0.17968236,0.00031764805
2389,0.18,0.1795782,0.00042180717
2390,0.18,0.17956795,0.00043205917
2391,0.18,0.17959198,0.0004080236
2392,0.18,0.17962107,0.00037893653
2393,0.18,0.17966129,0.0003387183
2394,0.18,0.17970657,0.00029343367
2395,0.18,0.17982562,0.00017438829
2396,0.18,0.17992033,7.967651e-05
2397,0.18,0.17998137,1.8641353e-05
2398,0.18,0.18002748,-2.7477741e-05
2399,0.18,0.18006566,-6.5654516e-05
2400,0.18,0.18008146,-8.144975e-05
2401,0.18,0.18008427,-8.426607e-05
2402,0.18,0.18008566,-8.5651875e-05
2403,0.18,0.18007441,-7.44015e-05
2404,0.18,0.18008839,-8.837879e-05
2405,0.18,0.18013091,-0.0001309067
2406,0.18,0.1801828,-0.00018279254
2407,0.18,0.18023957,-0.00023956597
2408,0.18,0.1803323,-0.0003322959
2409,0.18,0.18044208,-0.00044207275
2410,0.18,0.18054216,-0.00054214895
2411,0.18,0.18062761,-0.0006276071
2412,0.18,0.1806479,-0.0006478876
2413,0.19,0.18067852,0.009321481
2414,0.19,0.1838783,0.006121695
2415,0.19,0.18680526,0.0031947345
2416,0.19,0.18868609,0.0013139099
2417,0.19,0.18966523,0.0003347695
2418,0.19,0.1900781,-7.8096986e-05
2419,0.19,0.1902837,-0.0002837032
2420,0.19,0.1904577,-0.00045770407
2421,0.19,0.1907284,-0.00072839856
2422,0.19,0.19101942,-0.0010194182
2423,0.19,0.19065383,-0.00065383315
2424,0.19,0.18974027,0.00025972724
2425,0.19,0.18997483,2.5168061e-05
2426,0.19,0.19023542,-0.00023542345
2427,0.19,0.1902036,-0.00020360947
2428,0.19,0.19000344,-3.4421682e-06
2429,0.19,0.18972078,0.00027921796
2430,0.19,0.18946299,0.00053700805
2431,0.19,0.1892834,0.00071659684
2432,0.19,0.1891903,0.0008096993
2433,0.19,0.18916386,0.00083613396
2434,0.19,0.18917502,0.000824973
2435,0.19,0.18920524,0.00079475343
2436,0.19,0.1892371,0.00076289475
2437,0.19,0.1892637,0.0007362962
2438,0.19,0.18928419,0.0007158071
2439,0.19,0.18929474,0.00070525706
2440,0.19,0.18927911,0.0007208884
2441,0.19,0.1892492,0.000750795
2442,0.19,0.18920912,0.00079087913
2443,0.19,0.1891655,0.00083449483
2444,0.19,0.1891545,0.0008454919
2445,0.19,0.1891757,0.00082430243
2446,0.19,0.18919459,0.00080540776
2447,0.19,0.18923962,0.00076037645
2448,0.19,0.18929797,0.0007020235
2449,0.19,0.18934514,0.00065486133
2450,0.19,0.18936718,0.0006328225
2451,0.19,0.1893711,0.0006289035
2452,0.19,0.18936199,0.0006380081
2453,0.19,0.18935457,0.0006454289
2454,0.19,0.18935665,0.00064334273
2455,0.19,0.18936515,0.0006348491
2456,0.19,0.18937826,0.00062173605
2457,0.19,0.18939291,0.0006070882
2458,0.19,0.18940558,0.0005944222
2459,0.19,0.18941854,0.0005814582
2460,0.19,0.18943132,0.000568673
2461,0.19,0.18944497,0.00055502355
2462,0.19,0.18945818,0.0005418211
2463,0.19,0.18947075,0.00052924454
2464,0.19,0.18948427,0.0005157292
2465,0.19,0.18949567,0.0005043298
2466,0.19,0.18950257,0.00049743056
2467,0.19,0.18950781,0.00049218535
2468,0.19,0.18951416,0.00048583746
2469,0.19,0.1895206,0.00047940016
2470,0.19,0.1895439,0.00045609474
2471,0.18,0.18957159,-0.009571582
2472,0.19,0.18631609,0.0036839098
2473,0.19,0.18674587,0.0032541305
2474,0.19,0.18790962,0.0020903796
2475,0.19,0.1888349,0.001165092
2476,0.19,0.1893728,0.0006272048
2477,0.19,0.18962023,0.000379771
2478,0.19,0.18969521,0.00030478835
2479,0.19,0.1896875,0.00031249225
2480,0.19,0.18965179,0.00034821033
2481,0.19,0.18961596,0.00038403273
2482,0.19,0.18960041,0.00039958954
2483,0.19,0.18960069,0.00039930642
2484,0.19,0.18960486,0.0003951341
2485,0.19,0.18961793,0.00038206577
2486,0.19,0.18963408,0.0003659129
2487,0.19,0.18964535,0.00035464764
2488,0.19,0.18962596,0.00037403405
2489,0.19,0.18959837,0.000401631
2490,0.19,0.18956476,0.00043523312
2491,0.19,0.18953457,0.00046542287
2492,0.19,0.18950348,0.0004965216
2493,0.19,0.18947755,0.0005224496
2494,0.19,0.1894598,0.0005401969
2495,0.19,0.1894459,0.0005540997
2496,0.19,0.18943438,0.0005656183
2497,0.19,0.18942364,0.000576362
2498,0.19,0.18941301,0.00058698654
2499,0.19,0.1894034,0.0005965978
2500,0.19,0.18939778,0.0006022155
2501,0.19,0.18939449,0.0006055087
2502,0.19,0.18939337,0.0006066263
2503,0.19,0.18939123,0.00060877204
2504,0.19,0.18939057,0.0006094277
2505,0.19,0.18939054,0.0006094575
2506,0.19,0.18941678,0.00058321655
2507,0.19,0.18944776,0.00055223703
2508,0.19,0.18944727,0.0005527288
2509,0.19,0.18943337,0.00056663156
2510,0.19,0.18942346,0.0005765408
2511,0.19,0.1893965,0.000603497
2512,0.19,0.18936236,0.0006376356
2513,0.19,0.18936212,0.000637874
2514,0.19,0.18940465,0.0005953461
2515,0.18,0.18942575,-0.009425744
2516,0.18,0.18619938,-0.006199375
2517,0.18,0.18323255,-0.0032325387
2518,0.18,0.18144068,-0.0014406741
2519,0.18,0.18067083,-0.0006708205
2520,0.18,0.18051165,-0.00051164627
2521,0.18,0.18061264,-0.00061263144
2522,0.18,0.18075767,-0.00075766444
2523,0.18,0.18087456,-0.00087454915
2524,0.18,0.18095343,-0.000953421
2525,0.18,0.18100296,-0.0010029525
2526,0.18,0.18103258,-0.001032576
2527,0.18,0.18104744,-0.0010474324
2528,0.18,0.1810538,-0.0010537952
2529,0.19,0.1810511,0.008948892
2530,0.18,0.18035701,-0.00035700202
2531,0.18,0.1803536,-0.00035358965
2532,0.18,0.18035354,-0.00035353005
2533,0.18,0.180356,-0.00035598874
2534,0.18,0.18035945,-0.0003594458
2535,0.18,0.18036857,-0.00036856532
2536,0.18,0.18036857,-0.00036856532
2537,0.18,0.18036857,-0.00036856532
2538,0.18,0.18036857,-0.00036856532
2539,0.18,0.18036857,-0.00036856532
2540,0.18,0.18036857,-0.00036856532
2541,0.18,0.18036857,-0.00036856532
2542,0.18,0.18036857,-0.00036856532
2543,0.18,0.18036857,-0.00036856532
2544,0.18,0.18036857,-0.00036856532
2545,0.18,0.18036857,-0.00036856532
2546,0.18,0.18036857,-0.00036856532
2547,0.18,0.18036857,-0.00036856532
2548,0.18,0.18036857,-0.00036856532
2549,0.18,0.18036857,-0.00036856532
2550,0.18,0.18036857,-0.00036856532
2551,0.18,0.18036857,-0.00036856532
2552,0.18,0.18036857,-0.00036856532
2553,0.18,0.18036857,-0.00036856532
2554,0.18,0.18036857,-0.00036856532
2555,0.18,0.18036857,-0.00036856532
2556,0.18,0.18036857,-0.00036856532
2557,0.18,0.18036857,-0.00036856532
2558,0.18,0.18036857,-0.00036856532
2559,0.18,0.18036857,-0.00036856532
2560,0.18,0.18036857,-0.00036856532
2561,0.18,0.18036857,-0.00036856532
2562,0.18,0.18036857,-0.00036856532
2563,0.18,0.18036857,-0.00036856532
2564,0.18,0.18036857,-0.00036856532
2565,0.18,0.18036857,-0.00036856532
2566,0.18,0.18036857,-0.00036856532
2567,0.18,0.18036857,-0.00036856532
2568,0.18,0.18036857,-0.00036856532
2569,0.18,0.18036857,-0.00036856532
2570,0.18,0.18036857,-0.00036856532
2571,0.18,0.18036857,-0.00036856532
2572,0.18,0.18036857,-0.00036856532
2573,0.18,0.18036857,-0.00036856532
2574,0.18,0.18036857,-0.00036856532
2575,0.18,0.18036857,-0.00036856532
2576,0.18,0.18036857,-0.00036856532
2577,0.18,0.18036857,-0.00036856532
2578,0.18,0.18036857,-0.00036856532
2579,0.18,0.18036857,-0.00036856532
2580,0.18,0.18036857,-0.00036856532
2581,0.18,0.18036857,-0.00036856532
2582,0.18,0.18036857,-0.00036856532
2583,0.18,0.18036857,-0.00036856532
2584,0.18,0.18036857,-0.00036856532
2585,0.18,0.18036857,-0.00036856532
2586,0.18,0.18036857,-0.00036856532
2587,0.18,0.18036857,-0.00036856532
2588,0.18,0.18036857,-0.00036856532
2589,0.18,0.18036857,-0.00036856532
2590,0.18,0.18036857,-0.00036856532
2591,0.18,0.18036857,-0.00036856532
2592,0.18,0.18036857,-0.00036856532
2593,0.18,0.18036857,-0.00036856532
2594,0.18,0.18036857,-0.00036856532
2595,0.18,0.18036857,-0.00036856532
2596,0.18,0.18036857,-0.00036856532
2597,0.18,0.18036857,-0.00036856532
2598,0.18,0.18036857,-0.00036856532
2599,0.18,0.18036857,-0.00036856532
2600,0.18,0.18040732,-0.00040730834
2601,0.18,0.18042573,-0.00042572618
2602,0.18,0.18043302,-0.00043301284
2603,0.18,0.18043451,-0.00043450296
2604,0.18,0.18043332,-0.00043331087
2605,0.18,0.18043122,-0.0004312098
2606,0.18,0.18039969,-0.00039967895
2607,0.18,0.1803656,-0.0003656
2608,0.18,0.18034217,-0.00034216046
2609,0.18,0.1803768,-0.00037679076
2610,0.18,0.180386,-0.00038599968
2611,0.18,0.1803622,-0.00036218762
2612,0.18,0.180331,-0.0003309995
2613,0.18,0.18029581,-0.00029580295
2614,0.18,0.18024749,-0.00024747849
2615,0.18,0.18020582,-0.00020581484
2616,0.18,0.18017493,-0.00017492473
2617,0.18,0.18013582,-0.00013580918
2618,0.18,0.18008581,-8.5800886e-05
2619,0.18,0.18003742,-3.7416816e-05
2620,0.18,0.17999972,2.8312206e-07
2621,0.18,0.17997132,2.8684735e-05
2622,0.18,0.1799493,5.070865e-05
2623,0.18,0.17990713,9.287894e-05
2624,0.18,0.17988132,0.00011868775
2625,0.18,0.17987463,0.00012537837
2626,0.18,0.17986785,0.0001321584
2627,0.18,0.17985865,0.00014135242
2628,0.18,0.17984807,0.00015193224
2629,0.18,0.17980908,0.00019092858
2630,0.18,0.1797841,0.00021590292
2631,0.18,0.17977731,0.00022269785
2632,0.18,0.17974532,0.00025469065
2633,0.18,0.17969775,0.00030225515
2634,0.18,0.17968184,0.0003181696
2635,0.18,0.17968448,0.0003155321
2636,0.18,0.17968433,0.0003156811
2637,0.18,0.17967738,0.00032262504
2638,0.18,0.17966476,0.00033524632
2639,0.18,0.17962295,0.00037705898
2640,0.18,0.17956512,0.0004348904
2641,0.18,0.179539,0.00046101213
2642,0.18,0.17952701,0.00047299266
2643,0.18,0.17951459,0.00048542023
2644,0.18,0.17949916,0.0005008429
2645,0.18,0.17948122,0.0005187839
2646,0.18,0.17946401,0.00053599477
2647,0.18,0.17939673,0.0006032735
2648,0.18,0.17931552,0.00068448484
2649,0.18,0.17924635,0.00075365603
2650,0.18,0.179249,0.0007510036
2651,0.18,0.17919463,0.00080537796
2652,0.18,0.17913558,0.00086443126
2653,0.18,0.17909189,0.00090812147
2654,0.18,0.17906217,0.0009378344
2655,0.18,0.17909956,0.00090044737
2656,0.18,0.17913295,0.00086705387
2657,0.18,0.17914653,0.0008534789
2658,0.18,0.17915739,0.00084261596
2659,0.18,0.179129,0.0008710027
2660,0.18,0.17908248,0.0009175241
2661,0.18,0.17903617,0.0009638369
2662,0.18,0.17899275,0.0010072589
2663,0.18,0.17895389,0.0010461211
2664,0.18,0.1789207,0.001079306
2665,0.18,0.17888977,0.0011102408
2666,0.18,0.17886434,0.0011356622
2667,0.17,0.17884174,-0.008841738
2668,0.17,0.17551067,-0.005510673
2669,0.17,0.1725927,-0.0025926977
2670,0.17,0.1707837,-0.00078369677
2671,0.17,0.1698645,0.00013549626
2672,0.17,0.1694974,0.00050260127
2673,0.17,0.16941887,0.0005811304
2674,0.17,0.16946521,0.0005347878
2675,0.17,0.16949257,0.00050742924
2676,0.17,0.16952209,0.00047791004
2677,0.17,0.16954075,0.0004592538
2678,0.17,0.16954719,0.0004528165
2679,0.17,0.16953905,0.00046095252
2680,0.17,0.16951722,0.00048278272
2681,0.17,0.16950925,0.00049075484
2682,0.17,0.16950476,0.0004952401
2683,0.17,0.16947626,0.000523746
2684,0.17,0.16945545,0.00054454803
2685,0.17,0.16943696,0.0005630404
2686,0.17,0.16942278,0.0005772263
2687,0.17,0.16940454,0.0005954653
2688,0.17,0.16938515,0.0006148517
2689,0.17,0.16935365,0.00064635277
2690,0.17,0.1693106,0.0006894022
2691,0.17,0.16928364,0.0007163584
2692,0.17,0.16926154,0.00073845685
2693,0.17,0.16925621,0.00074379146
2694,0.17,0.16923559,0.00076441467
2695,0.17,0.16922127,0.0007787347
2696,0.17,0.1691899,0.0008101016
2697,0.17,0.16920531,0.0007946938
2698,0.17,0.16923796,0.0007620454
2699,0.17,0.16926467,0.0007353276
2700,0.17,0.16929121,0.00070878863
2701,0.17,0.1693203,0.00067970157
2702,0.17,0.16934526,0.0006547421
2703,0.17,0.16936359,0.0006364137
2704,0.17,0.1693774,0.0006226003
2705,0.17,0.16938889,0.0006111115
2706,0.17,0.16939998,0.00060002506
2707,0.17,0.16941026,0.00058974326
2708,0.17,0.1694217,0.00057829916
2709,0.17,0.16943367,0.00056633353
2710,0.17,0.16944693,0.0005530715
2711,0.17,0.16946265,0.0005373508
2712,0.17,0.16947927,0.000520736
2713,0.17,0.16950236,0.0004976392
2714,0.17,0.16953385,0.00046615303
2715,0.17,0.16956078,0.00043922663
2716,0.17,0.16958512,0.00041487813
2717,0.17,0.16960864,0.0003913641
2718,0.17,0.16963877,0.00036123395
2719,0.17,0.16966991,0.00033009052
2720,0.17,0.16970041,0.00029958785
2721,0.17,0.16973019,0.00026981533
2722,0.17,0.1697534,0.00024659932
2723,0.17,0.16977827,0.00022172928
2724,0.17,0.16981617,0.00018383563
2725,0.17,0.16985488,0.00014512241
2726,0.17,0.1698955,0.00010450184
2727,0.17,0.16993919,6.081164e-05
2728,0.17,0.16998596,1.4036894e-05
2729,0.17,0.17003474,-3.4734607e-05
2730,0.17,0.17008558,-8.557737e-05
2731,0.17,0.17010257,-0.00010256469
2732,0.17,0.17012867,-0.00012867153
2733,0.17,0.17016548,-0.0001654774
2734,0.17,0.17024569,-0.00024569035
2735,0.17,0.1703298,-0.0003297925
2736,0.17,0.17037737,-0.0003773719
2737,0.17,0.17042884,-0.00042884052
2738,0.17,0.17048615,-0.00048615038
2739,0.17,0.17054766,-0.0005476624
2740,0.17,0.17061359,-0.0006135851
2741,0.17,0.17068142,-0.0006814152
2742,0.17,0.1707513,-0.00075130165
2743,0.17,0.17085505,-0.00085504353
2744,0.17,0.17092721,-0.00092720985
2745,0.17,0.17099929,-0.0009992868
2746,0.17,0.17106974,-0.0010697395
2747,0.17,0.17114072,-0.0011407137
2748,0.17,0.1712236,-0.001223594
2749,0.17,0.17131089,-0.001310885
2750,0.17,0.17139956,-0.0013995618
2751,0.17,0.17148484,-0.0014848411
2752,0.17,0.17157814,-0.0015781373
2753,0.17,0.1716718,-0.0016717911
2754,0.18,0.1717712,0.008228809
2755,0.18,0.17456082,0.005439192
2756,0.18,0.17718546,0.0028145462
2757,0.18,0.17885461,0.0011453927
2758,0.18,0.17963628,0.00036372244
2759,0.18,0.17985885,0.0001411587
2760,0.18,0.1798154,0.00018461049
2761,0.18,0.17969005,0.00030995905
2762,0.18,0.1795724,0.00042760372
2763,0.18,0.1794951,0.00050491095
2764,0.18,0.17946069,0.0005393177
2765,0.18,0.17946023,0.00053977966
2766,0.18,0.17948367,0.00051634014
2767,0.18,0.17952424,0.00047576427
2768,0.18,0.17957388,0.0004261285
2769,0.18,0.17962983,0.00037017465
2770,0.18,0.17968622,0.00031378865
2771,0.18,0.17974192,0.0002580881
2772,0.18,0.17979828,0.00020173192
2773,0.18,0.1798534,0.00014661252
2774,0.18,0.17991003,8.997321e-05
2775,0.18,0.17996576,3.424287e-05
2776,0.18,0.18002146,-2.1457672e-05
2777,0.18,0.18006179,-6.1780214e-05
2778,0.18,0.1800784,-7.839501e-05
2779,0.18,0.18011099,-0.00011098385
2780,0.18,0.18014714,-0.00014713407
2781,0.18,0.1801763,-0.00017629564
2782,0.18,0.18020646,-0.00020645559
2783,0.18,0.1802343,-0.00023429096
2784,0.18,0.18030694,-0.00030693412
2785,0.18,0.1804015,-0.0004014969
2786,0.18,0.18049453,-0.00049452484
2787,0.18,0.1805771,-0.00057709217
2788,0.18,0.18064657,-0.0006465614
2789,0.19,0.18076739,0.00923261
2790,0.19,0.18413877,0.0058612227
2791,0.19,0.18712254,0.002877459
2792,0.19,0.18896164,0.0010383576
2793,0.19,0.18987688,0.0001231134
2794,0.19,0.19025669,-0.0002566874
2795,0.19,0.19039913,-0.0003991276
2796,0.19,0.19048774,-0.0004877448
2797,0.19,0.19061495,-0.000614956
2798,0.19,0.19080022,-0.00080022216
2799,0.19,0.19096932,-0.00096932054
2800,0.19,0.1908274,-0.0008274019
2801,0.19,0.18988568,0.00011432171
2802,0.19,0.18927146,0.0007285327
2803,0.19,0.18955354,0.0004464537
2804,0.19,0.18979894,0.00020106137
2805,0.19,0.18997335,2.6643276e-05
2806,0.19,0.18992722,7.277727e-05
2807,0.19,0.1897586,0.00024139881
2808,0.19,0.18956599,0.00043401122
2809,0.19,0.18940787,0.00059212744
2810,0.19,0.18930364,0.00069636106
2811,0.19,0.18925446,0.0007455349
2812,0.19,0.18925895,0.00074104965
2813,0.19,0.18924263,0.0007573664
2814,0.19,0.18920979,0.0007902086
2815,0.19,0.18917322,0.000826776
2816,0.19,0.18914798,0.0008520186
2817,0.19,0.18914174,0.0008582622
2818,0.19,0.18915157,0.0008484274
2819,0.19,0.18916981,0.0008301884
2820,0.19,0.18919079,0.00080920756
2821,0.19,0.1892127,0.00078730285
2822,0.19,0.18923478,0.00076521933
2823,0.19,0.18924743,0.00075256824
2824,0.19,0.18925574,0.0007442534
2825,0.19,0.18930072,0.0006992817
2826,0.19,0.18938297,0.0006170273
2827,0.19,0.1894341,0.0005659014
2828,0.19,0.1894329,0.0005670935
2829,0.19,0.18941222,0.0005877763
2830,0.19,0.18939045,0.0006095469
2831,0.19,0.186731,0.0032690018
2832,0.19,0.18684971,0.0031502843
2833,0.19,0.18705328,0.0029467195
2834,0.19,0.1872103,0.002789691
2835,0.19,0.18742286,0.002577141
2836,0.19,0.18757756,0.002422437
2837,0.19,0.18766554,0.0023344606
2838,0.19,0.1878149,0.0021850914
2839,0.19,0.18792659,0.0020734072
2840,0.19,0.18799075,0.0020092428
2841,0.19,0.18801655,0.0019834489
2842,0.19,0.18802145,0.0019785464
2843,0.19,0.18811789,0.0018821061
2844,0.19,0.18820345,0.0017965436
2845,0.19,0.18826047,0.0017395318
2846,0.19,0.1882919,0.0017080903
2847,0.19,0.18838361,0.0016163886
2848,0.19,0.18847074,0.0015292615
2849,0.19,0.18854086,0.0014591366
2850,0.19,0.18857163,0.0014283657
2851,0.19,0.18857439,0.001425609
2852,0.19,0.18856621,0.0014337897
2853,0.19,0.18855555,0.0014444441
2854,0.19,0.18854614,0.0014538616
2855,0.19,0.18853906,0.0014609396
2856,0.19,0.18853325,0.0014667511
2857,0.19,0.18853073,0.0014692694
2858,0.19,0.18853003,0.0014699697
2859,0.19,0.18852994,0.0014700592
2860,0.19,0.1885299,0.0014701039
2861,0.19,0.18852977,0.0014702231
2862,0.19,0.18852027,0.00147973
2863,0.19,0.188541,0.0014590025
2864,0.19,0.18860199,0.001398012
2865,0.19,0.1886684,0.0013315976
2866,0.19,0.18871957,0.001280427
2867,0.19,0.18875204,0.0012479573
2868,0.19,0.18876925,0.0012307465
2869,0.19,0.18877655,0.0012234449
2870,0.19,0.18877813,0.0012218654
2871,0.19,0.18877825,0.0012217462
2872,0.19,0.18874826,0.0012517422
2873,0.19,0.18870941,0.0012905896
2874,0.19,0.18867527,0.0013247281
2875,0.19,0.1886537,0.001346305
2876,0.19,0.18866947,0.0013305247
2877,0.19,0.18870147,0.0012985319
2878,0.19,0.18870579,0.0012942106
2879,0.19,0.18869138,0.00130862
2880,0.19,0.18867439,0.0013256073
2881,0.19,0.18868726,0.0013127327
2882,0.19,0.18871407,0.0012859255
2883,0.19,0.18874255,0.0012574494
2884,0.19,0.18876258,0.0012374222
2885,0.19,0.18874873,0.0012512654
2886,0.19,0.18872356,0.0012764335
2887,0.19,0.18869933,0.0013006628
2888,0.19,0.18868275,0.0013172477
2889,0.19,0.18867464,0.001325354
2890,0.19,0.18867452,0.0013254732
2891,0.19,0.1886776,0.0013224036
2892,0.19,0.18868044,0.0013195574
2893,0.19,0.18868192,0.0013180822
2894,0.19,0.1886821,0.0013179034
2895,0.19,0.18868144,0.001318559
2896,0.19,0.18868044,0.0013195574
2897,0.19,0.18867944,0.0013205558
2898,0.19,0.18867858,0.0013214201
2899,0.19,0.18867682,0.0013231784
2900,0.19,0.1886898,0.0013101995
2901,0.19,0.18870918,0.0012908131
2902,0.19,0.18879852,0.0012014806
2903,0.19,0.18887588,0.0011241138
2904,0.19,0.18892936,0.0010706335
2905,0.19,0.18896101,0.0010389835
2906,0.19,0.18897316,0.001026839
2907,0.19,0.18897535,0.0010246485
2908,0.19,0.18897694,0.0010230541
2909,0.19,0.18897797,0.001022026
2910,0.19,0.18897717,0.0010228306
2911,0.19,0.18898156,0.0010184348
2912,0.19,0.18899116,0.0010088384
2913,0.19,0.18900096,0.0009990335
2914,0.19,0.18901566,0.0009843409
2915,0.19,0.18904297,0.0009570271
2916,0.19,0.18907301,0.00092698634
2917,0.19,0.18908913,0.0009108633
2918,0.19,0.18911263,0.00088736415
2919,0.19,0.18913527,0.0008647293
2920,0.19,0.18915717,0.0008428246
2921,0.19,0.1891751,0.0008248985
2922,0.19,0.18919462,0.00080537796
2923,0.19,0.18921222,0.0007877797
2924,0.19,0.18922852,0.0007714778
2925,0.18,0.18924183,-0.009241819
2926,0.18,0.18590517,-0.0059051663
2927,0.18,0.18286796,-0.002867952
2928,0.18,0.18110652,-0.0011065155
2929,0.18,0.18037713,-0.0003771186
2930,0.18,0.1802233,-0.0002232939
2931,0.18,0.18032002,-0.00032001734
2932,0.18,0.180498,-0.0004979968
2933,0.18,0.18066108,-0.0006610751
2934,0.18,0.18078472,-0.00078471005
2935,0.18,0.18085934,-0.00085933506
2936,0.18,0.18089831,-0.0008983016
2937,0.18,0.18090788,-0.00090786815
2938,0.18,0.18090059,-0.0009005815
2939,0.18,0.18088764,-0.00088763237
2940,0.18,0.18087967,-0.00087966025
2941,0.18,0.1808724,-0.0008723885
2942,0.18,0.18087032,-0.0008703172
2943,0.18,0.18087009,-0.0008700788
2944,0.18,0.18087555,-0.0008755475
2945,0.18,0.18088332,-0.00088331103
2946,0.18,0.18089122,-0.00089120865
2947,0.18,0.180901,-0.0009009987
2948,0.18,0.18090637,-0.00090636313
2949,0.18,0.18091291,-0.00091290474
2950,0.18,0.18092115,-0.0009211451
2951,0.18,0.18092932,-0.0009293109
2952,0.18,0.18094034,-0.0009403378
2953,0.18,0.18094492,-0.00094491243
2954,0.18,0.18094744,-0.00094743073
2955,0.19,0.18094507,0.009054929
2956,0.19,0.18445912,0.0055408776
2957,0.19,0.18740404,0.002595961
2958,0.19,0.18907286,0.00092713535
2959,0.19,0.1897993,0.00020070374
2960,0.19,0.1899941,5.90086e-06
2961,0.19,0.18995081,4.9188733e-05
2962,0.19,0.1898298,0.00017020106
2963,0.19,0.18971314,0.00028686225
2964,0.19,0.18962443,0.00037556887
2965,0.19,0.18956941,0.00043058395
2966,0.19,0.18953775,0.00046224892
2967,0.19,0.18952253,0.000477463
2968,0.19,0.18951648,0.00048351288
2969,0.19,0.18951485,0.000485152
2970,0.19,0.18951501,0.0004849881
2971,0.19,0.1895157,0.00048430264
2972,0.19,0.18951638,0.0004836172
2973,0.19,0.1895169,0.00048309565
2974,0.19,0.18951726,0.00048273802
2975,0.19,0.18955562,0.00044438243
2976,0.19,0.18957937,0.00042062998
2977,0.19,0.1895931,0.0004068911
2978,0.19,0.18959838,0.0004016161
2979,0.19,0.18959792,0.00040207803
2980,0.19,0.1895946,0.000405401
2981,0.19,0.18959047,0.0004095286
2982,0.19,0.18958671,0.0004132837
2983,0.19,0.1895838,0.00041620433
2984,0.19,0.18957485,0.00042514503
2985,0.19,0.18956181,0.00043818355
2986,0.19,0.18955323,0.00044676661
2987,0.19,0.18954735,0.00045265257
2988,0.19,0.18954243,0.00045756996
2989,0.19,0.18953449,0.00046551228
2990,0.19,0.18952473,0.00047527254
2991,0.19,0.18951781,0.00048218668
2992,0.19,0.18951298,0.00048701465
2993,0.19,0.18950932,0.00049068034
2994,0.19,0.18949564,0.0005043596
2995,0.19,0.1894987,0.00050130486
2996,0.19,0.18945259,0.00054740906
2997,0.19,0.18937396,0.0006260425
2998,0.19,0.18929055,0.0007094443
2999,0.19,0.1891871,0.00081290305
3000,0.19,0.18908218,0.0009178221
3001,0.19,0.18898892,0.0010110736
3002,0.19,0.18890843,0.0010915697
3003,0.19,0.18887347,0.0011265278
3004,0.19,0.18886325,0.00113675
3005,0.19,0.1888061,0.0011938959
3006,0.19,0.18870635,0.0012936443
