step,time,reference_dx,reference_dy,policy_throttle,policy_steer,action_throttle,action_steer,control_throttle,control_steer,control_brake,control_reverse,control_hand_brake,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,speed_mps,error_x,error_y,error_z,error_pos_l2,error_yaw_deg,current_loss,cumulative_mean_loss,total_loss
369,13.774200421035308,-0.03650259971618652,0.0329897403717041,0.03480623662471771,0.007504146080464125,0.03480623662471771,0.007504146080464125,0.03480623662471771,0.007504146080464125,0.0,0,0,0.010856574401259422,7.487889888579957e-06,9.470219083596021e-06,0.06827878952026367,-0.18206504312246352,-60.5229606628418,21.94906997680664,0.0018781661055982113,82.45442231099139,-57.073875427246094,23.2929630279541,0.0018807220039889216,-5.940830707550049,0.03661618167093597,3.449085235595703,1.343893051147461,2.555898390710354e-06,3.701653242111206,-88.39525301854144,2.0383362770080566,2.309481143951416,5.212581265478375
370,13.811528877460878,-0.04064047336578369,0.03697311878204346,0.03480623662471771,0.0020531623158603907,0.03480623662471771,0.0020531623158603907,0.03480623662471771,0.0020531623158603907,0.0,0,0,0.010989468544721603,6.879678039695136e-06,3.9569964428665116e-05,0.06153377890586853,-0.19487230493413676,-60.51565170288086,22.003524780273438,0.0018781661055982113,82.25955000605728,-57.07275390625,23.292842864990234,0.0018754195189103484,-5.940738677978516,0.061673902392963276,3.4428977966308594,1.2893180847167969,-2.746586687862873e-06,3.676395893096924,-88.2002886840358,2.0113770961761475,2.308677911758423,5.185311021877176
371,13.84885733388645,-0.03664898872375488,0.033554792404174805,0.03480623662471771,-0.004056312143802643,0.03480623662471771,-0.004056312143802643,0.03480623662471771,-0.004056312143802643,0.0,0,0,0.0108981654047966,7.385706339846365e-06,1.5781139154569246e-05,0.06169486790895462,-0.16863951972391078,-60.508888244628906,22.052751541137695,0.0018781661055982113,82.09091048633337,-57.0726318359375,23.292829513549805,0.0018807601882144809,-5.940585613250732,0.03667641472224906,3.4362564086914062,1.2400779724121094,2.5940826162695885e-06,3.653170108795166,-88.0314960995841,1.9867630004882812,2.307812213897705,5.161003947275834
372,13.88618579031202,-0.036713361740112305,0.03380882740020752,0.03480623662471771,-0.009970545768737793,0.03480623662471771,-0.009970545768737793,0.03480623662471771,-0.009970545768737793,0.0,0,0,0.01103237085044384,6.5679669205565006e-06,4.576872743200511e-05,0.05469050630927086,-0.16241467349257732,-60.501949310302734,22.102176666259766,0.0018781661055982113,81.92849581284077,-57.0715217590332,23.29270362854004,0.0018754195189103484,-5.940860748291016,0.06164994472316678,3.4304275512695312,1.1905269622802734,-2.746586687862873e-06,3.631141424179077,-87.86935656113178,1.9635601043701172,2.306889772415161,5.137849686066407
373,13.92351424673759,-0.04086732864379883,0.03785574436187744,0.03480623662471771,-0.015501176007091999,0.03480623662471771,-0.015501176007091999,0.03480623662471771,-0.015501176007091999,0.0,0,0,0.010944150388240814,7.138896762626246e-06,2.2714826627634466e-05,0.05446517840027809,-0.17253376491132144,-60.494041442871094,22.157318115234375,0.0018781661055982113,81.75596204792947,-57.0714111328125,23.292688369750977,0.0018807601882144809,-5.940738677978516,0.03671281036907065,3.4226303100585938,1.1353702545166016,2.5940826162695885e-06,3.606031656265259,-87.69670072590799,1.9373034238815308,2.305901288986206,5.1124383592214455
374,13.96084270316316,-0.036846280097961426,0.034323811531066895,0.03480623662471771,-0.021845601499080658,0.03480623662471771,-0.021845601499080658,0.03480623662471771,-0.021845601499080658,0.0,0,0,0.011078687384724617,6.441256118705496e-06,5.2681385568575934e-05,0.04717545956373215,-0.1493086294246666,-60.48675537109375,22.20714569091797,0.0018781661055982113,81.60665341850483,-57.0703010559082,23.292558670043945,0.0018755721393972635,-5.941379547119141,0.06161673220441383,3.416454315185547,1.0854129791259766,-2.5939662009477615e-06,3.584728956222534,-87.54803296562397,1.9151641130447388,2.304859161376953,5.090717031625088
375,13.998171159588729,-0.036904096603393555,0.03455376625061035,0.03480623662471771,-0.02816462144255638,0.03480623662471771,-0.02816462144255638,0.03480623662471771,-0.02816462144255638,0.0,0,0,0.010990234091877937,7.145612471504137e-06,2.9463797545759007e-05,0.046946942806243896,-0.14283517569126047,-60.47931671142578,22.257150650024414,0.0018781661055982113,81.46381824281355,-57.0701904296875,23.29254150390625,0.0018807220039889216,-5.941257476806641,0.03670801885836451,3.4091262817382812,1.035390853881836,2.555898390710354e-06,3.5628886222839355,-87.40507571962019,1.8926132917404175,2.303762912750244,5.0691670285449835
376,14.035499616014299,-0.04107165336608887,0.03865504264831543,0.03480623662471771,-0.03444769233465195,0.03480623662471771,-0.03444769233465195,0.03480623662471771,-0.03444769233465195,0.0,0,0,0.011126386001706123,6.134088835096918e-06,5.9424903156468645e-05,0.03946845233440399,-0.15226520729436288,-60.47086715698242,22.312915802001953,0.0018781661055982113,81.31155303551918,-57.0690803527832,23.292404174804688,0.0018754958873614669,-5.942265033721924,0.06158495711940764,3.4017868041992188,0.9794883728027344,-2.670218236744404e-06,3.5399930477142334,-87.2538180692411,1.8691233396530151,2.302610158920288,5.046571760221628
377,14.072828072439869,-0.03702199459075928,0.03501605987548828,0.03480623662471771,-0.043061595410108566,0.03480623662471771,-0.043061595410108566,0.03480623662471771,-0.043061595410108566,0.0,0,0,0.011041425168514252,6.809617843828164e-06,3.679794099298306e-05,0.03895854577422142,-0.1305386645284159,-60.463111877441406,22.363279342651367,0.0018781661055982113,81.18101437099074,-57.0689582824707,23.292387008666992,0.0018806838197633624,-5.942112445831299,0.03670785000672914,3.394153594970703,0.929107666015625,2.5177141651511192e-06,3.5190227031707764,-87.12312681682204,1.8477505445480347,2.3014066219329834,5.02642533506654
378,14.110156528865438,-0.03707575798034668,0.03522390127182007,0.03480623662471771,-0.052788931876420975,0.03480623662471771,-0.052788931876420975,0.03480623662471771,-0.052788931876420975,0.0,0,0,0.011183187365531921,5.15204737894237e-06,6.708594446536154e-05,0.030905570834875107,-0.12475776271705286,-60.45521545410156,22.413806915283203,0.0018781661055982113,81.05625660827371,-57.06785202026367,23.292232513427734,0.0018754195189103484,-5.943698883056641,0.06157191951527077,3.3873634338378906,0.8784255981445312,-2.746586687862873e-06,3.499408721923828,-86.99995549133035,1.8278744220733643,2.300157308578491,5.007524681207284
379,14.147484985291008,-0.04125326871871948,0.03936910629272461,0.03480623662471771,-0.06288601458072662,0.03480623662471771,-0.06288601458072662,0.03480623662471771,-0.06288601458072662,0.0,0,0,0.011111058294773102,5.196352503844537e-06,4.658221951103769e-05,0.029024530202150345,-0.1320019728653392,-60.446285247802734,22.47012710571289,0.0018781661055982113,80.92425463540837,-57.067718505859375,23.29221534729004,0.0018807601882144809,-5.943546772003174,0.03673089342350795,3.3785667419433594,0.8220882415771484,2.5940826162695885e-06,3.4771456718444824,-86.86780140741155,1.805458903312683,2.2988553047180176,4.986731206206278
380,14.184813441716578,-0.037178635597229004,0.035632550716400146,0.03480623662471771,-0.07361465692520142,0.03480623662471771,-0.07361465692520142,0.03480623662471771,-0.07361465692520142,0.0,0,0,0.011255508288741112,3.3015949156833813e-06,7.685077434871346e-05,0.019497498869895935,-0.11293105826712235,-60.4381103515625,22.520971298217773,0.0018781661055982113,80.81132357714125,-57.066619873046875,23.29204750061035,0.0018754577031359076,-5.945713043212891,0.06152139414379253,3.371490478515625,0.7710762023925781,-2.7084024623036385e-06,3.45854115486145,-86.75703662035414,1.7868366241455078,2.2975118160247803,4.969271042612338
381,14.222141898142148,-0.03722459077835083,0.035814106464385986,0.03480623662471771,-0.08326039463281631,0.03480623662471771,-0.08326039463281631,0.03480623662471771,-0.08326039463281631,0.0,0,0,0.011189434677362442,3.7716708902735263e-06,5.785188477602787e-05,0.016329821199178696,-0.10748522833327456,-60.42981719970703,22.571956634521484,0.0018781661055982113,80.70383834880795,-57.066497802734375,23.292022705078125,0.0018807982560247183,-5.945560932159424,0.03669238499692142,3.3633193969726562,0.7200660705566406,2.632150426506996e-06,3.4395368099212646,-86.64939928096737,1.767920732498169,2.2961251735687256,4.951858403635489
382,14.259470354567718,-0.04141342639923096,0.039997756481170654,0.03480623662471771,-0.0925152599811554,0.03480623662471771,-0.0925152599811554,0.03480623662471771,-0.0925152599811554,0.0,0,0,0.011335823684930801,1.8274895410286263e-06,8.736789459362626e-05,0.006117716431617737,-0.11251934095017191,-60.42045974731445,22.628767013549805,0.0018781661055982113,80.5913190078578,-57.06539535522461,23.291847229003906,0.0018755721393972635,-5.948246479034424,0.06149157593291682,3.3550643920898438,0.6630802154541016,-2.5939662009477615e-06,3.4199609756469727,-86.53956548689223,1.7485511302947998,2.2946956157684326,4.934060455298942
383,14.296798810993288,-0.037314772605895996,0.03617054224014282,0.03480623662471771,-0.1022525355219841,0.03480623662471771,-0.1022525355219841,0.03480623662471771,-0.1022525355219841,0.0,0,0,0.011264396831393242,3.725686838151887e-06,6.877644045744091e-05,0.0028526410460472107,-0.09582752169785635,-60.41191864013672,22.680028915405273,0.0018781661055982113,80.49549148615995,-57.065277099609375,23.291826248168945,0.001880645751953125,-5.948062896728516,0.036679990795182436,3.3466415405273438,0.6117973327636719,2.4796463549137115e-06,3.4021031856536865,-86.44355438288846,1.730985403060913,2.2932279109954834,4.91808610109086
384,14.334127267418857,-0.037354111671447754,0.036326587200164795,0.03480623662471771,-0.11019129306077957,0.03480623662471771,-0.11019129306077957,0.03480623662471771,-0.11019129306077957,0.0,0,0,0.011411456391215324,1.2507880455814302e-06,9.667743870522827e-05,-0.00694921612739563,-0.09035518261754305,-60.40327453613281,22.73141098022461,0.0018781661055982113,80.4051363035424,-57.06417465209961,23.291637420654297,0.0018756103236228228,-5.951206207275391,0.06143679850819296,3.339099884033203,0.5602264404296875,-2.555781975388527e-06,3.385770320892334,-86.3563425108178,1.7149980068206787,2.2917256355285645,4.903476657098597
385,14.371455723844429,-0.04154849052429199,0.04053616523742676,0.03480623662471771,-0.11816637963056564,0.03480623662471771,-0.11816637963056564,0.03480623662471771,-0.11816637963056564,0.0,0,0,0.011337360367178917,3.66588392353151e-06,7.847855158615857e-05,-0.009947389364242554,-0.09425581809261985,-60.393550872802734,22.788639068603516,0.0018781661055982113,80.31088048544979,-57.06405258178711,23.291610717773438,0.0018807220039889216,-5.951023578643799,0.03667757529555802,3.329498291015625,0.5029716491699219,2.555898390710354e-06,3.367274761199951,-86.26190406409359,1.696994423866272,2.290184736251831,4.8873648997174595
386,14.408784180269999,-0.037431538105010986,0.03663015365600586,0.03480623662471771,-0.12648160755634308,0.03480623662471771,-0.12648160755634308,0.03480623662471771,-0.12648160755634308,0.0,0,0,0.011481232941150665,1.144098860095255e-06,0.00010509956337045878,-0.01911666989326477,-0.07910017989925677,-60.384700775146484,22.84025764465332,0.0018781661055982113,80.2317803055505,-57.06296920776367,23.291410446166992,0.0018755340715870261,-5.954563617706299,0.06137122138421478,3.3217315673828125,0.4511528015136719,-2.6320340111851692e-06,3.352228879928589,-86.1863439232568,1.6824222803115845,2.288614511489868,4.874227102778241
387,14.446112636695569,-0.03746312856674194,0.03675919771194458,0.03480623662471771,-0.13392473757266998,0.03480623662471771,-0.13392473757266998,0.03480623662471771,-0.13392473757266998,0.0,0,0,0.011410696431994438,3.4119675547117367e-06,8.757509931456298e-05,-0.021812066435813904,-0.07423551388947658,-60.375762939453125,22.89197540283203,0.0018781661055982113,80.15754479166105,-57.0628547668457,23.2913818359375,0.0018806075677275658,-5.954319477081299,0.03670496897240886,3.312908172607422,0.39940643310546875,2.441462129354477e-06,3.336897850036621,-86.11186426874235,1.6676441431045532,2.2870142459869385,4.86104568483937
388,14.483441093121138,-0.04166179895401001,0.040986478328704834,0.03480623662471771,-0.14038917422294617,0.03480623662471771,-0.14038917422294617,0.03480623662471771,-0.14038917422294617,0.0,0,0,0.011550173163414001,1.1495449143694714e-06,0.00011276702571194619,-0.030597366392612457,-0.07602148906894968,-60.3657341003418,22.949552536010742,0.0018781661055982113,80.08152330259213,-57.061767578125,23.29117202758789,0.0018755721393972635,-5.958195209503174,0.061322631706183496,3.303966522216797,0.34161949157714844,-2.5939662009477615e-06,3.3215808868408203,-86.0397185120953,1.6529515981674194,2.285383939743042,4.848052555433252
389,14.520769549546708,-0.03752538561820984,0.037006765604019165,0.03480623662471771,-0.1494564712047577,0.03480623662471771,-0.1494564712047577,0.03480623662471771,-0.1494564712047577,0.0,0,0,0.01147506944835186,3.434837708482519e-06,9.51259135035798e-05,-0.03279893845319748,-0.06320023730086177,-60.35662841796875,23.001462936401367,0.0018781661055982113,80.01832306529127,-57.06165313720703,23.2911376953125,0.0018806838197633624,-5.957920551300049,0.03666169080997164,3.2949752807617188,0.2896747589111328,2.5177141651511192e-06,3.3076841831207275,-85.97624361659132,1.6396815776824951,2.2837283611297607,4.836348649998236
390,14.558098005972278,-0.03755268454551697,0.037112146615982056,0.03480623662471771,-0.1583162397146225,0.03480623662471771,-0.1583162397146225,0.03480623662471771,-0.1583162397146225,0.0,0,0,0.01162044145166874,8.144925232045352e-07,0.00011996878311038017,-0.04124380648136139,-0.058041625663861396,-60.347450256347656,23.053455352783203,0.0018781661055982113,79.96028143962735,-57.060569763183594,23.290918350219727,0.0018754958873614669,-5.962254524230957,0.06123713033167844,3.2868804931640625,0.23746299743652344,-2.670218236744404e-06,3.2954471111297607,-85.92253596385831,1.6280473470687866,2.2820515632629395,4.82610233961545
391,14.595426462397848,-0.04175221920013428,0.04134654998779297,0.03480623662471771,-0.16661982238292694,0.03480623662471771,-0.16661982238292694,0.03480623662471771,-0.16661982238292694,0.0,0,0,0.011551469564437866,1.869646439445205e-06,0.00010388994996901602,-0.04431706666946411,-0.05853392871435403,-60.33717346191406,23.111310958862305,0.0018781661055982113,79.90174751091303,-57.060462951660156,23.29088592529297,0.0018807601882144809,-5.961917877197266,0.036683171897638214,3.2767105102539062,0.17957496643066406,2.5940826162695885e-06,3.2816274166107178,-85.86366538811029,1.6149652004241943,2.2803494930267334,4.814776145253788
392,14.632754918823418,-0.03759974241256714,0.037303149700164795,0.03480623662471771,-0.17135173082351685,0.03480623662471771,-0.17135173082351685,0.03480623662471771,-0.17135173082351685,0.0,0,0,0.01169552095234394,2.5744157028384507e-08,0.00012695702025666833,-0.05299852043390274,-0.04721281788195597,-60.32786560058594,23.1634521484375,0.0018781661055982113,79.85453469303104,-57.05938720703125,23.290660858154297,0.0018755340715870261,-5.966526508331299,0.061097711036484835,3.2684783935546875,0.12720870971679688,-2.6320340111851692e-06,3.2709529399871826,-85.82106120136234,1.6049002408981323,2.2786307334899902,4.806033942735727
393,14.670083375248987,-0.03762039542198181,0.03738218545913696,0.03480623662471771,-0.17431920766830444,0.03480623662471771,-0.17431920766830444,0.03480623662471771,-0.17431920766830444,0.0,0,0,0.01160808838903904,2.831744495779276e-06,0.00010980962542816997,-0.05549759417772293,-0.04254240073760229,-60.318504333496094,23.215654373168945,0.0018781661055982113,79.81199229229344,-57.05928421020508,23.29062271118164,0.0018807220039889216,-5.966221332550049,0.036740978694216546,3.2592201232910156,0.07496833801269531,2.555898390710354e-06,3.260082244873047,-85.77821362484349,1.5946844816207886,2.276895046234131,4.797197171816463
394,14.707411831674557,-0.04181969165802002,0.041615694761276245,0.03480623662471771,-0.17768555879592896,0.03480623662471771,-0.17768555879592896,0.03480623662471771,-0.17768555879592896,0.0,0,0,0.011737538501620293,2.252094418508932e-06,0.00013151044549886137,-0.06196653097867966,-0.04119482816531672,-60.308048248291016,23.273717880249023,0.0018781661055982113,79.77079746412812,-57.0582160949707,23.29039764404297,0.0018755340715870261,-5.970950603485107,0.06104317960030402,3.2498321533203125,0.016679763793945312,-2.6320340111851692e-06,3.249875068664551,-85.74174806761323,1.5851293802261353,2.2751433849334717,4.789111773110426
395,14.744740288100127,-0.03765338659286499,0.03751744329929352,0.03480623662471771,-0.17776477336883545,0.03480623662471771,-0.17776477336883545,0.03480623662471771,-0.17776477336883545,0.0,0,0,0.011641435325145721,5.034917194279842e-06,0.00011333894508425146,-0.06209000200033188,-0.031890391025513054,-60.29859161376953,23.326025009155273,0.0018781661055982113,79.73890707310261,-57.05811309814453,23.29036521911621,0.0018805693835020065,-5.970646858215332,0.036737011751222355,3.240478515625,-0.0356597900390625,2.4032779037952423e-06,3.2406747341156006,-85.70955393131794,1.5765460729599,2.2733795642852783,4.7817902330590965
396,14.782068744525697,-0.03766624629497528,0.03756880760192871,0.03480623662471771,-0.177980437874794,0.03480623662471771,-0.177980437874794,0.03480623662471771,-0.177980437874794,0.0,0,0,0.011757297441363335,4.279745553503744e-06,0.0001334677217528224,-0.06647729128599167,-0.026903710088305388,-60.28910446166992,23.37837028503418,0.0018781661055982113,79.71200336301433,-57.05704116821289,23.29014015197754,0.001875648507848382,-5.975376605987549,0.06104291568362909,3.2320632934570312,-0.08823013305664062,-2.5175977498292923e-06,3.233267307281494,-85.68737996900188,1.5696557760238647,2.271606922149658,4.775980777215365
397,14.819397200951267,-0.04186412692070007,0.04179324209690094,0.03480623662471771,-0.1780301183462143,0.03480623662471771,-0.1780301183462143,0.03480623662471771,-0.1780301183462143,0.0,0,0,0.011650949716567993,7.024284059298225e-06,0.00011413358151912689,-0.06464933604001999,-0.024187009795753056,-60.278526306152344,23.43657112121582,0.0018781661055982113,79.68781635321858,-57.05693817138672,23.29010772705078,0.0018807982560247183,-5.975071430206299,0.03678765769138401,3.221588134765625,-0.14646339416503906,2.632150426506996e-06,3.2249157428741455,-85.66288778342488,1.561909794807434,2.2698237895965576,4.769584148275487
398,14.856725657376838,-0.037687547504901886,0.03765036165714264,0.03480623662471771,-0.1794963926076889,0.03480623662471771,-0.1794963926076889,0.03480623662471771,-0.1794963926076889,0.0,0,0,0.011766897514462471,5.416179192252457e-06,0.00013415096327662468,-0.06762834638357162,-0.0165537058666132,-60.26898193359375,23.488981246948242,0.0018781661055982113,79.67126264735197,-57.05586242675781,23.28987693786621,0.0018755721393972635,-5.979832172393799,0.0609957701282023,3.2131195068359375,-0.19910430908203125,-2.5939662009477615e-06,3.219282388687134,-85.65109481974577,1.556703805923462,2.2680366039276123,4.765302157378761
399,14.894054113802408,-0.037692539393901825,0.03767392784357071,0.03480623662471771,-0.17969219386577606,0.03480623662471771,-0.17969219386577606,0.03480623662471771,-0.17969219386577606,0.0,0,0,0.011662580072879791,7.168398951762356e-06,0.00011478691885713488,-0.06545016914606094,-0.011702298501262476,-60.259422302246094,23.54140853881836,0.0018781661055982113,79.65956034885073,-57.05576705932617,23.289840698242188,0.0018807220039889216,-5.979526996612549,0.036788916977404613,3.203655242919922,-0.2515678405761719,2.555898390710354e-06,3.213517427444458,-85.63908734546328,1.551384687423706,2.266244649887085,4.760946505089175
400,14.931382570227978,-0.04188551753759384,0.04187880456447601,0.03480623662471771,-0.1807190477848053,0.03480623662471771,-0.1807190477848053,0.03480623662471771,-0.1807190477848053,0.0,0,0,0.01177835464477539,5.233083356870338e-06,0.00013503014633897692,-0.06869467347860336,-0.0072324353751866965,-60.24878692626953,23.59967613220215,0.0018781661055982113,79.65232791347552,-57.054691314697266,23.28961181640625,0.0018756103236228228,-5.984318256378174,0.06097831137383697,3.1940956115722656,-0.31006431579589844,-2.555781975388527e-06,3.2091100215911865,-85.63664616985369,1.547336220741272,2.2644519805908203,4.757863464166608
401,14.968711026653548,-0.03769857436418533,0.037698060274124146,0.03480623662471771,-0.18250568211078644,0.03480623662471771,-0.18250568211078644,0.03480623662471771,-0.18250568211078644,0.0,0,0,0.011671951040625572,7.114675099728629e-06,0.00011547634494490921,-0.0665796771645546,-0.0013619675812606147,-60.23920822143555,23.652122497558594,0.0018781661055982113,79.65096594589426,-57.054588317871094,23.289575576782227,0.0018806075677275658,-5.983982563018799,0.03682563270796028,3.184619903564453,-0.3625469207763672,2.441462129354477e-06,3.2051901817321777,-85.63494850891306,1.5437428951263428,2.2626593112945557,4.755057660155408
402,15.006039483079118,-0.03769809752702713,0.03769615292549133,0.03480623662471771,-0.18376334011554718,0.03480623662471771,-0.18376334011554718,0.03480623662471771,-0.18376334011554718,0.0,0,0,0.011789623647928238,4.8115907702594995e-06,0.00013576365017797798,-0.0699322298169136,0.0035280757782345518,-60.22963333129883,23.704566955566406,0.0018781661055982113,79.65449402167246,-57.05351257324219,23.289344787597656,0.001875648507848382,-5.988834857940674,0.0609704532702707,3.1761207580566406,-0.41522216796875,-2.5175977498292923e-06,3.2031471729278564,-85.64332887961314,1.5418859720230103,2.2608706951141357,4.753792890785469
403,15.043367939504687,-0.041885070502758026,0.04187341406941414,0.03480623662471771,-0.18510650098323822,0.03480623662471771,-0.18510650098323822,0.03480623662471771,-0.18510650098323822,0.0,0,0,0.01168518140912056,6.580004992429167e-06,0.00011655979324132204,-0.06822767108678818,0.009656931713635686,-60.21900177001953,23.762832641601562,0.0018781661055982113,79.66415095338613,-57.05341720581055,23.289302825927734,0.0018806838197633624,-5.988499164581299,0.03679254067037488,3.1655845642089844,-0.4735298156738281,2.5177141651511192e-06,3.2008056640625,-85.65265011796743,1.5397589206695557,2.2590858936309814,4.752457927416882
404,15.080696395930257,-0.03769005835056305,0.03766398876905441,0.03480623662471771,-0.1868426501750946,0.03480623662471771,-0.1868426501750946,0.03480623662471771,-0.1868426501750946,0.0,0,0,0.011804254725575447,4.51896084996406e-06,0.00013728377234656364,-0.07194945961236954,0.013897386157111669,-60.20944595336914,23.81525230407715,0.0018781661055982113,79.67804833954324,-57.05234146118164,23.289066314697266,0.0018755721393972635,-5.993443012237549,0.06098640434801617,3.1571044921875,-0.5261859893798828,-2.5939662009477615e-06,3.200653076171875,-85.67149135178079,1.5396531820297241,2.2573094367980957,4.752772298027747
405,15.118024852355827,-0.03768409788608551,0.03763660788536072,0.03480623662471771,-0.18675026297569275,0.03480623662471771,-0.18675026297569275,0.03480623662471771,-0.18675026297569275,0.0,0,0,0.011697502806782722,6.541473339893855e-06,0.00011787415132857859,-0.0703207477927208,0.01869808003712592,-60.199913024902344,23.867650985717773,0.0018781661055982113,79.69674641958034,-57.05223846435547,23.289026260375977,0.0018807220039889216,-5.993107318878174,0.03679210647275932,3.147674560546875,-0.5786247253417969,2.555898390710354e-06,3.200415849685669,-85.68985373845851,1.5394659042358398,2.2555413246154785,4.753017906383077
406,15.155353308781397,-0.04185916483402252,0.041773468255996704,0.03480623662471771,-0.18736237287521362,0.03480623662471771,-0.18736237287521362,0.03480623662471771,-0.18736237287521362,0.0,0,0,0.011809561401605606,4.915063982480206e-06,0.00013778031279798597,-0.07366839796304703,0.02664049164357607,-60.18934631347656,23.92583656311035,0.0018781661055982113,79.72338691122394,-57.05116653442383,23.28879165649414,0.0018755340715870261,-5.998051166534424,0.060941738801132364,3.1381797790527344,-0.6370449066162109,-2.6320340111851692e-06,3.2021865844726562,-85.72143807775836,1.5411409139633179,2.2537858486175537,4.7550831293937375
407,15.192681765206967,-0.03765961527824402,0.03754584491252899,0.03480623662471771,-0.1876901388168335,0.03480623662471771,-0.1876901388168335,0.03480623662471771,-0.1876901388168335,0.0,0,0,0.0117021594196558,7.080812792992219e-06,0.00011842793901450932,-0.071464903652668,0.029098812125226914,-60.179874420166016,23.978164672851562,0.0018781661055982113,79.7524857233492,-57.051063537597656,23.28875732421875,0.0018805693835020065,-5.997715473175049,0.03680384709719672,3.1288108825683594,-0.6894073486328125,2.4032779037952423e-06,3.2038633823394775,-85.75020119652424,1.5427223443984985,2.2520430088043213,4.75692041429193
408,15.230010221632536,-0.037648171186447144,0.03749305009841919,0.03480623662471771,-0.1890023648738861,0.03480623662471771,-0.1890023648738861,0.03480623662471771,-0.1890023648738861,0.0,0,0,0.011815542355179787,5.1078040996799245e-06,0.00013828575902152807,-0.07441308349370956,0.03413619438970272,-60.17043685913086,24.030452728271484,0.0018781661055982113,79.7866219177389,-57.05000686645508,23.288524627685547,0.0018753050826489925,-6.002690315246582,0.060916361182351775,3.1204299926757812,-0.7419281005859375,-2.86102294921875e-06,3.2074196338653564,-85.78931223298548,1.546046257019043,2.250316858291626,4.76032858700086
409,15.267338678058106,-0.0418114960193634,0.04158288240432739,0.03480623662471771,-0.18937288224697113,0.03480623662471771,-0.18937288224697113,0.03480623662471771,-0.18937288224697113,0.0,0,0,0.011712662875652313,6.886579285492189e-06,0.00011949311010539532,-0.07238372415304184,0.043679742531907095,-60.15999984741211,24.088491439819336,0.0018781661055982113,79.83030166027078,-57.0499153137207,23.288490295410156,0.0018807220039889216,-6.002323627471924,0.03686223376685375,3.1100845336914062,-0.8000011444091797,2.555898390710354e-06,3.2113280296325684,-85.8326252877427,1.5497058629989624,2.248608112335205,4.7641946129664925
410,15.304667134483676,-0.03761199116706848,0.03734859824180603,0.03480623662471771,-0.18611717224121094,0.03480623662471771,-0.18611717224121094,0.03480623662471771,-0.18611717224121094,0.0,0,0,0.011819500476121902,5.237790901446715e-06,0.00013888681132812053,-0.07555527240037918,0.044578150594389854,-60.15066146850586,24.140666961669922,0.0018781661055982113,79.8748798108652,-57.04885482788086,23.288259506225586,0.001875648507848382,-6.007206439971924,0.06087663147053445,3.101806640625,-0.8524074554443359,-2.5175977498292923e-06,3.2168002128601074,-85.88208625083712,1.5548144578933716,2.246920108795166,4.7692091178321085
411,15.341995590909248,-0.0375903844833374,0.0372658371925354,0.03480623662471771,-0.182706817984581,0.03480623662471771,-0.182706817984581,0.03480623662471771,-0.182706817984581,0.0,0,0,0.011696536093950272,8.510020052199252e-06,0.00011833099415525794,-0.07254735380411148,0.049603622248582724,-60.141380310058594,24.192779541015625,0.0018781661055982113,79.92448343311378,-57.04875946044922,23.28822135925293,0.001880645751953125,-6.006901264190674,0.03685073660917216,3.092620849609375,-0.9045581817626953,2.4796463549137115e-06,3.2221932411193848,-85.93138469730445,1.5598572492599487,2.2452526092529297,4.77419083484726
412,15.379324047334817,-0.04174071550369263,0.041300684213638306,0.03480623662471771,-0.17912793159484863,0.03480623662471771,-0.17912793159484863,0.03480623662471771,-0.17912793159484863,0.0,0,0,0.011792344972491264,7.661978088435717e-06,0.00013684570149052888,-0.07358597964048386,0.06097067965720271,-60.13113784790039,24.250598907470703,0.0018781661055982113,79.98545411277098,-57.04768371582031,23.28799057006836,0.0018756103236228228,-6.011600494384766,0.060934682810649815,3.083454132080078,-0.9626083374023438,-2.555781975388527e-06,3.230217456817627,-85.99705460715575,1.567365050315857,2.2436110973358154,4.781514886420549
413,15.416652503760387,-0.03754013776779175,0.03706568479537964,0.03480623662471771,-0.17478801310062408,0.03480623662471771,-0.17478801310062408,0.03480623662471771,-0.17478801310062408,0.0,0,0,0.011664697900414467,1.0277246474288404e-05,0.00011531508062034845,-0.06868346780538559,0.060379383404551845,-60.12199020385742,24.302555084228516,0.0018781661055982113,80.04583349617553,-57.04758834838867,23.287954330444336,0.0018805313156917691,-6.011326313018799,0.03685124331754789,3.07440185546875,-1.0146007537841797,2.3652100935578346e-06,3.2374932765960693,-86.05715980919433,1.5741904973983765,2.2419941425323486,4.788141523270141
414,15.453980960185957,-0.03751307725906372,0.036957770586013794,0.03480623662471771,-0.17140454053878784,0.03480623662471771,-0.17140454053878784,0.03480623662471771,-0.17140454053878784,0.0,0,0,0.011760225519537926,8.73432873049751e-06,0.0001337737194262445,-0.06873597949743271,0.06525067349613778,-60.1129150390625,24.354427337646484,0.0018781661055982113,80.11108416967164,-57.046512603759766,23.28772735595703,0.0018754958873614669,-6.015843391418457,0.061000598644297244,3.0664024353027344,-1.0666999816894531,-2.670218236744404e-06,3.246640205383301,-86.1269275610901,1.5827836990356445,2.240405797958374,4.796314710471275
