step,time,reference_throttle,reference_steer,policy_throttle,policy_steer,action_throttle,action_steer,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,error_x,error_y,error_z,error_pos_l2,error_yaw_deg
302,15.100000000000001,0.15742254257202148,0.0005035399808548391,0.5135807394981384,-0.0070574600249528885,0.12033143639564514,0.0027674944140017033,0.03902429714798927,4.1572897316655144e-05,9.258365025743842e-05,0.07583791017532349,0.022845091425978126,-56.109745025634766,19.067956924438477,0.00151256553363055,-64.07789637498288,-54.00019836425781,20.46201515197754,0.002375373849645257,-39.18082809448242,2.109546661376953,1.3940582275390625,0.0008628083160147071,2.5285542011260986,24.897068280500463
303,15.15,0.15738511085510254,0.0024833676870912313,0.5132316946983337,-0.007224817760288715,0.12033143639564514,0.020544102415442467,0.03907009959220886,4.2768282582983375e-05,8.492745109833777e-05,0.11799745261669159,0.023595860529866286,-56.09322738647461,19.03399085998535,0.00151256553363055,-64.05430051445302,-53.96992111206055,20.43739128112793,0.00236339564435184,-39.104957580566406,2.1233062744140625,1.4034004211425781,0.0008508301107212901,2.545184373855591,24.949342933886612
304,15.200000000000001,0.1573372185230255,-0.0007610320462845266,0.5137253999710083,-0.007144005503505468,0.12033143639564514,-0.008635289035737514,0.039140455424785614,5.884003621758893e-05,8.417398203164339e-05,0.16366547346115112,0.0468086978556812,-56.0753173828125,18.99721908569336,0.00151256553363055,-64.00749181659734,-53.9395751953125,20.41278076171875,0.0023496628273278475,-38.986915588378906,2.1357421875,1.4155616760253906,0.0008370972936972976,2.5622665882110596,25.02057622821843
305,15.25,0.1572573482990265,0.0008811949519440532,0.513238787651062,-0.007324266713112593,0.12033143639564514,0.006099686957895756,0.039155811071395874,-2.72894340014318e-05,9.547139052301645e-05,0.13381442427635193,0.03712737250310738,-56.05876922607422,18.963302612304688,0.00151256553363055,-63.970364444094216,-53.909114837646484,20.388200759887695,0.00233707414008677,-38.82321548461914,2.1496543884277344,1.4248981475830078,0.0008245086064562201,2.5790209770202637,25.14714895947509
306,15.3,0.15720660984516144,0.0014648436335846782,0.5137180089950562,-0.007214782293885946,0.12033143639564514,0.01137989666312933,0.03907034918665886,-7.559152436442673e-05,0.00010073556040879339,0.04290143400430679,0.06163148828616727,-56.04081726074219,18.92659568786621,0.00151256553363055,-63.90873295580806,-53.87862777709961,20.363632202148438,0.002329025184735656,-38.689369201660156,2.162189483642578,1.4370365142822266,0.0008164596511051059,2.596177577972412,25.219363754147906
307,15.350000000000001,0.1571500301361084,0.0017681119497865438,0.5133805274963379,-0.007395829074084759,0.12033143639564514,0.014064048416912556,0.039015594869852066,1.1762960639316589e-05,8.770744898356497e-05,0.058468349277973175,0.05944545920800692,-56.02422332763672,18.892751693725586,0.00151256553363055,-63.849287496600056,-53.84817886352539,20.339149475097656,0.0023238372523337603,-38.64643096923828,2.176044464111328,1.4463977813720703,0.0008112717187032104,2.612898111343384,25.202856527361774
308,15.4,0.15699458122253418,0.003335952525958419,0.5138126611709595,-0.007276540622115135,0.12033143639564514,0.028204435482621193,0.039067789912223816,7.997384091140702e-05,6.862411100883037e-05,0.1383601427078247,0.07060067251651958,-56.00621795654297,18.85613441467285,0.00151256553363055,-63.778686824083536,-53.81769943237305,20.31479263305664,0.0023146437015384436,-38.58792495727539,2.188518524169922,1.458658218383789,0.0008020781679078937,2.630075693130493,25.190761866808145
309,15.450000000000001,0.15688137710094452,0.0022544858511537313,0.5135126709938049,-0.007460839580744505,0.12033143639564514,0.01842516101896763,0.03917437791824341,9.392923675477505e-05,7.130749872885644e-05,0.20519617199897766,0.07626925583031152,-55.989566802978516,18.822383880615234,0.00151256553363055,-63.702417568253225,-53.787113189697266,20.29048728942871,0.0022999572101980448,-38.44953155517578,2.20245361328125,1.4681034088134766,0.0007873916765674949,2.646909475326538,25.252886013077443
310,15.5,0.15675273537635803,0.0025176999624818563,0.5138907432556152,-0.007351061329245567,0.12033143639564514,0.020821532234549522,0.03924204036593437,4.565382550936192e-05,8.298366446979344e-05,0.21797072887420654,0.09582353764017171,-55.97148895263672,18.78588104248047,0.00151256553363055,-63.60659403061305,-53.756370544433594,20.26620101928711,0.0022869491949677467,-38.244300842285156,2.215118408203125,1.4803199768066406,0.0007743836613371968,2.6642255783081055,25.362293188327897
311,15.55,0.1566399186849594,0.0028266904409974813,0.5135542154312134,-0.007524694781750441,0.12033143639564514,0.02355903945863247,0.03917081654071808,-1.2832204447477125e-05,8.46008479129523e-05,0.16045108437538147,0.09177261898568645,-55.95476531982422,18.75224494934082,0.00151256553363055,-63.51482141162738,-53.725521087646484,20.241943359375,0.0022793198004364967,-38.026283264160156,2.2292442321777344,1.4896984100341797,0.0007667542668059468,2.681180953979492,25.48853814746724
312,15.600000000000001,0.15643344819545746,0.0019340512808412313,0.5139814615249634,-0.007419643923640251,0.12033143639564514,0.015551548451185226,0.039116524159908295,-7.14786619937513e-06,7.522931264247745e-05,0.13170833885669708,0.10335290386879592,-55.93659973144531,18.715877532958984,0.00151256553363055,-63.41146850775857,-53.694671630859375,20.217803955078125,0.0022727965842932463,-37.86579132080078,2.2419281005859375,1.5019264221191406,0.0007602310506626964,2.6985228061676025,25.54567718695779
313,15.65,0.15625327825546265,0.0018367766169831157,0.5136050581932068,-0.007603215519338846,0.12033143639564514,0.014630184508860111,0.03910554200410843,1.2281852832529694e-06,7.053851732052863e-05,0.12943637371063232,0.10735986055294688,-55.91979217529297,18.682376861572266,0.00151256553363055,-63.30410864720561,-53.66379165649414,20.193788528442383,0.002263832138851285,-37.734046936035156,2.256000518798828,1.5114116668701172,0.0007512666052207351,2.7154934406280518,25.570061711170467
314,15.700000000000001,0.1560879796743393,0.004817962180823088,0.5140107870101929,-0.007475594524294138,0.12033143639564514,0.041492756456136703,0.0390629917383194,-7.96656786405947e-06,7.034682494122535e-05,0.1028592586517334,0.12422761252469172,-55.90153503417969,18.64616584777832,0.00151256553363055,-63.17988103468092,-53.63285827636719,20.169857025146484,0.0022540283389389515,-37.604591369628906,2.2686767578125,1.523691177368164,0.0007414628053084016,2.732861042022705,25.575289665052026
315,15.75,0.1558714359998703,0.0006694793119095266,0.513780415058136,-0.007668147329241037,0.12033143639564514,0.004108276683837175,0.03910992294549942,9.96738817775622e-05,5.864004560862668e-05,0.17719215154647827,0.1269663266882617,-55.88462829589844,18.61281967163086,0.00151256553363055,-63.05291470799264,-53.6019172668457,20.146013259887695,0.0022449493408203125,-37.5017204284668,2.2827110290527344,1.533193588256836,0.0007323838071897626,2.749809503555298,25.551194279525845
316,15.8,0.15572267770767212,0.003959655296057463,0.514057457447052,-0.007546098902821541,0.12033143639564514,0.033750370144844055,0.03921700268983841,4.133855691179633e-05,7.543472747784108e-05,0.2093990445137024,0.13542541110581396,-55.86625671386719,18.576786041259766,0.00151256553363055,-62.917489296886856,-53.570823669433594,20.12228012084961,0.0022327422630041838,-37.324501037597656,2.2954330444335938,1.5454940795898438,0.0007201767293736339,2.767230749130249,25.5929882592892
317,15.850000000000001,0.15545378625392914,0.004062652122229338,0.5137969255447388,-0.007702973205596209,0.12033143639564514,0.03463812172412872,0.039126284420490265,-4.301717126509175e-06,7.488201663363725e-05,0.14239779114723206,0.1441440844034787,-55.8492431640625,18.54361343383789,0.00151256553363055,-62.77334521248336,-53.539608001708984,20.098535537719727,0.0022270965855568647,-37.11506652832031,2.3096351623535156,1.554922103881836,0.0007145310519263148,2.7842769622802734,25.658278684163065
318,15.9,0.15522056818008423,0.005670547019690275,0.5142422914505005,-0.007575802970677614,0.12033143639564514,0.049140967428684235,0.03910615295171738,7.943187665659934e-05,6.427493644878268e-05,0.17851895093917847,0.15192783860453574,-55.83074951171875,18.507780075073242,0.00151256553363055,-62.62141737387883,-53.5084114074707,20.074922561645508,0.002221984788775444,-36.9726448059082,2.322338104248047,1.5671424865722656,0.0007094192551448941,2.801640748977661,25.64877256797064
319,15.950000000000001,0.15497083961963654,0.00586509658023715,0.5139144062995911,-0.007714829873293638,0.12033143639564514,0.05085716024041176,0.039309464395046234,0.00015903732855804265,5.561606303672306e-05,0.2964437007904053,0.14498716967435143,-55.81361389160156,18.47480010986328,0.00151256553363055,-62.47643020420449,-53.47711944580078,20.05146598815918,0.0022137833293527365,-36.79411697387695,2.3364944458007812,1.5766658782958984,0.0007012177957221866,2.818702220916748,25.682313230327537
320,16.0,0.15472981333732605,0.0024833676870912313,0.5143483877182007,-0.007604158017784357,0.12033143639564514,0.020449267700314522,0.03954800218343735,0.00014326402742881328,6.043464600224979e-05,0.37786513566970825,0.17787886102678385,-55.79498291015625,18.439184188842773,0.00151256553363055,-62.29855134317771,-53.4455451965332,20.02804946899414,0.0022032929118722677,-36.4976692199707,2.349437713623047,1.5888652801513672,0.0006907273782417178,2.836256504058838,25.800882123207003
321,16.05,0.15446051955223083,0.0054302210919559,0.5138518810272217,-0.007715150248259306,0.12033143639564514,0.04694319888949394,0.03937949985265732,-1.577445618750062e-05,8.611525117885321e-05,0.2630038559436798,0.16329128071774335,-55.77771759033203,18.406414031982422,0.00151256553363055,-62.13526006245996,-53.41366958618164,20.004642486572266,0.00219524372369051,-36.119808197021484,2.3640480041503906,1.5982284545898438,0.0006826781900599599,2.853604316711426,26.01545186543848
322,16.1,0.15420234203338623,0.005029677879065275,0.5143702030181885,-0.007579278200864792,0.12033143639564514,0.04337227717041969,0.03912155330181122,-3.1239454983733594e-05,6.944108463358134e-05,0.14618030190467834,0.1856380077875599,-55.758941650390625,18.37103271484375,0.00151256553363055,-61.9496220546724,-53.38187026977539,19.981416702270508,0.0021965026389807463,-35.8568115234375,2.3770713806152344,1.6103839874267578,0.0006839371053501964,2.8712027072906494,26.092810531234903
323,16.150000000000002,0.15391337871551514,0.005401610862463713,0.5139625072479248,-0.00770282419398427,0.12033143639564514,0.04668878763914108,0.03911275416612625,8.092410280369222e-05,4.6887897042324767e-05,0.19262823462486267,0.17764209365202532,-55.74153518676758,18.338485717773438,0.00151256553363055,-61.77197996102038,-53.35017776489258,19.95847511291504,0.0021924590691924095,-35.71063232421875,2.391357421875,1.6199893951416016,0.0006798935355618596,2.8884177207946777,26.061347636801628
324,16.2,0.15364086627960205,0.006963728927075863,0.514393150806427,-0.007565570063889027,0.12033143639564514,0.060782160609960556,0.039268650114536285,0.00012564266216941178,4.294791506254114e-05,0.2757059633731842,0.19570844470615611,-55.722599029541016,18.30335807800293,0.00151256553363055,-61.57627151631421,-53.31836700439453,19.935710906982422,0.0021810149773955345,-35.51800537109375,2.4042320251464844,1.6323528289794922,0.0006684494437649846,2.9060122966766357,26.058266145220443
325,16.25,0.15334846079349518,0.005807876121252775,0.5140489935874939,-0.007674543187022209,0.12033143639564514,0.050352245569229126,0.03943037986755371,0.00015250132128130645,4.759022704092786e-05,0.348517507314682,0.1940386425401357,-55.70504379272461,18.271053314208984,0.00151256553363055,-61.38223287377406,-53.28633117675781,19.913000106811523,0.0021689985878765583,-35.2423095703125,2.418712615966797,1.641946792602539,0.0006564330542460084,2.923381805419922,26.139923303461558
326,16.3,0.15304899215698242,0.006196974776685238,0.5144267082214355,-0.007554644253104925,0.12033143639564514,0.053884107619524,0.039520349353551865,0.00012005780445178971,6.158236647024751e-05,0.3758854269981384,0.2157667389713538,-55.68593978881836,18.23619270324707,0.00151256553363055,-61.16646613480272,-53.25403594970703,19.890371322631836,0.0021595763973891735,-34.89380645751953,2.431903839111328,1.6541786193847656,0.0006470108637586236,2.941167116165161,26.272659677283173
327,16.35,0.15272080898284912,0.005693434737622738,0.514046847820282,-0.007649250328540802,0.12033143639564514,0.04932859539985657,0.039437100291252136,5.592173693003133e-05,6.954997661523521e-05,0.3231627643108368,0.19946012730980556,-55.66822814941406,18.204143524169922,0.00151256553363055,-60.96700600749291,-53.22154998779297,19.867862701416016,0.0021556091960519552,-34.5179557800293,2.4466781616210938,1.6637191772460938,0.0006430436624214053,2.9587490558624268,26.4490502274636
328,16.400000000000002,0.1524856984615326,0.006431578658521175,0.5144403576850891,-0.007524519693106413,0.12033143639564514,0.05600307509303093,0.03929496556520462,3.0374456400750205e-05,6.51078880764544e-05,0.2615016996860504,0.22190010119788894,-55.648948669433594,18.169565200805664,0.00151256553363055,-60.745105906295024,-53.189022064208984,19.845561981201172,0.0021549605298787355,-34.19480514526367,2.4599266052246094,1.6759967803955078,0.0006423949962481856,2.976609706878662,26.550300761031338
329,16.45,0.15216463804244995,0.008113861083984375,0.5140746235847473,-0.007604057434946299,0.12033143639564514,0.07112373411655426,0.039213694632053375,6.51562659186311e-05,5.206726200412959e-05,0.24698224663734436,0.21776843127787515,-55.631065368652344,18.137784957885742,0.00151256553363055,-60.52733747501716,-53.15650177001953,19.823503494262695,0.002152938861399889,-33.93333053588867,2.4745635986328125,1.6857185363769531,0.0006403733277693391,2.9941797256469727,26.59400693912849
330,16.5,0.15179254114627838,0.007484435103833675,0.5145311951637268,-0.007478220853954554,0.12033143639564514,0.06549035757780075,0.03937318176031113,0.0001693308149697259,3.65875348506961e-05,0.34244266152381897,0.23235811949106733,-55.611602783203125,18.103504180908203,0.00151256553363055,-60.294979355526095,-53.12392807006836,19.801668167114258,0.0021466445177793503,-33.68638610839844,2.4876747131347656,1.6981639862060547,0.0006340789841488004,3.012023687362671,26.608593247127658
331,16.55,0.15144342184066772,0.00458335829898715,0.5141283869743347,-0.0075983693823218346,0.12033143639564514,0.03935062885284424,0.039649076759815216,0.0001895474415505305,4.152951078140177e-05,0.4507298469543457,0.2269834834242488,-55.593544006347656,18.071998596191406,0.00151256553363055,-60.06799587210186,-53.09107208251953,19.779970169067383,0.0021357727237045765,-33.3439826965332,2.502471923828125,1.7079715728759766,0.0006232071900740266,3.0297744274139404,26.724013175568643
332,16.6,0.1511363387107849,0.00710105849429965,0.514438807964325,-0.007480224594473839,0.12033143639564514,0.06203946843743324,0.03950317203998566,2.7632271667243913e-05,7.378355076070875e-05,0.34630098938941956,0.24778161627352802,-55.57388687133789,18.038026809692383,0.00151256553363055,-59.82021425582832,-53.05784606933594,19.75833511352539,0.0021270369179546833,-32.89330291748047,2.516040802001953,1.7203083038330078,0.0006144713843241334,3.0479373931884766,26.92691133834785
333,16.650000000000002,0.15078964829444885,0.007135390769690275,0.5141347646713257,-0.007555024232715368,0.12033143639564514,0.06232975795865059,0.039198845624923706,3.6846377042820677e-06,6.504716293420643e-05,0.22276338934898376,0.23433384260192724,-55.55564880371094,18.006813049316406,0.00151256553363055,-59.58588041322639,-53.024662017822266,19.73690414428711,0.0021299743093550205,-32.54704666137695,2.530986785888672,1.7300910949707031,0.0006174087757244706,3.0657968521118164,27.038833751849438
334,16.7,0.15046651661396027,0.008857726119458675,0.5145328640937805,-0.007431005127727985,0.12033143639564514,0.07786177843809128,0.03919808566570282,0.00011544849257916212,4.060062565258704e-05,0.2659554183483124,0.25503905801349447,-55.53579330444336,17.973159790039062,0.00151256553363055,-59.330841355212925,-52.99161911010742,19.715816497802734,0.0021302413661032915,-32.3243293762207,2.5441741943359375,1.7426567077636719,0.0006176758324727416,3.0837759971618652,27.006511978992222
335,16.75,0.15012258291244507,0.007575987838208675,0.5142064094543457,-0.0075247581116855145,0.12033143639564514,0.06630269438028336,0.03952018916606903,0.00022195771452970803,2.8693491913145408e-05,0.41469454765319824,0.2430245963930986,-55.517372131347656,17.942245483398438,0.00151256553363055,-59.08781675881983,-52.95843505859375,19.69495391845703,0.0021221924107521772,-32.05842590332031,2.5589370727539062,1.7527084350585938,0.0006096268771216273,3.1016361713409424,27.029390855499514
336,16.8,0.14978700876235962,0.00627708388492465,0.5145950317382812,-0.007447563111782074,0.12033143639564514,0.05463185906410217,0.039717622101306915,0.0001831686677178368,4.411635745782405e-05,0.4815215766429901,0.27161038138115146,-55.49730682373047,17.908920288085938,0.00151256553363055,-58.816206377438675,-52.92482376098633,19.674165725708008,0.002110557397827506,-31.643753051757812,2.5724830627441406,1.7652454376220703,0.0005979918641969562,3.1198976039886475,27.172453325680863
337,16.85,0.1494300365447998,0.007438659202307463,0.5141791701316833,-0.007539077196270227,0.12033143639564514,0.06506316363811493,0.03955257683992386,5.1630700909299776e-05,7.23779812688008e-05,0.3803003132343292,0.2529531743138307,-55.47869110107422,17.878313064575195,0.00151256553363055,-58.563253203124845,-52.89091110229492,19.653484344482422,0.0021049880888313055,-31.162248611450195,2.587779998779297,1.7751712799072266,0.0005924225552007556,3.1381266117095947,27.40100459167465
338,16.900000000000002,0.1492043435573578,0.008062361739575863,0.5146383047103882,-0.007435628212988377,0.12033143639564514,0.07070234417915344,0.03928662836551666,2.581651096988935e-05,6.785278674215078e-05,0.2744061350822449,0.2730488972459284,-55.45841979980469,17.845325469970703,0.00151256553363055,-58.290204305878916,-52.85704040527344,19.6330623626709,0.0021094512194395065,-30.781963348388672,2.60137939453125,1.7877368927001953,0.0005968856858089566,3.1564502716064453,27.508240957490244
339,16.95,0.14880047738552094,0.00790786650031805,0.51426762342453,-0.007560168858617544,0.12033143639564514,0.06928075104951859,0.039301179349422455,0.00011729983816621825,4.052279473398812e-05,0.3081728518009186,0.2593544048262686,-55.43960952758789,17.815034866333008,0.00151256553363055,-58.03084990105265,-52.82327651977539,19.612977981567383,0.0021124647464603186,-30.50758171081543,2.6163330078125,1.797943115234375,0.0005998992128297687,3.1745548248291016,27.523268190237218
340,17.0,0.14842091500759125,0.008491515181958675,0.5146893262863159,-0.0074620055966079235,0.12033143639564514,0.07455813139677048,0.039472781121730804,0.00016774165851529688,3.519076926750131e-05,0.38756078481674194,0.28529139343473275,-55.41912078857422,17.782392501831055,0.00151256553363055,-57.745558507617915,-52.78935241699219,19.593128204345703,0.002105979947373271,-30.199440002441406,2.6297683715820312,1.8107357025146484,0.0005934144137427211,3.1928741931915283,27.54611850517651
341,17.05,0.1480548232793808,0.007484435103833675,0.5143214464187622,-0.0075865755788981915,0.12033143639564514,0.06546326726675034,0.03958186134696007,0.0001624135038582608,4.322426684666425e-05,0.4283313751220703,0.26784216982417774,-55.400108337402344,17.752418518066406,0.00151256553363055,-57.47771633779374,-52.755149841308594,19.57341766357422,0.0020980071276426315,-29.8118953704834,2.64495849609375,1.8209991455078125,0.0005854415940120816,3.2112059593200684,27.66582096731034
342,17.1,0.14772465825080872,0.00841140653938055,0.5147170424461365,-0.007483119145035744,0.12033143639564514,0.07383187115192413,0.039554499089717865,0.00011343567166477442,5.763623266830109e-05,0.4062831699848175,0.291816755891972,-55.37940216064453,17.720125198364258,0.00151256553363055,-57.18589958190175,-52.720726013183594,19.55388069152832,0.0020932769402861595,-29.383577346801758,2.6586761474609375,1.8337554931640625,0.0005807114066556096,3.2297396659851074,27.802322235100007
343,17.150000000000002,0.14736975729465485,0.008451460860669613,0.5143612623214722,-0.007598734460771084,0.12033143639564514,0.07416345924139023,0.039463918656110764,9.747943840920925e-05,5.721811976400204e-05,0.3684881627559662,0.27214973480815274,-55.36018753051758,17.690479278564453,0.00151256553363055,-56.9137498470936,-52.68619918823242,19.53457260131836,0.0020938871894031763,-28.977291107177734,2.6739883422851562,1.8440933227539062,0.0005813216557726264,3.24821400642395,27.93645873991585
344,17.2,0.14704127609729767,0.008291243575513363,0.5147779583930969,-0.007505473215132952,0.12033143639564514,0.07274481654167175,0.03946574777364731,0.00012567703379318118,4.820628237212077e-05,0.37780311703681946,0.29874996230401507,-55.33926010131836,17.65854263305664,0.00151256553363055,-56.6149998847896,-52.65162658691406,19.515539169311523,0.002094535855576396,-28.608789443969727,2.687633514404297,1.8569965362548828,0.0005819703219458461,3.2667737007141113,28.00621044081987
345,17.25,0.1466888189315796,0.009916304610669613,0.5143999457359314,-0.007610900327563286,0.12033143639564514,0.08734401315450668,0.03948144614696503,0.00013329235662240535,4.661854836740531e-05,0.3891153037548065,0.27733423899951504,-55.31983947753906,17.62922477722168,0.00151256553363055,-56.337665645790096,-52.61691665649414,19.49675178527832,0.002092246897518635,-28.230976104736328,2.702922821044922,1.8675270080566406,0.0005796813638880849,3.2853386402130127,28.106689541053754
346,17.3,0.14637227356433868,0.0097618093714118,0.5148502588272095,-0.007517825812101364,0.12033143639564514,0.08597682416439056,0.03954247385263443,0.00017674139235168695,4.118847209610976e-05,0.4298909306526184,0.3036511455133848,-55.29868698120117,17.597644805908203,0.00151256553363055,-56.0340145002767,-52.582069396972656,19.478193283081055,0.002089271554723382,-27.841846466064453,2.7166175842285156,1.8805484771728516,0.0005767060210928321,3.304008722305298,28.192168034212244
347,17.35,0.146016463637352,0.008811949752271175,0.51447594165802,-0.007636022288352251,0.12033143639564514,0.07739853858947754,0.03969941288232803,0.00020483581465668976,4.222100324113853e-05,0.4996319115161896,0.2798996570560064,-55.27906036376953,17.568660736083984,0.00151256553363055,-55.75411484322069,-52.547019958496094,19.459882736206055,0.0020848081912845373,-27.411943435668945,2.7320404052734375,1.8912220001220703,0.0005722426576539874,3.3227648735046387,28.342171407551746
348,17.400000000000002,0.14575545489788055,0.009046553634107113,0.5148598551750183,-0.007538652513176203,0.12033143639564514,0.07953431457281113,0.039702851325273514,0.0001417407183907926,5.741129643865861e-05,0.4829314053058624,0.31494608403713187,-55.25768280029297,17.53744125366211,0.00151256553363055,-55.43916875918356,-52.51168441772461,19.44178581237793,0.0020809934940189123,-26.912275314331055,2.7459983825683594,1.9043445587158203,0.0005684279603883624,3.3417115211486816,28.526893444852504
349,17.45,0.14545035362243652,0.009086607955396175,0.5144979357719421,-0.0076447464525699615,0.12033143639564514,0.07986827939748764,0.039544157683849335,9.28796362131834e-05,6.41718361293897e-05,0.4121016263961792,0.2813330885691414,-55.23784637451172,17.508792877197266,0.00151256553363055,-55.15783567061442,-52.47621536254883,19.42394256591797,0.002082557650282979,-26.42930030822754,2.7616310119628906,1.9151496887207031,0.0005699921166524291,3.360714912414551,28.72853536238688
350,17.5,0.14504410326480865,0.010116576217114925,0.5149031281471252,-0.007550166919827461,0.12033143639564514,0.08916163444519043,0.03943708911538124,0.00010652447963366285,5.638981019728817e-05,0.37978431582450867,0.30586181903470333,-55.21623992919922,17.477935791015625,0.00151256553363055,-54.85197385157973,-52.44076156616211,19.40642547607422,0.002086486667394638,-26.01715850830078,2.7754783630371094,1.9284896850585938,0.0005739211337640882,3.37969708442688,28.834815343278933
351,17.55,0.14471520483493805,0.007696150802075863,0.5145636200904846,-0.007671809289604425,0.12033143639564514,0.06734739989042282,0.03953573852777481,0.00016950971621554345,4.1168215830111876e-05,0.4302578568458557,0.2954220017527973,-55.196197509765625,17.449623107910156,0.00151256553363055,-54.55655184982692,-52.4052734375,19.389223098754883,0.0020875167101621628,-25.63733673095703,2.790924072265625,1.9395999908447266,0.0005749511765316129,3.398721218109131,28.919215118869886
352,17.6,0.14440187811851501,0.00900649931281805,0.5149061679840088,-0.0075768050737679005,0.12033143639564514,0.0791642889380455,0.03955765813589096,0.00012242101365700364,5.263038110570051e-05,0.42301735281944275,0.3135576133359166,-55.17436599731445,17.41912841796875,0.00151256553363055,-54.242994236491,-52.36955261230469,19.372270584106445,0.002083358820527792,-25.207040786743164,2.8048133850097656,1.9531421661376953,0.0005707932868972421,3.417856454849243,29.035953449747836
353,17.650000000000002,0.1440766453742981,0.00781631376594305,0.5145771503448486,-0.007686813827604055,0.12033143639564514,0.06842511147260666,0.039441827684640884,8.969413465820253e-05,5.768543996964581e-05,0.36758914589881897,0.2912827973190133,-55.154109954833984,17.391149520874023,0.00151256553363055,-53.951711439172,-52.333709716796875,19.355533599853516,0.0020831299480050802,-24.783973693847656,2.8204002380371094,1.9643840789794922,0.0005705644143745303,3.4370718002319336,29.16773774532436
354,17.7,0.14377911388874054,0.008880614303052425,0.5149450898170471,-0.007596476934850216,0.12033143639564514,0.07802640646696091,0.039375416934490204,9.367827442474663e-05,5.4886510042706504e-05,0.34235721826553345,0.3173731585665678,-55.13205337524414,17.361019134521484,0.00151256553363055,-53.63433828060542,-52.29785919189453,19.339080810546875,0.0020848463755100965,-24.416358947753906,2.8341941833496094,1.9780616760253906,0.0005722808418795466,3.456209659576416,29.217979332851513
355,17.75,0.14346109330654144,0.009126662276685238,0.5146145224571228,-0.007699128706008196,0.12033143639564514,0.08021517097949982,0.039381738752126694,0.00012536953727249056,4.393525523482822e-05,0.3499285578727722,0.2904453390656272,-55.11158752441406,17.3333740234375,0.00151256553363055,-53.34389294153979,-52.261966705322266,19.32288932800293,0.0020854186732321978,-24.07395362854004,2.849620819091797,1.9895153045654297,0.0005728531396016479,3.4754152297973633,29.269939312999753
356,17.8,0.14317680895328522,0.009160994552075863,0.5150126814842224,-0.0076166074723005295,0.12033143639564514,0.08054479211568832,0.03948689624667168,0.00017174491949845105,3.8484558899654076e-05,0.4019567370414734,0.3172507610574371,-55.08930206298828,17.303607940673828,0.00151256553363055,-53.02664218048238,-52.22595977783203,19.30694007873535,0.0020823669619858265,-23.72397804260254,2.86334228515625,2.0033321380615234,0.0005698014283552766,3.494577169418335,29.302664137879844
357,17.85,0.14286400377750397,0.007947920821607113,0.5146610736846924,-0.007725088857114315,0.12033143639564514,0.06960000842809677,0.039612673223018646,0.00017614477837923914,4.2980220314348117e-05,0.44892245531082153,0.2951233994031668,-55.06863021850586,17.276294708251953,0.00151256553363055,-52.7315187810792,-52.18973922729492,19.291210174560547,0.0020775222219526768,-23.321971893310547,2.8788909912109375,2.0149154663085938,0.0005649566883221269,3.5139577388763428,29.40954688776867
358,17.900000000000002,0.14263835549354553,0.00923538114875555,0.5150213837623596,-0.007632051594555378,0.12033143639564514,0.0812104120850563,0.039555780589580536,0.0001070551443262957,5.912475535296835e-05,0.4066881537437439,0.32092849968410064,-55.04612350463867,17.24688720703125,0.00151256553363055,-52.41059028139509,-52.15329360961914,19.27569007873535,0.002074623014777899,-22.873027801513672,2.8928298950195312,2.0288028717041016,0.0005620574811473489,3.533341884613037,29.537562479881416
359,17.95,0.14233629405498505,0.009275435470044613,0.5147029757499695,-0.007731641177088022,0.12033143639564514,0.08154600113630295,0.0394328273832798,0.00010015622683567926,5.673699706676416e-05,0.3600732088088989,0.2951022415142006,-55.025245666503906,17.21990966796875,0.00151256553363055,-52.11548803988089,-52.11680603027344,19.260414123535156,0.0020773697178810835,-22.46632194519043,2.9084396362304688,2.0405044555664062,0.0005648041842505336,3.5528411865234375,29.649166094690457
360,18.0,0.1420145183801651,0.010528563521802425,0.5150893926620483,-0.007643487304449081,0.12033143639564514,0.09284619241952896,0.03945218026638031,0.00015137849550228566,4.4772852561436594e-05,0.3853733539581299,0.31563515659348695,-55.00251388549805,17.190858840942383,0.00151256553363055,-51.7998528832874,-52.080326080322266,19.24543571472168,0.0020793152507394552,-22.106216430664062,2.9221878051757812,2.054576873779297,0.0005667497171089053,3.5721797943115234,29.693636452623338
361,18.05,0.14172722399234772,0.009298323653638363,0.5147740840911865,-0.007750158663839102,0.12033143639564514,0.08174736797809601,0.03961189463734627,0.000205783435376361,3.68548535334412e-05,0.4611545503139496,0.29424845804450683,-54.98143005371094,17.164207458496094,0.00151256553363055,-51.50560442524289,-52.04371643066406,19.230730056762695,0.0020770644769072533,-21.72081184387207,2.937713623046875,2.0665225982666016,0.0005644989432767034,3.5917510986328125,29.784792581370823
362,18.1,0.14146624505519867,0.008102416060864925,0.5151268243789673,-0.007674230262637138,0.12033143639564514,0.07100318372249603,0.03971565142273903,0.00017640662554185838,4.833084676647559e-05,0.4920480251312256,0.3203163675119072,-54.95847702026367,17.13551139831543,0.00151256553363055,-51.185288057730986,-52.006839752197266,19.21626091003418,0.0020722197368741035,-21.259634017944336,2.9516372680664062,2.08074951171875,0.0005596542032435536,3.6113266944885254,29.92565403978665
