step,time,reference_dx,reference_dy,policy_throttle,policy_steer,action_throttle,action_steer,control_throttle,control_steer,control_brake,control_reverse,control_hand_brake,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,speed_mps,stuck_steps,error_x,error_y,error_z,error_pos_l2,error_yaw_deg,current_loss,cumulative_mean_loss,total_loss
82,2.9705211249207415,-0.022095203399658203,0.030545473098754883,0.03480623662471771,-0.18036019802093506,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4318311397868797,-61.70138168334961,25.43769645690918,0.5461000204086304,36.22810043590508,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.7166657909587424e-07,68,-2.943462371826172,-0.9666862487792969,-0.544222891330719,3.145573377609253,-36.06890247958145,1.4275554418563843,0.5174455046653748,1.479231588744686
83,3.0067469922978236,-0.022324562072753906,0.030377864837646484,0.03480623662471771,-0.17403264343738556,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43279468906351326,-61.67105484008789,25.46009063720703,0.5461000204086304,36.66089512496859,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,0.0,69,-2.9737892150878906,-0.9890804290771484,-0.544222891330719,3.180861711502075,-36.50169716864497,1.459783673286438,0.5286638140678406,1.5131691475370208
84,3.042972859674906,-0.022553443908691406,0.030209064483642578,0.03480623662471771,-0.1664705127477646,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4324350320098347,-61.640899658203125,25.482715606689453,0.5461000204086304,37.093330156978425,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,3.279130474728381e-10,70,-3.0039443969726562,-1.0117053985595703,-0.544222891330719,3.2161169052124023,-36.9341322006548,1.492342233657837,0.5400012135505676,1.5474667706067433
85,3.0791987270519883,-0.02277994155883789,0.030037879943847656,0.03480623662471771,-0.16353854537010193,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.42950985805390474,-61.61091613769531,25.505565643310547,0.5461000204086304,37.52284001503233,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.8613385392498468e-08,71,-3.0339279174804688,-1.034555435180664,-0.544222891330719,3.251338481903076,-37.363642058708706,1.5252264738082886,0.5514573454856873,1.5820470336123635
86,3.1154245944290704,-0.023006200790405273,0.029865503311157227,0.03480623662471771,-0.15895435214042664,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.436054647191213,-61.58110427856445,25.528640747070312,0.5461000204086304,37.95889466222354,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,5.7227038067845115e-08,72,-3.063739776611328,-1.0576305389404297,-0.544222891330719,3.286527395248413,-37.79969670589992,1.5584428310394287,0.5630319118499756,1.6171884544193558
87,3.1516504618061525,-0.023230314254760742,0.02969074249267578,0.03480623662471771,-0.15426723659038544,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.430906431558725,-61.55146789550781,25.551939010620117,0.5461000204086304,38.389801093782296,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.0490738261078998e-07,73,-3.0933761596679688,-1.0809288024902344,-0.544222891330719,3.3216805458068848,-38.23060313745867,1.591978907585144,0.5747243762016296,1.6525434813330908
88,3.187876329183235,-0.026073694229125977,0.03278374671936035,0.03480623662471771,-0.14951494336128235,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.477994183345686,-61.518741607666016,25.578088760375977,0.5461000204086304,38.86779527712798,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.0490575508043108e-07,74,-3.1261024475097656,-1.1070785522460938,-0.544222891330719,3.3607017993927,-38.70859732080436,1.6296194791793823,0.5865772366523743,1.691592165801817
89,3.224102196560317,-0.02369999885559082,0.029317617416381836,0.03480623662471771,-0.14693036675453186,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43264588156034733,-61.489479064941406,25.601858139038086,0.5461000204086304,39.30044115868833,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.0490635446706797e-07,75,-3.155364990234375,-1.1308479309082031,-0.544222891330719,3.395780324935913,-39.141243202364706,1.6638364791870117,0.5985466837882996,1.7277837166056693
90,3.2603280639373993,-0.023920536041259766,0.029137849807739258,0.03480623662471771,-0.14992113411426544,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43300105644473774,-61.46039962768555,25.625844955444336,0.5461000204086304,39.73344221513304,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.5258828853849696e-07,76,-3.1844444274902344,-1.1548347473144531,-0.544222891330719,3.4308173656463623,-39.574244258809415,1.6983720064163208,0.6106327772140503,1.7643493727445738
91,3.2965539313144814,-0.024139881134033203,0.028956890106201172,0.03480623662471771,-0.15470783412456512,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43321092596366384,-61.431495666503906,25.650053024291992,0.5461000204086304,40.16665314109673,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.5258816407749221e-07,77,-3.213348388671875,-1.1790428161621094,-0.544222891330719,3.46582293510437,-40.00745518477311,1.733224868774414,0.6228347420692444,1.8012839881256635
92,3.332779798691564,-0.024357318878173828,0.028773784637451172,0.03480623662471771,-0.1595265418291092,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43051236751963984,-61.40277862548828,25.674476623535156,0.5461000204086304,40.59716550861634,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,9.54019872027924e-09,78,-3.2420654296875,-1.2034664154052734,-0.544222891330719,3.5007853507995605,-40.43796755229272,1.7683900594711304,0.6351526379585266,1.8384938228514713
93,3.369005666068646,-0.024573326110839844,0.028589725494384766,0.03480623662471771,-0.16470615565776825,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4324204263037075,-61.37424850463867,25.699115753173828,0.5461000204086304,41.02958593492008,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.8614037546611248e-08,79,-3.2705955505371094,-1.2281055450439453,-0.544222891330719,3.535706043243408,-40.870387978596455,1.8038694858551025,0.6475857496261597,1.8761231894508883
94,3.405231533445728,-0.024788379669189453,0.028403043746948242,0.03480623662471771,-0.17188897728919983,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.429804868479124,-61.34590148925781,25.723970413208008,0.5461000204086304,41.459390803399174,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,3.815159711347476e-08,80,-3.2989425659179688,-1.252960205078125,-0.544222891330719,3.570589542388916,-41.30019284707555,1.839657187461853,0.6601338386535645,1.9140255964230994
95,3.4414574008228103,-0.02500176429748535,0.028215885162353516,0.03480623662471771,-0.17772892117500305,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4344019311997158,-61.317745208740234,25.749038696289062,0.5461000204086304,41.89379273459889,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,6.67591236289372e-08,81,-3.327098846435547,-1.2780284881591797,-0.544222891330719,3.6054294109344482,-41.734594778275266,1.875758171081543,0.6727965474128723,1.9524348484297358
96,3.4776832681998924,-0.025213956832885742,0.028026580810546875,0.03480623662471771,-0.1834173947572708,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43182934814285545,-61.28977584838867,25.774316787719727,0.5461000204086304,42.325622082741745,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.0490531415443614e-07,82,-3.3550682067871094,-1.3033065795898438,-0.544222891330719,3.6402292251586914,-42.16642412641812,1.912163496017456,0.6855735778808594,1.9911158292491828
97,3.513909135576975,-0.025424480438232422,0.027835369110107422,0.03480623662471771,-0.1889781504869461,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43162577719692763,-61.262001037597656,25.799806594848633,0.5461000204086304,42.75724785993867,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.1444175074905606e-07,83,-3.382843017578125,-1.32879638671875,-0.544222891330719,3.6749837398529053,-42.59804990361505,1.9488731622695923,0.6984643936157227,2.030144166013422
98,3.550135002954057,-0.025633573532104492,0.027643203735351562,0.03480623662471771,-0.19429978728294373,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4327039483735575,-61.23441696166992,25.825504302978516,0.5461000204086304,43.18995180831223,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.3351462963662397e-07,84,-3.4104270935058594,-1.3544940948486328,-0.544222891330719,3.709696054458618,-43.03075385198861,1.9858864545822144,0.7114686369895935,2.0695620144320506
99,3.586360870331139,-0.025841236114501953,0.027448654174804688,0.03480623662471771,-0.19811902940273285,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43025005040769315,-61.207027435302734,25.851408004760742,0.5461000204086304,43.62020185871995,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.5258806676255368e-07,85,-3.437816619873047,-1.3803977966308594,-0.544222891330719,3.744363784790039,-43.46100390239633,2.023197650909424,0.724586009979248,2.1092480536424683
100,3.6225867377082213,-0.026047229766845703,0.027253389358520508,0.03480623662471771,-0.20112626254558563,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43481673578676805,-61.17983627319336,25.877519607543945,0.5461000204086304,44.05501859450669,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.2873012594387433e-10,86,-3.465007781982422,-1.4065093994140625,-0.544222891330719,3.778984785079956,-43.89582063818307,2.0608115196228027,0.7378159165382385,2.149441578226875
101,3.658812605085304,-0.02625250816345215,0.027056455612182617,0.03480623662471771,-0.2040494978427887,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4289415625238746,-61.15283966064453,25.90383529663086,0.5461000204086304,44.483960157030594,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.907806154076793e-08,87,-3.49200439453125,-1.4328250885009766,-0.544222891330719,3.8135626316070557,-44.32476220070697,2.0987164974212646,0.7511581182479858,2.1897812970114123
102,3.695038472462386,-0.026455402374267578,0.02685713768005371,0.03480623662471771,-0.20643703639507294,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4312307234253865,-61.12604522705078,25.93035125732422,0.5461000204086304,44.91519088045595,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,3.8152185125274385e-08,88,-3.518798828125,-1.459341049194336,-0.544222891330719,3.848090410232544,-44.75599292413233,2.1369173526763916,0.764612078666687,2.2305476220333444
103,3.731264339839468,-0.0266571044921875,0.0266573429107666,0.03480623662471771,-0.20781756937503815,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4323701911133071,-61.099449157714844,25.95707130432129,0.5461000204086304,45.34756107156926,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,5.722253444822232e-08,89,-3.5453948974609375,-1.4860610961914062,-0.544222891330719,3.8825740814208984,-45.188363115245636,2.1754114627838135,0.7781774401664734,2.2717009583298466
104,3.76749020721655,-0.026857614517211914,0.026455402374267578,0.03480623662471771,-0.20881162583827972,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4324356192683183,-61.073055267333984,25.983989715576172,0.5461000204086304,45.779996690837606,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.0490565210441719e-07,90,-3.571788787841797,-1.512979507446289,-0.544222891330719,3.917009115219116,-45.62079873451398,2.214195489883423,0.7918537855148315,2.313202467497063
105,3.8037160745936327,-0.027056455612182617,0.02625274658203125,0.03480623662471771,-0.21008604764938354,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43354951125195385,-61.04686737060547,26.0111083984375,0.5461000204086304,46.21354620208956,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.144415114304335e-07,91,-3.5979766845703125,-1.5400981903076172,-0.544222891330719,3.9513943195343018,-46.05434824576594,2.2532687187194824,0.8056407570838928,2.35508923470911
106,3.839941941970715,-0.03029346466064453,0.028928279876708984,0.03480623662471771,-0.21229512989521027,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4797324931861908,-61.018009185791016,26.041467666625977,0.5461000204086304,46.69327869527575,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.2397801312695877e-07,92,-3.6268348693847656,-1.5704574584960938,-0.544222891330719,3.989542245864868,-46.53408073895213,2.2970147132873535,0.8195787668228149,2.40120477825913
107,3.876167809347797,-0.02747058868408203,0.025818347930908203,0.03480623662471771,-0.2149583250284195,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43383931359886674,-60.99225616455078,26.068998336791992,0.5461000204086304,47.12711800887462,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.4305126044115429e-07,93,-3.652587890625,-1.5979881286621094,-0.544222891330719,4.023821830749512,-46.967920052550994,2.3366875648498535,0.8336260914802551,2.4438400834193525
108,3.912393676724879,-0.0276644229888916,0.025610685348510742,0.03480623662471771,-0.21738019585609436,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43142342402327927,-60.96670913696289,26.096721649169922,0.5461000204086304,47.55854143289787,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.5258822612625673e-07,94,-3.6781349182128906,-1.625711441040039,-0.544222891330719,4.058053016662598,-47.399343476574245,2.3766391277313232,0.8477821350097656,2.4867264274932914
109,3.9486195441019616,-0.027856826782226562,0.02540111541748047,0.03480623662471771,-0.21982665359973907,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.42943053790918384,-60.94137191772461,26.124637603759766,0.5461000204086304,47.98797197080705,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,9.541594599759196e-09,95,-3.703472137451172,-1.6536273956298828,-0.544222891330719,4.092232704162598,-47.82877401448343,2.4168667793273926,0.8620464205741882,2.529875564519529
110,3.9848454114790437,-0.02804732322692871,0.025190114974975586,0.03480623662471771,-0.2229049652814865,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4340106242273123,-60.9162483215332,26.15274429321289,0.5461000204086304,48.421982595034365,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.8614484703187578e-08,96,-3.728595733642578,-1.6817340850830078,-0.544222891330719,4.126358509063721,-48.26278463871074,2.4573748111724854,0.8764188885688782,2.573534331188217
111,4.021071278856126,-0.028236865997314453,0.024978160858154297,0.03480623662471771,-0.22561006247997284,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.431012663835304,-60.891334533691406,26.18103790283203,0.5461000204086304,48.85299525886967,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,4.768876417017598e-08,97,-3.753509521484375,-1.7100276947021484,-0.544222891330719,4.160433769226074,-48.693797302546045,2.4981541633605957,0.8908986449241638,2.6174153633828077
112,4.057297146233208,-0.02842426300048828,0.024764537811279297,0.03480623662471771,-0.2282111644744873,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43087690036895765,-60.866634368896484,26.20952033996582,0.5461000204086304,49.283872159238626,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,7.629594949814287e-08,98,-3.778209686279297,-1.7385101318359375,-0.544222891330719,4.194456100463867,-49.124674202915,2.5392050743103027,0.9054854512214661,2.661625001928963
113,4.09352301361029,-0.028609514236450195,0.024549484252929688,0.03480623662471771,-0.2307644635438919,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4350567516812305,-60.8421516418457,26.23818588256836,0.5461000204086304,49.718928910919885,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.1444143870038645e-07,99,-3.802692413330078,-1.7671756744384766,-0.544222891330719,4.22842264175415,-49.55973095459626,2.580528974533081,0.9201787114143372,2.706329871983786
114,4.129748880987372,-0.02879476547241211,0.02433323860168457,0.03480623662471771,-0.2332601249217987,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4290645212471702,-60.81788635253906,26.267038345336914,0.5461000204086304,50.14799343216703,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.1444188907251763e-07,100,-3.8269577026367188,-1.7960281372070312,-0.544222891330719,4.262335300445557,-49.9887954758434,2.622114419937134,0.934978187084198,2.751132842844973
115,4.165974748364454,-0.0289766788482666,0.024115324020385742,0.03480623662471771,-0.23598302900791168,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43424734392070263,-60.79383850097656,26.296070098876953,0.5461000204086304,50.58224077608776,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.5258835844422846e-07,101,-3.8510055541992188,-1.8250598907470703,-0.544222891330719,4.296192169189453,-50.423042819764134,2.6639692783355713,0.9498833417892456,2.796469794871519
116,4.202200615741537,-0.029158353805541992,0.023896217346191406,0.03480623662471771,-0.23894353210926056,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4319337511354604,-60.77001190185547,26.325284957885742,0.5461000204086304,51.01417452722319,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,1.5258815937022194e-07,102,-3.8748321533203125,-1.8542747497558594,-0.544222891330719,4.329992771148682,-50.85497657089957,2.7060844898223877,0.964893639087677,2.842044647250856
117,4.238426483118619,-0.029337167739868164,0.02367568016052246,0.03480623662471771,-0.24188430607318878,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43059975131180295,-60.746402740478516,26.354677200317383,0.5461000204086304,51.44477427853502,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.695028543635949e-10,103,-3.8984413146972656,-1.8836669921875,-0.544222891330719,4.363739967346191,-51.2855763222114,2.748457670211792,0.9800085425376892,2.887892682321808
118,4.2746523504957015,-0.02951502799987793,0.023453712463378906,0.03480623662471771,-0.24432040750980377,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4303758012214871,-60.723018646240234,26.384246826171875,0.5461000204086304,51.87515007975651,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.8615094286262658e-08,104,-3.921825408935547,-1.9132366180419922,-0.544222891330719,4.397427558898926,-51.715952123432885,2.791088104248047,0.9952276349067688,2.9340566431535207
119,4.310878217872784,-0.029691219329833984,0.023230314254760742,0.03480623662471771,-0.24745158851146698,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4334575521532713,-60.69985580444336,26.413991928100586,0.5461000204086304,52.30860763190975,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,2.8614878486501955e-08,105,-3.944988250732422,-1.9429817199707031,-0.544222891330719,4.43105936050415,-52.14940967558613,2.8339767456054688,1.010550618171692,2.9806707098176037
120,4.347104085249866,-0.029865503311157227,0.023006439208984375,0.03480623662471771,-0.25101447105407715,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.43148353448012244,-60.676918029785156,26.443910598754883,0.5461000204086304,52.7400911663899,-64.64484405517578,24.471010208129883,0.0018771361792460084,0.15919795632362366,6.67593196407627e-08,106,-3.967926025390625,-1.972900390625,-0.544222891330719,4.464633464813232,-52.58089321006628,2.8771166801452637,1.0259767770767212,3.0275274125841243
121,4.383329952626948,-0.030037641525268555,0.02277994155883789,0.03480623662471771,-0.2539561688899994,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890407830476761,-0.0001160695610451512,0.00017690489767119288,-0.21205484867095947,0.4340807999089691,-60.65420913696289,26.474000930786133,0.5461000204086304,53.17417196629884,-64.64481353759766,24.471010208129883,0.0018785095307976007,0.15897409617900848,0.003053600543897036,107,-3.9906044006347656,-2.00299072265625,-0.5442215204238892,4.498118877410889,-53.015197870119835,2.92047381401062,1.0415054559707642,3.074805103468099
122,4.41955582000403,-0.030208826065063477,0.022553443908691406,0.03480623662471771,-0.2568744719028473,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03890351206064224,-0.00011623946920735762,0.0001769693335518241,-0.2116146981716156,0.4285198874465266,-60.6317253112793,26.504261016845703,0.5461000204086304,53.6026918537454,-64.61744689941406,24.47001838684082,0.0017234801780432463,0.10750836879014969,0.8309467649306362,108,-3.9857215881347656,-2.034242630004883,-0.54437655210495,4.507822513580322,-53.49518348495525,2.933495044708252,1.0568873882293701,3.108888026955523
123,4.455781687381112,-0.033763885498046875,0.02479076385498047,0.03480623662471771,-0.2565446197986603,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.03818848729133606,-8.016180072445422e-05,-0.00031454203417524695,-0.1651325821876526,0.4833796551765772,-60.60701370239258,26.538082122802734,0.5461000204086304,54.086071508921975,-64.5629653930664,24.46782684326172,0.0015828704927116632,0.010841763578355312,1.2465762135950542,0,-3.955951690673828,-2.0702552795410156,-0.5445171594619751,4.498000621795654,-54.07522974534362,2.921513795852661,1.0719248056411743,3.1346811507591115
124,4.492007554758195,-0.030563831329345703,0.022069454193115234,0.03480623662471771,-0.2531541883945465,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.04555601626634598,-0.0016611880855634809,-0.0068045747466385365,-1.2878667116165161,0.42916684888695045,-60.58501434326172,26.56869888305664,0.5461000204086304,54.515238357808926,-64.49352264404297,24.464855194091797,0.0015261077787727118,-0.1109924241900444,1.4519455687372302,0,-3.90850830078125,-2.1038436889648438,-0.5445739030838013,4.472041606903076,-54.62623078199897,2.888874053955078,1.0864603519439697,3.1489214041870293
125,4.528233422135277,-0.03072953224182129,0.021838665008544922,0.03480623662471771,-0.24754677712917328,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.05279657989740372,-0.0016107531264424324,-0.007643444463610649,-0.839056670665741,0.4325610534493478,-60.56324768066406,26.599477767944336,0.5461000204086304,54.947799411258245,-64.41629028320312,24.46144676208496,0.0015319824451580644,-0.2438049465417862,1.6040894336258027,0,-3.8530426025390625,-2.138031005859375,-0.5445680618286133,4.44000768661499,-55.19160435780003,2.8487417697906494,1.1004467010498047,3.1599938097120677
126,4.564459289512359,-0.030893325805664062,0.021605491638183594,0.03480623662471771,-0.24055731296539307,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.05490817129611969,-0.0015969884116202593,-0.007792651653289795,-0.6926122307777405,0.4323984348417298,-60.54171371459961,26.630422592163086,0.5461000204086304,55.380197846099975,-64.33485412597656,24.457782745361328,0.001572036650031805,-0.4109191298484802,1.643292645243681,0,-3.793140411376953,-2.172639846801758,-0.5445280075073242,4.405086517333984,-55.791116975948455,2.805310010910034,1.1138708591461182,3.170864942256152
127,4.600685156889441,-0.031055688858032227,0.02137279510498047,0.03480623662471771,-0.23238378763198853,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.05571236461400986,-0.0015789997996762395,-0.00785751547664404,-0.6268990635871887,0.43148605820206853,-60.52041244506836,26.661527633666992,0.5461000204086304,55.81168390430207,-64.25055694580078,24.453670501708984,0.0016197585500776768,-0.571258544921875,1.7168355639710913,0,-3.730144500732422,-2.207857131958008,-0.5444802641868591,4.368646144866943,-56.38294244922395,2.7603297233581543,1.1267338991165161,3.1806236662798417
