step,time,selected_model,action_throttle,action_steer,reference_linear_speed,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,pred_out_0,pred_out_1,pred_out_2,pred_out_3,pred_out_4,pred_out_5,pred_out_6,err_pos_x,err_pos_y,err_pos_z,err_rot_0,err_rot_1,err_rot_2,err_rot_3
44.0,2.808682918548584,1.0,0.09333333373069763,0.0,0.7876332972124581,-0.0912076085805893,0.21370187401771545,2.6624839305877686,-0.0007384870550595224,-0.02307428978383541,-0.0009447826887480915,0.999733030796051,-0.10793781280517578,0.22379443049430847,3.8722903728485107,-0.0030907902400940657,-0.11064774543046951,0.0006180210039019585,0.9938547015190125,0.00460223900154233,-2.5719618861330673e-06,4.186768265412866e-09,-0.00343553745187819,-0.10253119468688965,0.0005369069986045361,0.9997378587722778,-0.016730204224586487,0.010092556476593018,1.2098064422607422,-0.0023523031268268824,-0.08757345378398895,0.0015628037508577108,-0.005878329277038574
45.0,2.8588547706604004,1.0,0.09416666626930237,0.0,0.8414454905588098,-0.08816047757863998,0.21313931047916412,2.6241931915283203,-0.0017119902186095715,-0.01956886239349842,-0.002349384594708681,0.9998043179512024,-0.10333546996116638,0.22380110621452332,3.8722903728485107,-0.0031356613617390394,-0.10946456342935562,0.0006066932692192495,0.9939855933189392,0.0046023475006222725,-2.353833679080708e-06,4.203561498883346e-09,-0.0034820332657545805,-0.10129091143608093,0.0005262342747300863,0.9999145269393921,-0.015174992382526398,0.010661795735359192,1.2480971813201904,-0.001423671143129468,-0.08989570289850235,0.0029560779221355915,-0.005818724632263184
46.0,2.90954065322876,1.0,0.0949999988079071,0.0,0.8639410836862056,-0.08468025177717209,0.21301598846912384,2.5790607929229736,-0.0011241630418226123,-0.013581964187324047,-0.0013588040601462126,0.9999062418937683,-0.09873306006193161,0.22380788624286652,3.8722903728485107,-0.003180679166689515,-0.10827429592609406,0.0005954414955340326,0.9941158294677734,0.00460241362452507,-2.1369576188590145e-06,4.22028456625867e-09,-0.0035285043995827436,-0.10004661232233047,0.0005155073595233262,1.0000823736190796,-0.014052808284759521,0.010791897773742676,1.293229579925537,-0.0020565162412822247,-0.09469233453273773,0.001954245613887906,-0.005790412425994873
47.0,3.0096938610076904,1.0,0.09583333134651184,0.0,0.9078541079163378,-0.0797184482216835,0.21198031306266785,2.495239734649658,-0.000251036457484588,-0.006051219068467617,-0.0023304764181375504,0.9999790191650391,-0.09413062036037445,0.22381478548049927,3.8722903728485107,-0.0032258257269859314,-0.1070774495601654,0.0005842496757395566,0.9942452907562256,0.004602442961186171,-1.9215099200664554e-06,4.236902828580469e-09,-0.0035749480593949556,-0.09879852086305618,0.0005047182203270495,1.0002402067184448,-0.014412172138690948,0.011834472417831421,1.3770506381988525,-0.0029747893568128347,-0.10102622956037521,0.002914726035669446,-0.0057337284088134766
48.0,3.0598511695861816,1.0,0.09666666388511658,0.0,0.4808503718033671,-0.07883836328983307,0.21180634200572968,2.4688382148742676,-0.0005581620498560369,-0.0047395965084433556,-0.0021620679181069136,0.9999862909317017,-0.08952832967042923,0.22382180392742157,3.8722903728485107,-0.0032710705418139696,-0.10587389767169952,0.0005730432458221912,0.9943740367889404,0.004602294415235519,-1.7074653442250565e-06,4.252180385577731e-09,-0.003621219890192151,-0.0975414291024208,0.0004933573654852808,1.0003845691680908,-0.010689966380596161,0.012015461921691895,1.4034521579742432,-0.002712908433750272,-0.1011343002319336,0.002735111163929105,-0.0056122541427612305
49.0,3.1100122928619385,1.0,0.09749999642372131,0.0,1.0495850019892958,-0.07681544870138168,0.2108762115240097,2.4217536449432373,-0.0014430857263505459,-0.0003094214480370283,-0.002564790891483426,0.9999957084655762,-0.08492632210254669,0.22382894158363342,3.8722903728485107,-0.0033163917250931263,-0.1046636626124382,0.0005617729621008039,0.9945020079612732,0.004602013621479273,-1.4950505828892346e-06,4.266452080514682e-09,-0.003667365061119199,-0.09627652913331985,0.00048156280536204576,1.0005155801773071,-0.008110873401165009,0.012952730059623718,1.4505367279052734,-0.0018733059987425804,-0.10435424000024796,0.0031265639699995518,-0.0054937005043029785
50.0,3.160168409347534,1.0,0.09833333641290665,0.0,0.7371133260519757,-0.07610008120536804,0.21064874529838562,2.3813657760620117,-0.0014402121305465698,0.0022928130347281694,-0.0021431019995361567,0.9999940395355225,-0.08032462000846863,0.22383618354797363,3.8722903728485107,-0.0033617874141782522,-0.10344710201025009,0.0005504365544766188,0.9946291446685791,0.004601704888045788,-1.2843700005760184e-06,4.28064517166149e-09,-0.003713538171723485,-0.09500709176063538,0.0004696810501627624,1.0006365776062012,-0.004224538803100586,0.013187438249588013,1.490924596786499,-0.0019215752836316824,-0.10573991388082504,0.0026935385540127754,-0.005364894866943359
51.0,3.210335493087769,1.0,0.09916666895151138,0.0,0.8857527506939861,-0.07426469773054123,0.21030735969543457,2.340313196182251,-0.0020420581568032503,0.0058211893774569035,-0.003471959149464965,0.9999749660491943,-0.07572325319051743,0.2238435298204422,3.8722903728485107,-0.003407255280762911,-0.10222455114126205,0.000539029948413372,0.9947554469108582,0.004601369146257639,-1.0756825759017374e-06,4.294708144669812e-09,-0.0037597299087792635,-0.09373308718204498,0.0004576937644742429,1.0007463693618774,-0.0014585554599761963,0.01353617012500763,1.5319771766662598,-0.0013651971239596605,-0.10804574191570282,0.0040109893307089806,-0.005219519138336182
52.0,3.3104770183563232,1.0,0.10000000149011612,0.0,0.9023289371094616,-0.07371053844690323,0.20962314307689667,2.257402181625366,-0.001848504296503961,0.011918491683900356,-0.002931731753051281,0.9999229907989502,-0.07112224400043488,0.22385098040103912,3.8722903728485107,-0.0034527964890003204,-0.10099619626998901,0.0005275494186207652,0.994880735874176,0.004601013381034136,-8.689128208061447e-07,4.308667200803029e-09,-0.0038059696089476347,-0.0924539715051651,0.00044560153037309647,1.000845193862915,0.0025882944464683533,0.014227837324142456,1.6148881912231445,-0.0016042921924963593,-0.11291468888521194,0.003459281288087368,-0.00504225492477417
53.0,3.3606209754943848,1.0,0.09871795028448105,0.0,0.7214001023354871,-0.0732278972864151,0.20916958153247833,2.2151386737823486,-0.002057405421510339,0.015651483088731766,-0.0032329971436411142,0.9998701810836792,-0.06653564423322678,0.22385814785957336,3.8722903728485107,-0.0034939830657094717,-0.09978843480348587,0.0005154424579814076,0.9950024485588074,0.004586607217788696,-1.0076407761516748e-06,4.312451729049371e-09,-0.003814702620729804,-0.09137833118438721,0.00042875256622210145,1.0007930994033813,0.006692253053188324,0.014688566327095032,1.657151699066162,-0.001436577644199133,-0.11543992161750793,0.0037484397180378437,-0.004867732524871826
54.0,3.410771369934082,1.0,0.09743589907884598,0.0,0.994187732754548,-0.07382740080356598,0.20829840004444122,2.1727418899536133,-0.0020646066404879093,0.019300982356071472,-0.001629536272957921,0.9998102784156799,-0.06195615231990814,0.22386540472507477,3.8722903728485107,-0.003532499773427844,-0.09862526506185532,0.0005051722982898355,0.995118260383606,0.004579498432576656,-7.873647973610787e-07,4.337361136919071e-09,-0.003835495328530669,-0.0905798003077507,0.0004321681335568428,1.0013271570205688,0.011871248483657837,0.015567004680633545,1.6995484828948975,-0.0014678931329399347,-0.11792624741792679,0.0021347086876630783,-0.004692018032073975
55.0,3.4609196186065674,1.0,0.09615384787321091,0.0,0.7478474416033501,-0.07303265482187271,0.20810601115226746,2.1301634311676025,-0.0020108309108763933,0.02282623015344143,-0.00496849836781621,0.9997251629829407,-0.05739019438624382,0.2238723784685135,3.8722903728485107,-0.0035667894408106804,-0.09750450402498245,0.0004945563850924373,0.9952285885810852,0.004565964452922344,-9.525690529699204e-07,4.339087755766968e-09,-0.0038392122369259596,-0.08977522701025009,0.0004189900937490165,1.001503586769104,0.01564246043562889,0.015766367316246033,1.7421269416809082,-0.001555958529934287,-0.12033073604106903,0.005463054869323969,-0.004496574401855469
56.0,3.5110743045806885,1.0,0.09487179666757584,0.0,0.9339222414434154,-0.07481401413679123,0.20760580897331238,2.0876243114471436,-0.002385335508733988,0.026793818920850754,-0.0018078726716339588,0.9996365308761597,-0.052831169217824936,0.22387945652008057,3.8722903728485107,-0.003599331248551607,-0.09642910212278366,0.0004852860001847148,0.9953332543373108,0.00455902935937047,-7.342071057792054e-07,4.362825212211874e-09,-0.0038611514028161764,-0.08907705545425415,0.00041982007678598166,1.0021146535873413,0.021982844918966293,0.01627364754676819,1.7846660614013672,-0.0012139957398176193,-0.12322291731834412,0.0022931587882339954,-0.004303276538848877
57.0,3.611207962036133,1.0,0.09358974546194077,0.0,0.8515082621457661,-0.07716844230890274,0.20633359253406525,2.0028131008148193,-0.002698079915717244,0.034358490258455276,-0.0015948375221341848,0.9994046688079834,-0.04828338325023651,0.22388634085655212,3.8722903728485107,-0.0036285705864429474,-0.09540288150310516,0.0004760450392495841,0.9954320192337036,0.0045477901585400105,-8.093402357189916e-07,4.369061556985798e-09,-0.003867420135065913,-0.08843541890382767,0.0004108704160898924,1.0024865865707397,0.02888505905866623,0.017552748322486877,1.8694772720336914,-0.0009304906707257032,-0.12976136803627014,0.0020708825904875994,-0.003972649574279785
58.0,3.6613619327545166,1.0,0.0923076942563057,0.0,0.805810585299231,-0.07849572598934174,0.20595493912696838,1.960584282875061,-0.002674772869795561,0.03829076513648033,-0.002331892726942897,0.9992603659629822,-0.04374279826879501,0.22389326989650726,3.8722903728485107,-0.003655815264210105,-0.09442758560180664,0.0004679919220507145,0.9955249428749084,0.004540591966360807,-6.554437277372926e-07,4.3879690991843745e-09,-0.0038821802008897066,-0.08787648379802704,0.0004117512726224959,1.0030696392059326,0.03475292772054672,0.01793833076953888,1.9117060899734497,-0.000981042394414544,-0.13271835446357727,0.0027998846489936113,-0.0037354230880737305
59.0,3.7115073204040527,1.0,0.09102564305067062,0.0,0.8617179423862364,-0.08020671457052231,0.20558421313762665,1.9190160036087036,-0.001910725375637412,0.041702885180711746,-0.003036371199414134,0.9991236329078674,-0.03921075910329819,0.22390013933181763,3.8722903728485107,-0.0036803968250751495,-0.09350576996803284,0.00046066485811024904,0.995611846446991,0.004532046150416136,-6.203795237524901e-07,4.39929603857081e-09,-0.003888958366587758,-0.08738129585981369,0.00040991377318277955,1.0035501718521118,0.04099595546722412,0.01831592619419098,1.9532743692398071,-0.0017696714494377375,-0.13520865142345428,0.003497036173939705,-0.003511786460876465
60.0,3.761642217636109,1.0,0.08974359184503555,0.0,1.0217055739127137,-0.08348942548036575,0.20538878440856934,1.8778694868087769,-0.0012700476218014956,0.04547734186053276,-0.0003114401479251683,0.9989645481109619,-0.0346851572394371,0.22390702366828918,3.8722903728485107,-0.0037026465870440006,-0.09264297783374786,0.00045461984700523317,0.9956924319267273,0.004525606520473957,-5.113442966830917e-07,4.4153778411271105e-09,-0.0038961113896220922,-0.08699221163988113,0.00041350413812324405,1.0040912628173828,0.04880426824092865,0.01851823925971985,1.9944208860397339,-0.002432598965242505,-0.13812032341957092,0.000766059965826571,-0.003272116184234619
61.0,3.811780214309693,1.0,0.08846154063940048,0.0,0.6725098494499353,-0.0857679545879364,0.20506203174591064,1.8368746042251587,-0.0013890359550714493,0.05178351700305939,-1.9215915017412044e-05,0.9986574053764343,-0.03016318567097187,0.22391390800476074,3.8722903728485107,-0.003722214139997959,-0.09183871746063232,0.000450687191914767,0.9957668781280518,0.0045219771564006805,-4.410107976582367e-07,4.4289847345169164e-09,-0.0038978334050625563,-0.08665481209754944,0.0004253521328791976,1.0045915842056274,0.05560477077960968,0.018851876258850098,2.0354156494140625,-0.00233317818492651,-0.1436222344636917,0.0004699031123891473,-0.0028905272483825684
62.0,3.8618645668029785,1.0,0.08717948943376541,0.0,0.9039010358058722,-0.08830638229846954,0.20417948067188263,1.79617178440094,-0.0012688017450273037,0.052963271737098694,-0.0010003341594710946,0.9985951781272888,-0.025639811530709267,0.2239205241203308,3.8722903728485107,-0.0037344403099268675,-0.09124615043401718,0.0004489435232244432,0.9958212971687317,0.004523378796875477,-6.650320756307337e-07,4.415307230942744e-09,-0.003855966730043292,-0.08762475103139877,0.00043979083420708776,1.0045219659805298,0.06266657263040543,0.01974104344844818,2.0761184692382812,-0.002465638564899564,-0.14420941472053528,0.001449277624487877,-0.002773880958557129
63.0,3.911997795104981,1.0,0.08589743822813034,0.0,0.7381421155734971,-0.09180092811584473,0.20287400484085083,1.7566148042678833,-0.0030689628329128027,0.05534500628709793,-0.0023967090528458357,0.9984596967697144,-0.021115001291036606,0.22392688691616058,3.8722903728485107,-0.0037401572335511446,-0.09084004163742065,0.00044914885074831545,0.995858371257782,0.004524815361946821,-8.940326097217621e-07,4.40128156142805e-09,-0.0038136059883981943,-0.08859428763389587,0.0004544110270217061,1.004433512687683,0.07068592309951782,0.021052882075309753,2.115675449371338,-0.0006711944006383419,-0.146185040473938,0.0028458579909056425,-0.002601325511932373
64.0,3.962132692337036,1.0,0.08461538702249527,0.0,0.9399464171228106,-0.0946258008480072,0.20296859741210938,1.717278242111206,-0.001334511092863977,0.05905929580330849,-0.002323290565982461,0.9982509016990662,-0.016588665544986725,0.22393301129341125,3.8722903728485107,-0.0037400994915515184,-0.09059860557317734,0.0004511192673817277,0.9958803653717041,0.004526339005678892,-1.1243214430578519e-06,4.3871217769719806e-09,-0.003770801005885005,-0.08956737816333771,0.00046944397035986185,1.0043319463729858,0.07803713530302048,0.02096441388130188,2.1550121307373047,-0.0024055885151028633,-0.14965790510177612,0.0027744099497795105,-0.0023705363273620605
65.0,4.012295961380005,1.0,0.0833333358168602,0.0,0.656732343644114,-0.09860575944185257,0.2027047574520111,1.6781396865844727,-0.0033446711022406816,0.06228376552462578,-0.0008011772879399359,0.9980525970458984,-0.012060943990945816,0.22393891215324402,3.8722903728485107,-0.0037348594050854445,-0.09050244837999344,0.00045461353147402406,0.9958891272544861,0.004527725279331207,-1.3611436315841274e-06,4.371374817679907e-09,-0.003727072151377797,-0.09054166078567505,0.00048421905376017094,1.0042091608047485,0.08654481172561646,0.02123415470123291,2.194150686264038,-0.0003901883028447628,-0.15278621017932892,0.00125579081941396,-0.0021634697914123535
66.0,4.062453508377075,1.0,0.08205128461122513,0.0,0.937012645438016,-0.10204295068979263,0.20238961279392242,1.6400365829467773,-0.003891408210620284,0.06531539559364319,-0.0012296413769945502,0.9978563785552979,-0.007531922310590744,0.22394458949565887,3.8722903728485107,-0.003724989015609026,-0.09053413569927216,0.00045942500582896173,0.9958862662315369,0.004529024939984083,-1.5982142258508247e-06,4.353912341770183e-09,-0.003682695562019944,-0.09151424467563629,0.0004987845895811915,1.0040693283081055,0.09451103210449219,0.02155497670173645,2.2322537899017334,0.00016641919501125813,-0.15584953129291534,0.0016890664119273424,-0.0019701123237609863
67.0,4.162622690200806,1.0,0.08076923340559006,0.0,0.8050663997933097,-0.11006312072277069,0.20082423090934753,1.5593370199203491,-0.005134446080774069,0.0729229748249054,-0.0021318530198186636,0.997322142124176,-0.003001586999744177,0.2239500731229782,3.8722903728485107,-0.0037109646946191788,-0.09067936986684799,0.00046542176278308034,0.9958731532096863,0.004530338104814291,-1.840926188378944e-06,4.336007108918238e-09,-0.0036376004572957754,-0.09249407798051834,0.0005135601968504488,1.003913164138794,0.10706153512001038,0.023125842213630676,2.312953472137451,0.00142348138615489,-0.16360235214233398,0.002597274724394083,-0.001448988914489746
68.0,4.212786674499512,1.0,0.07948718219995499,0.0,0.4921310324136103,-0.11341903358697891,0.20055726170539856,1.52938711643219,-0.00504485797137022,0.07609779387712479,-0.002507211174815893,0.9970844388008118,0.001530142966657877,0.22395536303520203,3.8722903728485107,-0.0036932299844920635,-0.0909254178404808,0.0004725033650174737,0.9958507418632507,0.004531732760369778,-2.085465894197114e-06,4.317870505587962e-09,-0.003592010820284486,-0.09348020702600479,0.0005286790546961129,1.0037442445755005,0.11494917422533035,0.023398101329803467,2.3429031372070312,0.0013516279868781567,-0.1670232117176056,0.002979714423418045,-0.0012336969375610352
69.0,4.262937784194946,1.0,0.07820513099431992,0.0,0.7333346195763631,-0.11682954430580139,0.20008379220962524,1.4936487674713135,-0.004972582217305899,0.078556127846241,-0.004709725268185139,0.9968861937522888,0.006063316483050585,0.22396045923233032,3.8722903728485107,-0.0036721581127494574,-0.09126129746437073,0.00048056908417493105,0.9958201050758362,0.004533175844699144,-2.3348372906184522e-06,4.299329781076722e-09,-0.0035457725170999765,-0.09447431564331055,0.0005440360400825739,1.003561019897461,0.12289286404848099,0.023876667022705078,2.3786416053771973,0.0013004241045564413,-0.16981741786003113,0.005190294235944748,-0.0010660886764526367
70.0,4.313099384307861,1.0,0.07692307978868484,0.0,0.7032735317042907,-0.12278434634208679,0.19941529631614685,1.4584882259368896,-0.005613378714770079,0.08125049620866776,-0.0014037571381777525,0.9966769218444824,0.010598008520901203,0.2239653766155243,3.8722903728485107,-0.0036480834241956472,-0.09167742729187012,0.0004895372549071908,0.9957819581031799,0.004534693900495768,-2.587741846582503e-06,4.280474197315698e-09,-0.0034989535342901945,-0.09547724574804306,0.0005596894188784063,1.0033648014068604,0.13338235020637512,0.02455008029937744,2.413802146911621,0.0019652952905744314,-0.17292791604995728,0.0018932943930849433,-0.0008949637413024902
71.0,4.36324954032898,1.0,0.07564102858304977,0.0,0.7553792630011128,-0.12804944813251495,0.19949278235435486,1.4245026111602783,-0.003581584431231022,0.08370817452669144,-0.00014670239761471748,0.9964839220046997,0.015134298242628574,0.22397011518478394,3.8722903728485107,-0.003621287876740098,-0.09216566383838654,0.0004993322654627264,0.9957370162010193,0.004536291118711233,-2.8461079182307003e-06,4.2611789652369225e-09,-0.0034514411818236113,-0.0964912623167038,0.0005756081664003432,1.0031547546386719,0.14318375289440155,0.024477332830429077,2.4477877616882324,-3.970344550907612e-05,-0.17587384581565857,0.0006460346630774438,-0.0007469058036804199
72.0,4.463395833969116,1.0,0.0743589773774147,0.0,0.6709943626926844,-0.13721948862075806,0.1979224681854248,1.3577836751937866,-0.0035453320015221834,0.08967143297195435,3.1186642445391044e-05,0.9959651231765747,0.01967231184244156,0.22397467494010925,3.8722903728485107,-0.0035919540096074343,-0.09272240102291107,0.0005098721594549716,0.9956853985786438,0.004538015462458134,-3.113317234237911e-06,4.24113499875034e-09,-0.0034026948269456625,-0.09754650294780731,0.0005916620139032602,1.0029282569885254,0.15689179301261902,0.026052206754684448,2.5145068168640137,-4.6622008085250854e-05,-0.18239383399486542,0.0004786855133716017,-0.0002797245979309082
73.0,4.513536691665649,1.0,0.07307692617177963,0.0,0.6474638141536563,-0.14136528968811035,0.19758816063404083,1.3252758979797363,-0.0036889470648020506,0.09371799230575562,-0.001766575500369072,0.9955904483795166,0.024212151765823364,0.22397905588150024,3.8722903728485107,-0.003560253418982029,-0.09334399551153183,0.0005210829549469054,0.9956274628639221,0.004539840389043093,-3.388790901226457e-06,4.220420457556884e-09,-0.0033528006169945,-0.09863851219415665,0.0006078328005969524,1.0026856660842896,0.16557744145393372,0.02639089524745941,2.5470144748687744,0.00012869364582002163,-0.18706199526786804,0.0022876583971083164,3.701448440551758e-05
74.0,4.56369423866272,1.0,0.07179487496614456,0.0,0.7887346713657785,-0.14676839113235474,0.1971753090620041,1.2883249521255493,-0.003251422196626663,0.0971401110291481,-0.0018969591474160552,0.9952636957168579,0.02875390276312828,0.2239832580089569,3.8722903728485107,-0.0035263458266854286,-0.09402671456336975,0.0005328990519046783,0.9955633282661438,0.004541751462966204,-3.6719061426992994e-06,4.1990726451501814e-09,-0.003301847493276,-0.09976334869861603,0.0006241182563826442,1.0024279356002808,0.17552229762077332,0.02680794894695282,2.583965301513672,-0.0002749236300587654,-0.19116681814193726,0.0024298583157360554,0.00029963254928588867
75.0,4.613831281661987,1.0,0.07051282376050949,0.0,0.505307397714371,-0.15124842524528503,0.19680583477020264,1.2624155282974243,-0.0032494929619133472,0.09998446702957153,-0.0015332848997786641,0.9949826002120972,0.03329763188958168,0.22398726642131805,3.8722903728485107,-0.0034903811756521463,-0.09476692229509354,0.0005452607874758542,0.9954932332038879,0.004543730057775974,-3.962202754337341e-06,4.1771306413807e-09,-0.0032499085646122694,-0.10091780871152878,0.0006405014428310096,1.0021554231643677,0.18454605340957642,0.027181431651115417,2.609874725341797,-0.0002408882137387991,-0.19475138187408447,0.002078545745462179,0.0005106329917907715
76.0,4.663980960845947,1.0,0.06923077255487442,0.0,0.6364538375152534,-0.15599632263183594,0.19632522761821747,1.232054352760315,-0.0035607353784143925,0.10306490212678909,-0.0027832635678350925,0.9946644306182861,0.03784339874982834,0.22399109601974487,3.8722903728485107,-0.0034524984657764435,-0.09556105732917786,0.000558116240426898,0.9954174757003784,0.004545764997601509,-4.259000888851006e-06,4.1546450724183615e-09,-0.003197047160938382,-0.10209887474775314,0.0006569861434400082,1.0018689632415771,0.19383972883224487,0.027665868401527405,2.6402359008789062,0.00010823691263794899,-0.19862595200538635,0.0033413798082619905,0.0007530450820922852
77.0,4.714138984680176,1.0,0.06794872134923935,0.0,0.6341774748434919,-0.16165323555469513,0.19560088217258453,1.2024765014648438,-0.002684710081666708,0.1060408502817154,-0.001845757127739489,0.9943564534187317,0.04239124432206154,0.22399473190307617,3.8722903728485107,-0.0034128252882510424,-0.09640569984912872,0.0005714186117984354,0.99533611536026,0.004547845106571913,-4.5620117816724814e-06,4.131626152314993e-09,-0.0031433177646249533,-0.103304423391819,0.000673564849421382,1.0015692710876465,0.20404447615146637,0.028393849730491638,2.669813871383667,-0.0007281152065843344,-0.20244655013084412,0.0024171757977455854,0.0009796619415283203
78.0,4.764260530471802,1.0,0.06666667014360428,0.0,0.5940391693515438,-0.16725607216358185,0.19542662799358368,1.173108458518982,-0.004838296212255955,0.10827706754207611,-0.0015808467287570238,0.9941077828407288,0.046941209584474564,0.22399818897247314,3.8722903728485107,-0.0033714803867042065,-0.09729765355587006,0.0005851268651895225,0.9952494502067566,0.004549963399767876,-4.870736574957846e-06,4.108132944935505e-09,-0.0030887708999216557,-0.10453236848115921,0.0006902363966219127,1.0012568235397339,0.2141972780227661,0.028571560978889465,2.6991820335388184,0.0014668158255517483,-0.20557472109794617,0.0021659736521542072,0.001141667366027832
79.0,4.814388275146484,1.0,0.06538461893796921,0.0,0.5482672330116253,-0.17238923907279968,0.19457656145095825,1.1447774171829224,-0.0045548384077847,0.11114860326051712,-0.0014671377139165998,0.9937922358512878,0.0514933243393898,0.2240014523267746,3.8722903728485107,-0.003328573191538453,-0.09823385626077652,0.0005992046208120883,0.9951576590538025,0.00455211428925395,-5.184713700145949e-06,4.0841681148151565e-09,-0.0030334535986185074,-0.10578098148107529,0.0007069985149428248,1.0009323358535767,0.2238825559616089,0.029424890875816345,2.727512836456299,0.0012262652162462473,-0.20938245952129364,0.002066342392936349,0.0013654232025146484
80.0,4.864517688751221,1.0,0.06410256773233414,0.0,0.646624084864154,-0.17803679406642914,0.1941281259059906,1.1173605918884277,-0.0041630929335951805,0.11269508302211761,-0.0017939977115020156,0.9936193227767944,0.05604761838912964,0.22400452196598053,3.8722903728485107,-0.0032842038199305534,-0.0992114320397377,0.0006136185256764293,0.9950608015060425,0.004554289858788252,-5.503580723598134e-06,4.059776514964142e-09,-0.0029774033464491367,-0.10704875737428665,0.0007238418329507113,1.000596046447754,0.23408441245555878,0.02987639605998993,2.754929780960083,0.0008788891136646271,-0.2119065225124359,0.002407616237178445,0.0014414787292480469
81.0,4.914954662322998,1.0,0.06282051652669907,0.0,0.6336506411309866,-0.18318428099155426,0.1942032277584076,1.0906397104263306,-0.0042592380195856094,0.11528508365154266,-0.0013098930940032005,0.993322491645813,0.06060410663485527,0.22400739789009094,3.8722903728485107,-0.00323846354149282,-0.10022778064012527,0.0006283395923674107,0.9949590563774109,0.0045564863830804825,-5.826937467645621e-06,4.034973688504806e-09,-0.0029206492472440004,-0.10833500325679779,0.0007407672819681466,1.000248670578003,0.24378839135169983,0.02980417013168335,2.7816505432128906,0.0010207744780927896,-0.21551287174224854,0.0019382326863706112,0.0016365647315979004
82.0,5.015087127685547,1.0,0.0615384615957737,0.0,0.4497085992513348,-0.19380396604537964,0.19330836832523346,1.0394551753997803,-0.004048012662678957,0.11987365782260895,-0.0011617799755185843,0.9927802681922913,0.06516280770301819,0.22401008009910583,3.8722903728485107,-0.0031914357095956802,-0.1012805700302124,0.0006433402304537594,0.994852602481842,0.004558699671179056,-6.154500169941457e-06,4.009781395808432e-09,-0.002863215981051326,-0.10963928699493408,0.0007577586802653968,0.9998904466629028,0.2589667737483978,0.030701711773872375,2.8328351974487305,0.0008565769530832767,-0.22115422785282135,0.0018051201477646828,0.0020723342895507812
83.0,5.06524395942688,1.0,0.060256410390138626,0.0,0.5107906663205584,-0.19904468953609467,0.19294710457324982,1.0149215459823608,-0.004658713471144438,0.12179752439260483,-0.0016022888012230396,0.9925427436828613,0.06972374022006989,0.2240125685930252,3.8722903728485107,-0.0031431950628757477,-0.10236768424510956,0.0006585954688489437,0.9947414994239807,0.004560928326100111,-6.485887297458248e-06,3.984212959551314e-09,-0.002805120311677456,-0.11096128076314926,0.0007748085772618651,0.9995217323303223,0.26876842975616455,0.03106546401977539,2.8573689460754395,0.0015155184082686901,-0.2241652011871338,0.0022608842700719833,0.0021987557411193848
84.0,5.115384340286255,1.0,0.058974359184503555,0.0,0.4991588603749884,-0.20371687412261963,0.19248683750629425,0.9910882115364075,-0.003739037550985813,0.12362105399370193,-0.0028162735980004072,0.9923185110092163,0.07428690791130066,0.22401484847068787,3.8722903728485107,-0.0030938084237277508,-0.1034872978925705,0.0006740815006196499,0.9946258068084717,0.0045631639659404755,-6.820930138928816e-06,3.958295913264465e-09,-0.0027463724836707115,-0.11230120062828064,0.0007919025374576449,0.9991427659988403,0.2780037820339203,0.031528010964393616,2.881202220916748,0.0006452291272580624,-0.22710835933685303,0.003490355098620057,0.002307295799255371
85.0,5.165520191192627,1.0,0.057692307978868484,0.0,0.4747970117573422,-0.20905937254428864,0.19202879071235657,0.9676104187965393,-0.0041011725552380085,0.12618786096572876,-0.0021878788247704506,0.9919954538345337,0.07885231077671051,0.224016934633255,3.8722903728485107,-0.003043336793780327,-0.10463773459196091,0.0006897757411934435,0.9945055842399597,0.004565400071442127,-7.15916712579201e-06,3.932032921483142e-09,-0.0026870009023696184,-0.11365853995084763,0.0008090276387520134,0.9987545609474182,0.28791168332099915,0.03198814392089844,2.904680013656616,0.0010578357614576817,-0.23082560300827026,0.002877654507756233,0.0025101304054260254
86.0,5.215673923492432,1.0,0.056410256773233414,0.0,0.6693285722383335,-0.21633288264274597,0.1913880854845047,0.9377607107162476,-0.004070736933499575,0.1282651573419571,-0.0011800277279689908,0.9917308688163757,0.08341994881629944,0.22401881217956543,3.8722903728485107,-0.0029918362852185965,-0.105817511677742,0.0007056577014736831,0.9943808317184448,0.004567636176943779,-7.500250831071753e-06,3.9054510736491466e-09,-0.0026270197704434395,-0.11503314971923828,0.0008261781185865402,0.9983565211296082,0.2997528314590454,0.03263072669506073,2.9345297813415527,0.0010789006482809782,-0.2340826690196991,0.001885685371235013,0.002649962902069092
87.0,5.31581974029541,1.0,0.05512820556759834,0.0,0.3798842416197402,-0.22394707798957825,0.1909787952899933,0.9022631049156189,-0.003670846577733755,0.13139262795448303,-0.002818080596625805,0.9913195967674255,0.08798982203006744,0.22402048110961914,3.8722903728485107,-0.0029393581207841635,-0.10702531784772873,0.0007217071834020317,0.9942517280578613,0.0045698643662035465,-7.843909770599566e-06,3.878567245152453e-09,-0.002566445851698518,-0.11642474681138992,0.0008433334296569228,0.9979493618011475,0.3119369149208069,0.033041685819625854,2.970027208328247,0.0007314884569495916,-0.23841795325279236,0.0035397878382354975,0.002932131290435791
