step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
67,-0.07646587491035461,-0.03357866406440735,-0.48253726959228516,0.0,0.0,0.24286416172981262,0.9700602889060974,0.9066666960716248,0.0,0.0,0.0,0.0,0.0,1.0,-0.7398488521575928,0.9677451848983765
68,-0.07943682372570038,-0.034140825271606445,-0.4889613389968872,0.0,0.0,0.24714165925979614,0.9689793586730957,0.9200000762939453,0.0,0.0,0.0,0.0,0.0,1.0,-0.741396963596344,0.9674210548400879
69,-0.08246561884880066,-0.034702904522418976,-0.4953617453575134,0.0,0.0,0.2514149248600006,0.9678794145584106,0.9333333373069763,0.0,0.0,0.0,0.0,0.0,1.0,-0.7424156665802002,0.9670261740684509
70,-0.085551917552948,-0.03526490554213524,-0.5017375946044922,0.0,0.0,0.25568339228630066,0.9667605757713318,0.9466666579246521,0.0,0.0,0.0,0.0,0.0,1.0,-0.7433095574378967,0.9666323661804199
71,-0.08869533985853195,-0.03582692891359329,-0.5080881714820862,0.0,0.0,0.25994712114334106,0.9656229019165039,0.9600000381469727,0.0,0.0,0.0,0.0,0.0,1.0,-0.7439696192741394,0.9661875367164612
72,-0.09189558774232864,-0.03638901934027672,-0.5144128203392029,0.0,0.0,0.26420581340789795,0.9644663333892822,0.9733334183692932,0.0,0.0,0.0,0.0,0.0,1.0,-0.7440422773361206,0.9657087326049805
73,-0.09515238553285599,-0.03695118799805641,-0.5207108855247498,0.0,0.0,0.268459290266037,0.9632910490036011,0.9866666793823242,0.0,0.0,0.0,0.0,0.0,1.0,-0.7440392971038818,0.9652161598205566
74,-0.0984654501080513,-0.03751342371106148,-0.526981770992279,0.0,0.0,0.2727070450782776,0.9620971083641052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7440575361251831,0.9646865725517273
75,-0.10183447599411011,-0.038075730204582214,-0.5332248210906982,0.0,0.0,0.27694880962371826,0.960884690284729,1.0133333206176758,0.0,0.0,0.0,0.0,0.0,1.0,-0.744078516960144,0.964133620262146
76,-0.10525915026664734,-0.03863811492919922,-0.5394394397735596,0.0,0.0,0.2811843156814575,0.9596537947654724,1.0266667604446411,0.0,0.0,0.0,0.0,0.0,1.0,-0.7440744638442993,0.9635685682296753
