step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
82,5.216758728027344,0.016487030312418938,-1.2902696132659912,-0.1552792340517044,0.6900160908699036,-0.15520723164081573,0.6896933317184448,4.987917423248291,0.3473895192146301,0.0,0.0,0.7312650680541992,0.0,0.6820933818817139,0.20980805158615112,-0.48154351115226746
83,5.233050346374512,0.016642512753605843,-1.3228046894073486,-0.16512271761894226,0.6877269148826599,-0.1650461107492447,0.6874052286148071,4.987624645233154,0.3515680432319641,0.0,0.0,0.731537401676178,0.0,0.6818013191223145,0.22699719667434692,-0.517503559589386
84,5.2501702308654785,0.01684579625725746,-1.354672908782959,-0.1752873659133911,0.6852066516876221,-0.1752060055732727,0.6848861575126648,4.98732852935791,0.35574638843536377,0.0,0.0,0.731829047203064,0.0,0.6814882159233093,0.2454931139945984,-0.5483015775680542
85,5.268117427825928,0.01708788052201271,-1.3858619928359985,-0.1856095790863037,0.682482898235321,-0.1855233907699585,0.682163655757904,4.9870285987854,0.35992440581321716,0.0,0.0,0.7321208715438843,0.0,0.6811748147010803,0.2656972408294678,-0.573523998260498
86,5.286913871765137,0.017366185784339905,-1.4163864850997925,-0.1959739774465561,0.6795793175697327,-0.19588294625282288,0.6792613863945007,4.986725330352783,0.36410218477249146,0.0,0.0,0.7323927283287048,0.0,0.6808823943138123,0.28722065687179565,-0.5945872068405151
87,5.306572437286377,0.017680687829852104,-1.4462530612945557,-0.2063104808330536,0.6765130758285522,-0.20621462166309357,0.6761964559555054,4.986418724060059,0.36827975511550903,0.0,0.0,0.7326841354370117,0.0,0.6805689334869385,0.3106257915496826,-0.6110373139381409
88,5.327102184295654,0.018031591549515724,-1.4754650592803955,-0.2165764570236206,0.6732968688011169,-0.21647579967975616,0.6729816198348999,4.986108303070068,0.37245702743530273,0.0,0.0,0.7329754829406738,0.0,0.6802550554275513,0.33638423681259155,-0.6217125654220581
89,5.348498821258545,0.018418293446302414,-1.5040110349655151,-0.22675713896751404,0.6699369549751282,-0.22665171325206757,0.6696228981018066,4.985794544219971,0.37663403153419495,0.0,0.0,0.7332472801208496,0.0,0.679962158203125,0.3672691583633423,-0.6239522099494934
90,5.370733261108398,0.018836142495274544,-1.5318634510040283,-0.23686014115810394,0.6664320826530457,-0.23674999177455902,0.666119396686554,4.985477447509766,0.38081079721450806,0.0,0.0,0.7335381507873535,0.0,0.6796482801437378,0.3993999660015106,-0.6182845830917358
91,5.393769264221191,0.019280843436717987,-1.558997631072998,-0.2468796670436859,0.6627857089042664,-0.24676482379436493,0.6624746322631836,4.985156536102295,0.3849872946739197,0.0,0.0,0.7338290214538574,0.0,0.6793342232704163,0.43530455231666565,-0.6050345301628113
