step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
72,-0.026985568925738335,0.003361819079145789,-0.8303173184394836,0.0,0.0,0.02982136979699135,0.9995552897453308,0.9733334183692932,0.0,0.0,0.0,0.0,0.0,1.0,0.04777166619896889,0.003138863481581211
73,-0.02770177647471428,0.0033916179090738297,-0.842394232749939,0.0,0.0,0.030207432806491852,0.9995436668395996,0.9866666793823242,0.0,0.0,0.0,0.0,0.0,1.0,0.04793602600693703,0.00315636838786304
74,-0.02842799574136734,0.0034212858881801367,-0.8544871211051941,0.0,0.0,0.03059425763785839,0.9995318651199341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04809628427028656,0.003173817414790392
75,-0.029164273291826248,0.0034508290700614452,-0.866595983505249,0.0,0.0,0.030981771647930145,0.999519944190979,1.0133333206176758,0.0,0.0,0.0,0.0,0.0,1.0,0.04825260490179062,0.003191381925716996
76,-0.029910659417510033,0.0034802507143467665,-0.878720760345459,0.0,0.0,0.03136996924877167,0.9995078444480896,1.0266667604446411,0.0,0.0,0.0,0.0,0.0,1.0,0.04840518534183502,0.0032089652959257364
77,-0.030667198821902275,0.0035095515195280313,-0.8908615112304688,0.0,0.0,0.03175888955593109,0.9994955658912659,1.0399999618530273,0.0,0.0,0.0,0.0,0.0,1.0,0.048561520874500275,0.003230363130569458
78,-0.031433939933776855,0.0035387245006859303,-0.9030182957649231,0.0,0.0,0.032148584723472595,0.9994831085205078,1.0533334016799927,0.0,0.0,0.0,0.0,0.0,1.0,0.048727914690971375,0.0032565405126661062
79,-0.03221094608306885,0.0035677654668688774,-0.9151913523674011,0.0,0.0,0.032539136707782745,0.9994704723358154,1.0666667222976685,0.0,0.0,0.0,0.0,0.0,1.0,0.048891473561525345,0.0032819986809045076
80,-0.032998278737068176,0.0035966788418591022,-0.9273809790611267,0.0,0.0,0.0329306535422802,0.9994576573371887,1.0799999237060547,0.0,0.0,0.0,0.0,0.0,1.0,0.04905809089541435,0.003330143867060542
81,-0.03379599004983902,0.0036254758015275,-0.9395871758460999,0.0,0.0,0.03332320228219032,0.9994446635246277,1.09333336353302,0.0,0.0,0.0,0.0,0.0,1.0,0.0492250956594944,0.0033856872469186783
82,-0.03460414707660675,0.0036541640292853117,-0.9518101215362549,0.0,0.0,0.03371686860918999,0.9994314312934875,1.1066666841506958,0.0,0.0,0.0,0.0,0.0,1.0,0.04938780516386032,0.0034402436576783657
83,-0.035422809422016144,0.0036827572621405125,-0.9640499353408813,0.0,0.0,0.03411173075437546,0.9994180202484131,1.1200000047683716,0.0,0.0,0.0,0.0,0.0,1.0,0.04954219236969948,0.003492296440526843
84,-0.03625203296542168,0.003711263183504343,-0.9763067364692688,0.0,0.0,0.03450780361890793,0.9994044303894043,1.1333333253860474,0.0,0.0,0.0,0.0,0.0,1.0,0.04969311133027077,0.0035437382757663727
85,-0.037091877311468124,0.003739682724699378,-0.9885804653167725,0.0,0.0,0.034905076026916504,0.9993906617164612,1.1466666460037231,0.0,0.0,0.0,0.0,0.0,1.0,0.04984067380428314,0.0035944501869380474
